step,input_local_node,input_label,side,output_local_node,output_label,closure_delta_m,copen_m,cnormf_x_n,coord_y_m,coord_z_m
BASE,0,0,primary,18,43,0,,0.2822969799475131,0.125,0.3125
BASE,0,0,primary,19,46,0,,-0.5255174323992261,0,0.5
BASE,0,0,primary,20,47,0,,1.93918453542419,0.125,0.5
BASE,0,0,primary,21,50,0,,1.684630838215538,0.0625,0.5
BASE,0,0,primary,22,54,0,,0.260374597330789,0,0.4375
BASE,0,0,primary,23,55,0,,0.1582283811753931,0.125,0.4375
BASE,0,0,primary,24,58,0,,0.1786022524982544,0,0.625
BASE,0,0,primary,25,59,0,,-0.3570560145389504,0.125,0.625
BASE,0,0,primary,26,62,0,,1.578356459551332,0.0625,0.625
BASE,0,0,primary,27,66,0,,0.2603745973309496,0,0.5625
BASE,0,0,primary,28,67,0,,0.1582283811754907,0.125,0.5625
BASE,0,0,primary,29,70,0,,0.0284418288298276,0,0.75
BASE,0,0,primary,30,71,0,,-0.2183214980942309,0.125,0.75
BASE,0,0,primary,31,74,0,,0.6504585048511365,0.0625,0.75
BASE,0,0,primary,32,78,0,,-0.1081156960473833,0,0.6875
BASE,0,0,primary,33,79,0,,0.2822969799472408,0.125,0.6875
BASE,0,0,primary,34,82,0,,-0.1894137295229409,0,0.875
BASE,0,0,primary,35,83,0,,0.02643730609744124,0.125,0.875
BASE,0,0,primary,36,86,0,,0.9464044588313083,0.0625,0.875
BASE,0,0,primary,37,90,0,,0.653203600560522,0,0.8125
BASE,0,0,primary,38,91,0,,0.8258091017519464,0.125,0.8125
BASE,0,0,primary,39,94,0,,-0.04435905053624325,0,1
BASE,0,0,primary,40,95,0,,-0.189413729522646,0.125,1
BASE,0,0,primary,41,98,0,,0.3879856169362318,0.0625,1
BASE,0,0,primary,42,102,0,,0.3879856169362348,0,0.9375
BASE,0,0,primary,43,103,0,,0.9464044588301711,0.125,0.9375
BASE,0,0,primary,44,105,0,,0.02844182882975486,0.25,0
BASE,0,0,primary,45,107,0,,-0.2183214980930766,0.25,0.125
BASE,0,0,primary,46,109,0,,0.653203600557517,0.1875,0
BASE,0,0,primary,47,112,0,,0.8258091017490543,0.1875,0.125
BASE,0,0,primary,48,115,0,,0.6504585048480804,0.25,0.0625
BASE,0,0,primary,49,117,0,,-0.9585409117772672,0.25,0.25
BASE,0,0,primary,50,119,0,,1.18121895399507,0.1875,0.25
BASE,0,0,primary,51,122,0,,1.181218953994387,0.25,0.1875
BASE,0,0,primary,52,124,0,,1.984781899678624,0.25,0.375
BASE,0,0,primary,53,126,0,,0.1655848881655312,0.1875,0.375
BASE,0,0,primary,54,129,0,,1.711253785210105,0.25,0.3125
BASE,0,0,primary,55,131,0,,0.2569285795485528,0.25,0.5
BASE,0,0,primary,56,133,0,,-0.2265734879831749,0.1875,0.5
BASE,0,0,primary,57,136,0,,-0.2265734879830172,0.25,0.4375
BASE,0,0,primary,58,138,0,,1.984781899676045,0.25,0.625
BASE,0,0,primary,59,140,0,,0.1655848881654211,0.1875,0.625
BASE,0,0,primary,60,143,0,,-0.22657348798273,0.25,0.5625
BASE,0,0,primary,61,145,0,,-0.9585409117757804,0.25,0.75
BASE,0,0,primary,62,147,0,,1.18121895399424,0.1875,0.75
BASE,0,0,primary,63,150,0,,1.711253785208085,0.25,0.6875
BASE,0,0,primary,64,152,0,,-0.2183214980937062,0.25,0.875
BASE,0,0,primary,65,154,0,,0.8258091017508296,0.1875,0.875
BASE,0,0,primary,66,157,0,,1.181218953992511,0.25,0.8125
BASE,0,0,primary,67,159,0,,0.02844182882961335,0.25,1
BASE,0,0,primary,68,161,0,,0.6532036005587856,0.1875,1
BASE,0,0,primary,69,164,0,,0.6504585048495091,0.25,0.9375
BASE,0,0,primary,70,166,0,,0.1786022524977957,0.375,0
BASE,0,0,primary,71,168,0,,-0.3570560145384546,0.375,0.125
BASE,0,0,primary,72,170,0,,-0.1081156960471059,0.3125,0
BASE,0,0,primary,73,173,0,,0.2822969799474572,0.3125,0.125
BASE,0,0,primary,74,176,0,,1.578356459547274,0.375,0.0625
BASE,0,0,primary,75,178,0,,1.984781899677607,0.375,0.25
BASE,0,0,primary,76,180,0,,1.711253785209224,0.3125,0.25
BASE,0,0,primary,77,183,0,,0.1655848881654438,0.375,0.1875
BASE,0,0,primary,78,185,0,,-1.241393778505383e-27,0.375,0.375
BASE,0,0,primary,79,187,0,,7.613380588779823e-28,0.3125,0.375
BASE,0,0,primary,80,190,0,,7.613380588776039e-28,0.375,0.3125
BASE,0,0,primary,81,192,0,,2.118586650736394,0.375,0.5
BASE,0,0,primary,82,194,0,,-0.2265734879826513,0.3125,0.5
BASE,0,0,primary,83,197,0,,8.066866224514085e-28,0.375,0.4375
BASE,0,0,primary,84,199,0,,-1.241393778503967e-27,0.375,0.625
BASE,0,0,primary,85,201,0,,7.61338058877176e-28,0.3125,0.625
BASE,0,0,primary,86,204,0,,8.066866224512094e-28,0.375,0.5625
BASE,0,0,primary,87,206,0,,1.984781899673172,0.375,0.75
BASE,0,0,primary,88,208,0,,1.711253785205664,0.3125,0.75
BASE,0,0,primary,89,211,0,,7.613380588760421e-28,0.375,0.6875
BASE,0,0,primary,90,213,0,,-0.3570560145377604,0.375,0.875
BASE,0,0,primary,91,215,0,,0.2822969799471085,0.3125,0.875
BASE,0,0,primary,92,218,0,,0.1655848881652043,0.375,0.8125
BASE,0,0,primary,93,220,0,,0.178602252497377,0.375,1
BASE,0,0,primary,94,222,0,,-0.1081156960468523,0.3125,1
BASE,0,0,primary,95,225,0,,1.578356459543593,0.375,0.9375
BASE,0,0,primary,96,227,0,,-0.5255174323980275,0.5,0
BASE,0,0,primary,97,229,0,,1.939184535420629,0.5,0.125
BASE,0,0,primary,98,231,0,,0.2603745973302797,0.4375,0
BASE,0,0,primary,99,234,0,,0.1582283811750836,0.4375,0.125
BASE,0,0,primary,100,237,0,,1.684630838212127,0.5,0.0625
BASE,0,0,primary,101,239,0,,0.256928579548319,0.5,0.25
BASE,0,0,primary,102,241,0,,-0.2265734879829009,0.4375,0.25
BASE,0,0,primary,103,244,0,,-0.2265734879827412,0.5,0.1875
BASE,0,0,primary,104,246,0,,2.118586650735844,0.5,0.375
BASE,0,0,primary,105,248,0,,8.066866224511576e-28,0.4375,0.375
BASE,0,0,primary,106,251,0,,-0.2265734879825926,0.5,0.3125
BASE,0,0,primary,107,253,0,,-1.199942101954213,0.5,0.5
BASE,0,0,primary,108,255,0,,1.468740217545852,0.4375,0.5
BASE,0,0,primary,109,258,0,,1.468740217545472,0.5,0.4375
BASE,0,0,primary,110,260,0,,2.118586650733884,0.5,0.625
BASE,0,0,primary,111,262,0,,8.066866224501896e-28,0.4375,0.625
BASE,0,0,primary,112,265,0,,1.468740217544122,0.5,0.5625
BASE,0,0,primary,113,267,0,,0.2569285795477578,0.5,0.75
BASE,0,0,primary,114,269,0,,-0.226573487982406,0.4375,0.75
BASE,0,0,primary,115,272,0,,-0.2265734879823848,0.5,0.6875
BASE,0,0,primary,116,274,0,,1.93918453541382,0.5,0.875
BASE,0,0,primary,117,276,0,,0.1582283811747182,0.4375,0.875
BASE,0,0,primary,118,279,0,,-0.2265734879819588,0.5,0.8125
BASE,0,0,primary,119,281,0,,-0.5255174323963664,0.5,1
BASE,0,0,primary,120,283,0,,0.2603745973296702,0.4375,1
BASE,0,0,primary,121,286,0,,1.684630838206469,0.5,0.9375
BASE,0,0,primary,122,288,0,,0.1786022524976157,0.625,0
BASE,0,0,primary,123,290,0,,-0.3570560145378687,0.625,0.125
BASE,0,0,primary,124,292,0,,0.2603745973300182,0.5625,0
BASE,0,0,primary,125,295,0,,0.1582283811749245,0.5625,0.125
BASE,0,0,primary,126,298,0,,1.578356459545684,0.625,0.0625
BASE,0,0,primary,127,300,0,,1.984781899674298,0.625,0.25
BASE,0,0,primary,128,302,0,,-0.2265734879825138,0.5625,0.25
BASE,0,0,primary,129,305,0,,0.1655848881650366,0.625,0.1875
BASE,0,0,primary,130,307,0,,-1.241393778503614e-27,0.625,0.375
BASE,0,0,primary,131,309,0,,8.066866224508981e-28,0.5625,0.375
BASE,0,0,primary,132,312,0,,7.613380588766358e-28,0.625,0.3125
BASE,0,0,primary,133,314,0,,2.118586650733729,0.625,0.5
BASE,0,0,primary,134,316,0,,1.468740217544015,0.5625,0.5
BASE,0,0,primary,135,319,0,,8.066866224501069e-28,0.625,0.4375
BASE,0,0,primary,136,321,0,,-1.241393778502279e-27,0.625,0.625
BASE,0,0,primary,137,323,0,,8.066866224499379e-28,0.5625,0.625
BASE,0,0,primary,138,326,0,,8.06686622449915e-28,0.625,0.5625
BASE,0,0,primary,139,328,0,,1.984781899669967,0.625,0.75
BASE,0,0,primary,140,330,0,,-0.2265734879820188,0.5625,0.75
BASE,0,0,primary,141,333,0,,7.613380588751411e-28,0.625,0.6875
BASE,0,0,primary,142,335,0,,-0.3570560145368724,0.625,0.875
BASE,0,0,primary,143,337,0,,0.1582283811744129,0.5625,0.875
BASE,0,0,primary,144,340,0,,0.1655848881646681,0.625,0.8125
BASE,0,0,primary,145,342,0,,0.1786022524970404,0.625,1
BASE,0,0,primary,146,344,0,,0.260374597329177,0.5625,1
BASE,0,0,primary,147,347,0,,1.578356459540583,0.625,0.9375
BASE,0,0,primary,148,349,0,,0.02844182882975624,0.75,0
BASE,0,0,primary,149,351,0,,-0.2183214980925977,0.75,0.125
BASE,0,0,primary,150,353,0,,-0.1081156960469966,0.6875,0
BASE,0,0,primary,151,356,0,,0.2822969799466679,0.6875,0.125
BASE,0,0,primary,152,359,0,,0.6504585048466911,0.75,0.0625
BASE,0,0,primary,153,361,0,,-0.9585409117747878,0.75,0.25
BASE,0,0,primary,154,363,0,,1.711253785206114,0.6875,0.25
BASE,0,0,primary,155,366,0,,1.181218953991539,0.75,0.1875
BASE,0,0,primary,156,368,0,,1.984781899672804,0.75,0.375
BASE,0,0,primary,157,370,0,,7.613380588759892e-28,0.6875,0.375
BASE,0,0,primary,158,373,0,,1.711253785204882,0.75,0.3125
BASE,0,0,primary,159,375,0,,0.2569285795477908,0.75,0.5
BASE,0,0,primary,160,377,0,,-0.2265734879823683,0.6875,0.5
BASE,0,0,primary,161,380,0,,-0.2265734879823441,0.75,0.4375
BASE,0,0,primary,162,382,0,,1.984781899670334,0.75,0.625
BASE,0,0,primary,163,384,0,,7.613380588752503e-28,0.6875,0.625
BASE,0,0,primary,164,387,0,,-0.226573487982061,0.75,0.5625
BASE,0,0,primary,165,389,0,,-0.9585409117730732,0.75,0.75
BASE,0,0,primary,166,391,0,,1.711253785202367,0.6875,0.75
BASE,0,0,primary,167,394,0,,1.711253785202672,0.75,0.6875
BASE,0,0,primary,168,396,0,,-0.2183214980923752,0.75,0.875
BASE,0,0,primary,169,398,0,,0.282296979946105,0.6875,0.875
BASE,0,0,primary,170,401,0,,1.18121895398884,0.75,0.8125
BASE,0,0,primary,171,403,0,,0.02844182882962529,0.75,1
BASE,0,0,primary,172,405,0,,-0.1081156960466473,0.6875,1
BASE,0,0,primary,173,408,0,,0.6504585048458678,0.75,0.9375
BASE,0,0,primary,174,410,0,,-0.1894137295216976,0.875,0
BASE,0,0,primary,175,412,0,,0.02643730609822759,0.875,0.125
BASE,0,0,primary,176,414,0,,0.6532036005561745,0.8125,0
BASE,0,0,primary,177,417,0,,0.8258091017469179,0.8125,0.125
BASE,0,0,primary,178,420,0,,0.9464044588240292,0.875,0.0625
BASE,0,0,primary,179,422,0,,-0.2183214980923769,0.875,0.25
BASE,0,0,primary,180,424,0,,1.181218953990805,0.8125,0.25
BASE,0,0,primary,181,427,0,,0.8258091017464451,0.875,0.1875
BASE,0,0,primary,182,429,0,,-0.3570560145373637,0.875,0.375
BASE,0,0,primary,183,431,0,,0.1655848881649444,0.8125,0.375
BASE,0,0,primary,184,434,0,,0.2822969799466111,0.875,0.3125
BASE,0,0,primary,185,436,0,,1.939184535415242,0.875,0.5
BASE,0,0,primary,186,438,0,,-0.2265734879821119,0.8125,0.5
BASE,0,0,primary,187,441,0,,0.1582283811745948,0.875,0.4375
BASE,0,0,primary,188,443,0,,-0.3570560145370855,0.875,0.625
BASE,0,0,primary,189,445,0,,0.1655848881647065,0.8125,0.625
BASE,0,0,primary,190,448,0,,0.1582283811745518,0.875,0.5625
BASE,0,0,primary,191,450,0,,-0.218321498092466,0.875,0.75
BASE,0,0,primary,192,452,0,,1.181218953989149,0.8125,0.75
BASE,0,0,primary,193,455,0,,0.2822969799461296,0.875,0.6875
BASE,0,0,primary,194,457,0,,0.02643730609791726,0.875,0.875
BASE,0,0,primary,195,459,0,,0.825809101746052,0.8125,0.875
BASE,0,0,primary,196,462,0,,0.8258091017462494,0.875,0.8125
BASE,0,0,primary,197,464,0,,-0.1894137295215106,0.875,1
BASE,0,0,primary,198,466,0,,0.6532036005552707,0.8125,1
BASE,0,0,primary,199,469,0,,0.9464044588235649,0.875,0.9375
BASE,0,0,primary,200,471,0,,-0.04435905053587388,1,0
BASE,0,0,primary,201,473,0,,-0.1894137295215731,1,0.125
BASE,0,0,primary,202,475,0,,0.387985616932542,0.9375,0
BASE,0,0,primary,203,478,0,,0.9464044588235464,0.9375,0.125
BASE,0,0,primary,204,481,0,,0.3879856169325404,1,0.0625
BASE,0,0,primary,205,483,0,,0.02844182882966486,1,0.25
BASE,0,0,primary,206,485,0,,0.6504585048460062,0.9375,0.25
BASE,0,0,primary,207,488,0,,0.653203600555434,1,0.1875
BASE,0,0,primary,208,490,0,,0.1786022524972457,1,0.375
BASE,0,0,primary,209,492,0,,1.578356459542397,0.9375,0.375
BASE,0,0,primary,210,495,0,,-0.1081156960467716,1,0.3125
BASE,0,0,primary,211,497,0,,-0.5255174323965839,1,0.5
BASE,0,0,primary,212,499,0,,1.684630838207476,0.9375,0.5
BASE,0,0,primary,213,502,0,,0.2603745973294763,1,0.4375
BASE,0,0,primary,214,504,0,,0.1786022524971972,1,0.625
BASE,0,0,primary,215,506,0,,1.578356459541969,0.9375,0.625
BASE,0,0,primary,216,509,0,,0.2603745973294057,1,0.5625
BASE,0,0,primary,217,511,0,,0.02844182882966338,1,0.75
BASE,0,0,primary,218,513,0,,0.650458504846158,0.9375,0.75
BASE,0,0,primary,219,516,0,,-0.1081156960467423,1,0.6875
BASE,0,0,primary,220,518,0,,-0.1894137295215629,1,0.875
BASE,0,0,primary,221,520,0,,0.9464044588237689,0.9375,0.875
BASE,0,0,primary,222,523,0,,0.653203600555581,1,0.8125
BASE,0,0,primary,223,525,0,,-0.04435905053588168,1,1
BASE,0,0,primary,224,527,0,,0.3879856169327556,0.9375,1
BASE,0,0,primary,225,530,0,,0.3879856169327574,1,0.9375
S1_PLUS,1,532,secondary,1,532,1.000000000000012e-08,-1.004051580426015e-06,-8.315285604901939,1.647630481335708e-32,7.668348417848732e-33
S1_PLUS,1,532,secondary,2,535,1.000000000000012e-08,-9.991279257290858e-07,-8.325968092565972,1,3.858078253890322e-33
S1_PLUS,1,532,secondary,3,536,1.000000000000012e-08,-9.991279257260422e-07,-8.325968092597078,1.616834990535462e-33,1
S1_PLUS,1,532,secondary,4,539,1.000000000000012e-08,-9.997077431013445e-07,-8.324030494563075,1,1
S1_PLUS,1,532,secondary,5,543,1.000000000000012e-08,-9.991293940312447e-07,33.30679196344133,0.5,5.513025457467704e-35
S1_PLUS,1,532,secondary,6,547,1.000000000000012e-08,-9.986690884400649e-07,33.29716751157637,0.5,1
S1_PLUS,1,532,secondary,7,548,1.000000000000012e-08,-9.991293940181638e-07,33.30679196332495,1.074907942070897e-33,0.5
S1_PLUS,1,532,secondary,8,551,1.000000000000012e-08,-9.986690884536778e-07,33.29716751169482,1,0.5
S1_PLUS,1,532,primary,1,2,1.000000000000012e-08,,-0.04447999648522245,0,0
S1_PLUS,1,532,primary,2,3,1.000000000000012e-08,,-0.1897301325373985,0.125,0
S1_PLUS,1,532,primary,3,6,1.000000000000012e-08,,-0.1897301325368667,0,0.125
S1_PLUS,1,532,primary,4,7,1.000000000000012e-08,,0.026027979665871,0.125,0.125
S1_PLUS,1,532,primary,5,10,1.000000000000012e-08,,0.389260076395425,0.0625,0
S1_PLUS,1,532,primary,6,14,1.000000000000012e-08,,0.9485362365917317,0.0625,0.125
S1_PLUS,1,532,primary,7,18,1.000000000000012e-08,,0.3892600763954186,0,0.0625
S1_PLUS,1,532,primary,8,19,1.000000000000012e-08,,0.9485362365937879,0.125,0.0625
S1_PLUS,1,532,primary,9,22,1.000000000000012e-08,,0.02840990523854265,0,0.25
S1_PLUS,1,532,primary,10,23,1.000000000000012e-08,,-0.2187550005007709,0.125,0.25
S1_PLUS,1,532,primary,11,26,1.000000000000012e-08,,0.6515399480517398,0.0625,0.25
S1_PLUS,1,532,primary,12,30,1.000000000000012e-08,,0.6542230744902231,0,0.1875
S1_PLUS,1,532,primary,13,31,1.000000000000012e-08,,0.8270215809151112,0.125,0.1875
S1_PLUS,1,532,primary,14,34,1.000000000000012e-08,,0.178564069427235,0,0.375
S1_PLUS,1,532,primary,15,35,1.000000000000012e-08,,-0.356964066554692,0.125,0.375
S1_PLUS,1,532,primary,16,38,1.000000000000012e-08,,1.57801902541163,0.0625,0.375
S1_PLUS,1,532,primary,17,42,1.000000000000012e-08,,-0.1080925821768253,0,0.3125
S1_PLUS,1,532,primary,18,43,1.000000000000012e-08,,0.2822017965134967,0.125,0.3125
S1_PLUS,1,532,primary,19,46,1.000000000000012e-08,,-0.5251144629159926,0,0.5
S1_PLUS,1,532,primary,20,47,1.000000000000012e-08,,1.937338230389205,0.125,0.5
S1_PLUS,1,532,primary,21,50,1.000000000000012e-08,,1.68315893739786,0.0625,0.5
S1_PLUS,1,532,primary,22,54,1.000000000000012e-08,,0.260318932288892,0,0.4375
S1_PLUS,1,532,primary,23,55,1.000000000000012e-08,,0.1581945537993542,0.125,0.4375
S1_PLUS,1,532,primary,24,58,1.000000000000012e-08,,0.1784389565087809,0,0.625
S1_PLUS,1,532,primary,25,59,1.000000000000012e-08,,-0.3567110249764261,0.125,0.625
S1_PLUS,1,532,primary,26,62,1.000000000000012e-08,,1.576913368681195,0.0625,0.625
S1_PLUS,1,532,primary,27,66,1.000000000000012e-08,,0.2601365369094541,0,0.5625
S1_PLUS,1,532,primary,28,67,1.000000000000012e-08,,0.1580837130105414,0.125,0.5625
S1_PLUS,1,532,primary,29,70,1.000000000000012e-08,,0.02841685277562487,0,0.75
S1_PLUS,1,532,primary,30,71,1.000000000000012e-08,,-0.2181268295738125,0.125,0.75
S1_PLUS,1,532,primary,31,74,1.000000000000012e-08,,0.6498707138105742,0.0625,0.75
S1_PLUS,1,532,primary,32,78,1.000000000000012e-08,,-0.1080168458967116,0,0.6875
S1_PLUS,1,532,primary,33,79,1.000000000000012e-08,,0.2819975306915905,0.125,0.6875
S1_PLUS,1,532,primary,34,82,1.000000000000012e-08,,-0.1892369513564076,0,0.875
S1_PLUS,1,532,primary,35,83,1.000000000000012e-08,,0.02639025706577872,0.125,0.875
S1_PLUS,1,532,primary,36,86,1.000000000000012e-08,,0.945536205319125,0.0625,0.875
S1_PLUS,1,532,primary,37,90,1.000000000000012e-08,,0.6526137545407765,0,0.8125
S1_PLUS,1,532,primary,38,91,1.000000000000012e-08,,0.8250254114564946,0.125,0.8125
S1_PLUS,1,532,primary,39,94,1.000000000000012e-08,,-0.04431763531624589,0,1
S1_PLUS,1,532,primary,40,95,1.000000000000012e-08,,-0.1892182331338316,0.125,1
S1_PLUS,1,532,primary,41,98,1.000000000000012e-08,,0.3876333309888237,0.0625,1
S1_PLUS,1,532,primary,42,102,1.000000000000012e-08,,0.3876335551539009,0,0.9375
S1_PLUS,1,532,primary,43,103,1.000000000000012e-08,,0.945463831942194,0.125,0.9375
S1_PLUS,1,532,primary,44,105,1.000000000000012e-08,,0.02840990523892162,0.25,0
S1_PLUS,1,532,primary,45,107,1.000000000000012e-08,,-0.2187550005017197,0.25,0.125
S1_PLUS,1,532,primary,46,109,1.000000000000012e-08,,0.6542230744933704,0.1875,0
S1_PLUS,1,532,primary,47,112,1.000000000000012e-08,,0.8270215809171342,0.1875,0.125
S1_PLUS,1,532,primary,48,115,1.000000000000012e-08,,0.6515399480546777,0.25,0.0625
S1_PLUS,1,532,primary,49,117,1.000000000000012e-08,,-0.9578401429383643,0.25,0.25
S1_PLUS,1,532,primary,50,119,1.000000000000012e-08,,1.180796047844653,0.1875,0.25
S1_PLUS,1,532,primary,51,122,1.000000000000012e-08,,1.180796047847776,0.25,0.1875
S1_PLUS,1,532,primary,52,124,1.000000000000012e-08,,1.982876402559554,0.25,0.375
S1_PLUS,1,532,primary,53,126,1.000000000000012e-08,,0.1655329144313163,0.1875,0.375
S1_PLUS,1,532,primary,54,129,1.000000000000012e-08,,1.70982753612499,0.25,0.3125
S1_PLUS,1,532,primary,55,131,1.000000000000012e-08,,0.2566753296010049,0.25,0.5
S1_PLUS,1,532,primary,56,133,1.000000000000012e-08,,-0.2263652119143493,0.1875,0.5
S1_PLUS,1,532,primary,57,136,1.000000000000012e-08,,-0.2263652119152038,0.25,0.4375
S1_PLUS,1,532,primary,58,138,1.000000000000012e-08,,1.982691123563719,0.25,0.625
S1_PLUS,1,532,primary,59,140,1.000000000000012e-08,,0.165413821036333,0.1875,0.625
S1_PLUS,1,532,primary,60,143,1.000000000000012e-08,,-0.2263351051070412,0.25,0.5625
S1_PLUS,1,532,primary,61,145,1.000000000000012e-08,,-0.9574933589609909,0.25,0.75
S1_PLUS,1,532,primary,62,147,1.000000000000012e-08,,1.180001786084319,0.1875,0.75
S1_PLUS,1,532,primary,63,150,1.000000000000012e-08,,1.709457949013659,0.25,0.6875
S1_PLUS,1,532,primary,64,152,1.000000000000012e-08,,-0.2180934705064298,0.25,0.875
S1_PLUS,1,532,primary,65,154,1.000000000000012e-08,,0.8249542275465538,0.1875,0.875
S1_PLUS,1,532,primary,66,157,1.000000000000012e-08,,1.179891908085429,0.25,0.8125
S1_PLUS,1,532,primary,67,159,1.000000000000012e-08,,0.02840352421516062,0.25,1
S1_PLUS,1,532,primary,68,161,1.000000000000012e-08,,0.6525029788637514,0.1875,1
S1_PLUS,1,532,primary,69,164,1.000000000000012e-08,,0.6497674076592936,0.25,0.9375
S1_PLUS,1,532,primary,70,166,1.000000000000012e-08,,0.1785640694288196,0.375,0
S1_PLUS,1,532,primary,71,168,1.000000000000012e-08,,-0.3569640665568435,0.375,0.125
S1_PLUS,1,532,primary,72,170,1.000000000000012e-08,,-0.1080925821777833,0.3125,0
S1_PLUS,1,532,primary,73,173,1.000000000000012e-08,,0.2822017965137402,0.3125,0.125
S1_PLUS,1,532,primary,74,176,1.000000000000012e-08,,1.57801902542562,0.375,0.0625
S1_PLUS,1,532,primary,75,178,1.000000000000012e-08,,1.982876402565118,0.375,0.25
S1_PLUS,1,532,primary,76,180,1.000000000000012e-08,,1.709827536129644,0.3125,0.25
S1_PLUS,1,532,primary,77,183,1.000000000000012e-08,,0.1655329144317094,0.375,0.1875
S1_PLUS,1,532,primary,78,185,1.000000000000012e-08,,1.849014531144131e-13,0.375,0.375
S1_PLUS,1,532,primary,79,187,1.000000000000012e-08,,-4.092281000481876e-13,0.3125,0.375
S1_PLUS,1,532,primary,80,190,1.000000000000012e-08,,-4.092281000490566e-13,0.375,0.3125
S1_PLUS,1,532,primary,81,192,1.000000000000012e-08,,2.116357639828709,0.375,0.5
S1_PLUS,1,532,primary,82,194,1.000000000000012e-08,,-0.2263351051079716,0.3125,0.5
S1_PLUS,1,532,primary,83,197,1.000000000000012e-08,,7.359587034916565e-14,0.375,0.4375
S1_PLUS,1,532,primary,84,199,1.000000000000012e-08,,1.222471633946642e-13,0.375,0.625
S1_PLUS,1,532,primary,85,201,1.000000000000012e-08,,-1.31807171948392e-13,0.3125,0.625
S1_PLUS,1,532,primary,86,204,1.000000000000012e-08,,-6.133886575886431e-14,0.375,0.5625
S1_PLUS,1,532,primary,87,206,1.000000000000012e-08,,1.982496222163183,0.375,0.75
S1_PLUS,1,532,primary,88,208,1.000000000000012e-08,,1.709294811961931,0.3125,0.75
S1_PLUS,1,532,primary,89,211,1.000000000000012e-08,,-2.079719294156145e-13,0.375,0.6875
S1_PLUS,1,532,primary,90,213,1.000000000000012e-08,,-0.3566352799102246,0.375,0.875
S1_PLUS,1,532,primary,91,215,1.000000000000012e-08,,0.2819889399351942,0.3125,0.875
S1_PLUS,1,532,primary,92,218,1.000000000000012e-08,,0.1653999831510956,0.375,0.8125
S1_PLUS,1,532,primary,93,220,1.000000000000012e-08,,0.1783832528775373,0.375,1
S1_PLUS,1,532,primary,94,222,1.000000000000012e-08,,-0.1079831260707225,0.3125,1
S1_PLUS,1,532,primary,95,225,1.000000000000012e-08,,1.576421100610011,0.375,0.9375
S1_PLUS,1,532,primary,96,227,1.000000000000012e-08,,-0.5251144629214302,0.5,0
S1_PLUS,1,532,primary,97,229,1.000000000000012e-08,,1.937338230409309,0.5,0.125
S1_PLUS,1,532,primary,98,231,1.000000000000012e-08,,0.2603189322911965,0.4375,0
S1_PLUS,1,532,primary,99,234,1.000000000000012e-08,,0.1581945538007546,0.4375,0.125
S1_PLUS,1,532,primary,100,237,1.000000000000012e-08,,1.68315893741531,0.5,0.0625
S1_PLUS,1,532,primary,101,239,1.000000000000012e-08,,0.2566753296027023,0.5,0.25
S1_PLUS,1,532,primary,102,241,1.000000000000012e-08,,-0.2263652119158327,0.4375,0.25
S1_PLUS,1,532,primary,103,244,1.000000000000012e-08,,-0.226365211916697,0.5,0.1875
S1_PLUS,1,532,primary,104,246,1.000000000000012e-08,,2.11635763983466,0.5,0.375
