increment,time_s,node,temperature_k,u1_m,u2_m,u3_m,reaction_heat_flux_w,rf1_n,rf2_n,rf3_n
1,500,1,630,2.692712631510968e-07,-2.663476629523323e-42,-1.435248067948935e-43,0.01466425442228546,0,16.63456446676836,0.9121527658987671
1,500,2,626.8900955937223,7.010392223708098e-07,1.60293178489534e-35,1.048882453193426e-36,0,0,-2.508622607416459,0.2449138915893092
1,500,3,625.3052047983807,1.074848727587568e-06,-5.552964200281488e-42,-8.352072495471041e-43,0,0,-14.19619567078905,-1.157025210215028
1,500,4,630,2.487742072302507e-07,1.030456431254518e-07,-9.12152540258881e-37,0.02932864104217666,0,0,1.824305180638605
1,500,5,626.8900978847275,6.476758166082908e-07,2.6827620928535e-07,8.040053558088861e-37,0,0,0,0.4897906621202248
1,500,6,625.3050877400426,9.930301897945537e-07,4.113270360900278e-07,1.157066502082134e-36,0,0,0,-2.314095842895186
1,500,7,630,1.9040352982727e-07,1.904035298272699e-07,-9.121525590890015e-37,0.02932844043652906,0,0,1.824304829479603
1,500,8,626.8900882466384,4.957096854375493e-07,4.957096854375492e-07,8.040409548351054e-37,0,0,0,0.4897535410613156
1,500,9,625.3050795982748,7.600322327794391e-07,7.600322327794389e-07,1.157069784751598e-36,0,0,0,-2.31414126536035
1,500,10,630,1.03045643125452e-07,2.487742072302505e-07,-9.121529282570627e-37,0.02932864104217649,0,0,1.82430518063873
1,500,11,626.8900978847275,2.682762092853501e-07,6.476758166082906e-07,8.040041605988118e-37,0,0,0,0.4897906621200094
1,500,12,625.3050877400426,4.113270360900282e-07,9.930301897945537e-07,1.157027657643599e-36,0,0,0,-2.314095842895156
1,500,13,630,-2.663476180602115e-42,2.692712631510966e-07,-1.435248097784296e-43,0.01466425442228531,16.63456446676819,0,0.9121527658987046
1,500,14,626.8900955937224,1.602931784895352e-35,7.010392223708096e-07,1.048882453193344e-36,0,-2.508622607416475,0,0.2449138915894671
1,500,15,625.3052047983807,-5.552964018300065e-42,1.074848727587568e-06,-8.352073567904324e-43,0,-14.19619567078906,0,-1.157025210214917
1,500,16,630,2.709299221935505e-07,-1.698064944982635e-35,3.589875472956171e-06,0.02932934894555086,0,33.46042636991562,0
1,500,17,626.8903594720904,7.048499204765278e-07,1.842731055339463e-35,3.589281892664473e-06,0,0,-5.033996741990917,0
1,500,18,625.3057687156389,1.07976049985149e-06,1.420519149968427e-35,3.588873694842298e-06,0,0,-28.54928917784211,0
1,500,19,630,2.503066089387319e-07,1.036803856593365e-07,3.589875473542913e-06,0.05865896214150397,0,0,0
1,500,20,626.890361756877,6.511964435708696e-07,2.697345044872885e-07,3.589281889906271e-06,0,0,0,0
1,500,21,625.3056519050912,9.975680712218118e-07,4.132066960525053e-07,3.588873687774848e-06,0,0,0,0
1,500,22,630,1.915763802742246e-07,1.915763802742245e-07,3.589875474129654e-06,0.05865856113541128,0,0,0
1,500,23,626.890352138387,4.984042594445434e-07,4.984042594445431e-07,3.589281887148069e-06,0,0,0,0
1,500,24,625.3056437778947,7.635053777571254e-07,7.635053777571244e-07,3.588873680707399e-06,0,0,0,0
1,500,25,630,1.036803856593366e-07,2.503066089387317e-07,3.589875473542913e-06,0.05865896214150595,0,0,0
1,500,26,626.8903617568772,2.697345044872887e-07,6.511964435708696e-07,3.589281889906271e-06,0,0,0,0
1,500,27,625.3056519050913,4.132066960525062e-07,9.975680712218122e-07,3.588873687774848e-06,0,0,0,0
1,500,28,630,-1.6980649449826e-35,2.709299221935503e-07,3.589875472956171e-06,0.02932934894554819,33.46042636991558,0,0
1,500,29,626.8903594720904,1.842731055339467e-35,7.048499204765279e-07,3.589281892664473e-06,0,-5.033996741990826,0,0
1,500,30,625.3057687156388,1.42051914996845e-35,1.079760499851491e-06,3.588873694842298e-06,0,-28.54928917784224,0,0
1,500,31,630,2.680803697132224e-07,-1.655298043412371e-35,7.176761480461852e-06,0.02932635624888628,0,33.82448809297962,0
1,500,32,626.8890287509649,6.996689234388631e-07,1.821713666006986e-35,7.179891001709312e-06,0,0,-4.154326400600812,0
1,500,33,625.3033884869985,1.073287156366882e-06,1.405427061868063e-35,7.182237427261725e-06,0,0,-28.04337387971007,0
1,500,34,630,2.476739650530735e-07,1.02589908017027e-07,7.176761478013508e-06,0.05865297697294698,0,0,0
1,500,35,626.889031045147,6.464098245542623e-07,2.677518164981115e-07,7.179891013718309e-06,0,0,0,0
1,500,36,625.3032712909563,9.915874828568626e-07,4.107294461262168e-07,7.182237458489258e-06,0,0,0,0
1,500,37,630,1.895614409083876e-07,1.895614409083875e-07,7.176761475565163e-06,0.05865257564826799,0,0,0
1,500,38,626.8890213959799,4.947407354415618e-07,4.947407354415615e-07,7.179891025727307e-06,0,0,0,0
1,500,39,625.3032631407996,7.58928029567034e-07,7.589280295670332e-07,7.182237489716791e-06,0,0,0,0
1,500,40,630,1.025899080170272e-07,2.476739650530734e-07,7.176761478013508e-06,0.05865297697294598,0,0,0
1,500,41,626.889031045147,2.677518164981116e-07,6.464098245542622e-07,7.17989101371831e-06,0,0,0,0
1,500,42,625.3032712909563,4.107294461262172e-07,9.915874828568631e-07,7.182237458489259e-06,0,0,0,0
1,500,43,630,-1.655298043412353e-35,2.680803697132222e-07,7.176761480461853e-06,0.02932635624888595,33.82448809297954,0,0
1,500,44,626.8890287509651,1.821713666006995e-35,6.996689234388633e-07,7.179891001709314e-06,0,-4.154326400601208,0,0
1,500,45,625.3033884869985,1.40542706186807e-35,1.073287156366882e-06,7.182237427261726e-06,0,-28.04337387971029,0,0
1,500,46,630,2.725948157750913e-07,-3.215778504626264e-42,1.078469819111435e-05,0.01464837967787433,0,16.04937966487279,0
1,500,47,626.8959324573104,7.060777940100124e-07,1.611102929299696e-35,1.077103222880223e-05,0,0,-3.153223262218459,0
1,500,48,625.3145811365581,1.081833619497265e-06,-5.676428605140518e-42,1.076060479138291e-05,0,0,-14.32983085685731,0
1,500,49,630,2.51844770150729e-07,1.043175123850784e-07,1.078469820067712e-05,0.02929689123515898,0,0,0
1,500,50,626.895934734504,6.523308522343292e-07,2.702043920950038e-07,1.077103218053018e-05,0,0,0,0
1,500,51,625.3144646788407,9.994833939345329e-07,4.140000451556089e-07,1.076060466473483e-05,0,0,0,0
1,500,52,630,1.927536377056383e-07,1.927536377056389e-07,1.078469821023989e-05,0.02929669109798282,0,0,0
1,500,53,626.8959251448109,4.992724994300903e-07,4.992724994300906e-07,1.077103213225813e-05,0,0,0,0
1,500,54,625.3144565732241,7.649713079602683e-07,7.649713079602691e-07,1.076060453808675e-05,0,0,0,0
1,500,55,630,1.043175123850782e-07,2.518447701507298e-07,1.078469820067712e-05,0.02929689123515684,0,0,0
1,500,56,626.895934734504,2.702043920950033e-07,6.523308522343294e-07,1.077103218053019e-05,0,0,0,0
1,500,57,625.3144646788409,4.140000451556078e-07,9.994833939345329e-07,1.076060466473483e-05,0,0,0,0
1,500,58,630,-3.215778823311061e-42,2.72594815775092e-07,1.078469819111435e-05,0.01464837967787564,16.04937966487266,0,0
