time,element,point,stress_rr,stress_zz,stress_hoop,stress_rz,elastic_rr,elastic_zz,elastic_hoop,elastic_rz,plastic_rr,plastic_zz,plastic_hoop,plastic_rz,creep_rr,creep_zz,creep_hoop,creep_rz,equiv_plastic,equiv_creep
0.10000000149011612,1,1,-2759432.653364392,-173093.04081984959,1392808.7239059932,-46408.25267997168,-0.0031253473582902348,0.00023689413801766996,0.0022725664321612657,-6.0330728483963189e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10000000149011612,1,2,-2876884.6773615219,-55641.016822719015,1392808.7239059934,58462.038194943743,-0.003278034989486504,0.00038958176921393935,0.0022725664321612657,7.600064965342687e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10000000149011612,1,3,-2706997.5079269339,-225528.18625730742,1392808.7239059932,12317.759318592714,-0.0030571816692215397,0.00016872844894897483,0.0022725664321612657,1.6013087114170529e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10000000149011612,1,4,-2824449.5319240633,-108076.16226017708,1392808.7239059932,117188.05019350855,-0.0032098693004178084,0.00032141608014524394,0.0022725664321612657,0.00015234446525156113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10000000149011612,2,1,-2642555.7473169705,-191463.60440694587,1444722.1807953897,-1793.6895569958383,-0.0030185333202335041,0.00016788646554952852,0.002294927986312565,-2.3317964240945899e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10000000149011612,2,2,-2748305.1179918395,-85714.23373207706,1444722.1807953897,-47077.291314598646,-0.0031560075021108335,0.00030536064742685796,0.002294927986312565,-6.1200478708978243e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10000000149011612,2,3,-2665197.5481957728,-168821.80352814472,1444722.1807953895,51080.995780438891,-0.0030479676613759466,0.00019732080669197045,0.002294927986312565,6.6405294514570567e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10000000149011612,2,4,-2770946.9188706409,-63072.432853275444,1444722.1807953897,5797.3940228354195,-0.003185441843253276,0.00033479498856930017,0.002294927986312565,7.536612229686046e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10000000149011612,3,1,-102328.0003293761,-160769.87026191596,-54450.61328345682,154331.35259926447,-3.7761855265764263e-05,-0.0001137362861780661,2.4478747893930792e-05,0.00020063075837904384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10000000149011612,3,2,-116153.29396053833,-146944.57663075373,-54450.613283456834,39474.197323201268,-5.5734736986275161e-05,-9.5763404457555214e-05,2.4478747893930792e-05,5.1316456520161654e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10000000149011612,3,3,-217185.15560543927,-45912.714985852734,-54450.61328345682,168156.6462304267,-0.00018707615712464643,3.5578015680816099e-05,2.4478747893930792e-05,0.00021860364009955473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10000000149011612,3,4,-231010.44923660147,-32087.421354690508,-54450.61328345682,53299.490954363486,-0.00020504903884515732,5.355089740132699e-05,2.4478747893930792e-05,6.9289338240672538e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10000000149011612,4,1,-723716.7581087905,-310398.37034210446,-181894.99643549556,169856.14410198128,-0.00057602874807551063,-3.8714843978818617e-05,0.000128339542099773,0.0002208129873325757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10000000149011612,4,2,-710769.19277201919,-323345.93567887577,-181894.9964354955,53990.056624240911,-0.00055919691313770779,-5.5546678916621462e-05,0.000128339542099773,7.018707361151319e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10000000149011612,4,3,-839582.84558653086,-194532.28286436395,-181894.9964354955,156908.57876520988,-0.00072665466179657314,0.00011191106974224397,0.000128339542099773,0.00020398115239477288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10000000149011612,4,4,-826635.28024975944,-207479.84820113538,-181894.9964354955,41042.491287469486,-0.00070982282685877029,9.5079234804441124e-05,0.000128339542099773,5.3355238673710339e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10000000149011612,5,1,-626499.50624897867,-77150.297246352129,-126176.80468168053,-297526.23271083855,-0.00056550137567056892,0.00014865259603284565,8.4918136366918723e-05,-0.00038678410252409012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10000000149011612,5,2,-622734.90689629619,-80914.896599034517,-126176.8046816805,-85200.960492440659,-0.00056060739651208182,0.00014375861687435855,8.4918136366918723e-05,-0.00011076124864017287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
