time,element,point,sxx,syy,szz,sxy,syz,sxz
0.10000000149011612,1,1,-8.7448920828682156e-49,-2.6647558985086405e-65,-1.6118105809508521e-65,-1.2499958055739192e-49,-2.7418293304886655e-65,-1.7969194978251433e-49
0.10000000149011612,1,2,-4.9244630274102252e-49,-1.002671933618382e-64,-6.2025592289432728e-65,-4.8287098389516306e-49,-1.0453577652689449e-64,-7.0317629815403788e-49
0.10000000149011612,1,3,-8.9865394586883734e-49,3.1562322765404007e-65,-1.40771659775347e-65,1.2083909348468358e-49,-1.3557330473712281e-65,-1.7561157104857531e-49
0.10000000149011612,1,4,-5.7411930610432588e-49,1.169750428335424e-64,-4.155127651356021e-65,4.3461143809523855e-49,-6.4242166125626271e-65,-7.9494851283062976e-49
0.10000000149011612,1,5,-9.8196954918168707e-49,-3.2112168436227012e-65,7.5573061576903442e-66,-1.4778514249617959e-49,1.0762425058842504e-65,1.4673751212846035e-49
0.10000000149011612,1,6,-6.9525960527591396e-49,-1.397217386859957e-64,2.6332248061661748e-65,-6.5707485491787449e-49,4.3313864536840204e-65,5.1507503878510524e-49
0.10000000149011612,1,7,-9.8514589997036829e-49,4.2134136322771629e-65,2.0712297799889102e-66,1.6751688004359396e-49,2.6540417763260868e-65,1.7132780293866859e-49
0.10000000149011612,1,8,-1.0692631253723994e-48,1.3736924294876186e-64,1.8715356913557198e-65,5.1964831292980267e-49,9.0761927826330173e-65,4.9984685803592075e-49
0.10000000149011612,2,1,-4.4170085537433346e-49,3.9666591354575177e-65,-8.1532438139368569e-66,2.1571601969828761e-49,-8.617427944217077e-66,-1.0706317059344235e-49
0.10000000149011612,2,2,-2.0234966104210423e-49,6.7289024844585422e-65,-1.8052772089124607e-65,5.0587415260525911e-49,-7.1079362393606852e-65,-5.4051884506088462e-49
0.10000000149011612,2,3,-1.504203671080596e-49,8.2939694328726433e-65,-3.0731794706868457e-66,3.7605091777014814e-49,1.271184346011087e-65,-1.8567473148672933e-50
0.10000000149011612,2,4,-8.6286407879313744e-50,2.2878644374982998e-64,-8.1532438139435438e-66,1.1042521384358315e-48,1.9635586791321005e-65,-1.0706317059344182e-49
0.10000000149011612,2,5,-3.3851562002201856e-49,5.455522121145928e-65,2.4097319661921816e-66,2.8483702090695699e-49,1.5933649270049756e-65,1.7247998851133264e-49
0.10000000149011612,2,6,-5.1190536709904887e-49,2.3398439408778024e-64,2.1368790200874803e-65,1.2797634177476258e-48,-2.1023197473268988e-66,5.0275042762646009e-49
0.10000000149011612,2,7,-6.7475165657655877e-50,3.8273804757935591e-65,-2.4283864073502023e-67,1.6868791414414018e-49,2.9206442517243663e-65,5.6335890583095239e-50
