time,node,temperature,ur,uz,rf_r,rf_z,reaction_heat,temperature_active
0.20000000298023224,1,600.0,-8.1049257037199131e-50,9.9576324607948682e-51,-1.4403930751466412e-14,-1.2605930782986858e-14,0.0,1
0.20000000298023224,2,600.0,-9.6132105397479732e-07,-2.2487312730296232e-38,0.0,-38.89933835251999,0.0,1
0.20000000298023224,3,600.0,-9.6132105397479796e-07,2.0000000000000003e-06,0.0,38.899338352520097,0.0,1
0.20000000298023224,4,600.0,-8.2725199923505387e-50,2.0000000000000003e-06,-1.4757389346188363e-14,-1.13048676292407e-14,0.0,1
0.20000000298023224,5,600.0,-4.8066052698739866e-07,-4.4974625460164822e-38,0.0,-77.798676705038389,0.0,1
0.20000000298023224,6,600.0,-9.6132105397479753e-07,9.9999999999999995e-07,0.0,0.0,0.0,1
0.20000000298023224,7,600.0,-4.8066052698739898e-07,2.0000000000000003e-06,0.0,77.798676705038403,0.0,1
0.20000000298023224,8,600.0,1.6479264915663523e-49,1.0000000000000002e-06,2.863812821690594e-14,0.0,0.0,1
0.4000000059604645,1,600.0,-1.234047119442281e-49,-1.7509278535859572e-49,7.0097877153161191e-14,1.0774456436392697e-13,0.0,1
0.4000000059604645,2,600.0,-1.9208338104689894e-06,-1.5421060818752579e-42,0.0,-76.495379897720909,0.0,1
0.4000000059604645,3,600.0,-1.9208338104689885e-06,4.0000000000000007e-06,0.0,76.495379897721165,0.0,1
0.4000000059604645,4,600.0,-1.1451616929318577e-49,4.0000000000000007e-06,6.2930938806424645e-14,-3.7188579214966705e-16,0.0,1
0.4000000059604645,5,600.0,-9.6041690523449468e-07,-3.0842114340857499e-42,0.0,-152.99075979543883,0.0,1
0.4000000059604645,6,600.0,-1.9208338104689885e-06,2.0000000000000003e-06,0.0,0.0,0.0,1
0.4000000059604645,7,600.0,-9.6041690523449426e-07,4.0000000000000007e-06,0.0,152.99075979543875,0.0,1
0.4000000059604645,8,600.0,2.3792095252828794e-49,2.0000000000000003e-06,-1.3765344444701565e-13,0.0,0.0,1
0.6000000238418579,1,600.0,-1.1524491731938585e-49,8.3285693179113227e-50,5.9324430466930598e-14,1.1314387943505826e-14,0.0,1
0.6000000238418579,2,600.0,-2.8778456878361528e-06,-3.0383019796698189e-42,0.0,-113.53058389326875,0.0,1
0.6000000238418579,3,600.0,-2.8778456878361528e-06,6.000000000000001e-06,0.0,113.53058389326883,0.0,1
0.6000000238418579,4,600.0,-1.0477617405696256e-49,6.000000000000001e-06,6.1905100696861406e-14,-4.6235817863741099e-14,0.0,1
0.6000000238418579,5,600.0,-1.4389228439180764e-06,-6.0766043742863591e-42,0.0,-227.06116778653262,0.0,1
0.6000000238418579,6,600.0,-2.877845687836152e-06,3.0000000000000005e-06,0.0,0.0,0.0,1
0.6000000238418579,7,600.0,-1.438922843918076e-06,6.000000000000001e-06,0.0,227.06116778653268,0.0,1
0.6000000238418579,8,600.0,2.200212273467597e-49,3.0000000000000005e-06,-1.1197073572494617e-13,0.0,0.0,1
0.800000011920929,1,600.0,7.374926381473843e-50,-8.8409815437230803e-50,2.2221203891958942e-14,1.4104326554578487e-13,0.0,1
0.800000011920929,2,600.0,-3.8326563335546902e-06,-2.3429828456370172e-42,0.0,-149.70929001749101,0.0,1
0.800000011920929,3,600.0,-3.8326563335546927e-06,8.0000000000000013e-06,0.0,149.70929001749164,0.0,1
0.800000011920929,4,600.0,6.7064975006954478e-50,8.0000000000000013e-06,3.1138898799597223e-14,1.0178849278089953e-13,0.0,1
0.800000011920929,5,600.0,-1.9163281667773447e-06,-4.6859651281559195e-42,0.0,-299.418580034976,0.0,1
0.800000011920929,6,600.0,-3.832656333554691e-06,3.9999999999999998e-06,0.0,0.0,0.0,1
0.800000011920929,7,600.0,-1.9163281667773459e-06,8.0000000000000013e-06,0.0,299.41858003497612,0.0,1
0.800000011920929,8,600.0,-1.4081413067064369e-49,3.999999999999999e-06,-3.7691092486075498e-14,0.0,0.0,1
1.0,1,600.0,-5.9518315881817462e-51,6.0241672928116706e-50,4.3932800476158054e-14,6.1863066700528749e-15,0.0,1
1.0,2,600.0,-4.7856256499972938e-06,-1.622163896695834e-42,0.0,-184.67395853954343,0.0,1
1.0,3,600.0,-4.7856256499972955e-06,1.0000000000000001e-05,0.0,184.67395853954341,0.0,1
1.0,4,600.0,-1.688669520475602e-50,1.0000000000000001e-05,5.2526452070697386e-14,-7.3931519889167161e-14,0.0,1
1.0,5,600.0,-2.3928128249986465e-06,-3.2443278192840761e-42,0.0,-369.3479170790788,0.0,1
1.0,6,600.0,-4.7856256499972938e-06,4.9999999999999996e-06,0.0,0.0,0.0,1
1.0,7,600.0,-2.3928128249986469e-06,1.0000000000000001e-05,0.0,369.34791707907874,0.0,1
1.0,8,600.0,2.2838601004702036e-50,5.0000000000000004e-06,-8.3644741225369794e-14,0.0,0.0,1
