T,disp_x,disp_y,disp_z,id,x,y,z
604.9562719612157,0,0,0.0005997836771847414,1,-2.1023103385362897e-20,0,0
604.9564480731724,0,0,0.0005997881792537184,2,0.00063638666410369062,-2.7105054312137611e-20,0
604.945512166923,0,0,0.0005997963808196727,3,0.00058610666154071465,0.00058610666154071465,0
604.9564480731724,0,0,0.0005997881792537185,4,0,0.00063638666410369073,0
604.9127822575977,0,0,0.0005997835456851676,5,0.0005863819612605813,0.0012084312861692062,0
604.9095320578763,0,0,0.0005997821584860414,6,4.0657581468206416e-20,0.0012727733282073815,0
604.9095320578762,0,0,0.0005997821584860414,7,0.0012727733282073815,-5.4210108624275222e-20,0
604.9127816096568,0,0,0.000599783545619333,8,0.0012084312861692062,0.00058638196126058119,0
604.9105105407247,0,0,0.0005997808616205143,9,0.0010381333162468268,0.0010381333162468266,0
604.7706375551099,0,0,0.0005997883492221254,10,0.0019815959184866258,-1.0842021724855044e-19,0
604.7773630427055,0,0,0.0005997884062792787,11,0.0018066106020725129,0.00074832261330545768,0
604.7832449543531,0,0,0.0005997882771326056,12,0.0014011999115334781,0.0014011999115334779,0
604.7773630376126,0,0,0.0005997884060960393,13,0.00074832261330545779,0.0018066106020725129,0
604.7706375551098,0,0,0.0005997883492221255,14,1.0842021724855044e-19,0.0019815959184866258,0
604.5252428486834,0,0,0.000599770070143546,15,0.0026421278913155008,-1.0842021724855044e-19,0
604.5223580044731,0,0,0.0005997705722110989,16,0.0024410078810635965,0.0010110985701961527,0
604.5285564448942,0,0,0.0005997698524645885,17,0.0018682665487113038,0.0018682665487113038,0
604.5223576304347,0,0,0.0005997705726284789,18,0.0010110985701961527,0.0024410078810635965,0
604.5252428486838,0,0,0.0005997700701435461,19,1.6263032587282567e-19,0.0026421278913155008,0
604.0980543967228,0,0,0.0005997732685777248,20,0.0033026598641443753,-2.1684043449710089e-19,0
604.0982590412336,0,0,0.0005997731073774389,21,0.0030512598513294954,0.0012638732127451908,0
604.0991641084561,0,0,0.00059977329439853,22,0.0023353331858891298,0.0023353331858891298,0
604.0982564547721,0,0,0.0005997731056899777,23,0.0012638732127451908,0.0030512598513294954,0
604.0980543967197,0,0,0.0005997732685777248,24,2.1684043449710089e-19,0.0033026598641443753,0
603.1109076774986,0,0,0.0005996810267947257,25,0.0041200000000000004,0,0
603.1110920289335,0,0,0.0005996811034355529,26,0.0038063836739465019,0.00157665574134417,0
603.1113404682654,0,0,0.0005996809501302738,27,0.0029132799384885763,0.0029132799384885759,0
603.1110874158971,0,0,0.0005996811046706895,28,0.0015766557413441702,0.0038063836739465019,0
603.1109076775028,0,0,0.0005996810267947256,29,2.522772406243548e-19,0.0041200000000000004,0
604.945512166923,0,0,0.0005997963808196728,30,-0.00058610666154071465,0.00058610666154071465,0
