time,element,point,stress_rr,stress_zz,stress_hoop,stress_rz,elastic_rr,elastic_zz,elastic_hoop,elastic_rz,plastic_rr,plastic_zz,plastic_hoop,plastic_rz,creep_rr,creep_zz,creep_hoop,creep_rz,equiv_plastic,equiv_creep,radius,axial,volume
0.20000000298023224,1,1,7.0780515670776367e-08,37253926.164275482,7.2643160820007324e-08,1.3632888770865856e-09,-5.5880889246413315e-05,0.0001862696308213778,-5.5880889246413206e-05,8.8613777010628158e-21,-0.00090634815410688585,0.0018126963082137717,-0.00090634815410688574,9.9502078128353058e-20,-5.1703048242613107e-07,1.0340609648522621e-06,-5.1703048242613097e-07,5.6761419134570194e-23,0.0018126963082137717,1.0340609648522621e-06,0.00021132486540518502,0.00021132486540518508,3.319483223388902e-10
0.20000000298023224,1,2,-1.4342367649078369e-07,37253926.164275318,-1.4342367649078369e-07,6.1347999468896461e-09,-5.5880889246413532e-05,0.00018626963082137715,-5.5880889246413532e-05,3.9876199654782674e-20,-0.00090634815410688542,0.0018126963082137711,-0.00090634815410688542,4.4775935157758875e-19,-5.1703048242613044e-07,1.0340609648522611e-06,-5.1703048242613044e-07,2.5542638610556571e-22,0.001812696308213771,1.034060964852261e-06,0.00078867513459481508,0.00021132486540518508,1.238848004456005e-09
0.20000000298023224,1,3,1.1920928955078125e-07,37253926.164275527,1.1920928955078125e-07,-2.0449333156298809e-09,-5.5880889246412881e-05,0.00018626963082137715,-5.5880889246412773e-05,-1.3292066551594194e-20,-0.00090634815410688488,0.0018126963082137698,-0.00090634815410688488,-1.4925311719252962e-19,-5.1703048242612917e-07,1.0340609648522583e-06,-5.1703048242612917e-07,-8.5142128701855091e-23,0.0018126963082137698,1.0340609648522583e-06,0.00021132486540518502,0.00078867513459481497,3.319483223388902e-10
0.20000000298023224,1,4,5.4016709327697754e-08,37253926.16427552,6.7055225372314453e-08,7.4980888239762326e-09,-5.5880889246412657e-05,0.0001862696308213765,-5.5880889246412773e-05,4.8737577355845213e-20,-0.00090634815410688661,0.0018126963082137721,-0.00090634815410688553,5.4726142970594209e-19,-5.1703048242613181e-07,1.034060964852263e-06,-5.1703048242613128e-07,3.1218780524013642e-22,0.0018126963082137724,1.0340609648522632e-06,0.00078867513459481497,0.00078867513459481486,1.238848004456005e-09
0.4000000059604645,1,1,0.0042798928916454315,73473332.228827164,0.00427989661693573,1.0142156009810231e-08,-0.00011020999832826126,0.00036736666113129613,-0.00011020999832826094,6.5924014063766542e-20,-0.0018118333056136836,0.0036236666112273671,-0.0018118333056136833,4.7447778944148655e-19,-4.4833638206687153e-06,8.9667276413374307e-06,-4.4833638206687145e-06,1.6992827374991628e-21,0.003623666611227367,8.96672764133743e-06,0.00021132486540518502,0.00021132486540518508,3.319483223388902e-10
0.4000000059604645,1,2,0.0042800493538379669,73473332.228827313,0.0042800530791282654,7.1257999804692553e-09,-0.00011020999832826083,0.00036736666113129635,-0.00011020999832826083,4.6317699873050108e-20,-0.0018118333056136838,0.003623666611227368,-0.0018118333056136836,7.1121437176925409e-19,-4.4833638206687162e-06,8.9667276413374341e-06,-4.4833638206687153e-06,1.4094490975489245e-21,0.003623666611227368,8.966727641337434e-06,0.00078867513459481508,0.00021132486540518508,1.238848004456005e-09
0.4000000059604645,1,3,0.0042798817157745361,73473332.228827208,0.0042798742651939392,1.0876828673581825e-08,-0.00011020999832826137,0.00036736666113129635,-0.00011020999832826115,7.0699386378281834e-20,-0.0018118333056136833,0.0036236666112273675,-0.0018118333056136838,2.5288490600119423e-19,-4.4833638206687111e-06,8.9667276413374256e-06,-4.4833638206687128e-06,1.6763593661752367e-21,0.003623666611227367,8.966727641337424e-06,0.00021132486540518502,0.00078867513459481497,3.319483223388902e-10
0.4000000059604645,1,4,0.00427999347448349,73473332.228827298,0.0042799562215805054,9.8136523650517311e-09,-0.00011020999832826072,0.00036736666113129635,-0.00011020999832826115,6.3788740372836151e-20,-0.0018118333056136831,0.0036236666112273667,-0.0018118333056136833,9.1009170687833384e-19,-4.4833638206687119e-06,8.9667276413374324e-06,-4.483363820668717e-06,1.9015079857840921e-21,0.003623666611227367,8.966727641337432e-06,0.00078867513459481497,0.00078867513459481486,1.238848004456005e-09
0.6000000238418579,1,1,8.9406967163085938e-08,109361349.91925731,1.0430812835693359e-07,3.8173208549579618e-09,-0.00016404202487888561,0.00054680674959628603,-0.00016404202487888561,2.481258555722673e-20,-0.0027090337479814316,0.0054180674959628623,-0.0027090337479814307,5.6842968274537937e-19,-1.756287722042658e-05,3.5125754440853147e-05,-1.756287722042657e-05,3.0689265644214004e-21,0.005418067495962862,3.512575444085315e-05,0.00021132486540518502,0.00021132486540518508,3.319483223388902e-10
0.6000000238418579,1,2,1.3411045074462891e-07,109361349.9192574,1.3411045074462891e-07,8.3619791946339527e-09,-0.00016404202487888572,0.00054680674959628646,-0.00016404202487888572,5.4352864765120682e-20,-0.0027090337479814307,0.0054180674959628623,-0.0027090337479814307,9.170193871069734e-19,-1.7562877220426577e-05,3.5125754440853154e-05,-1.7562877220426573e-05,4.4097033648598379e-21,0.005418067495962862,3.5125754440853154e-05,0.00078867513459481508,0.00021132486540518508,1.238848004456005e-09
