id,x,y,z,temperature,displacement_x,displacement_y,displacement_z
1,0,0,0,600,4.4678180964837208e-47,1.4365820879454605e-47,-1.4621677282797767e-46
2,0,0,0.00025000000000000001,625.01068881196261,-4.078408381794118e-36,-2.0977828767528082e-36,-3.4812512093882466e-36
3,0,0,0.00050000000000000001,650.01349788897073,-2.8722716025344224e-36,-2.6771459106417595e-36,-3.9069571847731598e-36
4,0,0,0.00075000000000000002,675.00966859881044,-1.4688082007517597e-36,-2.8174122855845672e-36,-2.7192900008455186e-36
5,0,0,0.001,700,4.9362120098737105e-47,2.1831796991957194e-47,1.2037436621459452e-46
6,0,0.001,0,600,1.2011541831256821e-37,-2.8514797100142693e-37,-3.8256794549360003e-37
7,0,0.001,0.00025000000000000001,625.00636780182481,-3.3161483162922633e-36,-2.6723422501452719e-36,-4.9225349731437599e-36
8,0,0.001,0.00050000000000000001,650.00785601213374,-3.459730392739555e-37,-4.8891049089621073e-36,-3.9124261724741869e-36
9,0,0.001,0.00075000000000000002,675.00531236322502,-1.8292802378532911e-36,-6.1203831436769894e-36,-7.6650934530778943e-37
10,0,0.001,0.001,700,-2.4228888814001872e-36,-3.7838611634994608e-36,1.5576216685462304e-36
11,0,0.002,0,600,4.6975353441067175e-37,1.5604415626095449e-37,-1.4106556844606752e-37
12,0,0.002,0.00025000000000000001,625.00373788534546,1.2589873096854636e-36,-7.7341448627007822e-37,-4.2341569191789539e-36
13,0,0.002,0.00050000000000000001,650.00430100607673,4.8852686178040957e-36,-2.7648961189788978e-36,-3.1044567816866367e-36
14,0,0.002,0.00075000000000000002,675.00261873866418,1.1208521455385238e-36,-4.3951192825145531e-36,5.4607614486661499e-37
15,0,0.002,0.001,700,-1.4087396788788659e-36,-3.887059972513264e-36,1.4187927006229089e-36
16,0,0.0030000000000000005,0,600,6.3199655307100403e-37,5.1721885063812846e-37,-1.8059254553684728e-38
17,0,0.0030000000000000005,0.00025000000000000001,625.00316986224277,1.3378268295563145e-36,2.370097329196041e-37,-3.9907616204934629e-36
18,0,0.0030000000000000005,0.00050000000000000001,650.00354649476947,4.6685547186933234e-36,-1.4535218862154233e-36,-2.8901294947379266e-36
19,0,0.0030000000000000005,0.00075000000000000002,675.00207040969485,4.2358412535346951e-37,-2.7963946046583436e-36,9.6512611007169612e-37
20,0,0.0030000000000000005,0.001,700,-1.0208275986687306e-36,-3.975146164965062e-36,1.5366133935824489e-36
21,0,0.0040000000000000001,0,600,4.5270121570352779e-37,4.2250816520949097e-37,-4.5896126717198098e-38
22,0,0.0040000000000000001,0.00025000000000000001,625.00373788534534,1.1815644747916514e-36,1.0900971206584327e-36,-3.861756102624684e-36
23,0,0.0040000000000000001,0.00050000000000000001,650.00430100607673,5.4479365971204768e-36,-1.4097889167319935e-38,-2.6407335132315932e-36
24,0,0.0040000000000000001,0.00075000000000000002,675.00261873866407,2.2977939506251814e-36,-9.3831647919111359e-37,9.8442627229872145e-37
25,0,0.0040000000000000001,0.001,700,4.6626091490584089e-37,-3.112038960036611e-36,1.9633605079003728e-36
26,0,0.0050000000000000001,0,600,-2.202713016300961e-36,4.584307412905525e-37,-1.0903984126897002e-36
27,0,0.0050000000000000001,0.00025000000000000001,625.00636780182481,-1.7384146942168979e-36,2.3200413242862091e-36,-3.6164351414239425e-36
28,0,0.0050000000000000001,0.00050000000000000001,650.00785601213386,3.750348647376984e-36,2.4668570598086186e-36,-3.2656511414342173e-36
29,0,0.0050000000000000001,0.00075000000000000002,675.00531236322502,3.7690179814067182e-36,2.1737073963336162e-36,-2.7290132156274972e-37
30,0,0.0050000000000000001,0.001,700,1.7001126292783647e-36,-1.3602446846854371e-36,2.6884006651189047e-36
31,0,0.006000000000000001,0,600,4.6566708329242795e-47,-1.449197477953837e-47,-1.4544739519308159e-46
32,0,0.006000000000000001,0.00025000000000000001,625.01068881196261,-4.078408381793997e-36,2.0977828767524568e-36,-3.4812512093888707e-36
33,0,0.006000000000000001,0.00050000000000000001,650.01349788897073,-2.8722716025356402e-36,2.6771459106416222e-36,-3.9069571847728992e-36
