case,stage,time_s,element,integration_point,x_m,y_m,z_m,temperature_k,hfl_x_w_m2,hfl_y_w_m2,hfl_z_w_m2,s11_pa,s22_pa,s33_pa,s12_pa,s13_pa,s23_pa,e11,e22,e33,e12_engineering,e13_engineering,e23_engineering,ivol_m3
refined,1,10000000,18,1,0.6056624327025926,0.01056624327025926,0.02641560817564813,344.9945952556741,-2.908622726421742e-12,10798.88564881098,-1.80414249093833e-11,122873155.7959243,-43110045.26854349,138302563.9076307,40809513.9600489,12334583.95461639,38835861.78543669,0.0007077972932881297,-0.0003710935136309107,0.0008080884460142216,0.0005305236814806357,0.0001603495914100131,0.000504866203210677,0.0003906250000000004
refined,1,10000000,18,2,0.8943375672974074,0.01056624327025926,0.02641560817564813,344.9945952556742,-2.03382352107336e-12,10798.88564881096,-7.389612387614814e-12,146801522.0179839,-30670633.09136055,101934785.5083851,-56938019.28314485,8651931.4310927,24458988.01192523,0.0008633316737315219,-0.0002902373344792171,0.0005716978864191297,-0.0007401942506808832,0.0001124751086042051,0.000317966844155028,0.0003906250000000003
refined,1,10000000,18,3,0.6056624327025926,0.03943375672974077,0.02641560817564813,322.4969168206513,-2.904383372535788e-12,10798.88564881096,-1.644871435976633e-12,137327241.4147205,-9106453.001108751,89844886.02139947,40235066.25780506,6042709.328691717,57486080.13994624,0.0008017488498103057,-0.0001500701638925845,0.0004931135397537189,0.0005230558613514659,7.855522127299233e-05,0.0007473190418193011,0.0003906250000000002
refined,1,10000000,18,4,0.8943375672974075,0.03943375672974077,0.02641560817564813,322.4969168206513,-2.904383372535788e-12,10798.88564881097,6.160565279505584e-12,151609560.7408625,-6313087.719842065,72769201.4139906,-57512466.9853885,4206409.963687279,36635050.69996077,0.000894583925430229,-0.0001319132895643508,0.0003821215898055616,-0.0007476620708100506,5.468332952793463e-05,0.00047625565909949,0.0003906250000000002
refined,1,10000000,18,5,0.6056624327025927,0.01056624327025926,0.09858439182435189,344.9945952556742,-1.287672496456593e-12,10798.88564881099,-9.855972593426945e-12,90561907.6972329,19671124.6670745,107832642.0707015,46192006.02545922,4797565.876953336,-64240725.906646,0.0004977741806466398,3.698409095061015e-05,0.0006100339540741854,0.0006004960783309698,6.236835640039338e-05,-0.0008351294367863981,0.0003906250000000003
refined,1,10000000,18,6,0.8943375672974075,0.01056624327025926,0.09858439182435187,344.9945952556742,-1.881201833041244e-12,10798.88564881097,1.212185885436101e-12,125280533.363416,10530017.95601105,82255123.11557919,-46939644.32143622,1114913.353429717,-42444923.82046515,0.0007234452474768337,-2.243310267129835e-05,0.0004437800808658947,-0.0006102153761786709,1.449387359458632e-05,-0.000551784009666047,0.0003906250000000002
refined,1,10000000,18,7,0.6056624327025926,0.03943375672974077,0.09858439182435189,322.4969168206513,-1.962899487344446e-12,10798.885648811,-3.062338471897355e-12,105631444.3688699,53366991.40809136,59067238.65805107,43999019.40659679,2122958.836997792,-45590507.55213653,0.000595726169012275,0.0002560072247672146,0.0002930588318919527,0.0005719872522857584,2.75984648809713e-05,-0.000592676598177775,0.0003906250000000001
refined,1,10000000,18,8,0.8943375672974077,0.03943375672974077,0.09858439182435189,322.4969168206513,-1.962899487344446e-12,10798.88564881096,-5.816471418710096e-12,130704023.1391353,34579837.80111088,52781813.49476556,-49132630.94029848,286659.4719932872,-30268861.13242979,0.0007586979310190013,0.0001338907263218423,0.0002522035683305977,-0.0006387242022238802,3.726573135912734e-06,-0.0003934951947215872,0.0003906250000000001
refined,1,10000000,19,1,1.105662432702592,0.01056624327025926,0.02641560817564813,344.9945952556742,2.79975564280978e-12,10798.88564881096,-5.208118492656006e-12,159246428.2001321,-33382271.17718483,90683999.48852959,62909450.63340764,-8737434.699738478,23156248.89481884,0.0009464998408007824,-0.0003055867051517775,0.0005008440541753663,0.0008178228582342993,-0.0001135866510966002,0.000301031235632645,0.0003906250000000003
refined,1,10000000,19,2,1.394337567297407,0.01056624327025926,0.02641560817564813,344.9945952556741,3.203933361829579e-12,10798.88564881094,-4.036751794777312e-12,140819078.9236351,-36907498.82259056,112636576.4104316,-51631604.08154674,-5597387.531370428,33973973.21138844,0.0008267220705035532,-0.0003285006848469139,0.0006435358041677304,-0.0006712108530601077,-7.276603790781557e-05,0.0004416616517480497,0.0003906250000000002
refined,1,10000000,19,3,1.105662432702593,0.03943375672974077,0.02641560817564813,322.4969168206513,2.666271675823394e-12,10798.88564881096,7.937472323473496e-12,160569174.1370603,-9151314.297264004,65130296.67168359,63654556.71496212,-4797685.138249222,34207662.63988293,0.0009550976893908113,-0.0001480854854322968,0.0003347449858658627,0.0008275092372945075,-6.236990679723989e-05,0.0004446996143184781,0.0003906250000000002
refined,1,10000000,19,4,1.394337567297407,0.03943375672974077,0.02641560817564813,322.4969168206513,2.666271675823394e-12,10798.88564881096,3.987209116979559e-12,148383308.6391906,-6435058.164042953,74599906.03633022,-50886497.99999215,-2829906.523804506,48426944.57005216,0.0008758895636546613,-0.0001304298205663569,0.0003962974467360688,-0.0006615244739998981,-3.678878480945858e-05,0.0006295502794106782,0.0003906250000000002
refined,1,10000000,19,5,1.105662432702593,0.01056624327025926,0.09858439182435189,344.9945952556742,4.801226444557527e-12,10798.88564881097,-4.853751733675825e-12,141874087.681147,2932433.444970259,71741635.38536054,59476957.99330961,-3689943.924938609,-39074575.72613707,0.0008335796274273782,-6.954112510777094e-05,0.000377718687504766,0.0007732004539130249,-4.796927102420192e-05,-0.000507969484439782,0.0003906250000000002
refined,1,10000000,19,6,1.394337567297408,0.01056624327025926,0.09858439182435187,344.9945952556741,4.207697107972877e-12,10798.88564881096,-1.478681108237769e-11,117777475.7153178,10745731.17822288,88024949.61793084,-57994768.10645398,-549896.7565703307,-51662415.57942252,0.0006769516496494974,-1.875468984161942e-05,0.0004835602300164825,-0.0007539319853839019,-7.1486578354143e-06,-0.0006716114025324928,0.0003906250000000001
refined,1,10000000,19,7,1.105662432702593,0.03943375672974077,0.09858439182435189,322.4969168206513,3.171458354050345e-12,10798.88564881096,-4.393931133722366e-12,142806077.4334341,27358768.41721166,46383310.66083481,61072453.47826377,-2090750.780434656,-28023161.98107225,0.0008396375608172398,8.923005221179404e-05,0.0002128895767953446,0.0007939418952174291,-2.717976014565053e-05,-0.0003643011057539393,0.000390625
refined,1,10000000,19,8,1.394337567297408,0.03943375672974077,0.09858439182435189,322.4969168206513,3.171458354050345e-12,10798.88564881096,2.924108840039017e-12,124950949.2462365,41413549.92909977,50183657.3361535,-56399272.62149934,-122972.1659900567,-37209444.22075897,0.0007235792276004416,0.000180586132039053,0.0002375918301849023,-0.0007331905440794914,-1.598638157870738e-06,-0.0004837227748698666,0.000390625
refined,1,10000000,20,1,1.605662432702593,0.01056624327025926,0.02641560817564813,344.9945952556741,-1.159024315724979e-12,10798.88564881099,1.879311051242029e-11,126610279.6148309,-37891739.65021585,114819478.3642845,47345793.47139047,6269352.632854832,34767648.18099663,0.0007538800822701906,-0.0003153830429526133,0.0006772398741416388,0.0006154953151280762,8.150158422711282e-05,0.0004519794263529563,0.0003906250000000003
refined,1,10000000,20,2,1.894337567297407,0.01056624327025926,0.02641560817564813,344.9945952556741,-6.695814684139677e-13,10798.88564881098,-7.553489521289571e-12,141540072.9479358,-36944131.53002097,98942076.91098808,-55245323.07128022,2340598.468389018,26118284.20608769,0.0008509237389353677,-0.0003092235901713519,0.0005740367646952071,-0.0007181891999266429,3.042778008905724e-05,0.0003395376946791399,0.0003906250000000002
refined,1,10000000,20,3,1.605662432702593,0.03943375672974077,0.02641560817564813,322.4969168206513,-1.758992672170035e-13,10798.88564881098,2.394629738740215e-12,136310161.8329796,-7673634.123527288,74901490.61946821,46646684.21074463,3495382.053854706,49553592.56728689,0.0008169293166881256,-0.0001189653570291691,0.0004177729538003017,0.0006064068947396802,4.543996670011118e-05,0.0006441967033747296,0.0003906250000000003
refined,1,10000000,20,4,1.894337567297408,0.03943375672974077,0.02641560817564813,322.4969168206513,-1.758992672170035e-13,10798.88564881098,-9.501605834446764e-12,146480137.4339736,-11485843.73544481,68543724.63039413,-55944432.3319262,995900.2314302422,38412370.20781393,0.0008830341580945832,-0.0001437447195066367,0.0003764474748713164,-0.0007272776203150406,1.294670300859315e-05,0.0004993608127015811,0.0003906250000000003
refined,1,10000000,20,5,1.605662432702593,0.01056624327025926,0.09858439182435189,344.9945952556741,-4.016156601775377e-12,10798.88564881094,6.213790262766913e-12,100657454.2495223,12049533.99817266,90831030.08120883,50439835.91662756,2418453.284554561,-52902468.40837836,0.0005851867173956784,9.235235761905628e-06,0.0005213149603016408,0.0006557178669161583,3.143989269920929e-05,-0.0006877320893089187,0.0003906250000000003
refined,1,10000000,20,6,1.894337567297408,0.01056624327025926,0.09858439182435187,344.9945952556742,-4.609685938360029e-12,10798.88564881099,-1.787389660598006e-11,119740344.8902474,4690947.503152654,79106725.93553129,-48578099.77094165,-1510300.879911439,-43702515.88786791,0.00070922550656035,-3.859557645576569e-05,0.0004451069833546954,-0.0006315152970222415,-1.963391143884871e-05,-0.0005681327065422829,0.0003906250000000002
refined,1,10000000,20,7,1.605662432702593,0.03943375672974077,0.09858439182435189,322.4969168206513,-3.327141540003838e-12,10798.88564881094,5.016663877536341e-12,110833760.5816823,42029427.4678458,50674830.27938443,49117762.05984001,1429414.355096248,-38116524.02208717,0.0006513327085547052,0.0002041045433147679,0.000260299661589769,0.0006385309067779201,1.858238661625122e-05,-0.0004955148122871332,0.0003906250000000001
refined,1,10000000,20,8,1.894337567297408,0.03943375672974077,0.09858439182435189,322.4969168206513,-3.327141540003838e-12,10798.88564881097,1.518780553351033e-12,125156833.4902925,29911023.24070755,48470161.5979252,-49900173.6277284,-1070067.467328316,-31408429.88614177,0.0007444326824606526,0.0001253349158383501,0.0002459693151602649,-0.0006487022571604693,-1.391087707526811e-05,-0.0004083095885198431,0.0003906250000000001
refined,1,10000000,21,1,0.1056624327025925,0.06056624327025927,0.02641560817564813,322.4969168206513,7.287503933639528e-13,10798.5200739126,5.158540261618327e-12,123909953.433213,-10913373.21635273,1017578.684555255,32235500.45315792,1746289.024914543,2533518.955749081,0.0007131326678360409,-0.0001632189553861366,-8.566776803023466e-05,0.000419061505891053,2.270175732388906e-05,3.293574642473805e-05,0.000390625
refined,1,10000000,21,2,0.3943375672974075,0.06056624327025927,0.02641560817564813,322.4969168206513,7.287503933639528e-13,10798.52007391263,9.304557124778512e-12,117054675.345489,-17612575.25666903,14572058.81259564,-46982547.41751752,-1707211.527077667,2098271.095780877,0.0006685733602658345,-0.0002067637686481926,2.436352802027792e-06,-0.0006107731164277278,-2.219374985200967e-05,2.727752424515141e-05,0.0003906249999999999
refined,1,10000000,21,3,0.1056624327025925,0.08943375672974076,0.02641560817564813,300,-3.250733016102458e-13,10798.5200739126,-5.201172825763933e-12,118361810.9399814,-617906.1354492083,-3729745.903116457,32243304.25552825,7137597.221397894,4224781.299565919,0.0006770697416300351,-9.629841936026402e-05,-0.0001165253778501011,0.0004191629553218672,9.278876387817264e-05,5.492215689435695e-05,0.000390625
refined,1,10000000,21,4,0.3943375672974075,0.08943375672974076,0.02641560817564813,300,-3.250733016102458e-13,10798.52007391263,-1.662670001678634e-12,119921839.1296744,1098198.10165178,-7005878.329909429,-46974743.6151472,2683333.692782528,9442783.599206535,0.0006872099248630381,-8.514374181910908e-05,-0.0001378202386242569,-0.0006106716669969136,3.488333800617286e-05,0.000122756186789685,0.000390625
refined,1,10000000,21,5,0.1056624327025925,0.06056624327025927,0.09858439182435189,322.4969168206513,7.567280135845067e-13,10798.52007391264,-1.624300693947589e-11,119940016.0095212,-4700248.644963898,-1225608.46314048,24050854.93766527,4297508.801885107,-16269970.62996987,0.0006873280745820423,-0.0001228336456721111,-0.0001002484844902589,0.0003126611141896485,5.586761442450638e-05,-0.0002115096181896083,0.000390625
refined,1,10000000,21,6,0.3943375672974075,0.06056624327025927,0.09858439182435187,322.4969168206513,7.567280135845067e-13,10798.52007391261,1.055155962603749e-11,103662654.3224487,7444716.513414115,2906788.065551452,-57669100.37456807,844008.2498928744,-48262617.03025128,0.0005815252236160745,-4.389137214265009e-05,-7.33879070537574e-05,-0.0007496983048693849,1.097210724860737e-05,-0.0006274140213932667,0.0003906249999999999
refined,1,10000000,21,7,0.1056624327025925,0.08943375672974077,0.09858439182435189,300,-6.394884621840902e-14,10798.52007391263,-5.201172825763933e-12,114058285.8574151,5762012.265376568,-5806139.221375115,25471971.2799378,6533077.144337139,-14578708.28615307,0.0006490968285933528,-5.482894975489764e-05,-0.0001300219344187836,0.0003311356266391914,8.493000287638281e-05,-0.0001895232077199899,0.0003906249999999999
refined,1,10000000,21,8,0.3943375672974075,0.08943375672974077,0.09858439182435189,300,-6.394884621840902e-14,10798.52007391261,-4.391154106997419e-12,106196230.4477598,26322283.70117229,-18504355.24751639,-56247984.03229544,2078813.615721772,-40918104.52682554,0.0005979934684305949,7.881281457777577e-05,-0.0002125603385887006,-0.0007312237924198408,2.702457700438304e-05,-0.0005319353588487321,0.0003906249999999999
refined,1,10000000,22,1,0.6056624327025926,0.06056624327025927,0.02641560817564813,322.4969168206513,-2.19957385638736e-12,10798.52007391262,-8.249401162174763e-12,85377537.45379055,-26508633.40073477,6879990.343728237,51583691.19359796,2641234.126344465,992310.428390841,0.0005350698607267422,-0.0001921902498276725,2.483580451133712e-05,0.0006705879855167736,3.433604364247804e-05,1.290003556908093e-05,0.0003906250000000001
refined,1,10000000,22,2,0.8943375672974074,0.06056624327025927,0.02641560817564813,322.4969168206513,-2.355449169044732e-12,10798.52007391263,-2.009059585361683e-12,89596622.40067388,-20136015.27221143,-3711712.731677871,-57170912.71866865,1544300.63359484,-1593982.446124042,0.000562493912881483,-0.0001507682319922716,-4.401026547880349e-05,-0.0007432218653426925,2.007590823673292e-05,-2.072177179961254e-05,0.000390625
refined,1,10000000,22,3,0.6056624327025926,0.08943375672974076,0.02641560817564813,300,-2.664535259100376e-13,10798.52007391262,2.557953848736361e-13,85401669.21683988,-4733580.855231561,-14919193.96482269,51691367.85267983,-359894.3212290354,9408722.948036809,0.0005352267171865604,-5.065240828190404e-05,-0.0001168588934942464,0.0006719877820848378,-4.678626175977461e-06,0.0001223133983244785,0.0003906249999999999
refined,1,10000000,22,4,0.8943375672974075,0.08943375672974076,0.02641560817564813,300,-2.664535259100376e-13,10798.52007391262,1.310951347477385e-11,84197522.86184783,-3784194.0285859,-14664434.43647952,-57063236.05958674,-1283195.844115358,4097665.21886152,0.000527399765879117,-4.448139390870237e-05,-0.000115202956560011,-0.0007418220687746276,-1.668154597349965e-05,5.326964784519977e-05,0.0003906249999999999
refined,1,10000000,22,5,0.6056624327025927,0.06056624327025927,0.09858439182435189,322.4969168206513,-1.747935129969846e-12,10798.52007391263,-1.031708052323665e-11,70984538.75679724,1728897.246876234,-6964541.606890224,57324806.3478357,789885.6235582983,-53475485.63917653,0.0004415153691962868,-8.646300618199757e-06,-6.515365316768177e-05,0.0007452224825218641,1.026851310625788e-05,-0.0006951813133092949,0.0003906250000000001
refined,1,10000000,22,6,0.8943375672974075,0.06056624327025927,0.09858439182435187,322.4969168206513,-2.030375867434486e-12,10798.52007391263,-6.554756737386924e-13,79744898.46144879,-981034.1401384361,-13014969.92452817,-50995717.63977266,-307047.869191375,-35724661.13166026,0.0004984577072765236,-2.626085463379354e-05,-0.0001044814372323269,-0.0006629443293170446,-3.991622299487875e-06,-0.0004644205947115834,0.000390625
refined,1,10000000,22,7,0.6056624327025926,0.08943375672974077,0.09858439182435189,300,-6.394884621840902e-14,10798.52007391263,1.193711796076968e-12,71066547.84313467,23475011.13073526,-28792664.57708496,56751291.79325248,-177531.0858121408,-45059073.11953057,0.0004420484282574776,0.0001327034396268813,-0.0002070364524739501,0.0007377667933122823,-2.30790411555783e-06,-0.0005857679505538975,0.0003906249999999999
refined,1,10000000,22,8,0.8943375672974077,0.08943375672974077,0.09858439182435189,300,-6.394884621840902e-14,10798.52007391263,8.547829111194005e-12,74403676.24591124,15341848.44184657,-23996630.2909728,-51569232.19435591,-1100832.608698457,-30033013.46667522,0.0004637397628755252,7.98378821491048e-05,-0.0001758622296142212,-0.0006704000185266268,-1.431082391307994e-05,-0.0003904291750667779,0.0003906249999999999
refined,1,10000000,23,1,1.105662432702592,0.06056624327025927,0.02641560817564813,322.4969168206513,2.434052959188193e-12,10798.52007391263,-2.984279490192421e-13,106054609.1027203,-14627830.2078032,52522.29311122,59490685.44895435,-2657036.894601547,-1493069.514242155,0.0006308752162579189,-0.0001535606392604837,-5.813834800453988e-05,0.0007733789108364066,-3.454147962982011e-05,-1.940990368514801e-05,0.000390625
refined,1,10000000,23,2,1.394337567297407,0.06056624327025927,0.02641560817564813,322.4969168206513,2.434052959188193e-12,10798.5200739126,-2.009059585361683e-12,102940000.8277573,-19170406.61523115,7709706.975503355,-57492828.78015171,-1103934.488032889,1368922.617315018,0.0006106302624706579,-0.0001830873859087672,-8.366647568992887e-06,-0.0007474067741419723,-1.435114834442756e-05,1.779599402509524e-05,0.0003906249999999999
refined,1,10000000,23,3,1.105662432702593,0.08943375672974076,0.02641560817564813,300,7.460698725481052e-14,10798.52007391263,5.712763595511205e-12,98916633.44266573,1630896.97796433,-9068229.232596464,59419287.04233097,-748426.6933127332,3771021.88448092,0.0005844783744675564,-4.787891255300264e-05,-0.0001174232329216478,0.0007724507315503026,-9.729547013065531e-06,4.902328449825196e-05,0.0003906249999999999
refined,1,10000000,23,4,1.394337567297407,0.08943375672974076,0.02641560817564813,300,7.460698725481052e-14,10798.52007391262,2.19557705349871e-12,99472132.03518119,758427.4380130582,-8751258.285161279,-57564227.18677496,844027.7985727708,8189673.428174896,0.0005880891153189079,-5.3549964562685e-05,-0.0001153629217633183,-0.0007483349534280746,1.097236138144602e-05,0.0001064657545662737,0.0003906249999999999
refined,1,10000000,23,5,1.105662432702593,0.06056624327025927,0.09858439182435189,322.4969168206513,2.120970066243899e-12,10798.52007391263,-1.191580167869688e-11,97798824.24037439,2660290.720184069,-8979813.772518978,55577472.95585527,-1310562.774932201,-33217417.90358617,0.0005772126146526539,-4.11878532285832e-05,-0.000116848532431153,0.0007225071484261185,-1.703731607411862e-05,-0.0004318264327466202,0.000390625
refined,1,10000000,23,6,1.394337567297408,0.06056624327025927,0.09858439182435187,322.4969168206513,1.497468815614411e-12,10798.52007391263,1.438849039914203e-13,92089783.61184792,3306579.019873526,-3917061.443690836,-61307661.059959,242539.6316364488,-44118326.52507262,0.0005401038505672452,-3.698697928058845e-05,-8.394064229375682e-05,-0.0007969995937794671,3.153015211273835e-06,-0.0005735382448259441,0.0003906249999999999
refined,1,10000000,23,7,1.105662432702593,0.08943375672974077,0.09858439182435189,300,1.70530256582424e-13,10798.52007391264,5.712763595511205e-12,90673965.94209199,18912459.22506439,-18107123.97911434,55895239.40226629,-778242.6489476539,-27953326.50486276,0.0005309010357138146,6.445124205313505e-05,-0.0001761760487740268,0.0007266381122294618,-1.01171544363195e-05,-0.0003633932445632159,0.0003906249999999998
refined,1,10000000,23,8,1.394337567297408,0.08943375672974077,0.09858439182435189,300,1.70530256582424e-13,10798.52007391264,1.217159706357052e-11,88635032.18104285,23228854.39223127,-20384585.38524298,-60989894.61354791,814211.8429377917,-37297575.71421231,0.0005176479662670114,9.250781063973614e-05,-0.0001909795479138465,-0.0007928686299761229,1.058475395819129e-05,-0.00048486848428476,0.0003906249999999998
refined,1,10000000,24,1,1.605662432702593,0.06056624327025927,0.02641560817564813,322.4969168206513,3.024247519078926e-13,10798.52007391263,-6.885159109515371e-12,95204617.7260908,-21013868.10694187,7452707.472764228,48734679.70762165,1961901.335361433,1532365.559714919,0.0005751040384540002,-0.0001803161194607125,4.716621807377246e-06,0.0006335508361990814,2.550471735969863e-05,1.992075227629394e-05,0.000390625
refined,1,10000000,24,2,1.894337567297407,0.06056624327025927,0.02641560817564813,322.4969168206513,3.024247519078926e-13,10798.52007391263,2.48334686148155e-12,98072957.06517749,-18515304.6106571,2085804.637391306,-26269330.46673531,-82084.4356767572,-883092.1490707519,0.0005937482441580656,-0.0001640754567348592,-3.016824662254449e-05,-0.0003415012960675591,-1.067097663797844e-06,-1.148019793791977e-05,0.0003906249999999999
refined,1,10000000,24,3,1.605662432702593,0.08943375672974076,0.02641560817564813,300,-3.250733016102458e-13,10798.52007391262,5.712763595511205e-12,97655416.22438294,-3562267.573777635,-12449691.55868305,48716190.91548163,546324.6790101059,8480538.262658555,0.0005910342286928853,-6.688071599515849e-05,-0.0001246489718970437,0.0006333104819012613,7.102220827131376e-06,0.0001102469974145612,0.000390625
refined,1,10000000,24,4,1.894337567297408,0.08943375672974076,0.02641560817564813,300,-3.250733016102458e-13,10798.52007391263,-3.922195901395753e-12,97731730.05385536,-3855729.587104719,-12232543.37482601,-26287819.25887539,-1682495.079034954,4856544.224911969,0.0005915302685844526,-6.878821908178813e-05,-0.0001232375087019765,-0.00034174165036538,-2.18724360274544e-05,6.31350749238556e-05,0.000390625
refined,1,10000000,24,5,1.605662432702593,0.06056624327025927,0.09858439182435189,322.4969168206513,-1.747935129969846e-12,10798.52007391263,-5.755396159656812e-12,82943001.29750161,2487371.864721056,-3786916.070304088,51743081.96607488,932496.063554005,-45160133.8960494,0.0004954035316681622,-2.75580596449115e-05,-6.834093122257495e-05,0.0006726600655589735,1.212244882620206e-05,-0.0005870817406486422,0.0003906250000000001
refined,1,10000000,24,6,1.894337567297408,0.06056624327025927,0.09858439182435187,322.4969168206513,-2.030375867434486e-12,10798.52007391266,-7.183587058534613e-12,87825567.85152742,957480.9311195798,-7139591.690739043,-23723013.17579909,-1111489.707484694,-37105495.94377884,0.0005271402142693459,-3.750235071330517e-05,-9.01333227553862e-05,-0.0003083991712853882,-1.444936619730102e-05,-0.000482371447269125,0.000390625
refined,1,10000000,24,7,1.605662432702593,0.08943375672974077,0.09858439182435189,300,-6.394884621840902e-14,10798.52007391263,-6.821210263296962e-13,85332188.46678567,19969778.06237448,-23658509.43725891,51422459.09169397,563928.9733081886,-38211961.19310656,0.0005109332482685346,8.607758063986179e-05,-0.0001975062881077553,0.0006684919681920216,7.331076653006452e-06,-0.0004967554955103853,0.0003906249999999999
refined,1,10000000,24,8,1.894337567297408,0.08943375672974077,0.09858439182435189,300,-6.394884621840902e-14,10798.52007391264,-7.737810392427491e-12,87422729.51120044,15647861.61916564,-21427134.03845902,-24043636.05017957,-1664890.784737046,-31365859.56979609,0.0005245217650572219,5.798512375899557e-05,-0.0001830023480155647,-0.0003125672686523345,-2.16435802015816e-05,-0.0004077561744073492,0.0003906249999999999
refined,1,10000000,25,1,0.1056624327025925,0.01056624327025926,0.1514156081756482,344.9945952556741,-1.548765900042032e-12,10798.88564881099,-8.645336115935153e-12,167978682.9828957,-8326903.657307636,50489645.78060304,57252016.40466921,2626488.04411078,12662204.03385063,0.001012869593996675,-0.0001331167191646471,0.0002491908521817722,0.0007442762132606998,3.414434457344014e-05,0.0001646086524400582,0.0003906250000000001
refined,1,10000000,25,2,0.3943375672974075,0.01056624327025926,0.1514156081756481,344.9945952556742,-1.548765900042032e-12,10798.885648811,-6.335583697186204e-12,113420504.954034,6009119.914800499,90711800.23735783,-67164654.30109666,1399016.706811118,56260470.19142054,0.0006582414368090719,-3.993256594594622e-05,0.0005106348561506764,-0.0008731405059142566,1.818721718854454e-05,0.0007313861124884671,0.0003906250000000003
refined,1,10000000,25,3,0.1056624327025925,0.03943375672974077,0.1514156081756481,322.4969168206513,-4.032729426602389e-13,10798.88564881095,-4.393931133722366e-12,160697606.271562,9275353.772511989,40168465.06211854,60696726.48471767,-1843210.706620303,11442246.33548211,0.0009655425953730033,-1.870204587082175e-05,0.0001821031775116209,0.0007890574443013298,-2.396173918606394e-05,0.0001487492023612674,0.0003906250000000003
refined,1,10000000,25,4,0.3943375672974075,0.03943375672974077,0.1514156081756481,322.4969168206513,-4.032729426602389e-13,10798.885648811,-1.115392334677829e-12,122032233.3728076,39504182.47472742,48605009.25865729,-63719944.22104827,87873.57644233128,40545931.32108311,0.0007142176715311003,0.0001777853406935789,0.000236940714789123,-0.0008283592748736275,1.142356493750307e-06,0.0005270971071740804,0.0003906250000000003
refined,1,10000000,25,5,0.1056624327025925,0.01056624327025926,0.2235843918243519,344.9945952556742,2.637926024965435e-14,10798.88564881098,-8.645336115935153e-12,169602788.7010772,-12188850.76231892,52727487.16743428,67884530.59538698,14474029.60481284,-22242093.65152936,0.001023426281164852,-0.0001582193753472227,0.0002637368211961732,0.0008824988977400309,0.0001881623848625669,-0.0002891472174698816,0.0003906250000000001
refined,1,10000000,25,6,0.3943375672974075,0.01056624327025926,0.2235843918243519,344.9945952556742,2.637926024965435e-14,10798.88564881101,-7.611234060100551e-12,139202245.95883,-46168097.76344206,117107276.9108035,-48635751.05947317,13246558.26751317,-38241846.73186355,0.0008258227533402469,-0.0003790844808545215,0.000682205454528075,-0.0006322647637731513,0.0001722052574776713,-0.0004971440075142261,0.0003906250000000002
refined,1,10000000,25,7,0.1056624327025925,0.03943375672974077,0.2235843918243519,322.4969168206513,1.098482783430591e-12,10798.88564881099,-4.393931133722366e-12,163374563.8631969,4886980.730772892,41879880.51222211,67705595.38244322,4044528.930291343,-23462051.34989791,0.0009829428197186312,-4.722647064212491e-05,0.000193227377937295,0.000880172739971762,5.257887609378747e-05,-0.0003050066675486728,0.0003906250000000001
refined,1,10000000,25,8,0.3943375672974075,0.03943375672974077,0.2235843918243519,322.4969168206513,1.098482783430591e-12,10798.88564881099,1.015291084557749e-11,148866826.2510578,-13199461.14024184,74474059.99537614,-48814686.27241691,5975613.213354006,-53956385.6022011,0.0008886425252397266,-0.000164788342803721,0.0004050895445777959,-0.0006345909215414199,7.768297177360209e-05,-0.0007014330128286144,0.0003906250000000001
refined,1,10000000,26,1,0.6056624327025926,0.01056624327025926,0.1514156081756482,344.9945952556742,-2.432558269579076e-13,10798.88564881101,5.451831761545222e-12,90561907.69723323,19671124.66707495,107832642.0707018,46192006.02545924,-4797565.876953317,64240725.90664614,0.0004977741806466402,3.698409095061132e-05,0.0006100339540741861,0.0006004960783309702,-6.236835640039312e-05,0.0008351294367863999,0.0003906250000000002
refined,1,10000000,26,2,0.8943375672974074,0.01056624327025926,0.1514156081756481,344.9945952556742,2.461870203531033e-13,10798.88564881094,-3.119702850146547e-12,125280533.363417,10530017.95601472,82255123.11558017,-46939644.32143623,-1114913.353429425,42444923.820465,0.0007234452474768319,-2.243310267128298e-05,0.0004437800808658926,-0.000610215376178671,-1.449387359458253e-05,0.000551784009666045,0.0003906250000000004
refined,1,10000000,26,3,0.6056624327025926,0.03943375672974077,0.1514156081756481,322.4969168206513,-1.199080806711548e-12,10798.88564881098,-1.644871435976633e-12,105631444.3688693,53366991.40809043,59067238.65805078,43999019.4065969,-2122958.836997761,45590507.5521368,0.000595726169012274,0.0002560072247672112,0.0002930588318919536,0.0005719872522857597,-2.75984648809709e-05,0.0005926765981777785,0.0003906250000000002
refined,1,10000000,26,4,0.8943375672974075,0.03943375672974077,0.1514156081756481,322.4969168206513,-1.199080806711548e-12,10798.88564881096,6.160565279505584e-12,130704023.1391343,34579837.80111018,52781813.49476406,-49132630.94029848,-286659.4719933277,30268861.13242907,0.0007586979310189993,0.0001338907263218425,0.0002522035683305928,-0.0006387242022238803,-3.72657313591326e-06,0.0003934951947215779,0.0003906250000000002
refined,1,10000000,26,5,0.6056624327025927,0.01056624327025926,0.2235843918243519,344.9945952556742,4.176300693676476e-13,10798.88564881101,-9.200464058727911e-12,122873155.7959234,-43110045.26854502,138302563.9076302,40809513.96004885,-12334583.95461649,-38835861.78543667,0.0007077972932881284,-0.0003710935136309165,0.0008080884460142228,0.0005305236814806351,-0.0001603495914100144,-0.0005048662032106767,0.0003906250000000002
