time,node,gap,pressure,nx,ny,nz,tx,ty,tz,slipx,slipy,slipz,normalx,normaly,normalz,firstx,firsty,firstz
1.0250000003725290e+00,60,-1.1579931802243232e-04,1.0006337204927329e+07,-1.6590761000315666e+06,-3.1480584278173496e+03,-1.8730371790859002e+02,1.3650802963204498e+00,1.3102112633231486e+05,2.7250419479461480e+03,-4.4272791850141200e-10,3.1660152778127845e-06,-5.3364343942453221e-08,-9.9999997773236293e-01,-1.3713390362128660e-04,1.6040438314090014e-04,1.6039767082250085e-04,4.8956780769035488e-05,9.9999998593791029e-01
1.0250000003725290e+00,61,-1.3578326592967772e-04,1.1962612261909928e+07,-9.3755007017248077e+05,-8.4999693255202294e+02,-2.5736844171455607e+02,-1.7336331577095586e+02,1.4325478680789206e+05,1.3440514312281070e+03,1.7089211972417272e-08,-4.2358267077263474e-06,9.2151970999945539e-09,-9.9999178072223949e-01,-4.0335173821503464e-03,4.1137026211431087e-04,4.1106014846991636e-04,7.7712883156469970e-05,9.9999991249512721e-01
1.0250000003725290e+00,64,-1.1634295069518774e-04,1.0063259762438262e+07,-1.6568178404096703e+06,-3.1365224463765740e+03,2.0715818536949647e+02,-5.0601206339428995e-01,1.3143679249633366e+05,2.0651569394602379e+03,-3.6796073451209409e-10,3.1300305069959761e-06,-5.5432038104272546e-07,-9.9999997619362646e-01,-1.4623867986435191e-04,-1.6194750652517842e-04,-1.6194186997487225e-04,-3.8554516808930582e-05,9.9999998614418995e-01
1.0250000003725290e+00,68,-8.7709599005894240e-05,1.1289713099170612e+07,4.0139289725486818e+06,8.2202667440064961e+03,2.1158085590749999e+02,2.5401741859279636e+02,-3.4382359870575368e+05,-6.0416950983263705e+03,-1.3219493568487745e-08,6.5215526817651487e-06,-1.8324720966694000e-08,-9.9999794202299275e-01,-2.0272632137882576e-03,-7.8445148132013287e-05,-7.8480274091453128e-05,1.7247243400723963e-05,9.9999999677168960e-01
1.0250000003725290e+00,69,-1.1325009030963374e-04,1.2048161426623138e+07,4.1798795574415270e+06,1.2282040922562694e+04,-2.8498471115397400e+01,-9.6034572651088354e+01,-1.0989240886818391e+05,6.5579731913969476e+02,1.0025144059098556e-08,-3.0388669629245598e-06,-2.7102497410971707e-07,-9.9999455620384647e-01,-3.2996222401314771e-03,7.4662175153169799e-06,7.3808119982359370e-06,2.5895598887368955e-05,9.9999999963747077e-01
1.0250000003725290e+00,72,-1.0725837281778442e-04,1.0034798483682796e+07,6.6770330466966797e+06,5.2151465407890655e+03,-1.4974695869226725e+01,3.6394534776306574e+02,-6.9501799226893031e+05,9.2646640257453873e+02,-1.8079177588502250e-09,3.4711599824122245e-06,1.3780869525212816e-07,-9.9999986432627896e-01,-5.2090738770830733e-04,1.7079124959418929e-06,1.7048767881939602e-06,5.8281742495105724e-06,9.9999999998156286e-01
1.0250000003725290e+00,76,-8.7256885346705690e-05,1.1233964801126491e+07,4.0073964827019684e+06,8.2081020035504916e+03,-2.6929743022946195e+02,2.5225630236490736e+02,-3.4236333674298157e+05,2.4202448682473050e+03,-1.3182357615655333e-08,6.4975021444142112e-06,9.6142096897696191e-08,-9.9999793469735210e-01,-2.0302193589380778e-03,9.3863651047336531e-05,9.3817972959715291e-05,2.2594313704735556e-05,9.9999999534384254e-01
1.0250000003725290e+00,78,-1.7238976310308247e-04,1.4569187580377974e+07,-5.6182105525434972e+05,-1.8914415768318946e+02,9.5366374837243967e+01,5.2253983800341665e+01,5.9642185870629357e+04,-1.0696251460707685e+04,-1.1572682199764930e-09,3.5270409844510356e-06,1.5167405926278086e-06,-9.9999995270851383e-01,-2.5278912408966076e-04,-1.7515886727839403e-04,-1.7515081043843107e-04,-3.1893568615406348e-05,9.9999998415249691e-01
1.0250000003725290e+00,80,-1.7186624794616513e-04,1.4516716179094385e+07,-5.6277247118680447e+05,-1.8165683076206196e+02,-9.4833500291765475e+01,5.3750227351018012e+01,5.9962877800058508e+04,3.3913292815375698e+03,-1.0365666270865325e-09,3.4908443989444591e-06,-6.1838672381193676e-07,-9.9999995000124087e-01,-2.6689441011569189e-04,1.6960215114423263e-04,1.6960644768334159e-04,-1.6075721958319121e-05,9.9999998548761204e-01
1.0250000003725290e+00,83,-6.9103704047401602e-05,1.2068073191613879e+07,2.6300800604289286e+06,7.3719889943665066e+02,1.0116993351907436e+01,-3.3627672827632495e+01,-2.7958052212101757e+05,1.2322944835871043e+04,-8.9945407056535310e-10,3.3297892524243354e-06,-1.3273937389824400e-06,-9.9999996381187284e-01,-2.6901395354616864e-04,2.7830979136717637e-06,2.7830132926950865e-06,3.1493413885627953e-07,9.9999999999607792e-01
1.0250000003725290e+00,85,-1.4361077206749342e-04,1.4542951879736178e+07,2.9880327423520391e+06,9.6770044685862024e+02,5.0590394563920364e+00,1.8542916642407522e+02,-3.2797339164355490e+05,7.5565938760872632e+02,-1.2825632684918494e-09,3.8734333574034204e-06,-9.7862321722358227e-08,-9.9999994516569701e-01,-3.3115859014328295e-04,-1.6097256382297446e-06,-1.6029516670724089e-06,-2.0455633393936892e-05,9.9999999978949894e-01
1.0250000003725290e+00,88,-6.9110166237565130e-05,1.2068959181813929e+07,2.6301064292856110e+06,7.3836607042888647e+02,-5.5339095566037919e+00,-3.3993938094373576e+01,-2.7980387241658312e+05,-7.5651451850183475e+03,-9.1073475684603883e-10,3.3691097660946057e-06,1.0306747014597701e-06,-9.9999996378979816e-01,-2.6907990223977571e-04,-4.0507420686915445e-06,-4.0437135636525348e-06,-2.6121051736458629e-05,9.9999999965066955e-01
1.0500000007450581e+00,57,-1.3735510013330080e-04,1.2120543197027409e+07,-9.3306929830925935e+05,-8.3460461382089011e+02,2.7365199184725765e+02,-1.7857756316133532e+02,1.4616874939444402e+05,-1.1462546978076436e+04,1.6707348959348028e-08,-4.2038641628542513e-06,1.3494837973250906e-06,-9.9999150372445544e-01,-4.1027203010767805e-03,-4.0020623876636742e-04,-4.0012547420064667e-04,-2.0506399435585542e-05,9.9999991973954305e-01
1.0500000007450581e+00,60,-1.1580156876860059e-04,1.0005726416579038e+07,-1.6590418296943428e+06,-3.2236256310038148e+03,-1.8731723672462610e+02,-8.3994969691561909e+00,1.3387360750073270e+05,2.7254668459073068e+03,-4.8583839327991600e-10,3.2587536669647132e-06,-5.2918067908214702e-08,-9.9999997640286220e-01,-1.4648201923202829e-04,1.6042846676635222e-04,1.6042127936118859e-04,4.9077239445946589e-05,9.9999998592821882e-01
1.0500000007450581e+00,61,-1.3558916622973723e-04,1.1949163906451704e+07,-9.3804971138908039e+05,-8.6733590770248964e+02,-2.5748970572523598e+02,-1.7985828101764454e+02,1.4599395740579630e+05,1.3420117050672040e+03,1.7275296488730079e-08,-4.2257006397837955e-06,1.0762040849809361e-08,-9.9999156303591497e-01,-4.0870658317626622e-03,4.1200712931260353e-04,4.1169447516487857e-04,7.7339456720604830e-05,9.9999991226312990e-01
1.0500000007450581e+00,64,-1.1634558756466992e-04,1.0062683863378707e+07,-1.6567824622682084e+06,-3.2120152210124384e+03,2.0719453094552497e+02,-1.0252817189749576e+01,1.3428912436325589e+05,2.0667074978776800e+03,-4.1154863806688023e-10,3.2223734459831359e-06,-5.5489879959002045e-07,-9.9999997477474800e-01,-1.5560868265696376e-04,-1.6197666914969305e-04,-1.6197066974810468e-04,-3.8566242513783242e-05,9.9999998613907337e-01
1.0500000007450581e+00,68,-8.7799446416709931e-05,1.1285480354670411e+07,4.0142609817380481e+06,8.3402670366088769e+03,2.1203217306562155e+02,2.7479503529458390e+02,-3.5293926338862465e+05,-6.1252226471090635e+03,-1.3598453739440037e-08,6.6111183614200243e-06,-1.5217245666364342e-08,-9.9999788110908683e-01,-2.0570833810774109e-03,-7.8646677534169969e-05,-7.8682604381917780e-05,1.7384022229680202e-05,9.9999999675342177e-01
1.0500000007450581e+00,69,-1.1310455632133634e-04,1.2034853551739557e+07,4.1783807072554696e+06,1.2446885616136899e+04,-2.8575288363422985e+01,-8.0782304182404971e+01,-1.1706100638626382e+05,6.5383886438234731e+02,1.0103097552508927e-08,-3.0207840949552656e-06,-2.7200377969712177e-07,-9.9999440482856528e-01,-3.3451839203169887e-03,7.4901799152645741e-06,7.4037284208255261e-06,2.5855952593372034e-05,9.9999999963832731e-01
1.0500000007450581e+00,72,-1.0726282485913338e-04,1.0034205139978871e+07,6.6771373382533342e+06,5.3658264126634767e+03,-1.4986263257699440e+01,3.9106150883579625e+02,-7.1195036512512760e+05,9.2773716181890813e+02,-1.9225764874322102e-09,3.5724328598883726e-06,1.3777905026015548e-07,-9.9999985514960443e-01,-5.3823587177021079e-04,1.7078484419467330e-06,1.7046918796254879e-06,5.8651037217189974e-06,9.9999999998134725e-01
1.0500000007450581e+00,76,-8.7344911856382322e-05,1.1229598699076351e+07,4.0077067754939115e+06,8.3278344717941472e+03,-2.6986818334983451e+02,2.7301650898798050e+02,-3.5147275139906089e+05,2.4579398803345507e+03,-1.3561757543745319e-08,6.5874972305181321e-06,9.4329250777689951e-08,-9.9999787365805570e-01,-2.0600547060693080e-03,9.4095564873225655e-05,9.4049500424285730e-05,2.2457651401541491e-05,9.9999999532517270e-01
1.0500000007450581e+00,78,-1.7265606221095853e-04,1.4587039824253282e+07,-5.6136482557410910e+05,-2.0199975078827526e+02,9.5205923365832973e+01,5.0866927814345715e+01,6.1287037346739235e+04,-1.0728347549699480e+04,-1.3814763943275740e-09,3.5234556761133791e-06,1.5188424321238196e-06,-9.9999993456941594e-01,-3.1679453191216190e-04,-1.7464932944904308e-04,-1.7463915930508597e-04,-3.2130659531985685e-05,9.9999998423439218e-01
1.0500000007450581e+00,80,-1.7213443487011841e-04,1.4534774124774093e+07,-5.6231205219117797e+05,-1.9456140179479405e+02,-9.4682909041968827e+01,5.2349529976488533e+01,6.1609672693737084e+04,3.4127821756432286e+03,-1.2590145117695021e-09,3.4870633663354567e-06,-6.2190163341952157e-07,-9.9999993096077600e-01,-3.3090094510405233e-04,1.6906509910880022e-04,1.6907037910066395e-04,-1.5928504426383480e-05,9.9999998558074477e-01
1.0500000007450581e+00,83,-6.8976967525553732e-05,1.2074037572548971e+07,2.6297414542704802e+06,8.4345063080113482e+02,9.8248669031293918e+00,-2.1282720740786296e+01,-2.8469821482353919e+05,1.2413525557606870e+04,-1.0618227121400813e-09,3.4345326187050777e-06,-1.3377806775019236e-06,-9.9999995256478968e-01,-3.0799590112814062e-04,2.9905447040130887e-06,2.9904646165254170e-06,2.6048829618439668e-07,9.9999999999549471e-01
1.0500000007450581e+00,85,-1.4380115000822135e-04,1.4560906974513685e+07,2.9893062210700624e+06,1.1251672822803973e+03,5.1011743302325492e+00,2.0449603705693579e+02,-3.3168841163444985e+05,7.5705541968050602e+02,-1.4990089626455913e-09,3.8763255412996378e-06,-9.7212499660561179e-08,-9.9999992521112813e-01,-3.8674940796905766e-04,-1.6228124687723709e-06,-1.6148900917088657e-06,-2.0484834193571603e-05,9.9999999978888177e-01
1.0500000007450581e+00,88,-6.8985074291312988e-05,1.2075054179915253e+07,2.6297811902456679e+06,8.4461361662798083e+02,-5.1804184072464050e+00,-2.1634299546459893e+01,-2.8491885362775461e+05,-7.6156206272839845e+03,-1.0745824432892545e-09,3.4737158469535329e-06,1.0382902215469970e-06,-9.9999995253813434e-01,-3.0806721007152824e-04,-4.2805399137000865e-06,-4.2725117525051413e-06,-2.6060425196942432e-05,9.9999999965129993e-01
1.0750000029802322e+00,57,-1.3716346881890168e-04,1.2107368717927873e+07,-9.3356069785190816e+05,-8.5169091179897396e+02,2.7379660565626341e+02,-1.8514678083677583e+02,1.4890537723880913e+05,-1.1456431736324341e+04,1.6888194526289530e-08,-4.1935409367346063e-06,1.3507491193893137e-06,-9.9999128243464908e-01,-4.1562512657048589e-03,-4.0078687890095644e-04,-4.0070616163170685e-04,-2.0253393637123091e-05,9.9999991951218292e-01
1.0750000029802322e+00,60,-1.1580381614952008e-04,1.0005117288357681e+07,-1.6590072666641483e+06,-3.2991905079245321e+03,-1.8733037900238986e+02,-1.8389915877051344e+01,1.3672602591919681e+05,2.7259139093172012e+03,-5.3068307203030416e-10,3.3514915693669146e-06,-5.2473391308407202e-08,-9.9999997498598980e-01,-1.5583019283164489e-04,1.6045239344698043e-04,1.6044472873593161e-04,4.9197558395531708e-05,9.9999998591854444e-01
1.0750000029802322e+00,61,-1.3539497051876417e-04,1.1935708593855673e+07,-9.3854950424185279e+05,-8.8471261395558304e+02,-2.5760988988804490e+02,-1.8645848555717239e+02,1.4873310375036957e+05,1.3399759338711483e+03,1.7460174182679981e-08,-4.2155440668005521e-06,1.2313189925764597e-08,-9.9999134248171651e-01,-4.1406143037219460e-03,4.1264367469728770e-04,4.1232852380615150e-04,7.6965471676070766e-05,9.9999991203074845e-01
1.0750000029802322e+00,64,-1.1634822112991159e-04,1.0062109602462582e+07,-1.6567467917960095e+06,-3.2875055946054345e+03,2.0723045843715940e+02,-2.0225347881780412e+01,1.3714139336416140e+05,2.0682448943196291e+03,-4.5686737876256883e-10,3.3147152766459119e-06,-5.5547538196147776e-07,-9.9999997326808576e-01,-1.6497873698894004e-04,-1.6200569132620725e-04,-1.6199932889276867e-04,-3.8577805440831076e-05,9.9999998613398511e-01
1.0750000029802322e+00,68,-8.7889314279301014e-05,1.1281244893827459e+07,4.0145927706602043e+06,8.4602437466352021e+03,2.1248326910873715e+02,2.9603379338157686e+02,-3.6205493313696503e+05,-6.2087634386215805e+03,-1.3982366194888507e-08,6.7004975941999752e-06,-1.2114849594667320e-08,-9.9999781930629106e-01,-2.0869033591363693e-03,-7.8848159287026428e-05,-7.8884895481249467e-05,1.7520901338998997e-05,9.9999999673509554e-01
1.0750000029802322e+00,69,-1.1295895793864536e-04,1.2021538655891772e+07,4.1768808923332789e+06,1.2611535957013321e+04,-2.8651989392770233e+01,-6.5039335986999333e+01,-1.2422958465885962e+05,6.5187595610541439e+02,1.0179254410258637e-08,-3.0026573449810068e-06,-2.7298502670871948e-07,-9.9999425137742681e-01,-3.3907455872308613e-03,7.5141443413894450e-06,7.4266507211333880e-06,2.5816242565191838e-05,9.9999999963918318e-01
1.0750000029802322e+00,72,-1.0726728547164833e-04,1.0033613445410129e+07,6.6772416257340349e+06,5.5164959129797599e+03,-1.4997783734364495e+01,4.1883985966773889e+02,-7.2888275904234429e+05,9.2900826785430945e+02,-2.0407419758065333e-09,3.6737001016829321e-06,1.3774888592252108e-07,-9.9999984567264188e-01,-5.5556437614359894e-04,1.7077761781022728e-06,1.7044974775734714e-06,5.9020406778587691e-06,9.9999999998113021e-01
1.0750000029802322e+00,76,-8.7432958797674541e-05,1.1225229933781710e+07,4.0080168505432401e+06,8.4475419425638465e+03,-2.7043860954165132e+02,2.9423767961721023e+02,-3.6058216773313808e+05,2.4956334192054160e+03,-1.3946140974836886e-08,6.6773076228605189e-06,9.2519607642005209e-08,-9.9999781172893032e-01,-2.0898898748956218e-03,9.4327417743313987e-05,9.4280975567057732e-05,2.2320815281421726e-05,9.9999999530643935e-01
1.0750000029802322e+00,78,-1.7292224518085093e-04,1.4604883306947701e+07,-5.6090867090057489e+05,-2.1481213572195264e+02,9.5044678167693291e+01,4.9392623599838565e+01,6.2931837644750813e+04,-1.0760431161956820e+04,-1.6052275772940540e-09,3.5198857305831831e-06,1.5209369459007259e-06,-9.9999991233342134e-01,-3.8079996955878609e-04,-1.7413940678251500e-04,-1.7412709339088608e-04,-3.2368504572983492e-05,9.9999998431601744e-01
1.0750000029802322e+00,80,-1.7240250709707982e-04,1.4552823424760548e+07,-5.6185170616211847e+05,-2.0742222060909052e+02,-9.4531513838132597e+01,5.0861299116338046e+01,6.3256416440909758e+04,3.4342464555183469e+03,-1.4809789666741970e-09,3.4832982812438385e-06,-6.2540691028836766e-07,-9.9999990782325765e-01,-3.9490745327341029e-04,1.6852768204324918e-04,1.6853392694474791e-04,-1.5780357969015729e-05,9.9999998567364778e-01
1.0750000029802322e+00,83,-6.8850243629786341e-05,1.2079998406968005e+07,2.6294024945952636e+06,9.4971380766744358e+02,9.5326028052421741e+00,-8.6157839893021055e+00,-2.8981573358080647e+05,1.2504081744108542e+04,-1.2324915387699954e-09,3.5396463586707067e-06,-1.3482031488739955e-06,-9.9999993979797885e-01,-3.4697811316239483e-04,3.1980712857788454e-06,3.1980000961538102e-06,2.0572517970171609e-07,9.9999999999486522e-01
1.0750000029802322e+00,85,-1.4399144987568713e-04,1.4578853365854125e+07,2.9905787798825726e+06,1.2828255496383849e+03,5.1433382220005308e+00,2.2386139246168756e+02,-3.3540348413997615e+05,7.5844758918475236e+02,-1.7157768134915020e-09,3.8792191240129736e-06,-9.6564291360791302e-08,-9.9999990216622492e-01,-4.4234021325805292e-04,-1.6358941572571158e-06,-1.6268201670657855e-06,-2.0513959009237970e-05,9.9999999978826559e-01
1.0750000029802322e+00,88,-6.8859994863795185e-05,1.2081145677988980e+07,2.6294555987091013e+06,9.5087367735549572e+02,-4.8267751534621457e+00,-8.9527908826500955e+00,-2.9003366661822912e+05,-7.6660939460277114e+03,-1.2467181497458713e-09,3.5786872556920087e-06,1.0459325529015100e-06,-9.9999993976631996e-01,-3.4705476871482656e-04,-4.5104216437994897e-06,-4.5013987070537970e-06,-2.5999372792859363e-05,9.9999999965188491e-01
1.1000000014901161e+00,57,-1.3697173993785765e-04,1.2094187154250843e+07,-9.3405225255542481e+05,-8.6881405065880017e+02,2.7394015264220434e+02,-1.9182092894425659e+02,1.5164197969527723e+05,-1.1450299476999278e+04,1.7067804886829531e-08,-4.1831872915461725e-06,1.3520167072569429e-06,-9.9999105827912282e-01,-4.2097822016736539e-03,-4.0136718135474635e-04,-4.0128654156717435e-04,-1.9999985570148306e-05,9.9999991928455290e-01
1.1000000014901161e+00,60,-1.1580606013902401e-04,1.0004509818959082e+07,-1.6589724110746831e+06,-3.3747530075239611e+03,-1.8734314489539386e+02,-2.8606167424783418e+01,1.3957838107761915e+05,2.7263832352240497e+03,-5.7726196583330919e-10,3.4442290158219327e-06,-5.2030322371500399e-08,-9.9999997348174408e-01,-1.6517842495330335e-04,1.6047616337601419e-04,1.6046801914426379e-04,4.9317735031458505e-05,9.9999998590888783e-01
1.1000000014901161e+00,61,-1.3520067879241782e-04,1.1922246324225567e+07,-9.3904944875216868e+05,-9.0212707239637109e+02,-2.5772899439449327e+02,-1.9316392032677277e+02,1.5147222583471730e+05,1.3379440959540129e+03,1.7643839500898804e-08,-4.2053568303666813e-06,1.3868671041330954e-08,-9.9999111905964522e-01,-4.1941627965288364e-03,4.1327989849366956e-04,4.1296229470666918e-04,7.6590929816409032e-05,9.9999991179798242e-01
1.1000000014901161e+00,64,-1.1635085136770864e-04,1.0061536978608010e+07,-1.6567108291157093e+06,-3.3629935162061329e+03,2.0726596796927018e+02,-3.0423595073654369e+01,1.3999359900429819e+05,2.0697690781675260e+03,-5.0391694761934981e-10,3.4070560275829130e-06,-5.5605012276056166e-07,-9.9999997167363852e-01,-1.7434884336322938e-04,-1.6203457323285368e-04,-1.6202784759202955e-04,-3.8589202887865097e-05,9.9999998612892493e-01
1.1000000014901161e+00,68,-8.7979202608087662e-05,1.1277006716031881e+07,4.0149243394232029e+06,8.5801968238633963e+03,2.1293414429456431e+02,3.1773368053955005e+02,-3.7117060748036380e+05,-6.2923175365933812e+03,-1.4371215189079111e-08,6.7896908455110041e-06,-9.0175147533661057e-09,-9.9999775661462209e-01,-2.1167231479003582e-03,-7.9049593452506438e-05,-7.9087147457868002e-05,1.7657879345759969e-05,9.9999999671671125e-01
1.1000000014901161e+00,69,-1.1281329515391472e-04,1.2008216739238206e+07,4.1753801127377595e+06,1.2775991779994343e+04,-2.8728573977423487e+01,-4.8805673662356071e+01,-1.3139814380835762e+05,6.4990853692938936e+02,1.0253607868872144e-08,-2.9844864911661144e-06,-2.7396872561604997e-07,-9.9999409585043586e-01,-3.4363072397866406e-03,7.5381107722664092e-06,7.4495788865055199e-06,2.5776468835451353e-05,9.9999999964003872e-01
1.1000000014901161e+00,72,-1.0727175464550664e-04,1.0033023398783544e+07,6.6773459090962624e+06,5.6671549993141316e+03,-1.5009257285347163e+01,4.4728039255277463e+02,-7.4581517455171491e+05,9.3027969888216285e+02,-2.1624139474900720e-09,3.7749617246004315e-06,1.3771820181980309e-07,-9.9999983589539032e-01,-5.7289290095747906e-04,1.7076957054799441e-06,1.7042935826815614e-06,5.9389851794859597e-06,9.9999999998091194e-01
1.1000000014901161e+00,76,-8.7521026185271377e-05,1.1220858504712831e+07,4.0083267079643831e+06,8.5672243659492851e+03,-2.7100870878056094e+02,3.1591980174763955e+02,-3.6969158527548844e+05,2.5333254437889414e+03,-1.4335492286006794e-08,6.7669337726222402e-06,9.0713156951720896e-08,-9.9999774890999182e-01,-2.1197248653423498e-03,9.4559209679947600e-05,9.4512398423391493e-05,2.2183806796765112e-05,9.9999999528764261e-01
1.1000000014901161e+00,78,-1.7318831198974533e-04,1.4622718027760997e+07,-5.6045259128817450e+05,-2.2758132713974342e+02,9.4882639083716754e+01,4.7831076965290251e+01,6.4576586289096369e+04,-1.0792502311184209e+04,-1.8285247113188101e-09,3.5163311001633904e-06,1.5230241713451295e-06,-9.9999988600052359e-01,-4.4480543591282108e-04,-1.7362909927582455e-04,-1.7361461253997159e-04,-3.2607107707100422e-05,9.9999998439737126e-01
1.1000000014901161e+00,80,-1.7267046460386228e-04,1.4570864078214910e+07,-5.6139143315637251e+05,-2.2023930161422919e+02,-9.4379314527847924e+01,4.9285540472087298e+01,6.4903108561623812e+04,3.4557221719358204e+03,-1.7024630501845645e-09,3.4795490918202800e-06,-6.2890261105241871e-07,-9.9999988058869049e-01,-4.5891393337926751e-04,1.6798990005928579e-04,1.6799709114022452e-04,-1.5631278064897720e-05,9.9999998576632021e-01
1.1000000014901161e+00,83,-6.8723532378486997e-05,1.2085955693933116e+07,2.6290631815031716e+06,1.0559883599153868e+03,9.2402009153626938e+00,4.3731212530182368e+00,-2.9493307697636401e+05,1.2594613315073046e+04,-1.4115046890663225e-09,3.6451323349197853e-06,-1.3586613335151737e-06,-9.9999992551141004e-01,-3.8596058852912997e-04,3.4056777498443761e-06,3.4056198614122946e-06,1.5064256259045812e-07,9.9999999999418954e-01
1.1000000014901161e+00,85,-1.4418167166645293e-04,1.4596791052987952e+07,2.9918504188101622e+06,1.4406750711285445e+03,5.1855309193291195e+00,2.4352525307183478e+02,-3.3911860948005371e+05,7.5983598308222645e+02,-1.9328670762411081e-09,3.8821141545317511e-06,-9.5917692077356561e-08,-9.9999987603099005e-01,-4.9793100489566196e-04,-1.6489706617451385e-06,-1.6387418641234982e-06,-2.0543007613737033e-05,9.9999999978764964e-01
1.1000000014901161e+00,88,-6.8734927971154369e-05,1.2087233675115416e+07,2.6291296547635612e+06,1.0571461826139237e+03,-4.4729798580744182e+00,4.0505721558239465e+00,-2.9514831002718117e+05,-7.7165650613827238e+03,-1.4271854029725437e-09,3.6840258057169186e-06,1.0536018342207436e-06,-9.9999992547432603e-01,-3.8604257702049602e-04,-4.7403873070469241e-06,-4.7303745272610980e-06,-2.5937892006152813e-05,9.9999999965242470e-01
1.1250000000000000e+00,57,-1.3677991348666602e-04,1.2080998506203420e+07,-9.3454396243694855e+05,-8.8597405200465687e+02,2.7408263297082522e+02,-1.9859999835524394e+02,1.5437855676382803e+05,-1.1444150159477358e+04,1.7246174479232968e-08,-4.1728030708964527e-06,1.3532865657751286e-06,-9.9999083125788679e-01,-4.2633131074272593e-03,-4.0194714638822597e-04,-4.0186661432957226e-04,-1.9746176960448899e-05,9.9999991905665309e-01
1.1250000000000000e+00,60,-1.1580830071089627e-04,1.0003904007077895e+07,-1.6589372630530151e+06,-3.4503130787474051e+03,-1.8735553455925492e+02,-3.9048242583173121e+01,1.4243067245015211e+05,2.7268749213765504e+03,-6.2557508723639844e-10,3.5369660377821165e-06,-5.1588869336175638e-08,-9.9999997189012313e-01,-1.7452671613082612e-04,1.6049977674896027e-04,1.6049115078609389e-04,4.9437766759771616e-05,9.9999998589924877e-01
1.1250000000000000e+00,61,-1.3500629104632486e-04,1.1908777097656418e+07,-9.3954954494008829e+05,-9.1957930411528571e+02,-2.5784701943604074e+02,-1.9997457625417445e+02,1.5421132365666094e+05,1.3359161314577386e+03,1.7826286848500044e-08,-4.1951387701391469e-06,1.5428512243781140e-08,-9.9999089276970321e-01,-4.2477113086790306e-03,4.1391580092620063e-04,4.1359578817811999e-04,7.6215832935332362e-05,9.9999991156483148e-01
1.1250000000000000e+00,64,-1.1635347825438981e-04,1.0060965990697287e+07,-1.6566745743450068e+06,-3.4384789348663699e+03,2.0730105966737054e+02,-4.0847549700748189e+01,1.4284574078119791e+05,2.0712800044829028e+03,-5.5269733694206424e-10,3.4993957276206055e-06,-5.5662301666414832e-07,-9.9999996999140461e-01,-1.8371900228243983e-04,-1.6206331504959291e-04,-1.6205622603098312e-04,-3.8600432146397595e-05,9.9999998612389296e-01
1.1250000000000000e+00,68,-8.8069111417596679e-05,1.1272765820671596e+07,4.0152556881320411e+06,8.7001262180905615e+03,2.1338479887824374e+02,3.3989468451791640e+02,-3.8028628599601641e+05,-6.3758849135847795e+03,-1.4764985028959551e-08,6.8786985793799247e-06,-5.9252242385378026e-09,-9.9999769303409702e-01,-2.1465427473058006e-03,-7.9250980091181595e-05,-7.9289360378673673e-05,1.7794954866203128e-05,9.9999999669826845e-01
1.1250000000000000e+00,69,-1.1266756795915483e-04,1.1994887801929917e+07,4.1738783685256275e+06,1.2940252919867900e+04,-2.8805041890366951e+01,-3.2081322550348830e+01,-1.3856668402602873e+05,6.4793663356878074e+02,1.0326151116795516e-08,-2.9662713094670483e-06,-2.7495488750875811e-07,-9.9999393824759708e-01,-3.4818688768937425e-03,7.5620791862613440e-06,7.4725129040721209e-06,2.5736631437031343e-05,9.9999999964089370e-01
1.1250000000000000e+00,72,-1.0727623237070225e-04,1.0032434998887591e+07,6.6774501882805461e+06,5.8178036292507386e+03,-1.5020683895123119e+01,4.7638309978687568e+02,-7.6274761217125307e+05,9.3155147983705683e+02,-2.2875921272346580e-09,3.8762177454665201e-06,1.3768699696350741e-07,-9.9999982581784896e-01,-5.9022144634055624e-04,1.7076070248023086e-06,1.7040801952404150e-06,5.9759372878532223e-06,9.9999999998069211e-01
1.1250000000000000e+00,76,-8.7609114033786260e-05,1.1216484411316331e+07,4.0086363478661217e+06,8.6868816920550489e+03,-2.7157848103724194e+02,3.3806286292329759e+02,-3.7880100360300741e+05,2.5710160130239319e+03,-1.4729795905630944e-08,6.8563761296310059e-06,8.8909886594524634e-08,-9.9999768520125643e-01,-2.1495596773363156e-03,9.4790940703694878e-05,9.4743769026690877e-05,2.2046627402152345e-05,9.9999999526878225e-01
1.1250000000000000e+00,78,-1.7345426261321798e-04,1.4640543985853551e+07,-5.5999658678923082e+05,-2.4030733970305957e+02,9.4719805955173257e+01,4.6182293787602624e+01,6.6221282786403433e+04,-1.0824560997926623e+04,-2.0513707267197907e-09,3.5127917370321183e-06,1.5251041470174907e-06,-9.9999985557071691e-01,-5.0881092985651248e-04,-1.7311840692750644e-04,-1.7310171659696064e-04,-3.2846472935917008e-05,9.9999998447845240e-01
1.1250000000000000e+00,80,-1.7293830736631773e-04,1.4588896084216490e+07,-5.6093123322745948e+05,-2.3301265922587709e+02,-9.4226310959243577e+01,4.7622259829575135e+01,6.6549748572977434e+04,3.4772093803003881e+03,-1.9234698060243313e-09,3.4758157446474518e-06,-6.3238878954442022e-07,-9.9999984925707974e-01,-5.2292038417676350e-04,1.6745175326791307e-04,1.6745987160983827e-04,-1.5481260160053083e-05,9.9999998585876093e-01
