effective_creep_strain,effective_plastic_strain,id,vonmises_stress,x,y,z
1.281347734841478e-05,0.001957775169731378,695,40155503.39462756,-0.0034826393974598437,0.0023182433713966714,-0.00034375000000000009
1.234116366277634e-05,0.001934326415579652,696,39686528.31159303,-0.0041046925888542866,0.00080902920390352499,-0.00034375000000000009
1.234493720384308e-05,0.001934517810278143,697,39690356.20556287,-0.0041018435427266388,-0.00082335232601593643,-0.00034375000000000009
1.281661516152079e-05,0.00195792623639855,698,40158524.72797102,-0.0034745260005231674,-0.0023303859280068935,-0.00034375000000000009
1.281347734841497e-05,0.001957775169731383,699,40155503.39462766,-0.0023182433713966706,-0.0034826393974598446,-0.00034375000000000009
1.234116366277628e-05,0.001934326415579655,700,39686528.31159309,-0.00080902920390352445,-0.0041046925888542866,-0.00034375000000000009
1.234493720384296e-05,0.001934517810278146,701,39690356.20556293,0.00082335232601593784,-0.0041018435427266388,-0.00034375000000000009
1.281661516152081e-05,0.001957926236398549,702,40158524.72797097,0.0023303859280068943,-0.0034745260005231665,-0.00034375000000000009
1.281347734841502e-05,0.001957775169731381,703,40155503.39462762,0.0034826393974598446,-0.002318243371396671,-0.00034375000000000009
1.234116366277662e-05,0.001934326415579652,704,39686528.31159304,0.0041046925888542866,-0.00080902920390352401,-0.00034375000000000009
1.24099305374369e-05,0.001876638385343374,705,38532767.70686749,0.0043751795783650372,0.00087821835354297761,9.3750000000000029e-05
1.263073926676116e-05,0.001886498446334164,706,38729968.92668327,0.0037060592496129747,0.0024856767001764967,9.3750000000000029e-05
1.262935056798412e-05,0.001886439226645631,707,38728784.53291262,0.0024727249956180931,0.0037147133019235414,9.3750000000000029e-05
1.240793538902548e-05,0.001876546384274069,708,38530927.68548138,0.00086294077634826061,0.0043782184774126638,9.3750000000000029e-05
1.240993053743703e-05,0.001876638385343365,709,38532767.7068673,-0.0008782183535429775,0.0043751795783650372,9.3750000000000029e-05
1.263073926676137e-05,0.001886498446334155,710,38729968.92668309,-0.0024856767001764967,0.0037060592496129747,9.3750000000000029e-05
1.262935056798395e-05,0.001886439226645633,711,38728784.53291266,-0.0037147133019235414,0.0024727249956180935,9.3750000000000029e-05
1.240793538902532e-05,0.001876546384274074,712,38530927.68548148,-0.0043782184774126638,0.00086294077634826093,9.3750000000000029e-05
1.24099305374369e-05,0.00187663838534337,713,38532767.7068674,-0.004375179578365038,-0.0008782183535429762,9.3750000000000029e-05
