normal_displacement,normal_x,normal_y,normal_z,id,x,y,z
0,0.3826834323650898,0.9238795325112867,0,33,0.3444150891285809,0.831491579260158,0
-1.033729618896152e-06,0.3826834323650898,0.9238795325112867,0,34,0.3826834323650898,0.9238795325112867,0.5
0,0.3826834323650898,0.9238795325112867,0,35,0.3444150891285809,0.831491579260158,0.5
-1.012370209641457e-06,0.5555702330196023,0.8314696123025452,0,36,0.5555702330196023,0.8314696123025452,0
-5.214723628199893e-07,0.3826834323650898,0.9238795325112867,0,37,0.3635492607468353,0.8776855558857224,0
0,0.5555702330196023,0.8314696123025451,0,38,0.5000132097176421,0.7483226510722907,0
-1.025982802540529e-06,0.3826834323650898,0.9238795325112867,0,39,0.3826834323650898,0.9238795325112867,0.25
0,0.3826834323650898,0.9238795325112867,0,40,0.3444150891285809,0.831491579260158,0.25
-1.013001636522803e-06,0.5555702330196023,0.8314696123025452,0,41,0.5555702330196023,0.8314696123025452,0.5
-5.215811142734133e-07,0.3826834323650898,0.9238795325112867,0,42,0.3635492607468353,0.8776855558857224,0.5
0,0.5555702330196023,0.8314696123025451,0,43,0.5000132097176421,0.7483226510722907,0.5
-1.176305059158529e-06,6.123233995736766e-17,1,0,44,6.123233995736766e-17,1,0
0,6.123233995736767e-17,1,0,45,5.51091059616309e-17,0.9,0
-1.175508975050037e-06,6.123233995736766e-17,1,0,46,6.123233995736766e-17,1,0.5
0,6.123233995736767e-17,1,0,47,5.51091059616309e-17,0.9,0.5
-1.015284093641612e-06,0.1950903220161283,0.9807852804032304,0,48,0.1950903220161283,0.9807852804032304,0
-5.967420033029314e-07,6.123233995736766e-17,1,0,49,5.817072295949927e-17,0.95,0
0,0.1950903220161283,0.9807852804032304,0,50,0.1755812898145155,0.8827067523629074,0
-1.178227067609025e-06,6.123233995736766e-17,1,0,51,6.123233995736766e-17,1,0.25
0,6.123233995736767e-17,1,0,52,5.51091059616309e-17,0.9,0.25
-1.013580405420231e-06,0.1950903220161283,0.9807852804032304,0,53,0.1950903220161283,0.9807852804032304,0.5
-5.959326978827154e-07,6.123233995736766e-17,1,0,54,5.817072295949927e-17,0.95,0.5
