time,node,temperature,ux,uy,uz,rx,ry,rz,heat_reaction
0.02500000037252903,1,300.0,4.1235750438022432e-41,3.257830031829131e-40,6.602816321734088e-42,-8080.0070518832572,-960.72413781354385,-0.27616491902445806,-29.394806531059807
0.02500000037252903,2,336.6238007957942,-0.00018605173600500077,3.5173293231169377e-05,-2.3978110293830569e-06,0.0,0.0,0.0,0.0
0.02500000037252903,3,344.1798322439892,-0.00024619166842371974,1.5124506302608193e-05,-5.4727516566136708e-07,0.0,0.0,0.0,0.0
0.02500000037252903,4,300.0,1.2715561417940082e-32,-1.1146665044377587e-34,-1.0787125449507481e-37,-19976.984997595708,-747.12786930826951,-5.981010006193098,-27.629989570978793
0.02500000037252903,5,300.0,3.7398210704071156e-41,3.2617027199197774e-40,-5.243800244977843e-43,-8087.8588838884425,-959.57686956807561,2.8772384426243089,-29.394741667790555
0.02500000037252903,6,336.623883010892,-0.0001855248539064107,3.5126121235257648e-05,1.9362439530217737e-06,0.0,0.0,0.0,0.0
0.02500000037252903,7,344.17991116653013,-0.00024574584465082672,1.5138370424750552e-05,1.8558781000847846e-07,0.0,0.0,0.0,0.0
0.02500000037252903,8,300.0,1.2719585321881221e-32,-1.1061919747987058e-34,8.1371959938137586e-38,-19990.664301181507,-747.5452447953511,8.8039871207594693,-27.6298415818603
0.02500000037252903,9,318.3119003978971,-0.00010025357123849514,-3.178457017504807e-06,4.5683179135523856e-07,0.0,0.0,0.0,0.0
0.02500000037252903,10,340.40181651989167,-0.00022719183194054037,2.6160506094240409e-05,-1.5361375743133676e-06,0.0,0.0,0.0,0.0
0.02500000037252903,11,322.08991612199463,-0.00011896977308227901,5.6929355881208471e-07,1.1670120119519158e-08,0.0,0.0,0.0,0.0
0.02500000037252903,12,300.0,1.4820143732593051e-40,-1.602656235226967e-40,1.2070702019914599e-42,36605.977599249833,2455.4604473828426,-51.79518775215994,0.0
0.02500000037252903,13,300.0,-7.5745115162214664e-40,-9.2268688802037995e-40,-6.0966957075861631e-42,41957.082830734646,1081.8953726192901,-1.1534511926188296,0.0
0.02500000037252903,14,336.6238419033431,-0.0001810211874358998,3.5213121406992549e-05,-2.3078584646745417e-07,0.0,0.0,0.0,0.0
0.02500000037252903,15,344.17987170525964,-0.00024594398702256962,1.5066091048191528e-05,-1.8084365313637706e-07,0.0,0.0,0.0,0.0
0.02500000037252903,16,300.0,-4.6115025663892319e-32,-4.2662476719466122e-35,-3.4977885636151358e-36,85885.457166714041,2266.8772970223031,-0.91450432401115966,0.0
0.02500000037252903,17,318.311941505446,-0.00010002839999577675,-3.1964022058035224e-06,-5.4458843341558667e-07,0.0,0.0,0.0,0.0
0.02500000037252903,18,340.40189708871105,-0.00022664311917488709,2.6143651560505246e-05,1.1178433139152087e-06,0.0,0.0,0.0,0.0
0.02500000037252903,19,322.08995558326507,-0.00011878530629185127,5.2807144903960054e-07,-8.153293271229646e-08,0.0,0.0,0.0,0.0
