increment,time_s,node,temperature_k,u1_m,u2_m,u3_m,reaction_heat_flux_w,rf1_n,rf2_n,rf3_n
1,0.01999999955296516,1,300,-8.064749412976447e-41,-1.08904377816552e-40,-1.108691849709759e-40,-5.228415745147275e-06,4123.884102268285,536.7603545402711,572.3036700362421
1,0.01999999955296516,2,300.0000006960669,-4.772619066808534e-05,-1.83927035000643e-05,-2.405735843696329e-05,0,0,0,0
1,0.01999999955296516,3,300.0000589077578,-0.0001066751387611253,7.126926024661138e-06,-7.928128197371045e-06,0,0,0,0
1,0.01999999955296516,4,300,-3.577354430470975e-41,-3.538032282767529e-41,4.312532759740773e-41,-5.230528619810049e-06,4458.712533034761,-616.1611816323833,509.525368626782
1,0.01999999955296516,5,300.0000006975839,-7.294862531702874e-05,3.440685360237967e-05,-1.741324108489801e-05,0,0,0,0
1,0.01999999955296516,6,300.0000596655605,-0.0001518615553710175,4.746870314666503e-05,-2.203473171627883e-06,0,0,0,0
1,0.01999999955296516,7,300,-1.068243574397756e-40,6.622325970803022e-41,-5.585807102102308e-41,-5.229475789497173e-06,4291.309907137302,505.4235651893899,-612.0565861716108
1,0.01999999955296516,8,300.0000006968284,-6.032398129280812e-05,-1.50739190943467e-05,3.206772874415525e-05,0,0,0,0
1,0.01999999955296516,9,300.0000592878135,-0.0001292299896116343,1.001452607184047e-05,3.520055784163132e-05,0,0,0,0
1,0.01999999955296516,10,300,1.673011642696407e-40,1.818652335055937e-40,1.77292382962814e-40,-5.231588907703858e-06,4626.09345756904,-584.61469731075,-549.0686162622673
1,0.01999999955296516,11,300.0000006983455,-8.560022948430789e-05,3.10749516230414e-05,2.541049720630148e-05,0,0,0,0
1,0.01999999955296516,12,300.0000600470107,-0.0001745698934586389,4.468279655289559e-05,2.957760305666734e-05,0,0,0,0
1,0.01999999955296516,13,300.0011874581368,-0.0001145116571563815,0.0009212846570052637,0.0004511372949008459,0,0,0,0
1,0.01999999955296516,14,300.0791517629856,-0.00019825930505264,0.0009147162875957586,0.0004306006897876356,0,0,0,0
1,0.01999999955296516,15,310,-0.0002353442874438335,0.001,0.0005,3206.183608271326,0,1343.191440580596,1325.406634612334
1,0.01999999955296516,16,300.0011869463747,-0.0001609880918362431,0.0009554307965135081,0.0004549014209448843,0,0,0,0
1,0.01999999955296516,17,300.0791526123386,-0.0002579393207965487,0.001019187060625694,0.0004331594501085562,0,0,0,0
1,0.01999999955296516,18,310,-0.0002995353097452419,0.001,0.0005,3206.183736210482,0,-1263.266342543265,1316.680055895843
1,0.01999999955296516,19,300.0011872005109,-0.0001377118055889271,0.0009231389514182805,0.0004872504554860168,0,0,0,0
1,0.01999999955296516,20,300.0791521888212,-0.0002280837589134881,0.0009159983967646224,0.0005363494444413566,0,0,0,0
1,0.01999999955296516,21,310,-0.0002674395194265439,0.001,0.0005,3206.183672352902,0,1338.794406192418,-1285.41028537216
1,0.01999999955296516,22,300.0011866896856,-0.0001843358019695607,0.0009534658713444144,0.0004833756904695237,0,0,0,0
1,0.01999999955296516,23,300.0791530335275,-0.0002878212328074061,0.001017915851909529,0.000533801580471595,0,0,0,0
1,0.01999999955296516,24,310,-0.0003316269161239436,0.001,0.0005,3206.183799844399,0,-1259.004234275277,-1276.818606679244
2,0.03999999910593033,1,300,-2.966338446331714e-41,-1.632192982604453e-40,-8.284524194436561e-41,-3.518032803656173e-05,7827.644727061056,1034.089604889205,1164.272512402988
2,0.03999999910593033,2,300.000004675734,-6.379705656568498e-05,-2.616987893066143e-05,-4.697152635953775e-05,0,0,0,0
2,0.03999999910593033,3,300.0003344632098,-0.00015664537208703,5.731491419429683e-05,2.091616040704754e-06,0,0,0,0
2,0.03999999910593033,4,300,1.065476413789639e-41,-1.873358135137594e-40,-6.324414819225744e-41,-3.521325390387003e-05,9057.493796839624,-1324.502787101408,933.9101599256071
2,0.03999999910593033,5,300.000004697785,-0.0001563764103600289,8.496230613853979e-05,-2.256339604567679e-05,0,0,0,0
2,0.03999999910593033,6,300.0003446341927,-0.0003224821724774385,0.0001430305651622358,2.330147304872054e-05,0,0,0,0
2,0.03999999910593033,7,300,2.960034667050932e-42,-1.62563810448397e-40,-8.952612564169441e-41,-3.519683058212574e-05,8442.637310832595,919.262670405906,-1309.833837005985
2,0.03999999910593033,8,300.0000046867914,-0.0001099967207455297,-1.398851431430421e-05,7.639051974956932e-05,0,0,0,0
2,0.03999999910593033,9,300.0003395568703,-0.0002393057692306942,6.808765540603182e-05,9.791153467870053e-05,0,0,0,0
2,0.03999999910593033,10,300,2.533285707199419e-41,-2.160425089226082e-40,-1.341524205360356e-40,-3.52297653801737e-05,9672.224165301286,-1208.25776455373,-1078.054181119837
2,0.03999999910593033,11,300.0000047088483,-0.0002029368011682523,7.26900895621331e-05,5.189163789144874e-05,0,0,0,0
2,0.03999999910593033,12,300.0003497570006,-0.0004061742097351211,0.0001329364882811755,7.738054331012273e-05,0,0,0,0
2,0.03999999910593033,13,300.0046238330186,-0.0001709299664989882,0.00173765847188852,0.0008473274624107247,0,0,0,0
2,0.03999999910593033,14,300.2370160847251,-0.0003214654843203015,0.001772643301393857,0.0008310526213418095,0,0,0,0
2,0.03999999910593033,15,320,-0.0003899291282479997,0.002,0.001,3287.494311170505,0,2759.480639392877,2694.199772825291
2,0.03999999910593033,16,300.0046160901384,-0.0003415362247475295,0.001809211007734816,0.0008610197943046273,0,0,0,0
2,0.03999999910593033,17,300.2370231679968,-0.0005408435229422041,0.00198424440469063,0.00084050322600556,0,0,0,0
2,0.03999999910593033,18,320,-0.0006260541747341499,0.002,0.001,3287.495262957326,0,-2465.285965136521,2661.926636317302
2,0.03999999910593033,19,300.0046199387532,-0.0002559785725747968,0.001744314391806957,0.0009263076853887778,0,0,0,0
2,0.03999999910593033,20,300.237019642873,-0.0004310501186024035,0.001777383840699451,0.001047381885558616,0,0,0,0
2,0.03999999910593033,21,320,-0.0005079885571640442,0.002,0.001,3287.494788567355,0,2743.16461833978,-2546.923102065157
