time,element,point,sxx,syy,szz,sxy,syz,sxz
0.10000000149011612,1,1,-2.6547320339993655e-50,1.0294634771836162e-67,-4.2113695373944159e-67,-3.9583302345300037e-51,-6.4929187280286674e-67,-5.8784032309972836e-51
0.10000000149011612,1,2,-3.5568245822270709e-50,3.50863966223583e-66,1.325909713611841e-66,-1.0032020860798198e-50,4.5328676549652412e-67,-1.7403870073500175e-50
0.10000000149011612,1,3,-2.495377564169103e-50,-8.1644115710531587e-67,-3.2100381595277229e-67,3.5145014542443345e-51,-5.6318529999980501e-67,-4.3733782383047357e-51
0.10000000149011612,1,4,-1.7316731486318451e-50,7.7438782406480072e-68,-5.459304197807195e-67,1.7856966678118726e-50,-7.0098455648560857e-67,-1.5618434701569964e-50
0.10000000149011612,1,5,-2.643358382086769e-50,-2.176122247267568e-68,-7.0978372406376718e-67,-3.2245704718556063e-51,-3.1416056238237206e-67,5.0305551332568137e-51
0.10000000149011612,1,6,-2.2176192693815848e-50,5.8384896330798855e-67,2.4866530133259571e-67,-1.0486420785497161e-50,7.6837130521020703e-67,2.3308916799550118e-50
0.10000000149011612,1,7,-2.4088501835043328e-50,-3.2745851297370112e-68,-2.0822567196083244e-67,3.636257547108185e-51,-8.106645866872024e-68,4.5521491672101623e-51
0.10000000149011612,1,8,-1.4392242433596005e-50,5.4285377044676264e-67,-1.2503665641031292e-67,1.5118537963268153e-50,1.626649167070193e-67,1.7692087060160471e-50
0.10000000149011612,2,1,-1.1541750127411719e-50,8.1993397944687699e-68,-7.1328039542504306e-68,4.1035118598889157e-51,-7.3059710144559663e-69,-3.1054333606685059e-51
0.10000000149011612,2,2,-7.0986167304193186e-52,-7.4890974847386837e-67,-4.0015895745841799e-67,1.77465418260482e-51,-5.0505050005631967e-67,-1.2141039341327041e-50
0.10000000149011612,2,3,-4.54380050780791e-51,6.473197184092694e-67,-9.4944606646796526e-69,1.1359501269519747e-50,2.518270713538473e-67,-7.9250931647434377e-52
0.10000000149011612,2,4,-1.6414047439555325e-51,1.3609168024706153e-66,-7.1328039545462406e-68,2.8854375318529235e-50,5.1005473066423352e-67,-3.1054333606684905e-51
