time,node,pressure,gap,shear,slip,normal_r,normal_z,tangential_r,tangential_z,heat
1.0,13,0.0,9.681778833266208e-07,0.0,0.0,0.0,0.0,0.0,0.0,4954.845783959173
1.0,14,0.0,9.68569821881149e-07,0.0,0.0,0.0,0.0,0.0,0.0,5264.685293786898
1.0,21,0.0,9.699712400675076e-07,0.0,0.0,0.0,0.0,0.0,0.0,5229.5027348918675
1.0,28,0.0,9.712994660038624e-07,0.0,0.0,0.0,0.0,0.0,0.0,5267.297279669947
1.0,35,0.0,9.616785338366005e-07,0.0,0.0,0.0,0.0,0.0,0.0,4965.415765809667
2.0,13,0.0,8.857294148236286e-07,0.0,0.0,0.0,0.0,0.0,0.0,16936.559178384414
2.0,14,0.0,8.87163168271192e-07,0.0,0.0,0.0,0.0,0.0,0.0,17920.779823407433
2.0,21,0.0,8.924291789854863e-07,0.0,0.0,0.0,0.0,0.0,0.0,17795.27290841543
2.0,28,0.0,8.973341831444021e-07,0.0,0.0,0.0,0.0,0.0,0.0,17927.716697840882
2.0,35,0.0,8.614190798545904e-07,0.0,0.0,0.0,0.0,0.0,0.0,16968.924282491575
3.0,13,0.0,7.729552847206972e-07,0.0,0.0,0.0,0.0,0.0,0.0,32143.69942115809
3.0,14,0.0,7.758547201138638e-07,0.0,0.0,0.0,0.0,0.0,0.0,33885.34883674765
3.0,21,0.0,7.86757877830821e-07,0.0,0.0,0.0,0.0,0.0,0.0,33635.333586516936
3.0,28,0.0,7.967451946177748e-07,0.0,0.0,0.0,0.0,0.0,0.0,33895.00501357362
3.0,35,0.0,7.22848229776224e-07,0.0,0.0,0.0,0.0,0.0,0.0,32198.347463099708
4.0,13,0.0,6.414374325580674e-07,0.0,0.0,0.0,0.0,0.0,0.0,49183.94273154263
4.0,14,0.0,6.460758801146715e-07,0.0,0.0,0.0,0.0,0.0,0.0,51727.790842141985
4.0,21,0.0,6.63792465604128e-07,0.0,0.0,0.0,0.0,0.0,0.0,51329.59185129949
4.0,28,0.0,6.798194542587468e-07,0.0,0.0,0.0,0.0,0.0,0.0,51738.997148504495
4.0,35,0.0,5.602973473300618e-07,0.0,0.0,0.0,0.0,0.0,0.0,49260.387692174845
5.0,13,0.0,4.980710067523791e-07,0.0,0.0,0.0,0.0,0.0,0.0,67314.18054246205
5.0,14,0.0,5.046261772854999e-07,0.0,0.0,0.0,0.0,0.0,0.0,70686.46930670184
5.0,21,0.0,5.29929488741164e-07,0.0,0.0,0.0,0.0,0.0,0.0,70124.52009003027
5.0,28,0.0,5.526093915832198e-07,0.0,0.0,0.0,0.0,0.0,0.0,70698.54329115515
5.0,35,0.0,3.824740971184945e-07,0.0,0.0,0.0,0.0,0.0,0.0,67411.89408321588
6.0,13,0.0,3.4702283150094687e-07,0.0,0.0,0.0,0.0,0.0,0.0,86103.2516736941
6.0,14,0.0,3.556117973224984e-07,0.0,0.0,0.0,0.0,0.0,0.0,90319.59309240847
6.0,21,0.0,3.890185973102686e-07,0.0,0.0,0.0,0.0,0.0,0.0,89583.87147235953
6.0,28,0.0,4.187542623889512e-07,0.0,0.0,0.0,0.0,0.0,0.0,90332.25879197744
6.0,35,0.0,1.9468009291884886e-07,0.0,0.0,0.0,0.0,0.0,0.0,86221.86893107937
7.0,13,0.0,1.9082721875330472e-07,0.0,0.0,0.0,0.0,0.0,0.0,105293.55302528529
7.0,14,0.0,2.015286947650713e-07,0.0,0.0,0.0,0.0,0.0,0.0,110363.29446010313
7.0,21,0.0,2.433955999274137e-07,0.0,0.0,0.0,0.0,0.0,0.0,109447.39657993523
7.0,28,0.0,2.804617886802835e-07,0.0,0.0,0.0,0.0,0.0,0.0,110376.58272839508
7.0,35,0.0,1.4924393838822159e-10,0.0,0.0,0.0,0.0,0.0,0.0,105432.89871525303
8.0,13,0.0,3.495637518772535e-08,0.0,0.0,0.0,0.0,0.0,0.0,124729.37068591818
8.0,14,0.0,4.1736485485468235e-08,0.0,0.0,0.0,0.0,0.0,0.0,130658.12877885035
8.0,21,0.0,7.763570587582048e-08,0.0,0.0,0.0,0.0,0.0,0.0,129557.82097583324
8.0,28,0.0,1.470983559340538e-07,0.0,0.0,0.0,0.0,0.0,0.0,130672.19914491943
8.0,35,299725.5594696183,-2.9972555949134397e-09,0.0,3.00264283825746e-07,-9.7022390320602732,0.00081457456586383646,0.0,0.0,124890.02149704902
9.0,13,201618.2171286829,-2.0161821717471274e-09,0.0,-1.1977885838529495e-13,-6.5276446996643083,-2.1147400386666526e-05,0.0,0.0,144316.24143280715
9.0,14,264367.1310647906,-2.643671310126366e-09,0.0,1.2307275592624465e-07,-17.118295937981099,-0.00032721879073735808,0.0,0.0,151107.69964421706
9.0,21,243312.5816316416,-2.4331258166508084e-09,0.0,2.3879484310630325e-07,-15.754315371105919,-0.00050317882666170075,0.0,0.0,149820.33575493004
9.0,28,0.0,3.714293475838223e-08,0.0,0.0,0.0,0.0,0.0,0.0,151122.04487536472
9.0,35,610203.6225344397,-6.1020362261003944e-09,0.0,6.56256820179926e-07,-19.753767510039332,0.0032112807134614908,0.0,0.0,144497.71944641724
10.0,13,456746.1672830711,-4.567461672810994e-09,0.0,-1.3104668451450394e-13,-14.788922874482836,-6.5314642809046042e-05,0.0,0.0,163996.36061910313
10.0,14,541101.2213065191,-5.411012212987938e-09,0.0,2.535346750227148e-07,-35.04014286938137,-0.00064107272330739837,0.0,0.0,171652.58994205034
