stage,time_s,element,integration_point,x_m,y_m,z_m,temperature_k,s11_pa,s22_pa,s33_pa,s12_pa,s13_pa,s23_pa,le11,le22,le33,le12_engineering,le13_engineering,le23_engineering,ee11,ee22,ee33,ee12_engineering,ee13_engineering,ee23_engineering,pe11,pe22,pe33,pe12_engineering,pe13_engineering,pe23_engineering,peeq,ce11,ce22,ce33,ce12_engineering,ce13_engineering,ce23_engineering,ceeq,ivol_m3
1,0.1,1,1,0.2116418527032928,0.2112089621708898,0.2112089621708898,600,200827482.6731524,0.0001259893178939819,0.0001259893178939819,4.984868402784377e-10,-1.993947361113768e-09,6.646491203712548e-10,0.001498876123735949,-0.00054861045264517,-0.00054861045264517,0,0,0,0.001004137413365384,-0.0003012412240092875,-0.0003012412240092876,6.48032892361969e-21,-2.592131569447897e-20,8.640438564826309e-21,0.0004137413365131998,-0.0002068706682565999,-0.0002068706682565999,3.08092212459043e-21,-1.232368849836182e-20,4.107896166120602e-21,0.0004137413365131998,8.099709323907854e-05,-4.049854661953927e-05,-4.049854661953927e-05,6.031443188414162e-22,-2.412577275365685e-21,8.041924251218937e-22,8.099709323907854e-05,0.125050216986588
1,0.1,1,2,0.7898581472967073,0.2112089621708898,0.2112089621708898,600,200827482.6731524,0.0001260116696357727,0.000125981867313385,4.9848684027844e-10,1.329298240742509e-09,0,0.001498876123735949,-0.00054861045264517,-0.00054861045264517,0,0,0,0.001004137413365384,-0.0003012412240092875,-0.0003012412240092876,6.48032892361972e-21,1.728087712965261e-20,0,0.0004137413365131999,-0.0002068706682566,-0.0002068706682566001,3.080922124590446e-21,8.2157923322412e-21,0,0.0004137413365132,8.099709323907852e-05,-4.049854661953926e-05,-4.049854661953928e-05,6.031443188414189e-22,1.608384850243786e-21,0,8.099709323907854e-05,0.1250502169865879
1,0.1,1,3,0.2116418527032928,0.7882425778356636,0.2112089621708898,600,200827482.6731523,0.0001259148120880127,0.000125885009765625,1.993947361113762e-09,-1.232171219367312e-23,-3.98789472222753e-09,0.001498876123735949,-0.00054861045264517,-0.00054861045264517,0,0,0,0.001004137413365384,-0.0003012412240092875,-0.0003012412240092877,2.592131569447889e-20,-1.601822585177505e-34,-5.184263138895788e-20,0.0004137413365131996,-0.0002068706682565997,-0.0002068706682565998,1.232368849836178e-20,-7.615494059806829e-35,-2.46473769967236e-20,0.0004137413365131996,8.099709323907854e-05,-4.049854661953925e-05,-4.049854661953927e-05,2.412577275365677e-21,-1.49086597829981e-35,-4.825154550731362e-21,8.099709323907854e-05,0.125050216986588
1,0.1,1,4,0.7898581472967072,0.7882425778356638,0.2112089621708898,600,200827482.6731523,0.000125885009765625,0.0001259148120880127,1.993947361113764e-09,1.063438592594008e-08,-5.649517523155667e-09,0.001498876123735949,-0.00054861045264517,-0.00054861045264517,0,0,0,0.001004137413365384,-0.0003012412240092877,-0.0003012412240092876,2.592131569447893e-20,1.382470170372209e-19,-7.344372780102366e-20,0.0004137413365131996,-0.0002068706682565998,-0.0002068706682565997,1.232368849836179e-20,6.572633865792958e-20,-3.49171174120251e-20,0.0004137413365131996,8.099709323907854e-05,-4.049854661953927e-05,-4.049854661953925e-05,2.41257727536568e-21,1.286707880195029e-20,-6.835635613536096e-21,8.099709323907854e-05,0.125050216986588
1,0.1,1,5,0.2116418527032928,0.2112089621708898,0.7882425778356636,600,200827482.6731523,0.0001259297132492065,0.0001259297132492065,-6.646491203712671e-10,-5.981842083341296e-09,-6.646491203712548e-10,0.001498876123735949,-0.00054861045264517,-0.00054861045264517,0,0,0,0.001004137413365384,-0.0003012412240092877,-0.0003012412240092876,-8.640438564826469e-21,-7.776394708343684e-20,-8.640438564826309e-21,0.0004137413365131998,-0.0002068706682565999,-0.0002068706682565999,-4.107896166120677e-21,-3.697106549508543e-20,-4.107896166120602e-21,0.0004137413365131998,8.099709323907854e-05,-4.049854661953927e-05,-4.049854661953927e-05,-8.041924251219084e-22,-7.237731826097046e-21,-8.041924251218937e-22,8.099709323907854e-05,0.125050216986588
1,0.1,1,6,0.7898581472967072,0.2112089621708898,0.7882425778356636,600,200827482.6731524,0.0001260116696357727,0.000125981867313385,-6.64649120371258e-10,-2.65859648148502e-09,5.815679803248478e-09,0.001498876123735949,-0.00054861045264517,-0.00054861045264517,0,0,0,0.001004137413365384,-0.0003012412240092875,-0.0003012412240092876,-8.640438564826351e-21,-3.456175425930525e-20,7.56038374422302e-20,0.0004137413365131999,-0.0002068706682566,-0.0002068706682566001,-4.107896166120623e-21,-1.643158466448242e-20,3.594409145355527e-20,0.0004137413365132,8.099709323907852e-05,-4.049854661953926e-05,-4.049854661953928e-05,-8.041924251218973e-22,-3.216769700487575e-21,7.036683719816567e-21,8.099709323907854e-05,0.1250502169865879
1,0.1,1,7,0.2116418527032928,0.7882425778356636,0.7882425778356636,600,200827482.6731524,0.0001259893178939819,0.0001259893178939819,-2.658596481485032e-09,-1.232171219367312e-23,-2.658596481485019e-09,0.001498876123735949,-0.00054861045264517,-0.00054861045264517,0,0,0,0.001004137413365384,-0.0003012412240092876,-0.0003012412240092876,-3.456175425930541e-20,-1.601822585177505e-34,-3.456175425930524e-20,0.0004137413365131998,-0.0002068706682565999,-0.0002068706682565999,-1.643158466448248e-20,-7.615494059806832e-35,-1.643158466448241e-20,0.0004137413365131998,8.099709323907854e-05,-4.049854661953927e-05,-4.049854661953927e-05,-3.21676970048759e-21,-1.490865978299811e-35,-3.216769700487575e-21,8.099709323907854e-05,0.1250502169865879
1,0.1,1,8,0.7898581472967072,0.7882425778356636,0.7882425778356636,600,200827482.6731524,0.0001259893178939819,0.0001259893178939819,-2.658596481485022e-09,5.317192962970035e-09,-6.646491203712548e-10,0.001498876123735949,-0.00054861045264517,-0.00054861045264517,0,0,0,0.001004137413365384,-0.0003012412240092876,-0.0003012412240092876,-3.456175425930529e-20,6.912350851861043e-20,-8.640438564826309e-21,0.0004137413365131998,-0.0002068706682565999,-0.0002068706682565999,-1.643158466448243e-20,3.286316932896479e-20,-4.107896166120602e-21,0.0004137413365131998,8.099709323907854e-05,-4.049854661953927e-05,-4.049854661953927e-05,-3.216769700487579e-21,6.433539400975146e-21,-8.041924251218937e-22,8.099709323907854e-05,0.1250502169865879
2,0.2,1,1,0.2117475151359954,0.2111564331626969,0.2111564331626969,600,201653474.5740528,1.317262649536133e-05,1.317262649536133e-05,-5.980495575383714e-10,-2.439495178168789e-09,3.41910143014518e-09,0.001998002662673058,-0.0007973477263144528,-0.0007973477263144528,0,0,0,0.001008267372870224,-0.000302480211861033,-0.0003024802118610332,-7.774644247998826e-21,-3.171343731619425e-20,4.444831859188732e-20,0.0008267372870198694,-0.0004133686435099348,-0.0004133686435099348,-6.051450115177168e-22,-2.733122097224056e-20,2.511534542536548e-20,0.0008267372870198696,0.0001629977118025619,-8.149885590128097e-05,-8.149885590128097e-05,-1.286945565044618e-22,-5.392280083128718e-21,4.975235341125621e-21,0.0001629977118025619,0.1250504235686665
2,0.2,1,2,0.7902524848640047,0.2111564331626969,0.2111564331626969,600,201653474.5740529,1.314282417297363e-05,1.314282417297363e-05,-5.980495575383711e-10,-4.841645589824909e-10,1.081456694126079e-09,0.001998002662673058,-0.0007973477263144528,-0.0007973477263144528,0,0,0,0.001008267372870225,-0.0003024802118610333,-0.0003024802118610333,-7.774644247998828e-21,-6.294139266772378e-21,1.405893702363902e-20,0.0008267372870198696,-0.0004133686435099348,-0.0004133686435099349,-6.051450115176987e-22,5.224194162662727e-21,6.644624937891835e-21,0.0008267372870198697,0.0001629977118025619,-8.149885590128096e-05,-8.149885590128097e-05,-1.28694556504459e-22,1.014447877232593e-21,1.319294667080952e-21,0.0001629977118025619,0.1250504235686664
