increment,time_s,node,x_m,y_m,z_m,opening_m,pressure_pa,slip1_m,slip2_m,normal_force1_n,normal_force2_n,normal_force3_n,shear_force1_n,shear_force2_n,shear_force3_n,contact_heat_flux_w,shear_traction1_pa,shear_traction2_pa,tangent1_x,tangent1_y,tangent1_z,tangent2_x,tangent2_y,tangent2_z,state
1,0.01999999955296516,69,0.9998530479545701,-1.2897725813293e-18,-6.107351930933411e-37,-1.724901833047134e-05,17552.54902356014,4.698752288405606e-05,2.818815707776271e-05,274.2827086231994,-68.4828217753636,7.120283529703984e-05,-0.5055342650632847,-2.019987238937139,-0.6108342653598193,-2.649947246484637,129.2751952019917,37.9383477628997,0.2422435474873867,0.9702154619674295,-0.0001451208235965598,3.493843586660175e-05,0.0001408524361622178,0.9999999894699485,1
1,0.01999999955296516,71,1.015459123984628,0.06250388006903018,-1.838192566832366e-05,-1.81050189956563e-05,18149.82284797449,4.519076146103228e-05,2.208948171995236e-05,567.2531371270404,-138.8874802671693,0.0002572841523828152,-0.9988726741382279,-4.078832534834232,-1.04334124553354,1.013116491576815,130.499428169767,32.43607178306267,0.2378565634063613,0.9713002822436555,-0.0001302225437947357,3.060767307578038e-05,0.0001265719698852113,0.9999999915213534,1
1,0.01999999955296516,73,1.030465870920908,0.1250083089064697,-3.277089099776602e-05,-1.84806226720699e-05,18587.65347849649,4.374898368383619e-05,1.553891044392921e-05,580.9616814997933,-133.9894731266926,0.0003458016087481365,-0.9433367966828029,-4.089747343351077,-0.7575946397935454,2.733133912519934,130.8453479389751,23.62722617842619,0.2247712058381867,0.9744115629437646,-0.0001050120823475234,2.312027787838731e-05,0.0001024280413302684,0.9999999944869744,1
1,0.01999999955296516,75,1.044295747163281,0.1875139516335146,-4.431231700201743e-05,-1.869076570065162e-05,18851.18522672131,4.37441815700769e-05,1.035486851598863e-05,589.225590441049,-122.286608695828,0.0002803501483419741,-0.8684234087516499,-4.185913470490831,-0.499484054997781,3.196862801045082,133.9150182787919,15.65321972816208,0.2032567298112512,0.9791254741786392,-8.718308844205802e-05,1.735066837211705e-05,8.542630229014896e-05,0.9999999962006504,1
1,0.01999999955296516,77,1.056417177311637,0.2500211049941303,-5.370951247508507e-05,-1.903830641892646e-05,19198.69733112391,4.537134575187584e-05,6.100047518420591e-06,600.1159892058674,-105.8829330764405,1.868434195833547e-05,-0.7852507982154729,-4.456494562352657,-0.2761084330976394,3.396482539343237,142.5622030987211,8.704806049395284,0.1738402826527853,0.9847738576413895,-7.37108951494713e-05,1.287038467816607e-05,7.256159243393707e-05,0.9999999972845843,1
1,0.01999999955296516,79,1.066364471228675,0.3125298301004078,-6.139070815953097e-05,-1.950585395550834e-05,19636.69654001094,4.867219097778428e-05,2.495341454689303e-06,613.8301596341612,-85.05796223284057,-0.0004741867005265708,-0.6792067517568507,-4.916113124420058,-0.07296511197495203,3.527707306857734,157.2575015245915,2.31860793247851,0.1373696895235257,0.9905198455757191,-6.261680162384396e-05,9.449273586191532e-06,6.188813190640096e-05,0.9999999980402852,1
1,0.01999999955296516,81,1.073755198816535,0.3750400330432152,-6.760979389133566e-05,-1.997571332337559e-05,20056.86085428912,5.356391598786822e-05,-6.288281437124393e-07,626.9801864933204,-59.82137816106329,-0.001210355197675723,-0.5254754721499282,-5.53979486186754,0.1186376785336322,3.62290918210046,177.2042184818118,-3.770207075258543,0.09508129680069027,0.99546950944551,-5.25643832779575e-05,7.009499048848699e-06,5.211930187629388e-05,0.9999999986172226,1
1,0.01999999955296516,83,1.078305521818861,0.4375515096250315,-7.250934786364108e-05,-2.031703752431684e-05,20333.86660223974,5.986632418598613e-05,-3.360412447301101e-06,635.6502977668247,-30.91032192223974,-0.00215854431542994,-0.3011742161573486,-6.27710622533081,0.2986627640623248,3.682544655328715,200.7898248655415,-9.533331099801112,0.04861816835132281,0.9988174367158111,-4.264526623154097e-05,5.574211818042132e-06,4.241515619904091e-05,0.9999999990849415,1
1,0.01999999955296516,85,1.079840559508396,0.5000639704771029,-7.616285565555475e-05,-2.04203263945112e-05,20364.13511362012,6.732240136853268e-05,-5.750572779490664e-06,636.6057690276619,-0.004056787458462274,-0.003235169598411634,0.004723546971681503,-7.05722050444007,0.4636392920555147,3.702122096078606,163.2588950923081,-9.87653747971795,-3.095037840258111e-05,0.9999999989396149,-3.41005056868909e-05,5.165657651402165e-06,3.409755786295674e-05,0.9999999994053363,1
1,0.01999999955296516,87,1.0783013095614,0.5625770881001714,-7.883388726679563e-05,-2.02119028222032e-05,20080.76917460644,-7.562302919100785e-05,7.970488991552086e-06,627.7574139386468,30.50780994213114,-0.004313930754781065,0.383921749921398,-7.796066141524003,0.618174968041357,3.678006746820168,-192.9623344970172,16.026112419861,0.04867705789852695,-0.9988145689857774,2.856745313364832e-05,-5.517836605599956e-06,-2.887132710468819e-05,-0.999999999568,1
1,0.01999999955296516,89,1.073747032346612,0.625090544375877,-8.078862786008541e-05,-1.965720735965771e-05,19455.60491851312,-8.442760268558041e-05,1.016596834681565e-05,608.2243565651125,57.98304795847581,-0.005250685315285146,0.8062443685372619,-8.406353541139817,0.7642384856163388,3.60855824012468,-268.9101171270025,24.32318658932606,0.09513137578929604,-0.9954647260154756,2.448202747365274e-05,-6.282702051314228e-06,-2.519722455700298e-05,-0.9999999996628137,1
1,0.01999999955296516,91,1.066352864474818,0.6876040208982814,-8.210205891409545e-05,-1.875306208443893e-05,18489.40462640973,-9.336312766566013e-05,1.231083232415079e-05,578.0280035198618,80.00364435449322,-0.005913088615084047,1.223015491388085,-8.805749570700748,0.8903134356953595,3.493176044023174,-281.685461535912,28.1977211696287,0.1374057742103467,-0.9905148422873806,2.05441238786514e-05,-7.265885178996873e-06,-2.175275461988505e-05,-0.9999999997370124,1
1,0.01999999955296516,93,1.056402909950233,0.75011719003148,-8.289768908589023e-05,-1.75039835164156e-05,17185.15115742806,-0.0001020213804285768,1.436035989177274e-05,537.2593790498588,94.64956651031606,-0.00619990982127992,1.573989248431269,-8.915578838754474,0.9815060220542923,3.326576110364735,-285.1959316094268,30.90890459819974,0.1738580544308505,-0.984770722863371,1.733993043852987e-05,-8.216709160830374e-06,-1.906193965185914e-05,-0.9999999997845641,1
1,0.01999999955296516,95,1.044279883900165,0.8126297321264396,-8.335511742494231e-05,-1.586744700583512e-05,15487.74704489892,-0.0001099616007615316,1.628824544133832e-05,484.1962744234015,100.3028147150126,-0.00603302698120798,1.791021437851962,-8.634587850815901,1.02073311748901,3.072743537528606,-276.2038640197017,31.96304341710497,0.203252843300334,-0.9791262847309036,1.547216206258138e-05,-8.825320520576661e-06,-1.763564125090939e-05,-0.9999999998055491,1
