increment,time_s,node,x_m,y_m,z_m,opening_m,pressure_pa,slip1_m,slip2_m,normal_force1_n,normal_force2_n,normal_force3_n,shear_force1_n,shear_force2_n,shear_force3_n,contact_heat_flux_w,shear_traction1_pa,shear_traction2_pa,tangent1_x,tangent1_y,tangent1_z,tangent2_x,tangent2_y,tangent2_z,state
1,0.01999999955296516,13,1.000059505424462,9.822943430817101e-07,9.822943430817107e-07,5.94888286930859e-05,0,0,3.70074341541541e-21,0,0,0,0,0,0,0.001150059242149837,0,0,0,0,1,3.700750685870117e-17,-1,1.283955818703233e-34,0
1,0.01999999955296516,16,1.000059505424462,0.9999990177056569,9.822943430817112e-07,5.948882869306124e-05,0,0,3.700743415412671e-21,0,0,0,0,0,0,0.001150059244992008,0,0,0,0,1,3.700750685870117e-17,-1,1.497948455153771e-34,0
1,0.01999999955296516,19,1.000059505424462,9.822943430817097e-07,0.9999990177056569,5.948882869306124e-05,0,0,1.387778780780436e-21,0,0,0,0,0,0,0.001150059242149837,0,0,0,0,1,4.625938357337647e-18,-1,0,0
1,0.01999999955296516,22,1.000059505424462,0.9999990177056569,0.9999990177056569,5.948882869311058e-05,0,0,1.387778780781292e-21,0,0,0,0,0,0,0.001150059242149837,0,0,0,0,1,4.625938357337646e-18,-1,-6.84776436641724e-34,0
2,0.03999999910593033,13,1.000018986367783,1.964281456007144e-06,1.964281456007139e-06,1.896976485831697e-05,0,0,3.70074341541541e-21,0,0,0,0,0,0,0.004482473590883274,0,0,0,0,1,0,-1,-1.027166672295419e-33,0
2,0.03999999910593033,16,1.000018986367783,0.999998035718544,1.96428145600714e-06,1.896976485831697e-05,0,0,3.700743415412671e-21,0,0,0,0,0,0,0.004482473590883274,0,0,0,0,1,0,-1,-1.027166672295419e-33,0
2,0.03999999910593033,19,1.000018986367783,1.964281456007144e-06,0.999998035718544,1.896976485814427e-05,0,0,1.387778780780436e-21,0,0,0,0,0,0,0.004482473590883274,0,0,0,0,1,-4.625947442597043e-18,-1,2.054333344590838e-33,0
2,0.03999999910593033,22,1.000018986367783,0.999998035718544,0.999998035718544,1.89697648582923e-05,0,0,1.387778780781292e-21,0,0,0,0,0,0,0.004482473590883274,0,0,0,0,1,-4.625947442597042e-18,-1,2.054333344590838e-33,0
3,0.05999999865889549,13,0.9999896093852531,2.912820275811388e-06,2.912820275798928e-06,-1.115649831764623e-06,1115.649831886398,4.878403272106356e-07,-4.878403272368455e-07,278.9092082936141,1.529371283178586e-14,1.730731058671222e-14,-5.536650712062435e-20,-0.0006803157972414856,-0.0006803157972347746,0.01114856268284265,0.002721294895418535,-0.00272129489544538,-7.401529949487396e-17,0,1,7.401529949487396e-17,-1,5.777823492684547e-33,1
3,0.05999999865889549,16,0.9999896093852529,0.9999970871797241,2.912820275798599e-06,-1.115649831850974e-06,1115.649831886266,4.878403272245134e-07,4.878403271767157e-07,278.9092082935812,1.529371283178161e-14,3.336237997019024e-15,-1.560095722499512e-19,0.0006803157971078423,-0.0006803157972446951,0.01114856268574813,0.002721294895458217,0.0027212948949108,0,0,1,7.401529949487396e-17,-1,3.423895403072324e-34,1
