stage,time_s,node,temperature_k,ux_m,uy_m,uz_m,reaction_heat_flux_w,rfx_n,rfy_n,rfz_n
9,0.9,1,600,1.038461538461543e-29,-5.192307692307711e-30,-5.19230769230771e-30,-0,-75000000,1.609810623883729e-10,3.766696788398397e-09
9,0.9,2,600,0.003930000000000023,-5.19230769230771e-30,-5.192307692307711e-30,0,0,-2.241448253576474e-09,1.308555326504829e-09
9,0.9,3,600,0.003930000000000007,-0.001665000000000002,-5.192307692307711e-30,0,0,0,3.683883808525431e-09
9,0.9,4,600,1.038461538461543e-29,-0.00166500000000001,-5.192307692307711e-30,-0,-75000000,0,6.142025270418999e-09
9,0.9,5,600,1.038461538461543e-29,-5.19230769230771e-30,-0.001665000000000007,-0,-75000000,2.241448253576474e-09,0
9,0.9,6,600,0.00393000000000001,-5.192307692307709e-30,-0.001665000000000003,0,0,-1.609810623883729e-10,0
9,0.9,7,600,0.003930000000000004,-0.001664999999999999,-0.001665,0,0,0,0
9,0.9,8,600,1.038461538461543e-29,-0.001665000000000011,-0.001665000000000011,-0,-75000000,0,0
10,1,1,600,1.038461538461543e-29,-5.19230769230771e-30,-5.19230769230771e-30,-0,-75000000,1.64122184463304e-09,5.257585472032958e-09
10,1,2,600,0.004200000000000027,-5.192307692307711e-30,-5.19230769230771e-30,0,0,-1.378658601822123e-09,1.53165965642662e-09
10,1,3,600,0.004200000000000006,-0.001800000000000003,-5.192307692307708e-30,0,0,0,2.19299512489087e-09
10,1,4,600,1.038461538461543e-29,-0.001800000000000011,-5.19230769230771e-30,-0,-75000000,0,5.918920940497208e-09
10,1,5,600,1.038461538461543e-29,-5.192307692307709e-30,-0.001800000000000007,-0,-75000000,1.378658601822123e-09,0
10,1,6,600,0.00420000000000001,-5.192307692307708e-30,-0.001800000000000002,0,0,-1.64122184463304e-09,0
10,1,7,600,0.004200000000000006,-0.001799999999999998,-0.001800000000000003,0,0,0,0
10,1,8,600,1.038461538461543e-29,-0.001800000000000012,-0.001800000000000012,-0,-75000000,0,0
