time,node,shear1,shear2
0.22499999403953552,61,-10029.70879609604,227904.14689083275
0.22499999403953552,64,-3623.7521834828267,-280718.3310612023
0.22499999403953552,68,28002.658656661595,-61366.10581491835
0.22499999403953552,69,27420.559124363233,229098.12308960102
0.22499999403953552,72,-12626.395730996015,-281324.9692962765
0.22499999403953552,76,-12645.327510627532,-61203.20409744364
0.22499999403953552,78,90804.49154132535,-363557.6900937072
0.22499999403953552,80,-46578.86486004219,-360259.698668072
0.22499999403953552,83,28205.96135790313,-287198.29711910133
0.22499999403953552,85,22112.81334064158,-361908.6943808896
0.22499999403953552,88,-19282.711500924408,-285692.90285237826
0.25,57,73680.56251294247,256727.41688388272
0.25,60,-24312.436304993786,-312496.762123863
0.25,61,-11556.28391485772,254151.8899435195
0.25,64,-4421.821191183597,-311126.64103600837
0.25,68,31881.464149659034,-67674.65098941396
0.25,69,31062.139299042377,255439.6534137011
0.25,72,-14367.128748088691,-311811.7015799357
0.25,76,-14519.682310593504,-67437.87657206238
0.25,78,102941.42192913087,-403654.5287214448
0.25,80,-52581.93313687085,-399950.3274861806
0.25,83,32117.09176638385,-318285.66705323005
0.25,85,25179.74439613001,-401802.4281038127
0.25,88,-21971.24740645438,-316587.98323527654
0.2750000059604645,57,82585.77812466532,283134.0870731138
0.2750000059604645,60,-27010.085042441548,-343030.88128789957
0.2750000059604645,61,-13112.666227133384,280374.7450751079
0.2750000059604645,64,-5245.675108536378,-341501.4154654654
0.2750000059604645,68,35804.73987276684,-73985.4325342112
0.2750000059604645,69,34736.55594876596,281754.4160741109
0.2750000059604645,72,-16127.880075488962,-342266.14837668254
0.2750000059604645,76,-16423.574265379888,-73671.5301799383
0.2750000059604645,78,115174.55069198817,-443689.6262375427
0.2750000059604645,80,-58616.1565817601,-439577.12785664113
0.2750000059604645,83,36065.33949311836,-349323.2183359028
0.2750000059604645,85,28279.197055114037,-441633.37704709196
0.2750000059604645,88,-24686.512247603234,-347431.07667629374
0.30000001192092896,57,91571.87522333412,309514.19085533766
0.30000001192092896,60,-29720.854526101695,-373540.4579438373
0.30000001192092896,61,-14695.150293779794,306574.1180945457
0.30000001192092896,64,-6089.758664879009,-371849.57080827997
0.30000001192092896,68,39765.13469540043,-80299.93364414398
0.30000001192092896,69,38438.362464777165,308044.15447494166
0.30000001192092896,72,-17905.306595490354,-372695.0143760586
0.30000001192092896,76,-18352.130495101246,-79906.22497576941
0.30000001192092896,78,127488.27838500748,-483671.7057904557
0.30000001192092896,80,-64676.904559587536,-479149.194649891
0.30000001192092896,83,40044.08758266867,-380319.28176725225
0.30000001192092896,85,31405.68691270997,-481410.45022017334
0.30000001192092896,88,-27423.65559646143,-378230.8841101832
0.32499998807907104,57,100627.71743152579,335869.45313985785
0.32499998807907104,60,-32443.912528497654,-404030.30275162205
0.32499998807907104,61,-16300.94548176804,332751.22559487436
0.32499998807907104,64,-6949.759277016066,-402176.255790562
0.32499998807907104,68,43757.04446280842,-86619.23063510194
0.32499998807907104,69,42163.385974878875,334310.3393673661
0.32499998807907104,72,-19696.83590275686,-403103.27927109203
0.32499998807907104,76,-20301.630640654887,-86143.48064830294
0.32499998807907104,78,139870.91735467667,-523607.6425696086
0.32499998807907104,80,-70760.8637610514,-518673.69955580914
0.32499998807907104,83,44048.36040179515,-411280.1668313955
0.32499998807907104,85,34555.026796812635,-521140.67106270883
0.32499998807907104,88,-30179.033257770898,-408994.01212272653
0.3499999940395355,57,109744.66211194225,362201.29454635934
0.3499999940395355,60,-35178.63150782343,-434504.05942024663
0.3499999940395355,61,-17927.91074525093,358907.09762212896
0.3499999940395355,64,-7822.280633792661,-432485.38637924887
0.3499999940395355,68,47776.12337910126,-92944.1276820621
0.3499999940395355,69,45908.37568334566,360554.1960842442
0.3499999940395355,72,-21500.456070808046,-433494.7228997478
0.3499999940395355,76,-22269.186054515798,-92384.44789706208
0.3499999940395355,78,152313.53858511182,-563502.9145253492
0.3499999940395355,80,-76865.61141943705,-558156.359435191
0.3499999940395355,83,48074.345461602345,-442210.74172767944
0.3499999940395355,85,37723.96358283739,-560829.63698027
0.3499999940395355,88,-32949.85566162085,-439725.5693887178
0.375,57,118915.89985532561,388510.88486981683
0.375,60,-37924.528567733534,-464964.5398949567
0.375,61,-19574.376263244078,385042.5986766585
0.375,64,-8704.612950197381,-462779.99582778977
0.375,68,51818.9503889531,-99275.24015591975
0.375,69,49670.761796040766,386776.7417732377
0.375,72,-23314.570758965456,-463872.26786137326
0.375,76,-24252.520094273554,-98630.01685703962
0.375,78,164809.20394145927,-603361.9324409547
0.375,80,-82989.34259735803,-597601.7783298758
0.375,83,52119.07294170581,-473114.8235246059
0.375,85,40909.93067205062,-600481.8553854153
0.375,88,-35733.95228622488,-470429.5687973588
0.4000000059604645,57,128135.9931727641,414799.19059387554
0.4000000059604645,60,-40681.22574187358,-495413.9505153203
0.4000000059604645,61,-21239.021243933108,411158.45290073054
0.4000000059604645,64,-9594.568467319918,-493062.47185567406
0.4000000059604645,68,55882.796064274604,-105613.04870793017
0.4000000059604645,69,53448.48596441549,412978.821747303
0.4000000059604645,72,-25137.897104596752,-494238.2111854971
0.4000000059604645,76,-26249.814620835605,-104880.88888699678
0.4000000059604645,78,177352.44214614146,-643188.2838758333
0.4000000059604645,80,-89130.6894271367,-637013.7023189738
0.4000000059604645,83,56180.19585330459,-503995.44844836893
0.4000000059604645,85,44110.87635950238,-640100.9930974036
0.4000000059604645,88,-38529.609182019216,-501109.2076777989
0.42500001192092896,57,137400.5482850533,441067.0138320561
0.42500001192092896,60,-43448.42287632763,-525854.047150468
0.42500001192092896,61,-22920.787159814856,437255.2675468559
0.42500001192092896,64,-10490.36176747489,-523334.7202497943
0.42500001192092896,68,59965.456735309635,-111957.93521750957
0.42500001192092896,69,57239.88056261922,439161.140689456
0.42500001192092896,72,-26969.392321901265,-524594.3837001312
0.42500001192092896,76,-28259.600080817498,-111137.62516390366
0.42500001192092896,78,189938.8810799894,-682984.9144559926
0.42500001192092896,80,-95288.60064862868,-676395.2071600264
0.42500001192092896,83,60255.83507088407,-534855.0622449268
0.42500001192092896,85,47325.14021568036,-679690.0608080095
0.42500001192092896,88,-41335.45559087916,-531767.064892476
0.44999998807907104,57,146705.97636439523,467315.02386408194
0.44999998807907104,60,-46225.87874354301,-556286.2448229662
0.44999998807907104,61,-24618.816305522854,463333.5533745057
0.44999998807907104,64,-11390.521614011162,-553598.2810877152
0.44999998807907104,68,64065.133840718016,-118310.20756100124
0.44999998807907104,69,61043.58002943619,465324.28861929383
0.44999998807907104,72,-28808.200178777086,-554942.2629553406
0.44999998807907104,76,-30280.676160853604,-117400.68082291895
0.44999998807907104,78,202564.98635403882,-722754.264364638
0.44999998807907104,80,-101462.25762669354,-715748.8419052293
0.44999998807907104,83,64344.468774956,-565695.6575122429
0.44999998807907104,85,50551.36436367264,-719251.5531349336
0.44999998807907104,88,-44150.38241926575,-562405.2445301579
0.4749999940395355,57,156049.31791133556,493543.7824317948
0.4749999940395355,60,-49013.39734288436,-586711.6970095788
0.4749999940395355,61,-26332.406257377854,489393.74174643774
0.4749999940395355,64,-12293.824493316773,-583854.4127316938
0.4749999940395355,68,68180.34528643066,-124670.11721519963
0.4749999940395355,69,64858.455826978854,491468.76208911627
0.4749999940395355,72,-30653.610918100567,-585283.0548706363
0.4749999940395355,76,-32312.052639786467,-123670.42934116814
0.4749999940395355,78,215227.87031247985,-762498.3710054317
0.4749999940395355,80,-107651.0156604791,-755076.73449427
0.4749999940395355,83,68444.8514825927,-596518.8740811977
0.4749999940395355,85,53788.427326000376,-758787.5527498508
0.4749999940395355,88,-46973.48281245878,-593025.4797644417
0.5,57,165428.11100930342,519753.76345166384
0.5,60,-51810.81811650046,-617131.3533013968
0.5,61,-28060.976765334002,515436.198481994
0.5,64,-13199.244825937272,-614104.1534807702
0.5,68,72309.85888322341,-131037.87197424992
0.5,69,68683.56712198471,517594.9809668289
0.5,72,-32505.031471218863,-615617.7533910836
0.5,76,-34352.90571635933,-129947.18044385314
0.5,78,227925.15212330726,-802218.9497585023
0.5,80,-113854.36127444894,-794380.6768759573
0.5,83,72555.95456658147,-627326.0744805662
0.5,85,57035.39542442916,-798299.8133172297
0.5,88,-49804.00812946941,-623629.2122338987
0.5249999761581421,57,174840.29114716072,545945.3691601104
0.5249999761581421,60,-54618.00844836791,-647546.0024589583
0.5249999761581421,61,-29804.044391294407,541461.2352658462
0.5249999761581421,64,-14105.9161181907,-644348.367569412
0.5249999761581421,68,76452.64189743935,-137413.64511453372
0.5249999761581421,69,72518.12337793315,543703.3022129782
0.5249999761581421,72,-34361.9622832793,-645947.1850141851
0.5249999761581421,76,-36402.5443523968,-136231.19329503487
0.5249999761581421,78,240654.85129449086,-841917.4538513684
0.5249999761581421,80,-120071.88264577789,-833662.1871471948
0.5249999761581421,83,76676.92087501854,-658118.3996900537
0.5249999761581421,85,60291.48432435648,-837789.8204992816
0.5249999761581421,88,-52641.33528433005,-654217.6502150514
0.550000011920929,57,184284.11494119058,572118.9426232951
0.550000011920929,60,-57434.85807154329,-677956.3054204491
0.550000011920929,61,-31561.203321632587,567469.1189360453
0.550000011920929,64,-15013.101427446538,-674587.7805972926
0.550000011920929,68,80607.82261380769,-143797.58269973425
0.550000011920929,69,76361.455809779,569794.0307796702
0.550000011920929,72,-36223.979749494916,-676272.0430088709
0.550000011920929,76,-38460.384738324516,-142522.68677438656
0.550000011920929,78,253415.30810260205,-881595.1237466449
0.550000011920929,80,-126303.2462771942,-872922.5612153248
0.550000011920929,83,80807.03083654534,-688896.8132823898
0.550000011920929,85,63556.03091270393,-877258.8424809849
0.550000011920929,88,-55484.94148853542,-684791.8149625459
0.574999988079071,57,193758.10011908133,598274.7779310389
0.574999988079071,60,-60261.27494459315,-708362.8195734252
0.574999988079071,61,-33332.11039497056,593460.0787462571
0.574999988079071,64,-15920.169644491742,-704823.0055441279
0.574999988079071,68,84774.66003944559,-150189.80856723222
0.574999988079071,69,80212.99486205538,595867.428338648
0.574999988079071,72,-38090.722294542444,-706592.9125587766
0.574999988079071,76,-40525.93011373117,-148821.8468967543
0.574999988079071,78,266205.12201842817,-921253.0237738626
0.574999988079071,80,-132548.18009900826,-912162.9111657892
0.574999988079071,83,84945.67608471602,-719662.1339276049
0.574999988079071,85,66828.47095970996,-916707.9674698259
0.574999988079071,88,-58334.38477774998,-715352.5748571397
0.6000000238418579,57,203260.97862915997,624413.1284276837
0.6000000238418579,60,-63097.18162971808,-738766.0187887207
0.6000000238418579,61,-35116.47407259442,619434.3127834634
0.6000000238418579,64,-16826.577242647716,-735054.5646045918
0.6000000238418579,68,88952.52047628108,-156590.42877420998
0.6000000238418579,69,84072.25227828277,621923.7206055736
0.6000000238418579,72,-39961.8794361829,-736910.2916966563
0.6000000238418579,76,-42598.75549985941,-155128.83315838926
0.6000000238418579,78,279023.10303681076,-960892.0735641156
0.6000000238418579,80,-138806.4611622498,-951384.1976569518
0.6000000238418579,83,89092.33872698621,-750415.0625827266
0.6000000238418579,85,70108.32093728048,-956138.1356105336
0.6000000238418579,88,-61189.28936021041,-745900.6738829468
0.625,57,212791.65985301245,650534.2132619801
0.625,60,-65942.51310913723,-769166.307772203
0.625,61,-36914.04505960354,645391.9926215044
0.625,64,-17731.85337320352,-765282.904358312
0.625,68,93140.85881383134,-162999.5344863269
0.625,69,87938.80739670445,647963.1029417422
0.625,72,-41837.18324117037,-767224.6060652575
0.625,76,-44678.49509112295,-161443.7828219093
0.625,78,291868.23492377443,-1000513.0714020678
0.625,80,-145077.9055978093,-990587.2546074833
0.625,83,93246.57546542487,-781156.2023559199
0.625,85,73395.16466298257,-995550.1630047755
0.625,88,-64049.33361078698,-776436.7525293921
0.6499999761581421,57,222349.2010125495,676638.2229087482
0.6499999761581421,60,-68797.21425109057,-799564.0348215487
0.6499999761581421,61,-38724.6085375417,671333.2676863224
0.6499999761581421,64,-18635.58803302898,-795508.4098363399
0.6499999761581421,68,97339.20390941916,-169417.2048219933
0.6499999761581421,69,91812.2962375039,673985.7452975353
0.6499999761581421,72,-43716.401142059774,-797536.2223289444
0.6499999761581421,76,-46764.83209409406,-167766.81506385579
0.6499999761581421,78,304739.64456373634,-1040116.7135080511
0.6499999761581421,80,-151362.36111324467,-1029772.8092546002
0.6499999761581421,83,97408.0046276332,-811886.0752992069
0.6499999761581421,85,76688.64172524583,-1034944.7613813257
0.6499999761581421,88,-66914.2407643281,-806961.365556623
0.675000011920929,57,231932.78290362871,702725.3233993865
0.675000011920929,60,-71661.23856529233,-829959.500616448
0.675000011920929,61,-40547.97951133181,697258.2683449287
0.675000011920929,64,-19537.422366439252,-825731.4139680972
0.675000011920929,68,101547.14619547463,-175843.5086212444
0.675000011920929,69,95692.40169614844,699991.7958721577
0.675000011920929,72,-45599.33046586579,-827845.4572922726
0.675000011920929,76,-48857.49126867739,-174098.03370451636
0.675000011920929,78,317636.5784701306,-1079703.6110611623
0.675000011920929,80,-157659.70092669217,-1068941.500450509
0.675000011920929,83,101576.29592611271,-842605.1358260915
0.675000011920929,85,79988.43877171923,-1074322.5557558355
0.675000011920929,88,-69783.77131677385,-837474.996316371
0.699999988079071,57,241541.69065751688,728795.6600743528
0.699999988079071,60,-74534.54650287423,-860352.9665792065
0.699999988079071,61,-42383.99722393829,723167.1088611078
0.699999988079071,64,-20437.040903234338,-855952.2064829047
0.699999988079071,68,105764.32824187682,-182278.50636564812
0.699999988079071,69,99578.8467167893,725981.3844677303
0.699999988079071,72,-47485.79370305428,-858152.5865310555
0.699999988079071,76,-50956.232048883816,-180437.52975547267
0.699999988079071,78,330558.3836474839,-1119274.3021142578
0.699999988079071,80,-163969.8193443762,-1108093.8899532713
0.699999988079071,83,105751.16240774933,-873313.7812335109
0.699999988079071,85,83294.28215155384,-1113684.0960337645
0.699999988079071,88,-72657.71713850777,-867978.0672735136
0.7250000238418579,57,251175.29800839914,754849.3606707994
0.7250000238418579,60,-77417.10475088499,-890744.6604567661
0.7250000238418579,61,-44232.52198561509,749059.8898309793
0.7250000238418579,64,-21334.165140643712,-886171.0404608808
0.7250000238418579,68,109990.43664462108,-188722.25111841224
0.7250000238418579,69,103471.38801139203,751954.6252508893
0.7250000238418579,72,-49375.63494576435,-888457.8504588235
0.7250000238418579,76,-53060.84359219581,-186785.38326521695
0.7250000238418579,78,343504.4911089088,-1158829.2624425841
0.7250000238418579,80,-170292.6284636734,-1147230.474874238
0.7250000238418579,83,109932.3531631479,-904012.3602242463
0.7250000238418579,85,86605.93132261769,-1153029.868658411
0.7250000238418579,88,-75535.89677309216,-898470.9497172933
0.75,57,260833.0542623354,780886.5376348302
0.75,60,-80308.88499232408,-921134.7819464335
0.75,61,-46093.43141182923,774936.6997163894
0.75,64,-22228.54793957441,-916388.1379146893
0.75,68,114225.19571586291,-195174.789993622
0.75,69,107369.8114252531,777911.6186756098
0.75,72,-51268.71646594924,-918761.4599305614
0.75,76,-55171.13994046097,-193141.6651499801
0.75,78,356474.4044067806,-1198368.9151066388
0.75,80,-176628.0539323758,-1186351.6971506514
0.75,83,114119.64862637104,-934701.1806887158
0.75,85,89923.1752372024,-1192360.306128645
0.75,88,-78418.15067121596,-928953.9714818401
0.7749999761581421,57,270514.47334160004,806907.2904433056
0.7749999761581421,60,-83209.86332740166,-951523.5062151144
0.7749999761581421,61,-47966.61811645869,800797.6169312858
0.7749999761581421,64,-23119.96947680809,-946603.6940300011
0.7749999761581421,68,118468.36190043058,-201636.16460728005
0.7749999761581421,69,111273.92761257067,803852.4536872958
0.7749999761581421,72,-53164.91640210488,-949063.6001225578
0.7749999761581421,76,-57286.956773116246,-199506.4381140641
0.7749999761581421,78,369467.68776166404,-1237893.6374925233
0.7749999761581421,80,-182976.0340837093,-1225457.95075157
0.7749999761581421,83,118312.8553237998,-965380.5151324433
0.7749999761581421,85,93245.82683897737,-1231675.7941220468
0.7749999761581421,88,-81304.33880377584,-959427.4228260791
0.800000011920929,57,280219.12480997504,832911.7071231455
0.800000011920929,60,-86120.01968196547,-981910.9884587259
0.800000011920929,61,-49851.98791018524,826642.7108490749
0.800000011920929,64,-24008.233203847234,-976817.881913746
0.800000011920929,68,122719.71930098836,-208106.41247172933
0.800000011920929,69,115183.5684498949,829777.2089861102
0.800000011920929,72,-55064.12644290636,-979364.4351862359
0.800000011920929,76,-59408.148368055874,-205879.75845844403
0.800000011920929,78,382483.9580373604,-1277403.7669398377
0.800000011920929,80,-189336.51722592523,-1264549.5882971196
0.800000011920929,83,122511.80244071387,-996050.6058953428
0.800000011920929,85,96573.72040571758,-1270976.6776184787
0.800000011920929,88,-84194.3374038466,-989891.5621793244
0.824999988079071,57,289946.62633654656,858899.8659334595
0.824999988079071,60,-89039.3373297221,-1012297.3654051616
0.824999988079071,61,-51749.4577878255,852472.0431931028
0.824999988079071,64,-24893.16302962147,-1007030.854348674
0.824999988079071,68,126979.07587198188,-214585.56683086255
0.824999988079071,69,119098.58427436053,855685.9545632811
0.824999988079071,72,-56966.250179671784,-1009664.1098769178
0.824999988079071,76,-61534.585149236606,-212261.6761744871
0.824999988079071,78,395522.87732842343,-1316899.6072124278
0.824999988079071,80,-195709.46008428387,-1303626.9270646912
0.824999988079071,83,126716.33863078101,-1026711.6692137832
0.824999988079071,85,99906.70862206978,-1310263.2671385594
0.824999988079071,88,-87088.03681643955,-1020346.620109981
0.8500000238418579,57,299696.63732206234,884871.8365006524
0.8500000238418579,60,-91967.80222741867,-1042682.7587206062
0.8500000238418579,61,-53658.954124369375,878285.6688392359
0.8500000238418579,64,-25774.600264420755,-1037242.7476213796
0.8500000238418579,68,131246.260386136,-221073.6577566784
0.8500000238418579,69,123018.84159884648,881578.7526699442
0.8500000238418579,72,-58871.20124591971,-1039962.753170993
0.8500000238418579,76,-63666.15119044237,-218652.23636493197
0.8500000238418579,78,408584.1468656317,-1356381.43132515
0.8500000238418579,80,-202094.8269199467,-1342690.2514777794
0.8500000238418579,83,130926.32948029233,-1057363.8983761766
0.8500000238418579,85,103244.65997284249,-1349535.8414014648
0.8500000238418579,88,-89985.33959613641,-1050792.8025757193
0.875,57,309468.85383343406,910827.6809964614
0.875,60,-94905.40293941737,-1073067.276796694
0.875,61,-55580.411892592776,904083.6367770378
0.875,64,-26652.401874482854,-1067453.683051994
0.875,68,135521.11974311707,-227570.71236063825
0.875,69,126944.22097042063,907455.6588867495
0.875,72,-60778.90240695011,-1070260.479924344
0.875,76,-65802.74289473756,-225051.47959733068
0.875,78,421667.50199021073,-1395849.486336263
0.875,80,-208492.5873831479,-1381739.8206934934
0.875,83,135141.65522928795,-1088007.4671059565
0.875,85,106587.45730353141,-1388794.6535148781
0.875,88,-92886.15861761564,-1081230.295412891
0.8999999761581421,57,319263.0034461173,936767.4549378395
0.8999999761581421,60,-97852.13015901783,-1103451.0163174318
0.8999999761581421,61,-57513.77338389014,929865.990806605
0.8999999761581421,64,-27526.438173010036,-1097663.769348892
0.8999999761581421,68,139803.51648630347,-234076.75522151234
0.8999999761581421,69,130874.61503111357,933316.7228722223
0.8999999761581421,72,-62689.28416601393,-1100557.3928331619
0.8999999761581421,76,-67944.26719882454,-231459.44259797875
0.8999999761581421,78,434772.7073260414,-1435303.9971029907
0.8999999761581421,80,-214902.71741285705,-1420775.8688991845
0.8999999761581421,83,139362.20874075807,-1118642.532178495
0.8999999761581421,85,109934.99495659219,-1428039.9330010875
0.8999999761581421,88,-95790.41637255908,-1111659.265797203
0.925000011920929,57,329078.842066936,962691.20797798
0.925000011920929,60,-100807.97656437916,-1133834.0634744489
0.925000011920929,61,-59458.987052949844,955632.7700614806
0.925000011920929,64,-28396.591525146745,-1127873.1035749097
0.925000011920929,68,144093.32716686622,-240591.80853106902
0.925000011920929,69,134809.9275069931,959161.9890197304
0.925000011920929,72,-64602.28404476295,-1130853.5835246793
0.925000011920929,76,-70090.64030915045,-237876.15853331552
0.925000011920929,78,447899.55334692553,-1474745.1680415939
0.925000011920929,80,-221325.19725056482,-1459798.609127103
0.925000011920929,83,143587.8939756854,-1149269.2349751866
0.925000011920929,85,113287.17804818036,-1467271.8885843484
0.925000011920929,88,-98698.04336775362,-1142079.8645744054
0.949999988079071,57,338916.1498342025,988598.9848639193
0.949999988079071,60,-103772.93634012059,-1164216.4961384244
0.949999988079071,61,-61416.0075034988,981384.0097211164
0.949999988079071,64,-29262.754601598674,-1158081.7733826353
0.949999988079071,68,148390.44043807845,-247115.8926761967
0.949999988079071,69,138750.07116535184,984991.4972925179
0.949999988079071,72,-66517.84547085964,-1161149.1347605297
0.949999988079071,76,-72241.78674906577,-244301.65772222448
0.949999988079071,78,461047.8540050945,-1514173.1849488793
0.949999988079071,80,-227760.01028081684,-1498808.235837375
0.949999988079071,83,147818.62514144945,-1179887.7035047077
0.949999988079071,85,116643.92186213883,-1506490.710393127
0.949999988079071,88,-101608.97674469072,-1172492.2287185402
0.9750000238418579,57,348774.72907146,1014490.8255007081
0.9750000238418579,60,-106747.00542898841,-1194598.3838361157
0.9750000238418579,61,-63384.79383118929,1007119.7413106214
0.9750000238418579,64,-30124.829609595276,-1188289.857400022
0.9750000238418579,68,152694.75577741247,-253649.0262002675
0.9750000238418579,69,142694.96762013537,1010805.2834056647
0.9750000238418579,72,-68435.91751929183,-1191444.1206180688
0.9750000238418579,76,-74397.6382144549,-250735.96768582356
0.9750000238418579,78,474217.44225953135,-1553588.2181102182
0.9750000238418579,80,-234207.14455513353,-1537804.9267613739
0.9750000238418579,83,152054.3244590948,-1210498.0539406035
0.9750000238418579,85,120005.14885219891,-1545696.572435796
0.9750000238418579,88,-104523.16058830178,-1202896.4824395746
1.0,57,358654.4009894867,1040366.7659789833
1.0,60,-109730.18085578084,-1224979.7894804613
1.0,61,-65365.3098001835,1032839.9930806139
1.0,64,-30982.726687685543,-1218497.4267376931
1.0,68,157006.18216874087,-260191.22618408914
