increment,time_s,node,temperature_k,u1_m,u2_m,u3_m,reaction_heat_flux_w,rf1_n,rf2_n,rf3_n
1,100000,1,300,-1.328645591312392e-38,-6.515153623691505e-37,-2.607222037113586e-37,1.450775808335252,41035.85669098474,1464.928283001343,3215.561885633798
1,100000,2,300.4760927856757,0.00494019504012133,0.006612242506727286,-0.003413375194685221,0,0,0,0
1,100000,3,303.2963599534295,0.004877966830267171,0.02502534275169235,-0.01212050825178416,0,0,0,0
1,100000,4,314.5337494505303,0.001458856383404879,0.04252220492960404,-0.02445438964058987,0,0,0,0
1,100000,5,340.0000000000001,0.005085926995137257,0.06378627634549591,-0.03721753901653279,66.42801288252838,0,0,0
1,100000,6,300,6.103304584658963e-37,2.375604020003079e-38,-3.696709067491408e-37,11.72057457625494,39053.69412634492,-619.8364985494541,3037.361466671926
1,100000,7,297.0252967814409,-0.009928200234673477,0.006889893245557828,-0.003289894829568331,0,0,0,0
1,100000,8,298.8061778445482,-0.0173041332700635,0.0214287623646177,-0.01173915999712931,0,0,0,0
1,100000,9,307.0251535390991,-0.01371470481828639,0.04187013859431645,-0.02373437359984697,0,0,0,0
1,100000,10,340.0000000000001,-0.01989189640475495,0.06229292832472429,-0.03839905009275038,101.8819714584119,0,0,0
1,100000,11,300,3.087449521807167e-32,1.414491321407848e-33,-1.873111709542832e-33,1.008632026719228,-1767.0772846451,-65.78849732079902,3411.878874926113
1,100000,12,300.8671118670845,0.006107908028041091,0.00700021331684083,-0.002693075594378199,0,0,0,0
1,100000,13,303.6554695660979,0.008407911609621829,0.02397630808633913,-0.011579477107134,0,0,0,0
1,100000,14,313.911540058375,0.01009624291056815,0.04273303691289029,-0.0234194587130425,0,0,0,0
1,100000,15,340.0000000000001,0.01029106805519682,0.06369208137367097,-0.0374541154523263,130.4031199488542,0,0,0
1,100000,16,300,2.889415892018649e-32,-6.580567355910959e-34,-2.298934276976422e-33,22.62341865078774,1691.722913034107,-71.23916546707517,4133.975404729801
1,100000,17,297.2866934940489,-0.006174236580029599,0.007067443463244804,-0.003377299506144542,0,0,0,0
1,100000,18,299.7327585568554,-0.008801569578337923,0.0237741943311928,-0.01248198556117942,0,0,0,0
1,100000,19,308.0589292497643,-0.01080927053228374,0.04269327171348093,-0.02426891567419392,0,0,0,0
1,100000,20,340.0000000000001,-0.01116031906674236,0.06384887507818152,-0.03831629785568925,200.1148085931734,0,0,0
1,100000,21,300,9.6049904889768e-37,1.611281780158881e-36,2.769837568183679e-37,-8.616025498662994,-39268.7956813324,-1386.982480054327,2880.367353387003
1,100000,22,302.6750078713133,0.01033103764057224,0.007613781910383892,-0.00289240007455978,0,0,0,0
1,100000,23,305.1796855565048,0.01677214583894965,0.02280920872003883,-0.01091468912802759,0,0,0,0
1,100000,24,314.6431884185802,0.01295674670753039,0.04289805873627002,-0.02283003173370094,0,0,0,0
1,100000,25,340.0000000000001,0.01903312844470636,0.0634135979769182,-0.03732912187341427,55.54596286563868,0,0,0
1,100000,26,300,-2.036104487432805e-36,2.068961351634666e-36,5.948960826888752e-37,2.032055489228139,-40745.43326064463,678.9152092712817,3336.003158771337
1,100000,27,298.8396561796548,-0.005496628501406587,0.007113113669301147,-0.003938197724101091,0,0,0,0
1,100000,28,301.655536327001,-0.00515301855276544,0.02586668853446526,-0.01294414301631008,0,0,0,0
1,100000,29,310.3448359553315,-0.002321815130542216,0.04367069988083941,-0.02536896946592579,0,0,0,0
1,100000,30,340.0000000000001,-0.005999090107015158,0.0650674302481056,-0.03775220745911778,90.07294092078247,0,0,0
2,200000,1,300,-1.238243658427802e-33,-6.087189627280689e-34,-1.137865526619107e-33,-0.6978870466612065,41093.72603236999,1433.022437966922,3185.001743806145
2,200000,2,302.6531931077564,0.004946763093283662,0.006608642430247694,-0.003433906457129715,0,0,0,0
2,200000,3,310.7877230058799,0.004913472743139424,0.02500972376555211,-0.01219310112703891,0,0,0,0
2,200000,4,335.2533967528948,0.001578338864152811,0.04243175978627033,-0.0246519635181336,0,0,0,0
2,200000,5,380.0000000000001,0.005458709102527818,0.06357167083828831,-0.03760700304472073,103.5652194846397,0,0,0
2,200000,6,300,-1.160563792496277e-33,1.541056108968783e-33,-1.582539041708212e-33,9.449085620546954,39109.38217405728,-627.0792954260642,3023.193605736972
2,200000,7,298.1849749088137,-0.009933322348866026,0.006903294473015961,-0.003300818371305505,0,0,0,0
2,200000,8,303.6317172969203,-0.01728614083344375,0.0214747093454052,-0.01179095532980212,0,0,0,0
2,200000,9,321.6389689152634,-0.01359405947903103,0.04196376313860995,-0.02389378517487905,0,0,0,0
2,200000,10,380.0000000000001,-0.01948894246654898,0.06247739663730244,-0.03877081869026851,161.1242022995553,0,0,0
2,200000,11,300,2.983705296587028e-32,-1.769274994032516e-34,-2.42859241351439e-34,-3.010864819945677,-1768.911355170116,-92.08073643988314,3398.666338322883
2,200000,12,303.0352515040646,0.006120847822188412,0.006993537014171063,-0.002702640990728287,0,0,0,0
2,200000,13,310.7757799956167,0.008458201903612681,0.02395121795017251,-0.01161777091731798,0,0,0,0
2,200000,14,333.5519975554903,0.01026753700888472,0.04264242389410412,-0.02352058585178952,0,0,0,0
2,200000,15,380.0000000000001,0.01075774536675079,0.06348160067389313,-0.03764635290348202,203.1403901511322,0,0,0
2,200000,16,300,2.782509507922047e-32,-1.083199124213038e-34,-1.202671172212058e-33,17.7584650017481,1692.122654965955,-44.74632773822941,4152.800635591029
2,200000,17,298.5124392834371,-0.006165326694610755,0.007080471242532681,-0.003379846916464404,0,0,0,0
2,200000,18,305.1998851217004,-0.008747920692365739,0.02381207847247626,-0.01250676488620469,0,0,0,0
2,200000,19,323.4383149691244,-0.01062451299333236,0.04278115793765944,-0.02434457337099242,0,0,0,0
2,200000,20,380.0000000000001,-0.01068376936145802,0.06403708432960036,-0.03848960919020711,318.7925604462504,0,0,0
2,200000,21,300,-1.111027252565555e-33,-1.662380665501945e-33,1.621995550337713e-33,-10.18581109954242,-39322.09545112,-1382.44392149204,2903.341786169862
2,200000,22,304.9364250933613,0.01034512894573795,0.00760864215155137,-0.002892683962661595,0,0,0,0
2,200000,23,312.0296039702642,0.0168291068509684,0.02277700615430894,-0.01092126275194399,0,0,0,0
2,200000,24,333.1981545822148,0.01312929429289485,0.04280802613578315,-0.02284170212790541,0,0,0,0
2,200000,25,380.0000000000001,0.01952846673659463,0.06320654822451129,-0.03732295397930904,91.4424521197664,0,0,0
2,200000,26,300,-1.190099870059304e-33,6.183695725475007e-34,1.133263534304206e-33,-0.3022674571283872,-40804.28275243824,713.3380113950452,3376.092191091197
2,200000,27,300.1938458260975,-0.005486635409658777,0.007122042631654633,-0.003932802182538104,0,0,0,0
2,200000,28,307.7683003149493,-0.00508215869740522,0.02589338090841759,-0.01294007240872843,0,0,0,0
2,200000,29,326.5832075138844,-0.002109289020096858,0.0437500159674841,-0.02535987754871953,0,0,0,0
2,200000,30,380.0000000000001,-0.005519827431109474,0.06525385587098952,-0.03772639615851536,150.0418479980775,0,0,0
3,300000,1,300,6.155747011635434e-39,1.846624095922204e-38,1.073297376621305e-37,-4.744089312100476,41114.60348501068,1410.087836968537,3160.988651473656
3,300000,2,306.2683091165905,0.004958393059308988,0.006596290716224078,-0.003453040935301773,0,0,0,0
3,300000,3,321.061963345144,0.004994700321019258,0.02500407070682054,-0.01226319596695761,0,0,0,0
3,300000,4,358.9341862526003,0.001788968553760196,0.04240369976304135,-0.02484340874540043,0,0,0,0
3,300000,5,420,0.005935262063754309,0.06350068507223436,-0.03797757029881272,140.1153740452551,0,0,0
3,300000,6,300,1.399787638785112e-38,-7.479472681989901e-38,1.271456046237238e-37,5.561172631457204,39127.84649347324,-631.0797490663335,3018.132543875908
3,300000,7,300.9020078836253,-0.009932010829789261,0.00692400947343788,-0.003325799826706516,0,0,0,0
3,300000,8,311.0873679633278,-0.01726425753496223,0.02155209643929109,-0.0118767881543842,0,0,0,0
3,300000,9,339.2593277903744,-0.0134584332607714,0.04214141555192702,-0.02409571370662692,0,0,0,0
3,300000,10,420,-0.0190512492194659,0.06280641878957943,-0.03917878346626658,219.4507067717742,0,0,0
3,300000,11,300,3.093450995354985e-32,1.47598674245328e-33,-1.812338906572671e-33,-10.57035982007399,-1776.290442288395,-113.3030009339616,3378.544605969419
3,300000,12,306.5100116716902,0.006151055276077366,0.006987926244929829,-0.002703609930155918,0,0,0,0
3,300000,13,320.5087778047787,0.008558903804316538,0.02395328595152462,-0.01163863061547206,0,0,0,0
3,300000,14,356.1063621621905,0.01052731442708933,0.04263635119893776,-0.02360199090856079,0,0,0,0
3,300000,15,420,0.01132363883543867,0.06344339910944354,-0.03782089313640431,274.716066041059,0,0,0
3,300000,16,300,2.894906168407085e-32,-6.50839943344666e-34,-2.273363752379906e-33,9.546934785391329,1688.791600821536,-23.06363785211579,4170.384254265895
3,300000,17,301.307405399834,-0.006157238054010008,0.007108481704837495,-0.003390337363445731,0,0,0,0
3,300000,18,313.2902847648023,-0.008692596945489529,0.02390135149896608,-0.0125522816039855,0,0,0,0
3,300000,19,341.7461072996905,-0.01042056691357775,0.04298162275061651,-0.02444917666133168,0,0,0,0
3,300000,20,420,-0.01018546667344888,0.06439706579438219,-0.03869952934840001,435.9516804205707,0,0,0
3,300000,21,300,4.344146236363408e-39,7.177294291443214e-38,-1.225978899508629e-37,-13.67851910155264,-39338.31316289422,-1381.713081347581,2913.421169960999
3,300000,22,308.2731965958337,0.01037820069730087,0.007612319279007319,-0.002878407712617057,0,0,0,0
3,300000,23,321.2620870063708,0.01693848956051708,0.02278839510084382,-0.01089754002747522,0,0,0,0
3,300000,24,354.5104999849958,0.0133902711072206,0.04282394741876559,-0.02282043342521205,0,0,0,0
3,300000,25,420,0.02013469503034313,0.06319933904618963,-0.03729965903100286,126.3869633315457,0,0,0
3,300000,26,300,-7.066705948487149e-39,-1.521134195715001e-38,-1.005206578865347e-37,-4.609091505731627,-40816.63821079073,739.0716241713873,3405.498834789537
3,300000,27,303.0430566324034,-0.005487875186386222,0.007155935553970975,-0.003928977233345491,0,0,0,0
3,300000,28,316.4453382335282,-0.005005755781369234,0.0259924660055784,-0.01294348379791412,0,0,0,0
3,300000,29,345.6061631425221,-0.001885280664484186,0.04397131557002452,-0.02536696360836602,0,0,0,0
3,300000,30,420,-0.00500655980427971,0.06564075586382392,-0.03773901806589003,209.1272754570523,0,0,0
4,400000,1,300,-6.848299741150208e-38,1.19741764894855e-38,5.748043076009554e-38,-10.0190914030199,41156.62565877036,1385.445347296834,3143.630243422143
4,400000,2,310.9236286884214,0.004970736555069528,0.006578525459222697,-0.003484930072728262,0,0,0,0
4,400000,3,333.1184295976097,0.005079982374271135,0.02497858869223653,-0.01236273095013748,0,0,0,0
4,400000,4,384.2272633501509,0.0020059808709633,0.04232872000762251,-0.02508577317076814,0,0,0,0
4,400000,5,460,0.006426229530088612,0.06335815198421522,-0.03841380572952889,177.4315174098518,0,0,0
4,400000,6,300,-6.415675871205744e-38,-3.878810001836342e-38,6.945865285499636e-38,0.509426109755811,39167.29305440693,-640.4349900549925,3018.652923313555
4,400000,7,304.4620892911803,-0.009929841552862056,0.006949435668816495,-0.003353594298443566,0,0,0,0
4,400000,8,320.0391951478596,-0.01722264306245379,0.02163031598729033,-0.01197195046300594,0,0,0,0
4,400000,9,358.5362234377207,-0.01328273539995879,0.04229274620294432,-0.02432015075938439,0,0,0,0
4,400000,10,460,-0.01856235209001805,0.06306468041186231,-0.03962293885432641,278.2070507791476,0,0,0
4,400000,11,300,3.096615796137008e-32,1.503994921584463e-33,-1.789302771411562e-33,-20.45653367713047,-1784.218041497621,-130.6981031587845,3360.464965619963
4,400000,12,310.9613059344861,0.006182489683322509,0.006973412724203012,-0.002711526851006936,0,0,0,0
4,400000,13,331.9911090769724,0.008665369590392878,0.02392710820458871,-0.01168015751360739,0,0,0,0
4,400000,14,380.2996198908972,0.01080328330299191,0.04257292860106103,-0.02372458820061345,0,0,0,0
4,400000,15,460,0.01191161661608815,0.06331873415148916,-0.03806013707794817,347.7640793444094,0,0,0
4,400000,16,300,2.897824582490082e-32,-6.435698069501626e-34,-2.268655111386896e-33,-1.105803854964332,1684.055534982497,-5.196085449657858,4188.419919132202
4,400000,17,304.9766715267924,-0.006138651089474545,0.007137018884356759,-0.003398935043574363,0,0,0,0
4,400000,18,322.905899526515,-0.008608131382462986,0.02397999545606104,-0.01259958284545843,0,0,0,0
4,400000,19,361.6777412971142,-0.01016467471755555,0.04314131808884988,-0.02456865618912452,0,0,0,0
4,400000,20,460,-0.009625751568781583,0.06467149040087862,-0.03894513576205819,554.1769921157602,0,0,0
4,400000,21,300,8.253887639206303e-38,3.967750327846623e-38,-7.579563312315633e-38,-18.2886375240819,-39372.40773543718,-1375.671020130503,2920.566380544148
4,400000,22,312.5154319542656,0.01040984007623163,0.007604954959280116,-0.002866457250209571,0,0,0,0
4,400000,23,332.2054566429798,0.01705722602530417,0.02276374355617896,-0.01088586767434982,0,0,0,0
4,400000,24,377.48296180273,0.01367510692870242,0.04277279611633775,-0.0228309817512283,0,0,0,0
4,400000,25,460,0.02077798410441524,0.06309124199308119,-0.03734072195613294,161.9729037327876,0,0,0
