time,node,pressure,gap,shear,slip,normal_r,normal_z,tangential_r,tangential_z,heat
0.0625,13,0.0,8.021784632600632e-07,0.0,0.0,0.0,0.0,0.0,0.0,29.780786643641477
0.0625,14,0.0,8.021641468847218e-07,0.0,0.0,0.0,0.0,0.0,0.0,29.1266181602623
0.0625,21,0.0,8.021285157911612e-07,0.0,0.0,0.0,0.0,0.0,0.0,27.99175222753547
0.0625,28,0.0,8.020749412340459e-07,0.0,0.0,0.0,0.0,0.0,0.0,28.966623186079232
0.0625,35,0.0,8.020074698045617e-07,0.0,0.0,0.0,0.0,0.0,0.0,27.97714135476781
0.0625,42,0.0,8.019453077582156e-07,0.0,0.0,0.0,0.0,0.0,0.0,28.966661890081014
0.0625,49,0.0,8.019249570457789e-07,0.0,0.0,0.0,0.0,0.0,0.0,27.991018680040725
0.0625,56,0.0,8.020139238857806e-07,0.0,0.0,0.0,0.0,0.0,0.0,29.125715699137803
0.0625,63,0.0,8.023066584967982e-07,0.0,0.0,0.0,0.0,0.0,0.0,29.781970572457794
0.0625,168,0.0,8.021746838214958e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0625,181,0.0,8.021490639506885e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0625,194,0.0,8.02104225899016e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0625,207,0.0,8.020424615527757e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0625,220,0.0,8.019743293853327e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0625,233,0.0,8.019267765165683e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0625,246,0.0,8.019508216626576e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0625,259,0.0,8.021281476950658e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.125,13,0.0,3.77902088942797e-07,0.0,0.0,0.0,0.0,0.0,0.0,116.29027114031489
0.125,14,0.0,3.7793751685773896e-07,0.0,0.0,0.0,0.0,0.0,0.0,113.3458365147817
0.125,21,0.0,3.779342895226733e-07,0.0,0.0,0.0,0.0,0.0,0.0,109.41494474946012
0.125,28,0.0,3.7790346323323664e-07,0.0,0.0,0.0,0.0,0.0,0.0,112.69813408171103
0.125,35,0.0,3.778391932229173e-07,0.0,0.0,0.0,0.0,0.0,0.0,109.35080810486397
0.125,42,0.0,3.7775668182849986e-07,0.0,0.0,0.0,0.0,0.0,0.0,112.6991157871089
0.125,49,0.0,3.776865256013152e-07,0.0,0.0,0.0,0.0,0.0,0.0,109.40606639996986
0.125,56,0.0,3.777125780792038e-07,0.0,0.0,0.0,0.0,0.0,0.0,113.34309201765791
0.125,63,0.0,3.7796122009684626e-07,0.0,0.0,0.0,0.0,0.0,0.0,116.2978012712301
0.125,168,0.0,3.7792778400172483e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.125,181,0.0,3.7794074174424274e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.125,194,0.0,3.7792395592584834e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.125,207,0.0,3.7787621301726467e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.125,220,0.0,3.7780030685223225e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.125,233,0.0,3.7771728740674626e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.125,246,0.0,3.776820566743502e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.125,259,0.0,3.778000266354352e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,13,245582.04483322747,-2.4628984588431826e-07,491.16408966645497,1.4897043201861456e-05,-0.66413058495460586,4.6710877504178592e-05,-9.3421755008357183e-08,-0.0013282611699092118,442.5358918051643
0.25,14,200880.9867822464,-2.0164847641177706e-07,401.7619735644928,1.4855616068291175e-05,-1.0875067095155133,6.888155433301354e-05,-1.3776310866602707e-07,-0.0021750134190310264,428.43694671955745
0.25,21,167348.40766965388,-1.681426969015109e-07,334.6968153393078,1.4821398773257822e-05,-0.90680744389011214,3.5713530297182538e-05,-7.1427060594365071e-08,-0.0018136148877802242,417.40396463819707
0.25,28,147351.8646328626,-1.480576115555106e-07,294.7037292657252,1.4789513997226419e-05,-0.7984869919596671,1.7516942549371336e-05,-3.5033885098742675e-08,-0.0015969739839193343,425.9393932893545
0.25,35,138919.2678175955,-1.395967390574291e-07,277.83853563519096,1.4758245360048556e-05,-0.752856844172336,1.4549825562104734e-06,-2.9099651124209467e-09,-0.0015057136883446724,417.1626270044726
0.25,42,141630.21939457615,-1.4242873048792802e-07,283.2604387891524,1.472776110230414e-05,-0.76813000204528092,-1.1802790576189333e-05,2.3605581152378668e-08,-0.0015362600040905617,425.95075114604697
0.25,49,158183.1853437029,-1.592395630984555e-07,316.3663706874059,1.4698445508564414e-05,-0.85879217925135343,-3.8491773684426314e-05,7.6983547368852628e-08,-0.0017175843585027068,417.3561027919277
0.25,56,194480.83599115795,-1.957980923994213e-07,388.9616719823159,1.4669395709594588e-05,-1.0559551868816557,-8.3294249884610189e-05,1.6658849976922039e-07,-0.0021119103737633114,428.43900865318574
0.25,63,255493.75006259306,-2.5690768066160874e-07,510.9875001251862,1.4636296271454066e-05,-0.69276202597780878,-8.2167649993331675e-05,1.6433529998666336e-07,-0.0013855240519556177,442.5992881779166
0.25,168,223261.3600967608,-2.2184575799393456e-07,446.5227201935216,1.487486755909517e-05,-2.392864484051155,0.00018016926251092922,-3.6033852502185848e-07,-0.0047857289681023105,0.0
0.25,181,184068.4084488182,-1.824140520341123e-07,368.13681689763644,1.4838071765897127e-05,-1.9675479423239859,0.00011521909102253109,-2.3043818204506214e-07,-0.0039350958846479708,0.0
0.25,194,157338.75397319213,-1.5581595346376326e-07,314.6775079463843,1.4805298639489865e-05,-1.6806566788182289,5.7514893344354287e-05,-1.1502978668870856e-07,-0.0033613133576364581,0.0
0.25,207,143177.08171651495,-1.4187689453664075e-07,286.3541634330299,1.4773873563546738e-05,-1.5303077860854706,2.5735548083414618e-05,-5.1471096166829236e-08,-0.0030606155721709409,0.0
0.25,220,140307.88588233612,-1.388981881002046e-07,280.6157717646722,1.4742844880052024e-05,-1.4981789967499217,-4.277540864118639e-06,8.5550817282372784e-09,-0.0029963579934998434,0.0
0.25,233,149941.97349769098,-1.4815762690485932e-07,299.8839469953821,1.4713027693639878e-05,-1.5980527969612817,-3.7539995333332614e-05,7.5079990666665233e-08,-0.0031961055939225629,0.0
0.25,246,176298.2455334005,-1.738570811022713e-07,352.59649106680104,1.4684023665885295e-05,-1.8752512242619042,-0.00010629098148051011,2.1258196296102019e-07,-0.0037505024485238081,0.0
0.25,259,224938.955930992,-2.2211109473195883e-07,449.8779118619841,1.4653946859432843e-05,-2.395726540699016,-0.00022318856195370547,4.4637712390741093e-07,-0.0047914530813980326,0.0
0.4375,13,937649.6647632734,-9.41541666464046e-07,1875.2993295265474,3.721608323677673e-05,-2.5389180817285215,0.00080145201136761781,-1.6029040227352357e-06,-0.0050778361634570435,1278.3436471863752
0.4375,14,748459.8738324086,-7.525700000057073e-07,1496.9197476648171,3.713540789045277e-05,-4.0586923794899681,0.0010505148361015519,-2.1010296722031036e-06,-0.0081173847589799362,1225.1718455036098
0.4375,21,615912.1395630542,-6.197293560547482e-07,1231.8242791261084,3.708337331530597e-05,-3.3422700814027486,0.00053159874259687222,-1.0631974851937445e-06,-0.0066845401628054975,1210.6294276709377
0.4375,28,541590.3794593791,-5.446899831021755e-07,1083.1807589187583,3.7038124255629156e-05,-2.9375753322890619,0.00023217570751803674,-4.6435141503607349e-07,-0.0058751506645781234,1218.2812546293462
0.4375,35,511770.47777854267,-5.145989048292481e-07,1023.5409555570853,3.6992952740014764e-05,-2.775291194817695,3.5585712474791993e-05,-7.1171424949583979e-08,-0.0055505823896353891,1210.1321754512355
0.4375,42,520996.2956545041,-5.243210534607867e-07,1041.9925913090085,3.6950102795083335e-05,-2.8277238074325304,-0.00015387882968376053,3.0775765936752111e-07,-0.0056554476148650609,1218.3404689071722
0.4375,49,580469.4219680964,-5.850173073256627e-07,1160.9388439361926,3.6912553424472294e-05,-3.1550650468665316,-0.00049559341441075529,9.9118682882151058e-07,-0.0063101300937330627,1210.5135960264306
0.4375,56,716755.3554178432,-7.228067325145077e-07,1433.5107108356865,3.687874038182239e-05,-3.8981766349465548,-0.0011879908753464645,2.3759817506929287e-06,-0.0077963532698931094,1225.223928293417
0.4375,63,957481.0714979024,-9.643737414398595e-07,1914.9621429958047,3.683118922509206e-05,-2.6004858191386426,-0.0012232315146938622,2.4464630293877241e-06,-0.0052009716382772856,1278.6242391412088
0.4375,168,843163.831534468,-8.35379828131751e-07,1686.327663068936,3.716958210559237e-05,-9.0105882836025035,0.0027948995346092115,-5.5897990692184228e-06,-0.018021176567205005,0.0
0.4375,181,681821.4273831611,-6.731649260865066e-07,1363.6428547663222,3.710775813934255e-05,-7.2609063506014415,0.0019678161414069814,-3.9356322828139632e-06,-0.014521812701202884,0.0
0.4375,194,578903.4872428812,-5.722911225707395e-07,1157.8069744857623,3.7060484063157045e-05,-6.1728618729420912,0.00075966429993917718,-1.5193285998783544e-06,-0.01234572374588418,0.0
0.4375,207,526751.4190147964,-5.209653691132475e-07,1053.502838029593,3.701559505661734e-05,-5.6192520608556427,0.000497721836097695,-9.9544367219539002e-07,-0.011238504121711285,0.0
0.4375,220,516696.1499955745,-5.111684916960407e-07,1033.3922999911492,3.697091512654224e-05,-5.513581141058455,-7.2401721545607849e-05,1.4480344309121573e-07,-0.01102716228211691,0.0
0.4375,233,550783.493929591,-5.430121210030934e-07,1101.5669878591823,3.693067707217212e-05,-5.8570532308975665,-0.00031642987393994191,6.3285974787988374e-07,-0.01171410646179513,0.0
0.4375,246,648701.9356682616,-6.382817671646595e-07,1297.403871336523,3.689564335299375e-05,-6.8846511859634409,-0.0015045576336606579,3.0091152673213157e-06,-0.013769302371926881,0.0
0.4375,259,836697.5670356824,-8.229122271556719e-07,1673.3951340713647,3.685891706298115e-05,-8.8761104712621961,-0.0028285054680442919,5.6570109360885845e-06,-0.017752220942524394,0.0
0.5,13,1173636.009963469,-1.1788892726452844e-06,2347.272019926939,4.4649937582950824e-05,-3.1789457069693223,0.0013027692924836869,-2.605538584967374e-06,-0.0063578914139386447,1642.1692889894075
0.5,14,931148.4409883427,-9.367932184487516e-07,1862.2968819766852,4.4556662286469507e-05,-5.0522397522079663,0.0016685818036141955,-3.3371636072283912e-06,-0.010104479504415932,1568.2949711049332
0.5,21,764148.9119669208,-7.692921010853462e-07,1528.2978239338413,4.4499487560004673e-05,-4.148888800624901,0.00083399605397363691,-1.667992107947274e-06,-0.0082977776012498009,1557.0358643230975
0.5,28,672105.1330072328,-6.761907123649192e-07,1344.2102660144656,4.4450136907963654e-05,-3.6467830147926392,0.000358020162370544,-7.1604032474108803e-07,-0.0072935660295852783,1559.6088718816645
0.5,35,635576.7088654344,-6.392736111487512e-07,1271.1534177308686,4.440012395868947e-05,-3.447685149432508,6.039128866314063e-05,-1.2078257732628125e-07,-0.0068953702988650157,1556.4836651706173
0.5,42,646726.8904268441,-6.510631968518877e-07,1293.4537808536882,4.435288579308354e-05,-3.5112678821262877,-0.00023023346944375518,4.6046693888751033e-07,-0.0070225357642525752,1559.697237452383
0.5,49,719869.5948575692,-7.258113545583014e-07,1439.7391897151383,4.431259961065032e-05,-3.9143933554978698,-0.0007531242932397248,1.5062485864794498e-06,-0.0078287867109957405,1556.8967144845374
0.5,56,889714.5642256804,-8.977530886807568e-07,1779.4291284513613,4.4277952024942803e-05,-4.8416932033642972,-0.0018449875289343919,3.6899750578687842e-06,-0.0096833864067285939,1568.3929520050697
0.5,63,1193222.2109870692,-1.2026156214949662e-06,2386.444421974138,4.422655019491688e-05,-3.2429251244743775,-0.0019256611346213177,3.8513222692426361e-06,-0.0064858502489487553,1642.5353929903395
0.5,168,1052587.982865049,-1.0420814575004308e-06,2105.175965730098,4.459543104627477e-05,-11.24014176899894,0.0044021339999502467,-8.8042679999004928e-06,-0.022480283537997879,0.0
0.5,181,847006.3675285287,-8.349337830498856e-07,1694.012735057057,4.452598376451268e-05,-9.0058021364550438,0.0032899591423365226,-6.5799182846730457e-06,-0.018011604272910087,0.0
0.5,194,718491.320725841,-7.099911487296934e-07,1436.9826414516815,4.4474586632029576e-05,-7.6581445490142892,0.0011446063506203347,-2.2892127012406694e-06,-0.015316289098028577,0.0
0.5,207,653811.0890416458,-6.459689436117153e-07,1307.6221780832916,4.44251767790576e-05,-6.967587102272633,0.0008828233874256594,-1.7656467748513189e-06,-0.013935174204545266,0.0
0.5,220,641695.6721486337,-6.347502084475152e-07,1283.3913442972673,4.437572000242692e-05,-6.8465797214430024,-0.00012645254152828222,2.5290508305656445e-07,-0.013693159442886004,0.0
0.5,233,683237.3947065625,-6.728376327104784e-07,1366.474789413125,4.4331753829493246e-05,-7.2573996479197733,-0.00034562238800348694,6.9124477600697378e-07,-0.014514799295839546,0.0
0.5,246,805098.5832172161,-7.917313064141824e-07,1610.1971664344323,4.429513665809451e-05,-8.5398137882275797,-0.0023587676958161906,4.7175353916323807e-06,-0.017079627576455165,0.0
0.5,259,1040790.9445798169,-1.0220041235647268e-06,2081.5818891596336,4.4257031637926376e-05,-11.023584454135793,-0.0041086972918997393,8.2173945837994786e-06,-0.022047168908271589,0.0
0.5625,13,1183544.7510050978,-1.1888938526248398e-06,2367.089502010196,5.5890674118472586e-05,-3.2059313947681591,0.0013385669742710952,-2.6771339485421905e-06,-0.0064118627895363182,2039.7673673874124
0.5625,14,938112.2807457565,-9.43717031000002e-07,1876.224561491513,5.5797379951429946e-05,-5.0895932883578352,0.0017052435403874745,-3.41048708077495e-06,-0.01017918657671567,1937.2074679299658
0.5625,21,769567.9603279477,-7.746429607628945e-07,1539.135920655895,5.5740966187170145e-05,-4.1777573977163138,0.00085528813045385426,-1.7105762609077085e-06,-0.0083555147954326291,1937.2059631946286
0.5625,28,676890.4929325337,-6.809253706602396e-07,1353.7809858650676,5.569259419246347e-05,-3.6723274025167778,0.00036593520379993744,-7.3187040759987492e-07,-0.0073446548050335562,1926.6910835722229
0.5625,35,640382.8331251428,-6.440215856731773e-07,1280.7656662502857,5.56435584026761e-05,-3.4733009985018923,6.5890331070594233e-05,-1.3178066214118848e-07,-0.0069466019970037844,1936.633562449515
0.5625,42,651993.3704712761,-6.56276252239416e-07,1303.9867409425522,5.5597189673044404e-05,-3.5393923160515017,-0.00023186829273811775,4.6373658547623548e-07,-0.007078784632103003,1926.8178552365498
0.5625,49,726140.1562449286,-7.320326120866803e-07,1452.280312489857,5.55577155209069e-05,-3.9479563197603431,-0.00075973759659137149,1.519475193182743e-06,-0.0078959126395206861,1937.0846074289148
0.5625,56,897701.8324085115,-9.056325053351732e-07,1795.4036648170231,5.552395450930843e-05,-4.8842014371468068,-0.0018700287381245263,3.7400574762490526e-06,-0.0097684028742936139,1937.4488442972506
0.5625,63,1203480.2220244275,-1.212625068109795e-06,2406.9604440488547,5.547366709573701e-05,-3.2699252068948752,-0.0019458367264771866,3.8916734529543726e-06,-0.0065398504137897497,2040.340329542687
0.5625,168,1060956.340191736,-1.0502581369491139e-06,2121.912680383472,5.5835976626682144e-05,-11.328365018623929,0.0043671205542134993,-8.7342411084270009e-06,-0.022656730037247858,0.0
0.5625,181,853319.5969948452,-8.415987992231858e-07,1706.6391939896903,5.576683642928138e-05,-9.0777160349173194,0.0015706447724711387,-3.1412895449422776e-06,-0.018155432069834641,0.0
0.5625,194,723494.5637277851,-7.149153597598541e-07,1446.9891274555703,5.571648582632186e-05,-7.7112785308909544,0.0011140657124580372,-2.2281314249160746e-06,-0.015422557061781909,0.0
0.5625,207,658693.3246952896,-6.511330177520496e-07,1317.3866493905794,5.566800044873022e-05,-7.0233070379267728,-8.2577659076458576e-05,1.6515531815291715e-07,-0.014046614075853545,0.0
0.5625,220,646651.5673323543,-6.396568640851371e-07,1293.3031346647085,5.561955484174279e-05,-6.8995230332740034,-0.00016742652026945965,3.3485304053891934e-07,-0.013799046066548006,0.0
0.5625,233,689086.0202489558,-6.789491964202805e-07,1378.1720404979114,5.557632805993049e-05,-7.3233406309632612,-0.0014334610818700752,2.866922163740151e-06,-0.014646681261926522,0.0
0.5625,246,812116.0589430702,-7.986830594091331e-07,1624.2321178861405,5.5540619420627265e-05,-8.6148210356360071,-0.0024624425948757147,4.9248851897514296e-06,-0.017229642071272012,0.0
