element,integration_point,current_x,current_y,current_z,ivol,vonmises_stress,effective_plastic_strain,effective_creep_strain
1,1,0.028151287897807426,0.035224494562921135,0.035224494562921191,0.0077099449185906383,108603.0213368287,0,0
1,2,0.12488864130375575,0.035175150087906101,0.035175150087906205,0.012337679341008958,111141.6358506941,0,0
1,3,0.22161931297375315,0.035142548527248671,0.035142548527248636,0.0077115985955053569,116757.805274998,0,0
1,4,0.028152523703512962,0.49999999999999989,0.035224250399584073,0.01233645984824122,94249.85072817701,0,0
1,5,0.12489412394547789,0.5,0.035174066859294556,0.019741199399672223,102712.2170545971,0,0
1,6,0.22162904245149184,0.50000000000000011,0.035140626233362532,0.012339150381044658,111747.9494290689,0,0
1,7,0.028151287897807437,0.9647755054370788,0.035224494562921121,0.0077099449185906409,108603.0213368292,0,0
1,8,0.12488864130375575,0.96482484991209394,0.035175150087906143,0.012337679341008954,111141.6358506949,0,0
1,9,0.22161931297375315,0.96485745147275126,0.035142548527248692,0.007711598595505356,116757.8052749993,0,0
1,10,0.028152523703512962,0.035224250399584142,0.49999999999999989,0.012336459848241218,94249.85072817671,0,0
1,11,0.12489412394547789,0.035174066859294563,0.5,0.019741199399672234,102712.2170545968,0,0
1,12,0.22162904245149181,0.035140626233362504,0.5,0.012339150381044659,111747.9494290685,0,0
1,13,0.02815375950921848,0.5,0.5,0.019739212521853278,76610.05069833755,0,0
1,14,0.12489960658719995,0.50000000000000011,0.50000000000000022,0.03158737895899378,93206.86345418546,0,0
1,15,0.22163877192923051,0.49999999999999978,0.50000000000000011,0.01974358880667134,106426.4827661289,0,0
1,16,0.028152523703512962,0.9647757496004159,0.5,0.012336459848241218,94249.850728177,0,0
1,17,0.12489412394547784,0.96482593314070575,0.5,0.019741199399672234,102712.2170545972,0,0
1,18,0.22162904245149184,0.96485937376663744,0.5,0.012339150381044656,111747.9494290689,0,0
1,19,0.028151287897807433,0.035224494562921135,0.9647755054370788,0.0077099449185906409,108603.0213368286,0,0
1,20,0.12488864130375575,0.035175150087906171,0.96482484991209394,0.012337679341008953,111141.6358506943,0,0
1,21,0.22161931297375315,0.035142548527248643,0.96485745147275137,0.0077115985955053595,116757.8052749985,0,0
1,22,0.028152523703512962,0.5,0.9647757496004159,0.01233645984824122,94249.85072817677,0,0
1,23,0.12489412394547783,0.50000000000000011,0.96482593314070564,0.01974119939967223,102712.2170545969,0,0
1,24,0.22162904245149184,0.49999999999999994,0.96485937376663744,0.012339150381044653,111747.9494290685,0,0
1,25,0.028151287897807437,0.96477550543707868,0.9647755054370788,0.0077099449185906443,108603.0213368288,0,0
1,26,0.12488864130375574,0.96482484991209394,0.96482484991209394,0.012337679341008958,111141.6358506941,0,0
1,27,0.22161931297375315,0.96485745147275126,0.96485745147275137,0.0077115985955053578,116757.8052749981,0,0
2,1,0.2779176392375865,0.035130265233423719,0.035130265233423733,0.0077131782644112683,104402.1097853881,0,0
2,2,0.37465851137766909,0.035114014127389036,0.035114014127389077,0.012341651637584952,109783.2848337686,0,0
2,3,0.47139706182339086,0.035104217386832795,0.03510421738683276,0.0077136722121083868,113938.2591463279,0,0
2,4,0.2779244725535831,0.49999999999999989,0.035127211811492282,0.012339354828945501,117732.6235313408,0,0
2,5,0.37465114522193865,0.50000000000000011,0.035107912658623702,0.019744003412454022,123456.7095399406,0,0
2,6,0.47137549619593344,0.49999999999999983,0.035095067871233426,0.012340306876225622,127902.4181138996,0,0
2,7,0.27791763923758644,0.96486973476657623,0.035130265233423691,0.0077131782644112622,104402.1097853895,0,0
2,8,0.37465851137766909,0.96488598587261087,0.035114014127389043,0.012341651637584949,109783.2848337702,0,0
2,9,0.47139706182339081,0.964895782613167,0.035104217386832705,0.0077136722121083912,113938.2591463296,0,0
2,10,0.2779244725535831,0.035127211811492323,0.49999999999999989,0.012339354828945479,117732.6235313402,0,0
2,11,0.3746511452219386,0.035107912658623737,0.50000000000000011,0.019744003412454032,123456.70953994,0,0
2,12,0.47137549619593344,0.035095067871233461,0.49999999999999989,0.012340306876225622,127902.418113899,0,0
2,13,0.27793130586957981,0.50000000000000022,0.50000000000000022,0.019740199018527312,130639.7551975826,0,0
2,14,0.37464377906620849,0.50000000000000011,0.49999999999999989,0.031586182652662803,136782.2741825321,0,0
2,15,0.47135393056847585,0.50000000000000011,0.50000000000000022,0.01974198111932567,141623.1452070835,0,0
2,16,0.2779244725535831,0.96487278818850752,0.49999999999999989,0.01233935482894547,117732.6235313404,0,0
2,17,0.37465114522193865,0.96489208734137644,0.50000000000000011,0.019744003412454032,123456.7095399403,0,0
2,18,0.47137549619593339,0.96490493212876649,0.49999999999999989,0.012340306876225622,127902.4181138992,0,0
2,19,0.2779176392375865,0.035130265233423712,0.96486973476657623,0.0077131782644112648,104402.109785389,0,0
