time,element,point,stress_rr,stress_zz,stress_hoop,stress_rz,elastic_rr,elastic_zz,elastic_hoop,elastic_rz,plastic_rr,plastic_zz,plastic_hoop,plastic_rz,creep_rr,creep_zz,creep_hoop,creep_rz,equiv_plastic,equiv_creep,r,z,volume
1.0,1,1,416992.65893163317,250195.59535897983,416992.65893163311,2.7286576363690486e-28,0.21683618264444926,-2.0816681711721685e-17,0.21683618264444923,3.5472549272797632e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018040099343422626,0.00052831216351296258,6.047656757330135e-10
1.0,1,2,416992.65893163317,250195.59535897983,416992.65893163311,2.7286576363690486e-28,0.21683618264444926,-2.0816681711721685e-17,0.21683618264444923,3.5472549272797632e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00067326567323244043,0.00052831216351296258,2.257016228509359e-09
1.0,1,3,416992.65893163317,250195.59535897983,416992.65893163311,7.3114161008609222e-29,0.21683618264444926,-2.0816681711721685e-17,0.21683618264444923,9.5048409311191983e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018040099343422626,0.0019716878364870374,6.047656757330135e-10
1.0,1,4,416992.65893163317,250195.59535897983,416992.65893163311,7.3114161008609222e-29,0.21683618264444926,-2.0816681711721685e-17,0.21683618264444923,9.5048409311191983e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00067326567323244043,0.0019716878364870374,2.257016228509359e-09
1.0,2,1,416992.65893163305,250195.59535897983,416992.65893163311,4.1700083557134796e-12,0.2168361826444492,-6.9388939039072284e-18,0.21683618264444923,5.4210108624275229e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010340676601008931,0.00052831216351296258,3.466547579975385e-09
1.0,2,2,416992.65893163305,250195.59535897983,416992.65893163311,3.1275062667851095e-12,0.2168361826444492,-6.9388939039072284e-18,0.21683618264444923,4.0657581468206424e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015269323398991071,0.00052831216351296258,5.11879813275173e-09
1.0,2,3,416992.65893163305,250195.59535897983,416992.65893163311,4.1700083557134788e-12,0.2168361826444492,-6.9388939039072284e-18,0.21683618264444923,5.4210108624275222e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010340676601008928,0.0019716878364870374,3.4665475799753858e-09
1.0,2,4,416992.65893163305,250195.59535897983,416992.65893163311,3.1275062667851091e-12,0.2168361826444492,-6.9388939039072284e-18,0.21683618264444923,4.0657581468206416e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015269323398991071,0.0019716878364870374,5.118798132751731e-09
1.0,3,1,416992.65893163305,250195.59535897983,416992.65893163311,8.3400167114269577e-12,0.2168361826444492,-4.8572257327350599e-17,0.21683618264444929,1.0842021724855044e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018877343267675597,0.00052831216351296258,6.328329484217767e-09
1.0,3,2,416992.65893163305,250195.59535897983,416992.65893163311,-9.3186737254436766e-12,0.2168361826444492,-4.8572257327350599e-17,0.21683618264444929,-1.2114275843076779e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023805990065657741,0.00052831216351296258,7.980580036994113e-09
