id,x,y,z,gap,pressure,normal_x,normal_y,normal_z,shear_x,shear_y,shear_z,slip_1,slip_2,tangent_1_x,tangent_1_y,tangent_1_z,tangent_2_x,tangent_2_y,tangent_2_z
21,1,0,0,-0.0002169253225564207,187825.7377542939,-13443.43297892635,1.065043438254362,0.9434143137690595,4.305060746688478,910.7420146642614,923.7139365938623,-0.0009427550345589884,0.0009405630712884544,-0.0002842578429020516,-8.969150780893147e-05,0.9999999555764552,0.0002679605555750676,-0.9999999600828953,-8.961779149756178e-05
26,1,1,0,-0.0002214116041334003,192491.2914770757,-13311.20037293594,-2.146658858412146,1.309837392566809,4.386658811508929,-847.784456841888,938.2258562241876,-0.0009869380085040268,-0.0009709704994173043,-0.0003166944789049045,0.0001876474611423316,0.9999999322465164,-0.0002023607563224203,-0.999999961931002,0.0001875849647826463
31,1,0,1,-0.000222900278720486,194041.4528005899,-13267.2311240247,1.553204710539603,-2.384697266571395,4.414077202295621,930.0895133767166,-839.7503278137542,0.0009832748079338786,0.0009993463790229393,0.0001968295447335509,-7.579427035019359e-05,0.9999999777566793,0.0003112449276274544,-0.9999999486863618,-7.585426089748338e-05
36,1,1,1,-0.0002273705718896297,198691.0181154148,-13135.20315268091,-2.62980603080312,-2.746096080216335,4.497623575290137,-867.1065427899424,-854.2362194991707,0.001027839955814074,-0.001030175026397209,0.0002293068342092979,-2.101594235512401e-05,0.9999999734883526,-0.0002456862557502038,-0.9999999695994736,-2.095985895757452e-05
80,1,0.5,0,-0.0001610281517861933,190158.5146156847,56670.91188950259,2.019178223405366,9.521320373322716,-6.441960973502276,-118.1377427938038,3469.4189303628,-0.0006344079294563139,-5.909923099306959e-06,-0.000223022932694701,3.263785125233699e-05,0.9999999745977708,3.612808498624129e-05,-0.999999998814546,3.264459061501999e-05
81,1,0,0.5,-0.0001618647885021544,190933.5952774419,56763.42918892203,8.829637028641248,2.695049584058967,-6.394565503516975,3512.216555369523,-157.482003416294,7.90728222571517e-06,0.0006391610245509965,-4.815670220374085e-05,-5.512663087383535e-05,0.9999999973209933,0.0002100799244118207,-0.999999976414199,-5.511829865652174e-05
84,1,1,0.5,-0.0001668808923128187,195591.1547962452,57318.78182790427,-4.618969136835411,2.714441056129287,-6.101386131364746,-3769.707061982187,-157.4633606570513,7.995904705794887e-06,-0.0006677269778810172,-4.813922555541519e-05,5.556689502641944e-05,0.9999999972974676,-0.0001323054527697543,-0.9999999897040398,5.556246360880408e-05
88,1,0.5,1,-0.0001677173903932666,196366.2354580024,57411.33029489114,2.038569484042413,-3.907601724199581,-6.051080377869519,-118.1199254547391,-3812.732138526912,0.0006724530403659753,-5.997783943912139e-06,0.0001193340460292607,-3.228897171318205e-05,0.9999999923584039,3.610995150235675e-05,-0.9999999988266552,-3.229180979858526e-05
