id,x,y,z,temperature,displacement_x,displacement_y,displacement_z
1,0,0,0,600,-9.0749181890062026e-41,-4.2687506508168754e-40,-9.8801248291336234e-40
2,0,0,0.00025000000000000001,624.95826446674391,-4.07694396023177e-36,-2.0931363631306758e-36,-3.4744189563732022e-36
3,0,0,0.00050000000000000001,649.92963913703124,-2.871944211730171e-36,-2.6739029990430322e-36,-3.9011269956518379e-36
4,0,0,0.00075000000000000002,674.93630975104429,-1.4700829498568457e-36,-2.8170693604143754e-36,-2.7229510997846692e-36
5,0,0,0.001,700,7.0914456742298614e-41,-3.9861930874906134e-40,7.2358656105689773e-40
6,0,0.001,0,600,1.2455064927566712e-37,-2.839586545669525e-37,-3.7233376833546671e-37
7,0,0.001,0.00025000000000000001,624.9539622484632,-3.3239656405174302e-36,-2.6677228072588241e-36,-4.9176005953222676e-36
8,0,0.001,0.00050000000000000001,649.92402007470093,-3.4369114394600132e-37,-4.8812418484360366e-36,-3.913865154090386e-36
9,0,0.001,0.00075000000000000002,674.93196730851253,-1.8255700540169572e-36,-6.1117585198732413e-36,-7.797934668719024e-37
10,0,0.001,0.001,700,-2.4245635124549155e-36,-3.7860933338291376e-36,1.5656779482543325e-36
11,0,0.002,0,600,4.7564534429077141e-37,1.5715494672017336e-37,-1.2708642182603936e-37
12,0,0.002,0.00025000000000000001,624.95133927942356,1.2445450051741749e-36,-7.7411332003044659e-37,-4.2320293028801182e-36
13,0,0.002,0.00050000000000000001,649.92047227228386,4.8866907674698673e-36,-2.7616562377860053e-36,-3.1059875857875308e-36
14,0,0.002,0.00075000000000000002,674.92927751815137,1.1252824923402551e-36,-4.3860616927220669e-36,5.2508281510152062e-37
15,0,0.002,0.001,700,-1.4116284896803743e-36,-3.8897535708555611e-36,1.4307798449125787e-36
16,0,0.0030000000000000005,0,600,6.37722923561713e-37,5.1760776576638353e-37,-4.1021380600992016e-39
17,0,0.0030000000000000005,0.00025000000000000001,624.95077419147901,1.3223773964484371e-36,2.3832477232525486e-37,-3.9917998942793811e-36
18,0,0.0030000000000000005,0.00050000000000000001,649.91972187066801,4.6703441972019861e-36,-1.4505649745176095e-36,-2.8915009046910167e-36
19,0,0.0030000000000000005,0.00075000000000000002,674.92873109677328,4.2838796548354614e-37,-2.7924042678318399e-36,9.386207033146345e-37
20,0,0.0030000000000000005,0.001,700,-1.0239615803727906e-36,-3.9747736615095003e-36,1.5475672226969841e-36
21,0,0.0040000000000000001,0,600,4.5637635407946657e-37,4.2150315269396984e-37,-3.5367878174530844e-38
22,0,0.0040000000000000001,0.00025000000000000001,624.95133927942345,1.1677540871764111e-36,1.0922883823647602e-36,-3.8574628354045703e-36
23,0,0.0040000000000000001,0.00050000000000000001,649.92047227228375,5.4478437692902541e-36,-9.3531607915714589e-39,-2.6447666538028684e-36
24,0,0.0040000000000000001,0.00075000000000000002,674.92927751815137,2.3019596474284707e-36,-9.3819183541668356e-37,9.6275290754646106e-37
25,0,0.0040000000000000001,0.001,700,4.6310749585974819e-37,-3.1115240426472291e-36,1.9692439878237446e-36
26,0,0.0050000000000000001,0,600,-2.2015213037656699e-36,4.5628431415206478e-37,-1.0846393550421725e-36
27,0,0.0050000000000000001,0.00025000000000000001,624.95396224846309,-1.7451270477042112e-36,2.3168418345009075e-36,-3.6095858839327392e-36
28,0,0.0050000000000000001,0.00050000000000000001,649.92402007470082,3.7471326192389824e-36,2.4682198715358422e-36,-3.2638582099434718e-36
29,0,0.0050000000000000001,0.00075000000000000002,674.93196730851253,3.7691534358837259e-36,2.1736907987258806e-36,-2.8834519185123844e-37
30,0,0.0050000000000000001,0.001,700,1.6997917482687061e-36,-1.3608209558701342e-36,2.6920213469317576e-36
31,0,0.006000000000000001,0,600,-9.0749185046339236e-41,4.2687506548733921e-40,-9.8801248449101685e-40
32,0,0.006000000000000001,0.00025000000000000001,624.95826446674391,-4.0769439602354617e-36,2.0931363631314973e-36,-3.4744189563732302e-36
33,0,0.006000000000000001,0.00050000000000000001,649.92963913703113,-2.8719442117324389e-36,2.6739029990438173e-36,-3.9011269956521366e-36
34,0,0.006000000000000001,0.00075000000000000002,674.93630975104418,-1.470082949858566e-36,2.8170693604150743e-36,-2.7229510997847945e-36
35,0,0.006000000000000001,0.001,700,7.0914455916610567e-41,3.9861930908248213e-40,7.235865618343641e-40
36,0.002,0,0,600,-3.6455409747001663e-07,-3.0044618373057538e-07,-2.100928793214967e-06
37,0.002,0,0.00025000000000000001,624.95106375992793,3.9536957256248717e-08,-5.5346733112141164e-07,-2.0671300656784427e-06
38,0.002,0,0.00050000000000000001,649.92041241258198,3.7054758570991549e-07,-8.3418307958540408e-07,-1.9883076818850163e-06
39,0.002,0,0.00075000000000000002,674.92938957800789,6.9354707335189929e-07,-1.104447673438694e-06,-1.8487135440657238e-06
40,0.002,0,0.001,700,1.0627613275374052e-06,-1.344617917829034e-06,-1.644224333176907e-06
41,0.002,0.001,0,600,-7.478708653197993e-08,-2.0062693666706446e-07,-1.4317402969835082e-06
42,0.002,0.001,0.00025000000000000001,624.94762543377783,2.9955423165309597e-07,-3.1098826503795985e-07,-1.3964650440299372e-06
43,0.002,0.001,0.00050000000000000001,649.91656173289493,6.480313093242684e-07,-4.2527890415897972e-07,-1.3045281413031741e-06
44,0.002,0.001,0.00075000000000000002,674.92674946990769,1.0213610572717237e-06,-5.4852724062054888e-07,-1.1570822857156032e-06
45,0.002,0.001,0.001,700,1.3431293894693595e-06,-6.7685533322045165e-07,-9.314737766372492e-07
46,0.002,0.002,0,600,1.0282659826178884e-07,-1.1130690064204379e-07,-1.1398620341559316e-06
47,0.002,0.002,0.00025000000000000001,624.94448128089164,3.7228218501515017e-07,-1.5560289586319853e-07,-1.127289216747932e-06
48,0.002,0.002,0.00050000000000000001,649.91159022053853,6.4117293424008965e-07,-2.08306939599887e-07,-1.0468412228249371e-06
49,0.002,0.002,0.00075000000000000002,674.92315511967706,9.2634447074887071e-07,-2.5757464303787259e-07,-8.7988324865323048e-07
50,0.002,0.002,0.001,700,1.1093100417193779e-06,-2.9790365166504426e-07,-6.1581647929155409e-07
51,0.002,0.0030000000000000005,0,600,1.2807515061772485e-07,3.6999237512695877e-20,-1.0678752207580884e-06
52,0.002,0.0030000000000000005,0.00025000000000000001,624.94406739976091,4.122892581569029e-07,5.9074254197328837e-20,-1.0517491253878941e-06
53,0.002,0.0030000000000000005,0.00050000000000000001,649.91160546129106,6.7420988328040073e-07,8.0839531203056283e-20,-9.6544709962363687e-07
54,0.002,0.0030000000000000005,0.00075000000000000002,674.92256192581317,9.5938107551652274e-07,9.9649133728831335e-20,-8.0984223986162963e-07
55,0.002,0.0030000000000000005,0.001,700,1.1907869848643686e-06,1.1356121340401803e-19,-5.5413044024554554e-07
56,0.002,0.0040000000000000001,0,600,1.0282659826154597e-07,1.1130690064212599e-07,-1.1398620341561097e-06
57,0.002,0.0040000000000000001,0.00025000000000000001,624.94448128089164,3.7228218501494821e-07,1.5560289586332797e-07,-1.1272892167480879e-06
58,0.002,0.0040000000000000001,0.00050000000000000001,649.91159022053853,6.4117293423991252e-07,2.0830693960005715e-07,-1.0468412228250748e-06
59,0.002,0.0040000000000000001,0.00075000000000000002,674.92315511967706,9.2634447074872777e-07,2.5757464303808663e-07,-8.7988324865335457e-07
60,0.002,0.0040000000000000001,0.001,700,1.1093100417192555e-06,2.9790365166529509e-07,-6.1581647929166897e-07
61,0.002,0.0050000000000000001,0,600,-7.47870865324715e-08,2.0062693666720022e-07,-1.4317402969838691e-06
62,0.002,0.0050000000000000001,0.00025000000000000001,624.94762543377783,2.9955423165267976e-07,3.1098826503814222e-07,-1.3964650440302572e-06
63,0.002,0.0050000000000000001,0.00050000000000000001,649.91656173289482,6.4803130932391381e-07,4.2527890415920689e-07,-1.3045281413034634e-06
64,0.002,0.0050000000000000001,0.00075000000000000002,674.92674946990769,1.021361057271437e-06,5.4852724062081527e-07,-1.1570822857158656e-06
65,0.002,0.0050000000000000001,0.001,700,1.3431293894691397e-06,6.7685533322075288e-07,-9.3147377663749081e-07
66,0.002,0.006000000000000001,0,600,-3.6455409747075672e-07,3.0044618373085236e-07,-2.1009287932154994e-06
67,0.002,0.006000000000000001,0.00025000000000000001,624.95106375992782,3.9536957255606322e-08,5.5346733112172769e-07,-2.0671300656789251e-06
68,0.002,0.006000000000000001,0.00050000000000000001,649.9204124125821,3.7054758570934326e-07,8.3418307958574797e-07,-1.9883076818854572e-06
69,0.002,0.006000000000000001,0.00075000000000000002,674.92938957800811,6.9354707335139054e-07,1.1044476734390703e-06,-1.8487135440661285e-06
