contact_pressure,id,x,y,z
61597.96985394031,176,0.0015766557413441694,-0.0038063836739465019,0.00062500000000000001
61598.01383724646,177,0.0029132799384885754,-0.0029132799384885767,0.00062500000000000001
61597.96989137067,178,0.0038063836739465019,-0.0015766557413441709,0.00062500000000000001
73083.12600113254,203,0.0041200000000000004,0,0.00125
73083.19392580817,204,0.0038063836739465019,0.00157665574134417,0.00125
73083.26719310497,205,0.0029132799384885763,0.0029132799384885759,0.00125
73083.19398735519,206,0.0015766557413441702,0.0038063836739465019,0.00125
73083.12600113232,207,2.522772406243548e-19,0.0041200000000000004,0.00125
73083.19392580815,226,-0.0015766557413441698,0.0038063836739465019,0.00125
73083.26719310529,227,-0.0029132799384885759,0.0029132799384885763,0.00125
73083.19398735536,228,-0.0038063836739465019,0.0015766557413441705,0.00125
73083.12600113108,229,-0.0041200000000000004,5.0455448124870961e-19,0.00125
73083.19392580786,248,-0.0038063836739465019,-0.0015766557413441696,0.00125
73083.26719310464,249,-0.0029132799384885767,-0.0029132799384885754,0.00125
73083.19398735695,250,-0.0015766557413441707,-0.0038063836739465019,0.00125
73083.12600113472,251,-7.5683172187306446e-19,-0.0041200000000000004,0.00125
73083.19392580868,265,0.0015766557413441694,-0.0038063836739465019,0.00125
73083.26719310586,266,0.0029132799384885754,-0.0029132799384885767,0.00125
73083.19398735707,267,0.0038063836739465019,-0.0015766557413441709,0.00125
77991.1286834429,292,0.0041200000000000004,0,0.0018749999999999999
77991.20817577543,293,0.0038063836739465019,0.00157665574134417,0.0018749999999999999
77991.29367704672,294,0.0029132799384885763,0.0029132799384885759,0.0018749999999999999
77991.2082477454,295,0.0015766557413441702,0.0038063836739465019,0.0018749999999999999
77991.12868344237,296,2.522772406243548e-19,0.0041200000000000004,0.0018749999999999999
77991.20817577533,315,-0.0015766557413441698,0.0038063836739465019,0.0018749999999999999
77991.29367704684,316,-0.0029132799384885759,0.0029132799384885763,0.0018749999999999999
77991.20824774572,317,-0.0038063836739465019,0.0015766557413441705,0.0018749999999999999
77991.12868344178,318,-0.0041200000000000004,5.0455448124870961e-19,0.0018749999999999999
77991.20817577405,337,-0.0038063836739465019,-0.0015766557413441696,0.0018749999999999999
77991.29367704532,338,-0.0029132799384885767,-0.0029132799384885754,0.0018749999999999999
77991.20824774688,339,-0.0015766557413441707,-0.0038063836739465019,0.0018749999999999999
77991.12868344394,340,-7.5683172187306446e-19,-0.0041200000000000004,0.0018749999999999999
77991.20817577452,354,0.0015766557413441694,-0.0038063836739465019,0.0018749999999999999
77991.29367704652,355,0.0029132799384885754,-0.0029132799384885767,0.0018749999999999999
77991.20824774743,356,0.0038063836739465019,-0.0015766557413441709,0.0018749999999999999
78893.42090385059,381,0.0041200000000000004,0,0.0025000000000000001
78893.49409724827,382,0.0038063836739465019,0.00157665574134417,0.0025000000000000001
78893.57243106866,383,0.0029132799384885763,0.0029132799384885759,0.0025000000000000001
78893.49415996055,384,0.0015766557413441702,0.0038063836739465019,0.0025000000000000001
78893.42090385093,385,2.522772406243548e-19,0.0041200000000000004,0.0025000000000000001
78893.49409724859,404,-0.0015766557413441698,0.0038063836739465019,0.0025000000000000001
78893.57243106859,405,-0.0029132799384885759,0.0029132799384885763,0.0025000000000000001
78893.49415996087,406,-0.0038063836739465019,0.0015766557413441705,0.0025000000000000001
78893.42090385365,407,-0.0041200000000000004,5.0455448124870961e-19,0.0025000000000000001
78893.49409724807,426,-0.0038063836739465019,-0.0015766557413441696,0.0025000000000000001
78893.57243106778,427,-0.0029132799384885767,-0.0029132799384885754,0.0025000000000000001
78893.49415996234,428,-0.0015766557413441707,-0.0038063836739465019,0.0025000000000000001
78893.42090385289,429,-7.5683172187306446e-19,-0.0041200000000000004,0.0025000000000000001
78893.49409724685,443,0.0015766557413441694,-0.0038063836739465019,0.0025000000000000001
78893.57243106779,444,0.0029132799384885754,-0.0029132799384885767,0.0025000000000000001
78893.49415996173,445,0.0038063836739465019,-0.0015766557413441709,0.0025000000000000001
78192.71105969082,470,0.0041200000000000004,0,0.0031250000000000002
78192.76806238803,471,0.0038063836739465019,0.00157665574134417,0.0031250000000000002
78192.82888221111,472,0.0029132799384885763,0.0029132799384885759,0.0031250000000000002
78192.76810592177,473,0.0015766557413441702,0.0038063836739465019,0.0031250000000000002
78192.71105969092,474,2.522772406243548e-19,0.0041200000000000004,0.0031250000000000002
78192.76806238826,493,-0.0015766557413441698,0.0038063836739465019,0.0031250000000000002
78192.82888221099,494,-0.0029132799384885759,0.0029132799384885763,0.0031250000000000002
78192.76810592251,495,-0.0038063836739465019,0.0015766557413441705,0.0031250000000000002
78192.71105969428,496,-0.0041200000000000004,5.0455448124870961e-19,0.0031250000000000002
78192.76806238858,515,-0.0038063836739465019,-0.0015766557413441696,0.0031250000000000002
78192.8288822106,516,-0.0029132799384885767,-0.0029132799384885754,0.0031250000000000002
78192.76810592428,517,-0.0015766557413441707,-0.0038063836739465019,0.0031250000000000002
78192.71105969413,518,-7.5683172187306446e-19,-0.0041200000000000004,0.0031250000000000002
78192.76806238711,532,0.0015766557413441694,-0.0038063836739465019,0.0031250000000000002
78192.82888221032,533,0.0029132799384885754,-0.0029132799384885767,0.0031250000000000002
78192.76810592209,534,0.0038063836739465019,-0.0015766557413441709,0.0031250000000000002
77237.39545146226,559,0.0041200000000000004,0,0.0037500000000000003
77237.43477468082,560,0.0038063836739465019,0.00157665574134417,0.0037500000000000003
77237.47696767231,561,0.0029132799384885763,0.0029132799384885759,0.0037500000000000003
77237.43479841136,562,0.0015766557413441702,0.0038063836739465019,0.0037500000000000003
77237.39545146238,563,2.522772406243548e-19,0.0041200000000000004,0.0037500000000000003
77237.43477468088,582,-0.0015766557413441698,0.0038063836739465019,0.0037500000000000003
77237.47696767199,583,-0.0029132799384885759,0.0029132799384885763,0.0037500000000000003
77237.43479841067,584,-0.0038063836739465019,0.0015766557413441705,0.0037500000000000003
77237.39545146226,585,-0.0041200000000000004,5.0455448124870961e-19,0.0037500000000000003
77237.43477468002,604,-0.0038063836739465019,-0.0015766557413441696,0.0037500000000000003
77237.47696767095,605,-0.0029132799384885767,-0.0029132799384885754,0.0037500000000000003
77237.43479841256,606,-0.0015766557413441707,-0.0038063836739465019,0.0037500000000000003
77237.39545146337,607,-7.5683172187306446e-19,-0.0041200000000000004,0.0037500000000000003
77237.43477468018,621,0.0015766557413441694,-0.0038063836739465019,0.0037500000000000003
77237.47696767113,622,0.0029132799384885754,-0.0029132799384885767,0.0037500000000000003
77237.43479841205,623,0.0038063836739465019,-0.0015766557413441709,0.0037500000000000003
76566.62314738851,648,0.0041200000000000004,0,0.0043750000000000004
76566.64957242238,649,0.0038063836739465019,0.00157665574134417,0.0043750000000000004
76566.67830840423,650,0.0029132799384885763,0.0029132799384885759,0.0043750000000000004
76566.64958190148,651,0.0015766557413441702,0.0038063836739465019,0.0043750000000000004
76566.62314738831,652,2.522772406243548e-19,0.0041200000000000004,0.0043750000000000004
76566.64957242234,671,-0.0015766557413441698,0.0038063836739465019,0.0043750000000000004
76566.67830840389,672,-0.0029132799384885759,0.0029132799384885763,0.0043750000000000004
76566.64958190126,673,-0.0038063836739465019,0.0015766557413441705,0.0043750000000000004
76566.62314738781,674,-0.0041200000000000004,5.0455448124870961e-19,0.0043750000000000004
76566.64957242167,693,-0.0038063836739465019,-0.0015766557413441696,0.0043750000000000004
76566.67830840328,694,-0.0029132799384885767,-0.0029132799384885754,0.0043750000000000004
76566.64958190209,695,-0.0015766557413441707,-0.0038063836739465019,0.0043750000000000004
76566.6231473885,696,-7.5683172187306446e-19,-0.0041200000000000004,0.0043750000000000004
76566.64957242126,710,0.0015766557413441694,-0.0038063836739465019,0.0043750000000000004
76566.6783084038,711,0.0029132799384885754,-0.0029132799384885767,0.0043750000000000004
76566.64958190218,712,0.0038063836739465019,-0.0015766557413441709,0.0043750000000000004
76322.00781615185,737,0.0041200000000000004,0,0.0050000000000000001
76322.02969949474,738,0.0038063836739465019,0.00157665574134417,0.0050000000000000001
76322.05371121388,739,0.0029132799384885763,0.0029132799384885759,0.0050000000000000001
76322.02970406275,740,0.0015766557413441702,0.0038063836739465019,0.0050000000000000001
76322.00781615255,741,2.522772406243548e-19,0.0041200000000000004,0.0050000000000000001
76322.02969949433,760,-0.0015766557413441698,0.0038063836739465019,0.0050000000000000001
76322.05371121361,761,-0.0029132799384885759,0.0029132799384885763,0.0050000000000000001
76322.0297040626,762,-0.0038063836739465019,0.0015766557413441705,0.0050000000000000001
76322.0078161534,763,-0.0041200000000000004,5.0455448124870961e-19,0.0050000000000000001
76322.02969949538,782,-0.0038063836739465019,-0.0015766557413441696,0.0050000000000000001
76322.05371121323,783,-0.0029132799384885767,-0.0029132799384885754,0.0050000000000000001
76322.02970406269,784,-0.0015766557413441707,-0.0038063836739465019,0.0050000000000000001
76322.00781615211,785,-7.5683172187306446e-19,-0.0041200000000000004,0.0050000000000000001
76322.02969949391,799,0.0015766557413441694,-0.0038063836739465019,0.0050000000000000001
76322.05371121384,800,0.0029132799384885754,-0.0029132799384885767,0.0050000000000000001
76322.02970406333,801,0.0038063836739465019,-0.0015766557413441709,0.0050000000000000001
