stage,time_s,element,integration_point,x_m,y_m,z_m,temperature_k,s11_pa,s22_pa,s33_pa,s12_pa,s13_pa,s23_pa,le11,le22,le33,le12_engineering,le13_engineering,le23_engineering,ee11,ee22,ee33,ee12_engineering,ee13_engineering,ee23_engineering,pe11,pe22,pe33,pe12_engineering,pe13_engineering,pe23_engineering,peeq,ce11,ce22,ce33,ce12_engineering,ce13_engineering,ce23_engineering,ceeq,ivol_m3
1,0.001,1,1,0.2115784552436712,0.211324865405185,0.2111992657534232,600,227109024.6133536,75270887.05276726,1.9073486328125e-06,-4.517774253689809e-26,-1.501372510244196e-09,3.431708594843877e-09,0.001199280575482187,0,-0.0005945206259200135,0,0,0,0.001022638792487614,3.569089834380313e-05,-0.000453569867499172,-5.873106529796751e-37,-1.951784263317456e-20,4.461221173297041e-20,0.0001765655665242557,-3.567552765288343e-05,-0.0001408900388713724,-1.262999357412206e-37,-4.197271508478003e-21,9.593763447949721e-21,0.0001867228706015412,7.607272908561579e-08,-1.537069091980269e-08,-6.070203816581313e-08,-5.441593728782141e-41,-1.808381467851816e-24,4.133443355089865e-24,8.044897218058761e-08,0.1250756178567163
1,0.001,1,2,0.789621544756329,0.2113248654051851,0.2111992657534232,600,227109024.6133536,75270887.05276728,1.862645149230957e-06,-1.210533964389703e-26,1.930336084599681e-09,4.289635743554848e-10,0.001199280575482187,0,-0.0005945206259200135,0,0,0,0.001022638792487615,3.569089834380309e-05,-0.0004535698674991722,-1.573694153706614e-37,2.509436909979586e-20,5.576526466621302e-21,0.0001765655665242556,-3.567552765288336e-05,-0.0001408900388713723,-3.384196582866307e-38,5.396491939471713e-21,1.199220430993714e-21,0.000186722870601541,7.607272908561581e-08,-1.537069091980268e-08,-6.070203816581315e-08,-1.458070647005168e-41,2.325061887238049e-24,5.166804193862333e-25,8.044897218058761e-08,0.1250756178567162
1,0.001,1,3,0.2115784552436712,0.7886751345948151,0.2111992657534232,600,227109024.6133536,75270887.05276726,1.9073486328125e-06,-4.517774253122093e-26,-2.573781446132909e-09,3.431708594843877e-09,0.001199280575482187,0,-0.0005945206259200135,0,0,0,0.001022638792487614,3.569089834380309e-05,-0.0004535698674991719,-5.873106529058721e-37,-3.345915879972781e-20,4.461221173297041e-20,0.0001765655665242557,-3.567552765288343e-05,-0.0001408900388713724,-1.262999357253494e-37,-7.195322585962291e-21,9.593763447949721e-21,0.0001867228706015412,7.607272908561579e-08,-1.537069091980269e-08,-6.070203816581313e-08,-5.441593728098335e-41,-3.100082516317399e-24,4.133443355089865e-24,8.044897218058761e-08,0.1250756178567163
1,0.001,1,4,0.789621544756329,0.7886751345948151,0.2111992657534231,600,227109024.6133536,75270887.05276726,1.9073486328125e-06,-1.210533963821987e-26,4.289635743554846e-09,4.289635743554847e-10,0.001199280575482187,0,-0.0005945206259200135,0,0,0,0.001022638792487614,3.569089834380313e-05,-0.000453569867499172,-1.573694152968583e-37,5.576526466621302e-20,5.576526466621301e-21,0.0001765655665242557,-3.567552765288343e-05,-0.0001408900388713724,-3.384196581279191e-38,1.199220430993715e-20,1.199220430993715e-21,0.0001867228706015412,7.607272908561579e-08,-1.537069091980269e-08,-6.070203816581313e-08,-1.458070646321362e-41,5.166804193862331e-24,5.166804193862332e-25,8.044897218058761e-08,0.1250756178567162
1,0.001,1,5,0.2115784552436712,0.211324865405185,0.7882063903130268,600,227109024.6133536,75270887.05276726,1.9073486328125e-06,-1.686056304257995e-25,-8.579271487109694e-10,6.863417189687755e-09,0.001199280575482187,0,-0.0005945206259200135,0,0,0,0.001022638792487614,3.569089834380313e-05,-0.000453569867499172,-2.191873195535394e-36,-1.11530529332426e-20,8.922442346594082e-20,0.0001765655665242557,-3.567552765288343e-05,-0.0001408900388713724,-4.713577769184521e-37,-2.39844086198743e-21,1.918752689589944e-20,0.0001867228706015412,7.607272908561579e-08,-1.537069091980269e-08,-6.070203816581313e-08,-2.030830425874096e-40,-1.033360838772466e-24,8.266886710179731e-24,8.044897218058761e-08,0.1250756178567162
1,0.001,1,6,0.789621544756329,0.211324865405185,0.7882063903130269,600,227109024.6133536,75270887.05276728,1.862645149230957e-06,-4.517774250073008e-26,2.573781446132909e-09,4.289635743554848e-09,0.001199280575482187,0,-0.0005945206259200135,0,0,0,0.001022638792487615,3.569089834380309e-05,-0.0004535698674991722,-5.873106525094911e-37,3.345915879972781e-20,5.576526466621303e-20,0.0001765655665242556,-3.567552765288336e-05,-0.0001408900388713723,-1.262999356401083e-37,7.195322585962285e-21,1.199220430993714e-20,0.000186722870601541,7.607272908561581e-08,-1.537069091980268e-08,-6.070203816581315e-08,-5.441593724425755e-41,3.1000825163174e-24,5.166804193862332e-24,8.044897218058761e-08,0.1250756178567162
1,0.001,1,7,0.2115784552436713,0.7886751345948151,0.7882063903130268,600,227109024.6133536,75270887.05276726,1.9073486328125e-06,-1.686056304201801e-25,-1.029512578453163e-08,3.431708594843877e-09,0.001199280575482187,0,-0.0005945206259200135,0,0,0,0.001022638792487614,3.569089834380313e-05,-0.000453569867499172,-2.191873195462341e-36,-1.338366351989112e-19,4.461221173297041e-20,0.0001765655665242557,-3.567552765288343e-05,-0.0001408900388713724,-4.713577769027421e-37,-2.878129034384916e-20,9.593763447949721e-21,0.0001867228706015412,7.607272908561579e-08,-1.537069091980269e-08,-6.070203816581313e-08,-2.03083042580641e-40,-1.24003300652696e-23,4.133443355089865e-24,8.044897218058761e-08,0.1250756178567162
1,0.001,1,8,0.789621544756329,0.7886751345948151,0.7882063903130268,600,227109024.6133536,75270887.05276726,1.9073486328125e-06,-4.51777424951106e-26,3.431708594843877e-09,4.289635743554846e-09,0.001199280575482187,0,-0.0005945206259200135,0,0,0,0.001022638792487614,3.569089834380313e-05,-0.000453569867499172,-5.873106524364379e-37,4.461221173297041e-20,5.576526466621302e-20,0.0001765655665242557,-3.567552765288343e-05,-0.0001408900388713724,-1.262999356243985e-37,9.593763447949721e-21,1.199220430993715e-20,0.0001867228706015412,7.607272908561579e-08,-1.537069091980269e-08,-6.070203816581313e-08,-5.441593723748898e-41,4.133443355089865e-24,5.166804193862331e-24,8.044897218058761e-08,0.1250756178567162
2,0.002,1,1,0.2116735514331036,0.211324865405185,0.2111116470163874,600,230526275.1146301,89058987.76713683,3.328919410705566e-05,-4.70588095741879e-25,-1.462988716935063e-09,5.535741603592486e-09,0.00164864024552437,0,-0.001009469591923621,0,0,0,0.001019042893922395,9.950552616368931e-05,-0.0004793778943224839,-6.117645244644426e-36,-1.901885332015582e-20,7.196464084670231e-20,0.0006294457180954433,-9.947953141161488e-05,-0.0005299661866838285,-3.561649753819893e-36,-1.488926260570651e-20,5.003752018765827e-20,0.0006769960130975491,1.514822040813608e-07,-2.599475207456976e-08,-1.25487452006791e-07,-6.258762648399368e-40,-3.590135946214888e-24,1.086965371018144e-23,1.620847872011241e-07,0.1250799218708364
2,0.002,1,2,0.7899764485668964,0.2113248654051851,0.2111116470163874,600,230526275.1146301,89058987.76713692,3.337860107421875e-05,-1.261246117137772e-25,1.233848494884835e-09,1.943991471339747e-09,0.00164864024552437,0,-0.001009469591923621,0,0,0,0.001019042893922395,9.950552616368934e-05,-0.0004793778943224837,-1.639619952279103e-36,1.604003043350286e-20,2.52718891274167e-20,0.0006294457180954437,-9.947953141161485e-05,-0.0005299661866838289,-9.547019548891266e-37,1.440071250492741e-20,1.540295278374001e-20,0.0006769960130975495,1.514822040813607e-07,-2.599475207456974e-08,-1.25487452006791e-07,-1.677987941079739e-40,3.822088106114603e-24,2.882698775455343e-24,1.620847872011241e-07,0.1250799218708364
