increment,time_s,node,x_m,y_m,z_m,opening_m,pressure_pa,slip1_m,slip2_m,normal_force1_n,normal_force2_n,normal_force3_n,shear_force1_n,shear_force2_n,shear_force3_n,contact_heat_flux_w,shear_traction1_pa,shear_traction2_pa,tangent1_x,tangent1_y,tangent1_z,tangent2_x,tangent2_y,tangent2_z,state
1,0.01999999955296516,13,0.9998776557402344,0.0009200807262039324,0.0004505382513966301,-1.653805518792653e-05,17020.29104270588,0.0004564335654185234,-0.0009112309069424758,4255.239537541433,0.2031847420451235,0.1015337214542693,0.0002787648885366681,-38.74118105884902,-19.38601005613477,0.06654514244411813,77.54108734901199,-154.958607033241,-2.384794581188645e-05,8.986469111741281e-07,0.9999999997152339,4.773677324368283e-05,-0.9999999988601953,8.997853343876227e-07,1
1,0.01999999955296516,16,0.9998299534029772,1.000954224657438,0.0004542979718467455,-1.78249158575266e-05,17663.30859603669,0.0004559221376871938,-0.0009083680951239668,4414.951602058405,0.2108108049375808,0.1055573634162719,0.003035403603474121,-40.1347272365532,-20.10767519421996,0.06725939419906249,80.44653704023247,-160.5708035323569,-2.392019968094231e-05,-1.008337226353273e-06,0.9999999997134038,4.773681865851854e-05,-0.9999999988600908,-1.007195351258075e-06,1
1,0.01999999955296516,19,0.9998538430648518,0.0009219330194012209,1.000486646691088,-1.718093380464686e-05,17341.36912929176,0.0004533956117660256,-0.0009109526371847113,4335.148230544643,0.2072093826127923,0.1034403349651168,0.001598990305805248,-39.46534696081356,-19.689523732988,0.06690192107038358,78.76170847470122,-157.8684100313811,-2.384794580965655e-05,8.986469700276853e-07,0.999999999715234,4.780912264528058e-05,-0.9999999988567391,8.997871186225782e-07,1
1,0.01999999955296516,22,0.9998059963833454,1.000952262488431,1.000482777086527,-1.846499314035731e-05,17983.68636761253,0.0004538098418356713,-0.0009085526256195314,4494.651122874092,0.2148331514036616,0.1074628299838481,0.004593822431604964,-40.86096364147564,-20.41828692451856,0.06761434116577374,81.6961174791289,-163.4901126380506,-2.392019967163596e-05,-1.008336980732438e-06,0.9999999997134036,4.780916832590003e-05,-0.9999999988566344,-1.007193375015707e-06,1
2,0.03999999910593033,13,0.9998148122876743,0.001733468903863249,0.0008452501735187465,-3.145613160379995e-05,33235.17091607919,0.0008379266403274581,-0.001672083586598177,8309.365685290952,1.456312923645203,0.7274543827873289,0.01578567755842104,-138.7812355831338,-69.45359416307633,0.2890876860184207,277.7962199755713,-555.0861524861476,-8.745376410345732e-05,3.133868480088544e-06,0.9999999961710089,0.0001751740488883757,-0.9999999846520675,3.149188073996691e-06,1
2,0.03999999910593033,16,0.9996398687538613,1.001805007290686,0.0008589131998054003,-3.620507070565921e-05,35606.87861705253,0.0008358945319830709,-0.001665869965882409,8897.068080025541,1.559310966756682,0.7817980442411314,0.03686592533659839,-148.3409677714315,-74.31643585234725,0.2992046987678897,297.4194662573054,-593.6749473064515,-8.794142781587304e-05,-3.881633890352842e-06,0.9999999961256191,0.0001751746610043576,-0.999999984649445,-3.866228735941029e-06,1
2,0.03999999910593033,19,0.9997275955236906,0.001740111820252427,1.000924198663153,-3.382861934349668e-05,34419.12421427446,0.0008312436491693463,-0.001670906156615359,8603.571954684001,1.510678705096016,0.7532074310450981,0.02555681989849812,-143.664970632058,-71.66578073333191,0.2941436177097848,286.704450202495,-574.7401187632058,-8.74537640317359e-05,3.133869511869029e-06,0.999999996171009,0.0001756630165000487,-0.9999999845662935,3.149231867554358e-06,1
2,0.03999999910593033,22,0.999551678826019,1.001797614917158,1.000909785934795,-3.856004594894805e-05,36786.45391326338,0.0008326014110392236,-0.001666387197660696,9189.866214171903,1.613621098262801,0.8075232595233853,0.04985740231629535,-153.2294085604929,-76.57588953526076,0.3042106370762258,306.5267052834344,-613.368529220176,-8.794142751899066e-05,-3.881629619420077e-06,0.999999996125619,0.0001756636351436664,-0.9999999845636698,-3.866181463643112e-06,1
3,0.05999999865889549,13,0.9997976340522072,0.002464478424830883,0.001196824651954327,-4.510919829454009e-05,48822.78911674929,0.00116160658391305,-0.002316946035583969,12206.91081717527,4.447173307725687,2.220807965688376,0.08376529170460548,-282.4167475711027,-141.349705452841,0.7653797213911897,565.346343819195,-1129.552739285239,-0.0001816498518619533,6.217684954344854e-06,0.9999999834823357,0.0003640558793262885,-0.999999933711913,6.283815342526165e-06,1
3,0.05999999865889549,16,0.9994342371322852,1.002575796299366,0.001224987790186599,-5.502472227392354e-05,53772.66122383219,0.001157110039481645,-0.002306852555760667,13431.51314698701,4.893284618296597,2.456171708911851,0.1540263664252713,-310.1375533448088,-155.3606485750134,0.8156580960514493,621.9738154676911,-1241.630400728639,-0.0001830553897660176,-8.398383960899616e-06,0.9999999832100956,0.0003640585265597173,-0.9999999336959836,-8.33174066846614e-06,1
3,0.05999999865889549,19,0.999616664214465,0.002478008410872807,1.001323916151131,-5.006300519147905e-05,51293.40229804385,0.001150842738304793,-0.002314223870915499,12820.23167116166,4.682661588739511,2.332358753000291,0.1156237459792381,-296.4988413362339,-147.8923419426671,0.7905248857924756,591.7172498910734,-1186.281886724343,-0.0001816498513749001,6.217690019170214e-06,0.9999999834823358,0.0003654670887604062,-0.9999999331971564,6.284076749966178e-06,1
3,0.05999999865889549,22,0.9992504655105064,1.002560079878509,1.001293565322269,-5.993097602285582e-05,56231.38602418209,0.001153375302498481,-0.002307644053941118,14040.79110871987,5.128448540514636,2.567560190049472,0.1998405482858162,-324.2099832608508,-162.0398943200804,0.8404232563152235,648.9386958011751,-1298.419409310203,-0.0001830553877806303,-8.39836331502615e-06,0.999999983210096,0.0003654697749609669,-0.9999999331812129,-8.331461682361079e-06,1
4,0.07999999821186066,13,0.9998162595368785,0.003130509171242107,0.001514338049247385,-5.775380334756209e-05,63911.01578108265,0.001439739226810152,-0.002870450909155156,15979.8814750949,9.617369424465146,4.80164727532803,0.2469288408294015,-457.8669962073444,-229.1800667605947,1.591480977688924,916.6070410506543,-1831.219441671963,-0.0002998813086233859,9.841147688317015e-06,0.9999999549871753,0.0006012956212223285,-0.9999998191715568,1.002146367759136e-05,1
