time,node,temperature,ur,uz,rf_r,rf_z,reaction_heat
0.10000000149011612,1,600.0000000000001,5.0000000000000004e-06,1.1027129491562325e-42,7.6814259687003865,0.62817836348809331,0.0
0.10000000149011612,2,600.0,1.6996328596838754e-06,-2.763505042918833e-07,0.0,0.0,0.0
0.10000000149011612,3,600.0,5.0000000000000004e-06,-6.7051939136821835e-37,15.187801237068879,-0.17198545436409385,0.0
0.10000000149011612,4,600.0,1.9357657332837186e-06,-1.1887769372608357e-08,0.0,0.0,0.0
0.10000000149011612,5,600.0,5.0000000000000004e-06,-9.8853927556196011e-43,7.6011441470133647,-0.65941695915454368,0.0
0.10000000149011612,6,600.0,1.8338021845916701e-06,2.2622449836788913e-07,0.0,0.0,0.0
0.10000000149011612,7,600.0,-1.3617726015081637e-07,1.9829804794892345e-08,0.0,0.0,0.0
0.10000000149011612,8,600.0,-1.0358137722365576e-42,8.7855414018384012e-43,-1.6982788525156176,1.5027653509861445,0.0
0.10000000149011612,9,600.0,3.8106265408169997e-07,-4.2430083801808799e-08,0.0,0.0,0.0
0.10000000149011612,10,600.0,6.6760996668568863e-36,-3.0106907143733733e-36,-7.7805018594379138,3.0351426396750902,0.0
0.10000000149011612,11,600.0,9.0284612508442905e-07,1.5877102791965711e-08,0.0,0.0,0.0
0.10000000149011612,12,600.0,3.7099659575406221e-36,-1.4877520068374472e-37,-9.7748701180999493,-1.3099368761305339,0.0
0.10000000149011612,13,600.0,-5.3325088869774185e-08,3.2830343899331313e-08,0.0,0.0,0.0
0.10000000149011612,14,600.0,-2.0542686932309972e-37,-3.6098115009127471e-38,-4.624712571485607,-2.9568336210287849,0.0
0.10000000149011612,15,600.0,8.4870693287304749e-09,9.4786943385813203e-09,0.0,0.0,0.0
0.10000000149011612,16,600.0,2.2288042251317412e-38,-3.342155175250574e-39,0.10902717430647842,0.013733438041462423,0.0
0.10000000149011612,17,600.0,-1.8138170426797871e-09,3.659760641968307e-09,0.0,0.0,0.0
0.10000000149011612,18,600.0,-6.9612651942509823e-39,1.2217623995378093e-39,-0.068053025060718891,-0.073322463414080427,0.0
0.10000000149011612,19,600.0,1.6927430848446973e-09,2.772050552076057e-09,0.0,0.0,0.0
0.10000000149011612,20,600.0,-2.5410686286838424e-45,-2.1387540467952898e-45,-0.010238508322082165,-0.0083244180987558768,0.0
0.20000000298023224,1,600.0,5.0000000000000013e-06,1.0000000000000001e-09,7.6824558117411428,0.62864680694229302,0.0
0.20000000298023224,2,600.0,1.6995642548254655e-06,-2.760205985677681e-07,0.0,0.0,0.0
0.20000000298023224,3,600.0,5.0000000000000013e-06,1.0000000000000001e-09,15.187794721954614,-0.1708944535359922,0.0
0.20000000298023224,4,600.0,1.9357772738616271e-06,-1.1532795117279905e-08,0.0,0.0,0.0
0.20000000298023224,5,600.0,5.0000000000000013e-06,1.0000000000000001e-09,7.6000578880816363,-0.65886488198387616,0.0
0.20000000298023224,6,600.0000000000001,1.8338663920303113e-06,2.2655949609687909e-07,0.0,0.0,0.0
0.20000000298023224,7,600.0,-1.3618188929100216e-07,1.9894884950594547e-08,0.0,0.0,0.0
0.20000000298023224,8,600.0,6.1700846833018466e-44,-5.4224970333386551e-44,-1.697537132923971,1.5021277751303697,0.0
0.20000000298023224,9,600.0,3.8100106723427586e-07,-4.2324745700139307e-08,0.0,0.0,0.0
0.20000000298023224,10,600.0,6.6755738656760444e-36,-3.0103027702456755e-36,-7.7798410291449738,3.034716546451544,0.0
0.20000000298023224,11,600.0,9.028846120509585e-07,1.6011208206104176e-08,0.0,0.0,0.0
0.20000000298023224,12,600.0,3.7100988219056387e-36,-1.4888725572456604e-37,-9.775149098541192,-1.3098791550121869,0.0
0.20000000298023224,13,600.0,-5.3314538088029298e-08,3.2884654594557256e-08,0.0,0.0,0.0
0.20000000298023224,14,600.0,-2.0541700720720569e-37,-3.6142699640428807e-38,-4.6254921540936769,-2.9575486392061516,0.0
0.20000000298023224,15,600.0,8.4843679623347741e-09,9.4963269832608814e-09,0.0,0.0,0.0
0.20000000298023224,16,600.0,2.2265548390071121e-38,-3.3528931071460614e-39,0.10879410257983328,0.013445212262436028,0.0
0.20000000298023224,17,600.0,-1.8139284260680979e-09,3.6659943789346287e-09,0.0,0.0,0.0
0.20000000298023224,18,599.9999999999999,-6.9643375215318289e-39,1.2239285658632606e-39,-0.068101759819164207,-0.073400198272815437,0.0
0.20000000298023224,19,600.0,1.6944724015736387e-09,2.776387330439934e-09,0.0,0.0,0.0
0.20000000298023224,20,600.0,7.4335989032883773e-47,5.3959984130022183e-47,-0.010267647028816176,-0.0083490127756211344,0.0
0.30000001192092896,1,600.0,5.0000000000000004e-06,1.0000000000000008e-05,9.8443375336920003,1.58074754825528,0.0
0.30000001192092896,2,600.0,1.5535316016876878e-06,8.3054771417906954e-06,0.0,0.0,0.0
0.30000001192092896,3,600.0,5.0000000000000004e-06,1.0000000000000008e-05,15.156654891663418,2.0908972697865376,0.0
0.30000001192092896,4,600.0,1.9631881712931353e-06,8.6282624851098833e-06,0.0,0.0,0.0
0.30000001192092896,5,600.0,5.0000000000000004e-06,1.0000000000000008e-05,5.302978894748315,0.57936342698137078,0.0
0.30000001192092896,6,600.0000000000001,1.962547053969883e-06,8.8381964318115404e-06,0.0,0.0,0.0
0.30000001192092896,7,600.0,-1.426060348675891e-07,1.5699753805487736e-07,0.0,0.0,0.0
0.30000001192092896,8,600.0,2.3811437585411793e-45,-2.1409777231039454e-45,-0.087457643786308492,0.11705678674585604,0.0
0.30000001192092896,9,600.0,2.4138428601823312e-07,1.8142862551740517e-07,0.0,0.0,0.0
0.30000001192092896,10,600.0,5.532002973205072e-36,-2.2002260809249364e-36,-6.3235256810325966,2.143533269914617,0.0
0.30000001192092896,11,600.0,9.8466322215765048e-07,2.97642102424925e-07,0.0,0.0,0.0
0.30000001192092896,12,600.0,4.0239742600986008e-36,-4.0296584596179769e-37,-10.351469734744924,-1.1485154209828636,0.0
0.30000001192092896,13,600.0,-2.6781562470547089e-08,1.4594100616949324e-07,0.0,0.0,0.0
0.30000001192092896,14,600.0,-1.6771134048384174e-37,-1.2742490523407101e-37,-6.3049406623827569,-4.4689033285016997,0.0
0.30000001192092896,15,600.0,2.0864268253070888e-09,4.6291809191592484e-08,0.0,0.0,0.0
0.30000001192092896,16,600.0,-2.7332605048934306e-38,-2.5992254103343881e-38,-0.39551118062728585,-0.60092988829468363,0.0
0.30000001192092896,17,600.0,-1.9121092573285507e-09,1.6650812836652288e-08,0.0,0.0,0.0
0.30000001192092896,18,600.0,-1.298474084644875e-38,5.7208934434161754e-39,-0.16659686441760757,-0.23320210914800626,0.0
0.30000001192092896,19,600.0,5.2447673593457788e-09,1.1792561205009536e-08,0.0,0.0,0.0
0.30000001192092896,20,600.0,2.5041351046752947e-47,2.1174758261873563e-47,-0.07148905019931158,-0.060047554756408703,0.0
0.4000000059604645,1,600.0,5.0000000000000004e-06,2.0000000000000005e-05,9.8211510175337349,1.5598334782935817,0.0
0.4000000059604645,2,600.0,1.5536930846701133e-06,1.8310348249582643e-05,0.0,0.0,0.0
0.4000000059604645,3,600.0,5.0000000000000004e-06,2.0000000000000005e-05,15.165130020540598,2.0961648872942176,0.0
0.4000000059604645,4,600.0,1.9693494115719333e-06,1.8633179049258665e-05,0.0,0.0,0.0
0.4000000059604645,5,600.0,5.0000000000000004e-06,2.0000000000000005e-05,5.2976090416360515,0.58849892465681342,0.0
0.4000000059604645,6,600.0,1.9570426026150372e-06,1.8843267832000938e-05,0.0,0.0,0.0
0.4000000059604645,7,600.0,-1.3719788579457883e-07,1.5327306253932992e-07,0.0,0.0,0.0
0.4000000059604645,8,600.0,4.5625520558933157e-45,-4.2739699125318284e-45,-0.056467510611314803,0.088779200369771771,0.0
0.4000000059604645,9,600.0,2.2964983823999269e-07,1.7824444573862196e-07,0.0,0.0,0.0
0.4000000059604645,10,600.0,5.4958091466685594e-36,-2.1991939873700746e-36,-6.2513408107111985,2.143304341006381,0.0
0.4000000059604645,11,600.0,9.8795120904989008e-07,2.9714234389270481e-07,0.0,0.0,0.0
0.4000000059604645,12,600.0,4.0642945957265274e-36,-4.1467636296495294e-37,-10.32858912188599,-1.0822679748115698,0.0
0.4000000059604645,13,600.0,-2.1248764418379938e-08,1.4717738718601772e-07,0.0,0.0,0.0
0.4000000059604645,14,600.0,-1.4871164645652587e-37,-1.2759923956923326e-37,-6.3643737943912679,-4.4763338729992235,0.0
0.4000000059604645,15,600.0,1.127799900184813e-09,4.6797829254589234e-08,0.0,0.0,0.0
0.4000000059604645,16,600.0,-3.1026851488616411e-38,-2.651748535365649e-38,-0.42297195787665653,-0.62415411807031917,0.0
0.4000000059604645,17,600.0,-1.7598204889560531e-09,1.6802340217248519e-08,0.0,0.0,0.0
0.4000000059604645,18,599.9999999999999,-1.2602768404193424e-38,5.7772974683177887e-39,-0.1642850508949345,-0.2326373965020157,0.0
0.4000000059604645,19,600.0,5.2267450208857207e-09,1.1877945621882545e-08,0.0,0.0,0.0
0.4000000059604645,20,600.0,1.3943069865285286e-47,5.5395739833198598e-48,-0.072806230654329313,-0.061187469237640291,0.0
0.5,1,600.0,5.0000000000000013e-06,1.9999000000000003e-05,9.8201624991815457,1.559194591578561,0.0
0.5,2,600.0,1.5537503132677286e-06,1.83099575551622e-05,0.0,0.0,0.0
0.5,3,600.0,5.0000000000000013e-06,1.9999000000000003e-05,15.165041193878197,2.0951349627282703,0.0
0.5,4,600.0,1.9693320453345391e-06,1.8632804661758991e-05,0.0,0.0,0.0
0.5,5,600.0,5.0000000000000013e-06,1.9999000000000003e-05,5.2986728228371085,0.58811752635937276,0.0
0.5,6,600.0,1.956975043387824e-06,1.8842946961220308e-05,0.0,0.0,0.0
0.5,7,600.0,-1.37196469388782e-07,1.5322247916975703e-07,0.0,0.0,0.0
0.5,8,600.0,-4.496284860848089e-44,3.8098952326321642e-44,-0.057075159989758623,0.089302225703509847,0.0
0.5,9,600.0,2.2970417879090385e-07,1.7816136557249006e-07,0.0,0.0,0.0
0.5,10,600.0,5.4963329455166231e-36,-2.199664590755812e-36,-6.251988107564344,2.1438051262692612,0.0
0.5,11,600.0,9.8791035427879155e-07,2.9700252079181895e-07,0.0,0.0,0.0
0.5,12,600.0,4.0641679994989176e-36,-4.145895064045764e-37,-10.328363727224538,-1.0824202750217879,0.0
0.5,13,600.0,-2.1261299981713876e-08,1.4711479012205463e-07,0.0,0.0,0.0
0.5,14,600.0,-1.4872494928722132e-37,-1.2754841938180031e-37,-6.3635529649851277,-4.4756063738355767,0.0
0.5,15,600.0,1.1309769902935922e-09,4.6777498924446725e-08,0.0,0.0,0.0
0.5,16,600.0,-3.1000711743948622e-38,-2.6505100360088962e-38,-0.42270175579245206,-0.62382073604079946,0.0
0.5,17,600.0,-1.7597030816470966e-09,1.6795154696296375e-08,0.0,0.0,0.0
0.5,18,600.0,-1.2599260007550639e-38,5.7747987135777283e-39,-0.16422912292390737,-0.23254796677177156,0.0
0.5,19,600.0,5.22475592281488e-09,1.1872948111766758e-08,0.0,0.0,0.0
0.5,20,600.0,-3.8978434883787619e-45,-3.2843933336189569e-45,-0.072772599826987611,-0.061159080969039006,0.0
0.6000000238418579,1,599.9999999999999,5.0000000000000013e-06,1.0000000000000003e-05,5.6482052744608779,-0.43419071383771746,0.0
0.6000000238418579,2,599.9999999999999,1.8239435341395241e-06,1.1009732455469872e-05,0.0,0.0,0.0
0.6000000238418579,3,600.0,5.0000000000000013e-06,1.0000000000000003e-05,15.175375367287739,-2.1790683397764941,0.0
0.6000000238418579,4,600.0,1.9186845682451477e-06,1.1251891543560434e-05,0.0,0.0,0.0
0.6000000238418579,5,600.0000000000001,5.0000000000000013e-06,1.0000000000000003e-05,9.7162014504790069,-1.7202598216432372,0.0
0.6000000238418579,6,600.0000000000001,1.7059413618009303e-06,1.1530638093573405e-05,0.0,0.0,0.0
0.6000000238418579,7,600.0,-1.2123218686680259e-07,-1.0389175812735885e-07,0.0,0.0,0.0
0.6000000238418579,8,600.0,2.6999590348152893e-45,-2.3626687154284909e-45,-3.0205967203446273,2.6374607042790505,0.0
0.6000000238418579,9,600.0,4.7991278870184585e-07,-2.3928651099669971e-07,0.0,0.0,0.0
0.6000000238418579,10,600.0,7.7106962306536021e-36,-3.870403084199584e-36,-9.0195602366154084,3.9655982745180145,0.0
0.6000000238418579,11,600.0,8.3829671134711867e-07,-2.5524594425070901e-07,0.0,0.0,0.0
0.6000000238418579,12,600.0,3.5117163778159454e-36,6.2344476106013743e-38,-9.2673505877834561,-1.4274322900305014,0.0
0.6000000238418579,13,600.0,-7.2461916405747222e-08,-7.6808523112768487e-08,0.0,0.0,0.0
0.6000000238418579,14,600.0,-2.1861455067815164e-37,5.3460606762127232e-38,-3.1402010827388045,-1.5565306689932428,0.0
0.6000000238418579,15,600.0,1.3573870521172733e-08,-2.6074189590436839e-08,0.0,0.0,0.0
0.6000000238418579,16,600.0,6.6422625378484109e-38,1.8263668117567516e-38,0.57048526284391177,0.58877682262433273,0.0
0.6000000238418579,17,600.0,-1.5257070611750047e-09,-8.9205693728114229e-09,0.0,0.0,0.0
0.6000000238418579,18,600.0,-5.5959474283696587e-40,-3.1301747400629502e-39,0.03172732811680383,0.084557308890190572,0.0
0.6000000238418579,19,599.9999999999999,-1.8217358943715776e-09,-5.988204186529866e-09,0.0,0.0,0.0
0.6000000238418579,20,600.0,-1.7100591817855495e-47,-1.3890635229385646e-47,0.048317661892642097,0.041088723969603516,0.0
0.699999988079071,1,600.0,5.0000000000000004e-06,0.0,5.6553235490513085,-0.42422795145747128,0.0
0.699999988079071,2,600.0,1.8289897808199132e-06,1.0140965143732137e-06,0.0,0.0,0.0
0.699999988079071,3,600.0,5.0000000000000004e-06,0.0,15.166796277364501,-2.1737923699925772,0.0
0.699999988079071,4,600.0,1.9122397402780333e-06,1.2562399348809212e-06,0.0,0.0,0.0
0.699999988079071,5,600.0,5.0000000000000004e-06,0.0,9.7389948512958071,-1.741796055547931,0.0
0.699999988079071,6,600.0,1.706367427779496e-06,1.5347934514045575e-06,0.0,0.0,0.0
0.699999988079071,7,600.0,-1.2697348937665655e-07,-1.0302595431657028e-07,0.0,0.0,0.0
0.699999988079071,8,600.0,7.6836338871396174e-46,-6.7527962811373526e-46,-3.0918275058700813,2.7004997494583565,0.0
0.699999988079071,9,600.0,4.9594413050233996e-07,-2.4102602985650042e-07,0.0,0.0,0.0
0.699999988079071,10,600.0,7.7161119644560908e-36,-3.8286952074822217e-36,-9.0714583672924753,3.9249033166112692,0.0
0.699999988079071,11,600.0,8.2768249335946019e-07,-2.5354593360103796e-07,0.0,0.0,0.0
0.699999988079071,12,600.0,3.4555749843953081e-36,7.1581878356208735e-38,-9.2433382803707431,-1.4699985252004739,0.0
0.699999988079071,13,600.0,-7.3458997002103459e-08,-7.5938878266463512e-08,0.0,0.0,0.0
0.699999988079071,14,600.0,-2.22583184181003e-37,5.2569680360282839e-38,-3.0786864013602644,-1.5270417966272509,0.0
0.699999988079071,15,600.0,1.372826349345322e-08,-2.5814896132729282e-08,0.0,0.0,0.0
0.699999988079071,16,600.0,6.6763248455766614e-38,1.8153136195780677e-38,0.5716342098100694,0.58783264051609863,0.0
0.699999988079071,17,600.0,-1.5616002085130138e-09,-8.8228708980762054e-09,0.0,0.0,0.0
0.699999988079071,18,600.0,-7.0850524298236503e-40,-3.0972385892117726e-39,0.030193224075522225,0.082798303532526152,0.0
0.699999988079071,19,600.0,-1.7814016472251974e-09,-5.9158224951362371e-09,0.0,0.0,0.0
0.699999988079071,20,600.0,-5.0654902092392601e-48,-4.3495935834658088e-48,0.047995129481113265,0.040822688707455583,0.0
0.800000011920929,1,600.0,5.0000000000000004e-06,-9.9999999999999907e-06,5.6612529848582618,-0.41483225043017424,0.0
0.800000011920929,2,600.0,1.8344639086796306e-06,-8.9812247743286081e-06,0.0,0.0,0.0
0.800000011920929,3,600.0,5.0000000000000004e-06,-9.9999999999999907e-06,15.157795228237708,-2.1681781918808971,0.0
0.800000011920929,4,600.0,1.9061079108493252e-06,-8.7392300108223414e-06,0.0,0.0,0.0
0.800000011920929,5,600.0,5.0000000000000004e-06,-9.9999999999999907e-06,9.7614007229793529,-1.7624768357614164,0.0
0.800000011920929,6,600.0,1.7064893326937487e-06,-8.4607938462839884e-06,0.0,0.0,0.0
