step,id,x,y,z,normal_x,normal_y,normal_z,tangential_x,tangential_y,tangential_z,slip_1,slip_2,gap,pressure
1,200,1,2.672895017686078e-17,3.319291887558865e-32,-16.11825220718294,-2.614538070442861,0,-0.8487611420546609,4.841033557200565,6.528269162142005,0.04000000000000001,-0.03000074063771569,-0.001000144990601404,1000.170371442263
1,203,0.9807852506637573,0.1950903236865997,1.179442366148959e-31,-31.5531018132706,-7.266273478656418,0,-2.208913638096284,9.47462988864447,13.05658616236425,-0.03000068739641253,-0.03999999999999942,-0.001000029492291837,999.9879457136378
1,204,1,2.548255442986587e-17,1,-16.11825220718296,-2.614538070442896,0,-0.8225244891857612,4.841828354526352,6.528269162142012,0.03999999999999999,-0.0300007406377157,-0.001000144990601419,1000.170371442279
1,207,0.9807852506637573,0.1950903236865997,1,-31.55310181326918,-7.26627347865618,0,-2.157793822387304,9.486405063977553,13.05658616236368,-0.0300006873964109,-0.04000000000000058,-0.00100002949229188,999.9879457137401
1,211,0.9951847195625305,0.0980171412229538,-5.710605739237406e-34,64.74698140805299,8.344496285930745,0,2.455558904269636,-19.46074004215394,-26.1302605615594,-0.03000070927317396,-0.03999999999999887,-0.0009999322243811214,1000.073077720331
1,212,1,5.759409623842353e-18,0.5,65.02587317596353,6.220957533758171,0,1.669142749566884,-19.54388664423411,-26.14909457733366,0.04,-0.03000071395861836,-0.00100036198646321,1000.170371442271
1,215,0.9807852506637573,0.1950903236865997,0.5,127.0255781635575,29.25310961288163,0,8.789502820541363,-38.16651701256149,-52.29180892489692,-0.03000069884396183,-0.04,-0.00100000922075082,999.987945713689
1,219,0.9951847195625305,0.0980171412229538,1,64.74698140805576,8.344496285931173,0,2.55911925115449,-19.44739563738299,-26.13026056156052,-0.03000070927317095,-0.0400000000000011,-0.0009999322243811767,1000.073077720395
1,221,0.9238795042037964,0.3826834261417389,1.114560602807018e-31,-29.52729445851033,-13.28178489437093,0,-4.014696478332853,8.86105800478378,13.05577595636524,-0.03000068739641208,-0.03999999999999972,-0.00100002949229184,1000.000107428931
1,223,0.9238795042037964,0.3826834261417389,1,-29.5272944585099,-13.28178489437082,0,-3.96685532071614,8.882580115666499,13.05577595636507,-0.03000068739641136,-0.04000000000000027,-0.001000029492291828,1000.000107428856
1,226,0.9569403529167175,0.290284663438797,8.084312705921545e-34,61.87026721157852,20.81428055712913,0,6.20453893667064,-18.60634754897785,-26.12830593856691,-0.03000070927317294,-0.03999999999999962,-0.0009999322243810283,1000.000107428899
1,228,0.9238795042037964,0.3826834261417389,0.5,118.8749532653684,53.47159594379873,0,16.06624890799887,-35.71755515040201,-52.29060983660096,-0.03000069884396184,-0.04,-0.001000009220750769,1000.000107428893
