element,integration_point,x_m,y_m,z_m,temperature_k,hfl_x_w_m2,hfl_y_w_m2,hfl_z_w_m2,s11_pa,s22_pa,s33_pa,s12_pa,s13_pa,s23_pa,e11,e22,e33,e12_engineering,e13_engineering,e23_engineering,ivol_m3
1,1,0.5,0.5,0.5,300.3337484426221,-2.669987540976706,0.0002755650941708154,-0.003333314814881305,1.746229827404022e-09,300096.0352762638,300096.0352762638,148995.297677644,148995.2976776462,4.336808689942018e-09,3.254741223274388e-06,5.130341443751026e-06,5.130341443751026e-06,1.86244122097055e-06,1.862441220970577e-06,5.421010862427522e-20,1
2,1,1.5,0.5,0.5,350.3337484426221,-397.3300124590232,0.0002755650941708154,-0.003333314814881305,-3.469176590442657e-08,-300096.0352762816,-300096.0352762816,350.3561272463805,350.3561272452964,-6.505213034913027e-09,0.0006047552213996556,0.000602879621179179,0.000602879621179179,4.379451590579757e-09,4.379451590566204e-09,-8.131516293641283e-20,1
