time,element,point,stress_rr,stress_zz,stress_hoop,stress_rz,elastic_rr,elastic_zz,elastic_hoop,elastic_rz,plastic_rr,plastic_zz,plastic_hoop,plastic_rz,creep_rr,creep_zz,creep_hoop,creep_rz,equiv_plastic,equiv_creep,r,z,volume
0.0625,1,1,323.31812941839979,0.7756725898207435,323.31812949094024,-0.62931651311350623,1.1045224398043965e-09,-1.0178069261276536e-09,1.1045224402817128e-09,-4.1409026562868705e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034333336627743696,0.00031999955557951302,9.258101665400378e-10
0.0625,2,1,326.92726266742181,1.7199602764550548,327.03660199170582,-2.2162160178113735,1.1152009449534148e-09,-1.0246631047791462e-09,1.1159203977072035e-09,-1.4582701397198835e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010300000989545556,0.00031999955652874763,2.7774304995644176e-09
0.0625,3,1,322.45070922550042,-8.9816499725272365,330.39014857380096,6.5563100208630365,1.1044281183374894e-09,-1.0763968051855323e-09,1.1566696292493072e-09,4.314051993727878e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017166668315097586,0.0003199995584938156,4.62905083175689e-09
0.0625,4,1,292.0734804396667,-16.006969701055965,353.61047312504991,28.972624265176631,9.2695386678842295e-10,-1.1002154951375321e-09,1.3318672786582445e-09,1.9063986766486222e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024033335639624316,0.00031999956196266017,6.480671159402991e-09
0.0625,5,1,125.82628994822335,-112.23891291624307,447.68216443918743,155.33813136932912,9.9131112334864548e-11,-1.4673379225133245e-09,2.2169427664854086e-09,1.0221249044101855e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030900002953888985,0.00031999956805479814,8.332291458072427e-09
0.0625,6,1,3.4068694992627115,105.56106767149606,1438.2224399961583,118.59569481489086,-2.4221435946185809e-09,-1.7499689706452849e-09,7.0189428592509934e-09,7.8035967188198185e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037766670230002281,0.00031999957647324995,1.0183911620413053e-08
0.0625,7,1,15.650355073839741,-4.4626594480121691,15.650355058959541,4.585371104021613,6.0575216303901857e-11,-7.1768419249883715e-11,6.0575216205990142e-11,3.0171741864462212e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034333336598645222,0.00094499961459018926,9.258101654829034e-10
0.0625,8,1,-22.034010283405923,-16.236569205407864,-7.3192889388485405,23.528884249723394,-7.2951795549104488e-11,-3.4804633255877263e-11,2.3871070898083072e-11,1.5482005836317991e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010300000977938564,0.00094499961555068396,2.7774304959810207e-09
0.0625,9,1,-90.423817907693859,-46.528864315389384,-46.876714558151761,57.984164192140668,-3.0453827491827428e-10,-1.5709480280910846e-11,-1.7998334878287266e-11,3.8153580038428559e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017166668295309215,0.00094499961748682314,4.629050824708082e-09
0.0625,10,1,-237.47601931051952,-128.83560732797142,-107.54009957491436,166.50470860547111,-8.1390647964603801e-10,-9.905256880087148e-11,4.10718722142438e-11,1.0956009826239998e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024033335608256243,0.00094499962084310519,6.480671146285609e-09
0.0625,11,1,-327.39765735172944,-340.57048133672527,-32.783366337025086,339.26397114672625,-1.0470892074341217e-09,-1.1337663892553941e-09,8.9147282744263301e-10,2.2323569301454586e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030900002912652531,0.00094499962587057257,8.332291440331009e-09
