increment,time_s,node,temperature_k,u1_m,u2_m,u3_m,reaction_heat_flux_w,rf1_n,rf2_n,rf3_n
1,1000,1,660,5.587966121102346e-07,-2.872061970536161e-48,-2.580492147372844e-49,0.05650593606987577,0,-0.0006115901453723815,-0.001960916663438832
1,1000,2,651.7379446239025,2.235183885483583e-06,-2.23776697432178e-48,-2.32152613730374e-49,0,0,-0.0007339130556224979,0.002012468200255926
1,1000,3,660,4.83932303305996e-07,2.793986960730063e-07,2.029598020137634e-39,0.1130075561428278,0,0,-0.003987164748053745
1,1000,4,651.7378114802962,1.935725533432129e-06,1.117591971475714e-06,-1.918326225460296e-39,0,0,0,0.003935613210929078
1,1000,5,660,2.79398696073007e-07,4.839323033059949e-07,1.957566728752486e-39,0.1130075561428271,0,0,-0.003987164748393025
1,1000,6,651.7378114802962,1.117591971475715e-06,1.935725533432128e-06,-2.017286985413364e-39,0,0,0,0.003935613210483946
1,1000,7,660,-1.583992623739115e-48,5.587966121102331e-07,-1.348549520406705e-49,0.05650593606987778,-0.0006115901465225508,0,-0.001960916662518135
1,1000,8,651.7379446239025,-1.189622754350509e-48,2.235183885483584e-06,-1.352907612418261e-49,0,-0.0007339130565885496,0,0.002012468200743925
1,1000,9,660,5.588470764391653e-07,-1.517221248818635e-38,1.117639248632288e-05,0.1130026598795222,0,0.0009952739049870433,0
1,1000,10,651.7278994262862,2.23539227606083e-06,-1.198366781953776e-38,1.117636579578967e-05,0,0,0.000588383593996886,0
1,1000,11,660,4.839760050557893e-07,2.794239251367964e-07,1.117639248944495e-05,0.2259966882764244,0,0,0
1,1000,12,651.727766099069,1.935906004712223e-06,1.117696162751437e-06,1.117636582307691e-05,0,0,0,0
1,1000,13,660,2.794239251367966e-07,4.839760050557889e-07,1.117639248944496e-05,0.2259966882764215,0,0,0
1,1000,14,651.727766099069,1.117696162751438e-06,1.935906004712222e-06,1.117636582307691e-05,0,0,0,0
1,1000,15,660,-1.517221248640715e-38,5.58847076439165e-07,1.117639248632288e-05,0.1130026598795279,0.000995273903362506,0,0
1,1000,16,651.7278994262863,-1.198366781814395e-38,2.235392276060829e-06,1.117636579578968e-05,0,0.0005883835924764338,0,0
1,1000,17,660,5.589039440788223e-07,-4.278726295060478e-48,2.235396739508582e-05,0.05640472565575982,0,-0.0001764528941605307,0
1,1000,18,651.7608349598389,2.235614985778244e-06,-3.419600273507718e-48,2.235394792975049e-05,0,0,-6.170140479542838e-05,0
1,1000,19,660,4.840252550007391e-07,2.794523597994364e-07,2.235396738274602e-05,0.1128051443985381,0,0,0
1,1000,20,651.7607022358671,1.936098880233213e-06,1.117807522547392e-06,2.235394781800991e-05,0,0,0,0
1,1000,21,660,2.794523597994361e-07,4.840252550007403e-07,2.235396738274601e-05,0.1128051443985373,0,0,0
1,1000,22,651.760702235867,1.117807522547392e-06,1.936098880233213e-06,2.235394781800991e-05,0,0,0,0
1,1000,23,660,-3.938897714256782e-48,5.589039440788236e-07,2.235396739508582e-05,0.05640472565576284,-0.0001764528942410866,0,0
1,1000,24,651.7608349598388,-3.0474436162386e-48,2.235614985778244e-06,2.23539479297505e-05,0,-6.170140508243085e-05,0,0
1,1000,25,600.2121626074621,2.124141993919456e-09,-6.257307652203065e-51,1.845487080032694e-51,0,0,-3.32574565039224e-07,-4.489080855745812e-06
1,1000,26,600,2.492727269373979e-09,5.965218808649411e-52,-4.40904050507819e-51,-0.05340264954527746,0,-2.688631666826299e-07,3.784386843709307e-06
1,1000,27,600.2121814546557,1.839544072789026e-09,1.062022876581052e-09,3.46736875425869e-42,0,0,0,-7.959110175395445e-06
1,1000,28,600,2.158766856389713e-09,1.246334407228288e-09,-4.836318176113966e-42,-0.1068096105328548,0,0,8.663804180591711e-06
1,1000,29,600.2121814546557,1.062022876581309e-09,1.839544072788715e-09,4.491741422401282e-42,0,0,0,-7.959110173712833e-06
1,1000,30,600,1.246334407228568e-09,2.158766856389449e-09,-3.827486015946975e-42,-0.1068096105328619,0,0,8.663804184984594e-06
1,1000,31,600.2121626074621,1.015953033904418e-50,2.124141993919173e-09,5.100527619629798e-51,0,-3.325745714164464e-07,0,-4.489080854521648e-06
1,1000,32,600,-6.569971827942648e-53,2.4927272693738e-09,2.494791413949358e-51,-0.05340264954528778,-2.688631684460604e-07,0,3.784386848474993e-06
1,1000,33,600.2121362763336,2.12447845819178e-09,-5.159205321911527e-42,1.060806010656046e-08,0,0,3.139648571498009e-07,0
1,1000,34,600,2.493126120748546e-09,-4.760501014950575e-43,1.060804391720049e-08,-0.1068075274371687,0,2.944860618273892e-07,0
1,1000,35,600.212155118636,1.839836328062111e-09,1.062192842342146e-09,1.060805738980923e-08,0,0,0,0
1,1000,36,600,2.159113063492556e-09,1.246535109777789e-09,1.060804093793394e-08,-0.213623677296155,0,0,0
1,1000,37,600.2121551186361,1.062192842342312e-09,1.839836328061905e-09,1.060805738980924e-08,0,0,0,0
1,1000,38,600,1.246535109777969e-09,2.159113063492382e-09,1.060804093793394e-08,-0.2136236772961956,0,0,0
1,1000,39,600.2121362763337,-5.159205300134178e-42,2.124478458191591e-09,1.060806010656046e-08,0,3.139648437059981e-07,0,0
1,1000,40,600,-4.760501025007887e-43,2.493126120748424e-09,1.06080439172005e-08,-0.106807527437209,2.944860606309019e-07,0,0
1,1000,41,600.2122416228642,2.124883820570845e-09,-3.212142334708977e-51,2.12181808044318e-08,0,0,3.737088747896483e-08,0
1,1000,42,600,2.493599205425155e-09,-1.199506708828319e-51,2.121816689883177e-08,-0.05341590153609079,0,-4.438406866053127e-08,0
