time,element,point,stress_rr,stress_zz,stress_hoop,stress_rz,elastic_rr,elastic_zz,elastic_hoop,elastic_rz,plastic_rr,plastic_zz,plastic_hoop,plastic_rz,creep_rr,creep_zz,creep_hoop,creep_rz,equiv_plastic,equiv_creep,r,z,volume
1.0,1,1,416992.65893163311,250195.59535897986,416992.65893163305,-7.6591529796836469e-13,0.21683618264444926,-8.7423280101117813e-35,0.2168361826444492,-9.9568988735887403e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018040099343422623,0.00052831216351296268,6.047656757330133e-10
1.0,1,2,416992.65893163305,250195.59535897989,416992.65893163311,-4.6593368627218375e-12,0.2168361826444492,-2.2532041450206087e-34,0.21683618264444929,-6.0571379215383881e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00067326567323244043,0.00052831216351296268,2.2570162285093594e-09
1.0,1,3,416992.65893163317,250195.59535897989,416992.65893163317,1.6884992215956806e-29,0.21683618264444926,-3.332556610702446e-35,0.21683618264444926,2.1950489880743846e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018040099343422626,0.0019716878364870374,6.047656757330134e-10
1.0,1,4,416992.65893163311,250195.59535897983,416992.65893163305,-4.6593368627218399e-12,0.21683618264444923,-2.3424997302772489e-35,0.2168361826444492,-6.057137921538392e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00067326567323244032,0.0019716878364870374,2.2570162285093586e-09
1.0,2,1,416992.65893163317,250195.59535897989,416992.65893163311,4.4110954184751181e-28,0.21683618264444929,-4.0016697470429618e-34,0.21683618264444923,5.734424044017653e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010340676601008931,0.00052831216351296268,3.4665475799753886e-09
1.0,2,2,416992.65893163322,250195.59535897989,416992.65893163311,1.891393424184736e-11,0.21683618264444932,-5.3806410910523891e-34,0.2168361826444492,2.4588114514401567e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015269323398991071,0.00052831216351296268,5.118798132751728e-09
1.0,2,3,416992.65893163299,250195.5953589798,416992.65893163299,-1.5573686259013895e-11,0.21683618264444915,-9.0076129516821552e-35,0.2168361826444492,-2.0245792136718061e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010340676601008931,0.0019716878364870374,3.466547579975387e-09
1.0,2,4,416992.65893163334,250195.59535897995,416992.65893163311,4.9997687285934902e-12,0.2168361826444494,-8.0175560712569602e-35,0.2168361826444492,6.4996993471715367e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015269323398991071,0.0019716878364870374,5.118798132751732e-09
1.0,3,1,416992.65893163282,250195.59535897977,416992.65893163299,4.5614711613201632e-11,0.21683618264444901,-7.1291066930747451e-34,0.21683618264444929,5.9299125097162119e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018877343267675595,0.00052831216351296268,6.328329484217758e-09
1.0,3,2,416992.65893163288,250195.59535897977,416992.65893163299,-7.7868431295069442e-12,0.21683618264444912,-8.5080780370842015e-34,0.2168361826444492,-1.0122896068359027e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023805990065657737,0.00052831216351296268,7.980580036994108e-09
1.0,3,3,416992.65893163293,250195.59535897977,416992.65893163299,-2.8934678190347736e-11,0.21683618264444909,-1.4682669292661864e-34,0.21683618264444923,-3.7615081647452055e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001887734326767559,0.0019716878364870374,6.328329484217757e-09
1.0,3,4,416992.65893163357,250195.59535898006,416992.65893163328,-2.3360529388520865e-11,0.21683618264444962,-1.3692612412236537e-34,0.21683618264444918,-3.0368688205077126e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023805990065657737,0.0019716878364870374,7.98058003699412e-09
1.0,4,1,416992.65893163346,250195.59535898,416992.65893163322,1.6680033422853912e-11,0.21683618264444951,-1.0256543639106564e-33,0.2168361826444492,2.1684043449710086e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002741400993434227,0.00052831216351296268,9.190111388460146e-09
1.0,4,2,416992.65893163282,250195.59535897974,416992.65893163299,4.6721058777041659e-11,0.21683618264444901,-1.1635514983116021e-33,0.21683618264444926,6.0737376410154152e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032342656732324403,0.00052831216351296268,1.084236194123646e-08
1.0,4,3,416992.65893163357,250195.59535898006,416992.65893163328,-1.6680033422853912e-11,0.21683618264444962,-2.0357725633641195e-34,0.2168361826444492,-2.1684043449710086e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027414009934342265,0.0019716878364870374,9.190111388460135e-09
1.0,4,4,416992.65893163276,250195.59535897971,416992.65893163293,-1.5573686259013888e-11,0.21683618264444898,-1.9367668753215631e-34,0.21683618264444923,-2.0245792136718055e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032342656732324403,0.0019716878364870374,1.0842361941236449e-08
1.0,5,1,416992.65893163293,250195.59535897983,416992.65893163311,-4.4253886553600932e-12,0.21683618264444909,-1.3383980585138381e-33,0.21683618264444929,-5.7530052519681212e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035950676601008932,0.00052831216351296268,1.2051893292702532e-08
1.0,5,2,416992.65893163381,250195.59535898018,416992.65893163334,-8.9356032759739142e-12,0.21683618264444979,-1.4762951929147802e-33,0.2168361826444492,-1.1616284258766088e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040879323398991078,0.00052831216351296268,1.3704143845478884e-08
1.0,5,3,416992.65893163253,250195.59535897963,416992.65893163288,-3.3360066845707831e-11,0.21683618264444882,-2.6032781974620537e-34,0.21683618264444923,-4.3368086899420177e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035950676601008928,0.0019716878364870374,1.2051893292702507e-08
1.0,5,4,416992.65893163346,250195.59535898,416992.65893163322,1.3360991931333889e-11,0.21683618264444951,-2.5042725094195337e-34,0.2168361826444492,1.7369289510734055e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004087932339899107,0.0019716878364870374,1.3704143845478861e-08
1.0,6,1,416992.65893163334,250195.59535897995,416992.65893163311,-4.4253886553600504e-12,0.2168361826444494,-1.6105684676214418e-33,0.2168361826444492,-5.7530052519680649e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044487343267675603,0.00052831216351296268,1.4913675196944894e-08
1.0,6,2,416992.65893163276,250195.59535897971,416992.65893163293,-3.6168347737934641e-11,0.21683618264444895,-1.3347741988195521e-33,0.21683618264444923,-4.7018852059315028e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049415990065657736,0.00052831216351296268,1.6565925749721233e-08
1.0,6,3,416992.65893163346,250195.59535898003,416992.65893163334,4.4253886553600383e-12,0.21683618264444951,-4.387982396427108e-34,0.21683618264444926,5.7530052519680495e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044487343267675603,0.0019716878364870374,1.4913675196944864e-08
1.0,6,4,416992.65893163276,250195.59535897968,416992.65893163288,-2.6126397298120903e-11,0.21683618264444895,-4.5859937725122028e-34,0.2168361826444492,-3.3964316487557173e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049415990065657736,0.0019716878364870374,1.6565925749721223e-08
1.0,7,1,416992.65893163311,250195.59535897986,416992.65893163305,-7.659152979683653e-13,0.21683618264444926,-8.4435286414799337e-50,0.2168361826444492,-9.956898873588748e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018040099343422623,0.0030283121635129627,6.047656757330132e-10
1.0,7,2,416992.65893163305,250195.59535897989,416992.65893163311,-4.6593368627218391e-12,0.2168361826444492,3.1841136652599028e-50,0.21683618264444929,-6.0571379215383905e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00067326567323244043,0.0030283121635129627,2.257016228509359e-09
1.0,7,3,416992.65893163317,250195.59535897989,416992.65893163317,-1.0438940668697112e-43,0.21683618264444926,6.8996404209349933e-50,0.21683618264444926,-1.3570622869306244e-49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018040099343422626,0.0044716878364870379,6.047656757330133e-10
1.0,7,4,416992.65893163311,250195.59535897983,416992.65893163305,-4.6593368627218399e-12,0.21683618264444923,1.3399550303742485e-49,0.2168361826444492,-6.057137921538392e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00067326567323244032,0.004471687836487037,2.2570162285093586e-09
1.0,8,1,416992.65893163317,250195.59535897989,416992.65893163311,-6.5114319095277766e-43,0.21683618264444929,1.4223233495838405e-49,0.21683618264444923,-8.4648614823861092e-49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010340676601008931,0.0030283121635129627,3.4665475799753874e-09
