stage,time_s,node,temperature_k,ux_m,uy_m,uz_m,reaction_heat_flux_w,rfx_n,rfy_n,rfz_n
1,0.1,1,600,-4.038159811302901e-34,-4.057584744761674e-34,-4.057584744733648e-34,1.555744486029561e-14,-50151812.85101932,-3.15116939210518e-05,-3.151203079014417e-05
1,0.1,2,600,0.0015,-4.057584744733648e-34,-4.057584744747661e-34,0,50151812.85101932,-3.15116939210518e-05,-3.151137668782212e-05
1,0.1,3,600,0.0015,-0.0005484599934465689,-4.057584744719635e-34,0,50151812.85101932,0,-3.151268761398703e-05
1,0.1,4,600,-4.038159811302901e-34,-0.0005484599934465689,-4.057584744719635e-34,1.44461663274157e-14,-50151812.85101932,0,-3.151334171630908e-05
1,0.1,5,600,-4.038159811316914e-34,-4.057584744719635e-34,-0.0005484599934465689,-1.400256411431013e-14,-50151812.85101932,-3.15130244830794e-05,0
1,0.1,6,600,0.0015,-4.057584744733648e-34,-0.0005484599934465688,0,50151812.85101932,-3.15130244830794e-05,0
1,0.1,7,600,0.0015,-0.0005484599934465689,-0.0005484599934465689,0,50151812.85101932,0,0
1,0.1,8,600,-4.038159811330927e-34,-0.0005484599934465689,-0.0005484599934465689,-1.511384264719004e-14,-50151812.85101932,0,0
2,0.2,1,600,-1.954221774709584e-34,-1.965081426421905e-34,-1.965081426428911e-34,-8.825861593912344e-15,-50333038.74167386,-3.251940758963967e-06,-3.263165724646721e-06
2,0.2,2,600,0.002,-1.965081426414898e-34,-1.965081426435918e-34,0,50333038.74167386,-3.251940758963967e-06,-3.263074761821603e-06
2,0.2,3,600,0.002,-0.0007970299290867136,-1.965081426428911e-34,0,50333038.74167386,0,-3.263924377859508e-06
2,0.2,4,600,-1.954221774695571e-34,-0.0007970299290867136,-1.965081426428911e-34,-3.935011586203349e-15,-50333038.74167386,0,-3.264015340684626e-06
2,0.2,5,600,-1.954221774730604e-34,-1.965081426435918e-34,-0.0007970299290867137,-3.935011586203349e-15,-50333038.74167386,-3.252770748905099e-06,0
2,0.2,6,600,0.002,-1.965081426428911e-34,-0.0007970299290867137,0,50333038.74167386,-3.252770748905099e-06,0
2,0.2,7,600,0.002,-0.0007970299290867137,-0.0007970299290867137,0,50333038.74167386,0,0
2,0.2,8,600,-1.954221774723597e-34,-0.0007970299290867137,-0.0007970299290867137,9.558384215056448e-16,-50333038.74167386,0,0
3,0.3,1,600,-1.937065266715113e-34,-1.949276314789717e-34,-1.949276314796724e-34,-2.449925115973303e-14,-50513462.95523898,-3.238660267301818e-06,-3.238522813554719e-06
3,0.3,2,600,0.0025,-1.94927631480373e-34,-1.949276314789717e-34,0,50513462.95523898,-3.238660267301818e-06,-3.238797721048918e-06
3,0.3,3,600,0.0025,-0.001045416160396007,-1.949276314796724e-34,0,50513462.95523898,0,-3.238005977178966e-06
3,0.3,4,600,-1.93706526672212e-34,-0.001045416160396007,-1.94927631480373e-34,-1.894007598232101e-14,-50513462.95523898,0,-3.237731069684767e-06
3,0.3,5,600,-1.93706526672212e-34,-1.949276314796724e-34,-0.001045416160396007,9.522900926028508e-15,-50513462.95523898,-3.237868523431867e-06,0
3,0.3,6,600,0.0025,-1.949276314810737e-34,-0.001045416160396007,0,50513462.95523898,-3.237868523431867e-06,0
3,0.3,7,600,0.0025,-0.001045416160396007,-0.001045416160396007,0,50513462.95523898,0,0
3,0.3,8,600,-1.93706526672212e-34,-0.001045416160396007,-0.001045416160396007,1.508207610344052e-14,-50513462.95523898,0,0
4,0.4,1,600,-1.91999659315936e-34,-1.933534406889062e-34,-1.933534406994159e-34,-1.35181260167971e-14,-50693084.26882764,-3.190935028702726e-06,-3.191023551379497e-06
4,0.4,2,600,0.003,-1.933534406889062e-34,-1.933534407001166e-34,0,50693084.26882764,-3.190935028702726e-06,-3.190866112619822e-06
4,0.4,3,600,0.003,-0.001293618927315571,-1.933534406994159e-34,0,50693084.26882764,0,-3.190004873927042e-06
