time,node,temperature,ur,uz,rf_r,rf_z,reaction_heat
1.0,1,600.0,-3.0407918820873124e-52,1.3856034675486659e-37,-1.3201587834422295e-34,-0.19093472728519342,-1.032795210564387e-14
1.0,2,600.6866666666666,0.00016699999999999999,8.3136208052919946e-37,-0,-1.1456083637111603,-5.118157785654127e-14
1.0,3,625.6866666666666,0.00016699999999999999,1.8149187003101773e-71,-0,-1.1102230246251565e-16,-1.0786134777326436e-14
1.0,4,625.0,-6.0715321659188246e-52,5.4041439632863095e-69,1.3201587834422292e-34,-0,-5.393067388661995e-15
1.0,5,601.3733333333333,0.00033399999999999999,1.6627241610583993e-36,8.8817841970012523e-16,-2.2912167274223219,-9.697008832441743e-14
1.0,6,626.3733333333333,0.00033399999999999999,-3.6996496820023862e-68,1.7763568394002505e-15,-0,-1.0786134777322217e-14
1.0,7,602.06,0.00050100000000000003,2.4940862415875994e-36,-3.5527136788005009e-15,-3.4368250911334837,-1.4275859879229883e-13
1.0,8,627.06,0.00050100000000000003,1.6704779438076223e-52,-7.1054273576010019e-15,2.2204460492503131e-16,-1.0786134777330926e-14
1.0,9,602.7466666666667,0.00066799999999999997,3.3254483221167992e-36,7.1054273576010019e-15,-4.5824334548446437,-1.885471092601717e-13
1.0,10,627.7466666666667,0.00066799999999999997,1.3032300656846987e-84,1.4210854715202004e-14,-0,-1.0786134777318266e-14
1.0,11,603.4333333333333,0.00083500000000000002,4.156810402645998e-36,-1.2434497875801753e-14,-5.7280418185558046,-2.3433561972805493e-13
1.0,12,628.4333333333333,0.00083500000000000002,-4.6102872293408391e-68,-2.4868995751603507e-14,8.8817841970012523e-16,-1.0786134777331444e-14
1.0,13,604.12,0.0010020000000000001,2.3555258948327299e-36,16.77481985133603,-3.2458903638482908,4.205127137418232
1.0,14,629.12,0.0010020000000000001,4.3594013300172038e-68,33.54963970267206,-1.3322676295501878e-15,9.818237562359329
1.0,15,650.6866666666666,0.00016699999999999999,1.8034767908601588e-52,-0,-3.3306690738754696e-16,-1.0786134777326496e-14
1.0,16,650.0,-3.0538424910233095e-52,2.0880974297595278e-53,-2.2204460492503131e-16,-8.3266726846886741e-17,-5.393067388662235e-15
1.0,17,651.3733333333333,0.00033399999999999999,-2.5057169157114334e-52,-0,-2.2204460492503131e-16,-1.0786134777321794e-14
1.0,18,652.06,0.00050100000000000003,-6.6819117752304891e-52,-8.8817841970012523e-15,6.6613381477509392e-16,-1.0786134777331431e-14
1.0,19,652.7466666666667,0.00066799999999999997,5.1251501753079907e-52,1.4210854715202004e-14,1.3322676295501878e-15,-1.0786134777316613e-14
1.0,20,653.4333333333333,0.00083500000000000002,1.2212453270876719e-51,-1.7763568394002505e-14,-0,-1.0786134777334523e-14
1.0,21,654.12,0.0010020000000000001,1.6248594945789493e-51,33.54963970267206,-8.8817841970012523e-16,11.226220849881932
1.0,22,675.6866666666666,0.00016699999999999999,-8.3523897190381114e-53,-4.4408920985006262e-16,-2.2204460492503131e-16,-1.0786134777326559e-14
1.0,23,675.0,3.0668930999593065e-52,-2.0880974297595278e-53,-8.8817841970012523e-16,-0,-5.393067388662101e-15
1.0,24,676.3733333333333,0.00033399999999999999,-1.0813039352797202e-52,-0,4.4408920985006262e-16,-1.0786134777321712e-14
1.0,25,677.06,0.00050100000000000003,4.4408920985006237e-52,-8.8817841970012523e-15,8.8817841970012523e-16,-1.0786134777330825e-14
1.0,26,677.7466666666667,0.00066799999999999997,-6.2642922892785835e-52,1.5987211554602254e-14,8.8817841970012523e-16,-1.0786134777315225e-14
1.0,27,678.4333333333333,0.00083500000000000002,-1.3363823550460978e-51,-1.4210854715202004e-14,-8.8817841970012523e-16,-1.078613477733475e-14
1.0,28,679.12,0.0010020000000000001,8.9229314519603523e-52,33.54963970267206,2.3162348092349852e-57,12.634204137404536
1.0,29,700.6866666666666,0.00016699999999999999,-8.3136208052919946e-37,-4.4408920985006262e-16,1.1456083637111607,4.039544307921454e-14
1.0,30,700.0,3.0538424910233095e-52,-1.3856034675486659e-37,-6.6613381477509392e-16,0.19093472728519351,4.9348847169820195e-15
1.0,31,701.3733333333333,0.00033399999999999999,-1.6627241610583989e-36,8.8817841970012523e-16,2.2912167274223219,8.618395354709499e-14
1.0,32,702.06,0.00050100000000000003,-2.4940862415875994e-36,-3.5527136788005009e-15,3.4368250911334828,1.3197246401496806e-13
1.0,33,702.7466666666667,0.00066799999999999997,-3.3254483221167985e-36,8.8817841970012523e-15,4.5824334548446428,1.7776097448285381e-13
1.0,34,703.4333333333333,0.00083500000000000002,-4.1568104026459986e-36,-8.8817841970012523e-15,5.7280418185558046,2.2354948495072215e-13
1.0,35,704.12,0.0010020000000000001,-2.3555258948327319e-36,16.77481985133603,3.2458903638482903,7.021093712463702
1.0,36,499.5879,0.001,5.1168175815053756e-37,-3.7594315571896924,-0.56659977024541541,-4.205127137418343
1.0,37,499.55935,0.001,1.0352755310233567e-36,0.5151208936787981,-1.1407581970115541,-2.891559671723626e-14
1.0,38,505.57135,0.001,7.9347702330862058e-52,1.0302417873575962,1.1102230246251565e-16,3.594874208027783e-16
1.0,39,505.5999,0.001,1.6704779438076223e-52,-7.5188631143594709,-1.1853651161596587e-58,-7.388174772473936
1.0,40,499.5308,0.001,5.2286894759506718e-37,4.2314406883744979,-0.57357392068903523,-1.8553484218805754e-14
1.0,41,505.5428,0.001,6.6819117752304891e-52,8.4628813767489959,-1.1102230246251565e-16,-6.9873399996048135e-15
1.0,42,511.58335,0.001,-1.3363823550460978e-51,1.0302417873575944,-1.1102230246251565e-16,3.5948742079903753e-16
1.0,43,511.6119,0.001,-1.0022867662845734e-51,-7.5188631143594682,-8.5267816261782374e-58,-8.09919228094343
1.0,44,511.5548,0.001,9.7344354799133641e-52,8.4628813767489923,-1.1102230246251565e-16,-6.9873399996011705e-15
1.0,45,517.5953499999999,0.001,-5.0114338314228668e-52,1.0302417873575931,-0,3.5948742079408664e-16
