time,element,point,s_xx,s_yy,s_zz,s_xy,s_yz,s_xz,e_xx,e_yy,e_zz,e_xy,e_yz,e_xz,p_xx,p_yy,p_zz,p_xy,p_yz,p_xz,c_xx,c_yy,c_zz,c_xy,c_yz,c_xz,equiv_plastic,equiv_creep
9.999999717180685e-10,1,1,100000000.00000143,-2.5331974029541016e-07,-2.0116567611694336e-07,1.9729352032969394e-07,7.2975146224985874e-09,1.4425622655546315e-07,0.00050000000000000793,-0.00015000000000000316,-0.00015000000000000278,1.2824078821430107e-18,4.7433845046240819e-20,9.3766547261051048e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.999999717180685e-10,1,2,100000000.00000122,2.6077032089233398e-07,3.0547380447387695e-07,9.510225306249052e-07,4.9518849224097554e-09,8.1054537414180736e-07,0.00050000000000000532,-0.00015000000000000099,-0.00015000000000000075,6.1816464490618839e-18,3.2187251995663413e-20,5.2685449319217481e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.999999717180685e-10,1,3,100000000.00000103,-4.2095780372619629e-07,-4.3958425521850586e-07,-3.2213314547886623e-07,-2.0850041778567392e-09,1.6575783213961077e-07,0.00050000000000000641,-0.00015000000000000297,-0.0001500000000000031,-2.0938654456126304e-18,-1.3552527156068805e-20,1.07742590890747e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.999999717180685e-10,1,4,100000000.00000101,3.5762786865234375e-07,2.5331974029541016e-07,-5.3584607370918201e-07,5.8640742502220791e-09,7.4278273836146333e-07,0.00050000000000000424,-0.00015000000000000012,-0.00015000000000000083,-3.482999479109683e-18,3.8116482626443515e-20,4.8280877993495119e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.999999717180685e-10,1,5,100000000.00000092,-3.7252902984619141e-07,-4.3213367462158203e-07,1.6653970870630703e-07,5.4210108624275222e-08,-3.2343627309002665e-07,0.00050000000000000587,-0.00015000000000000262,-0.00015000000000000302,1.0825081065909958e-18,3.5236570605778894e-19,-2.1023357750851734e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.999999717180685e-10,1,6,100000000.00000112,2.7567148208618164e-07,4.1723251342773438e-07,8.0298723399707672e-07,1.3031276111604621e-08,-4.9375505186869903e-07,0.00050000000000000456,-0.00015000000000000094,-0.00014999999999999999,5.2194170209809987e-18,8.4703294725430034e-20,-3.209407837146544e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.999999717180685e-10,1,7,100000000.00000066,-4.8428773880004883e-07,-4.9173831939697266e-07,-2.8564557236637325e-07,3.492381997910038e-08,-1.9077788227389164e-07,0.00050000000000000478,-0.00015000000000000267,-0.00015000000000000275,-1.8566962203814263e-18,2.2700482986415249e-19,-1.2400562347802957e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.999999717180685e-10,1,8,100000000.00000086,3.8743019104003906e-07,3.8743019104003906e-07,-5.1186852566382945e-07,-4.6912594001776633e-08,-4.3576587317205849e-07,0.00050000000000000326,-0.00014999999999999996,-0.00014999999999999999,-3.3271454168148917e-18,-3.0493186101154812e-19,-2.8324781756183803e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10000000249011609,1,1,100000000.00000146,-2.4051405489444733e-07,-2.4156179279088974e-07,1.6492696298676395e-07,1.0289194895966579e-08,1.6564593858607542e-07,0.00050000000000000803,-0.00015000000000000305,-0.00015000000000000305,1.0720252594139657e-18,6.687976682378277e-20,1.0766986008094903e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000534e-05,-5.0000000000002706e-06,-5.0000000000002638e-06,2.9594028049455177e-20,1.0946271933748284e-21,2.163843398332027e-20,0.0,1.0000000000000534e-05
0.10000000249011609,1,2,100000000.00000136,3.5029370337724686e-07,3.6088749766349792e-07,8.2352252033725558e-07,5.6764990546540747e-09,8.279126820788162e-07,0.00050000000000000576,-0.00015000000000000083,-0.0001500000000000008,5.3528963821921615e-18,3.689724385525149e-20,5.3814324335123054e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000318e-05,-5.0000000000001622e-06,-5.0000000000001571e-06,1.4265337959373897e-19,7.4278273836147992e-22,1.2158180612127381e-19,0.0,1.0000000000000318e-05
0.10000000249011609,1,3,100000000.00000098,-3.8393773138523102e-07,-3.9464794099330902e-07,-3.0821624379459956e-07,3.5460608314313019e-08,1.6365929548271493e-07,0.00050000000000000619,-0.00015000000000000283,-0.00015000000000000291,-2.0034055846648973e-18,2.3049395404303465e-19,1.0637854206376471e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000475e-05,-5.000000000000235e-06,-5.0000000000002376e-06,-4.8319971821831525e-20,-3.1275062667852116e-22,2.4863674820942431e-20,0.0,1.0000000000000475e-05
0.10000000249011609,1,4,100000000.000001,4.2107421904802322e-07,2.7427449822425842e-07,-4.8428883217947284e-07,9.3042058429538543e-09,8.258032442582503e-07,0.00050000000000000402,-0.00014999999999999982,-0.0001500000000000008,-3.1478774091665735e-18,6.0477337979200049e-20,5.3677210876786272e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.000000000000025e-05,-5.0000000000001165e-06,-5.0000000000001317e-06,-8.0376911056378736e-20,8.7961113753332757e-22,1.1141741075422149e-19,0.0,1.000000000000025e-05
0.10000000249011609,1,5,100000000.000001,-4.2072497308254242e-07,-3.9685983210802078e-07,1.5908030553826804e-07,3.4813054132151704e-08,-3.1411540224973756e-07,0.0005000000000000063,-0.00015000000000000305,-0.00015000000000000289,1.0340219859987423e-18,2.2628485185898608e-19,-2.0417501146232941e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000433e-05,-5.0000000000002122e-06,-5.0000000000002215e-06,2.4980956305946806e-20,8.1315162936415282e-21,-4.8515440963505458e-20,0.0,1.0000000000000434e-05
0.10000000249011609,1,6,100000000.00000103,3.1373929232358932e-07,4.373723641037941e-07,8.1057632342257203e-07,1.7629499718389331e-08,-4.8835101925543596e-07,0.00050000000000000413,-0.00015000000000000064,-0.00014999999999999988,5.2687461022467188e-18,1.1459174816953066e-19,-3.1742816251603337e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000268e-05,-5.0000000000001436e-06,-5.0000000000001249e-06,1.2044808509956381e-19,1.9546914167407305e-21,-7.4063257780306282e-20,0.0,1.000000000000027e-05
0.10000000249011609,1,7,100000000.0000006,-4.4982880353927612e-07,-4.4563785195350647e-07,-3.1635577933507887e-07,2.9312602605736148e-08,-3.030215260538795e-07,0.00050000000000000446,-0.00015000000000000251,-0.00015000000000000248,-2.0563125656780126e-18,1.9053191693728498e-19,-1.9696399193502168e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000377e-05,-5.0000000000001893e-06,-5.0000000000001927e-06,-4.2846835854957122e-20,5.2385729968651961e-21,-2.8616682341084506e-20,0.0,1.000000000000038e-05
