2,3,6,7,10,14,15,18,21,23,25,28,30,33,35,37,40,42,45,47,49,52,54,57,60,61,64,68,69,72,76,78,80,83,85,88
1.517279220345e-03,3.801133633722e-02,9.491812399634e-02,8.368647218818e-02,-7.112293149139e-01,-2.356679914229e-01,-1.633299440413e-01,-1.039171618998e-01,1.347123643249e-03,1.824331836171e-04,-5.025796714943e-03,-2.433196797751e-04,-2.492398963024e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.051580465416e-01,-8.720743312757e-02,-8.720743312757e-02,-2.922569057451e-02,3.574287590140e-01,3.574287590139e-01,4.181249613007e-02,4.181249613006e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,1.453554220653e-02,0.000000000000e+00,4.749631236120e-03,0.000000000000e+00,0.000000000000e+00,-7.609991598926e-03,0.000000000000e+00,-1.378505890615e-01,9.588199992014e-02,-8.028126967860e-02,-2.692517218066e-01,-6.188381124657e-03,6.248888541495e-02,6.530204384576e-02,-5.342719413094e-01,-1.223795417385e-01,-8.512466630534e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.232445987654e-02,4.051580465416e-01,-1.753541434471e-02,-8.720743312757e-02,2.144572554084e-01,2.508749767804e-02,3.574287590139e-01,2.508749767804e-02,-3.488297325103e-02,-1.169027622980e-02,1.429715036056e-01,1.672499845203e-02,1.672499845203e-02
9.491812399634e-02,8.368647218818e-02,1.517279220345e-03,3.801133633722e-02,-1.039171618998e-01,-2.356679914229e-01,-1.633299440413e-01,-7.112293149139e-01,1.824331836171e-04,1.347123643249e-03,-2.492398963024e-04,-2.433196797751e-04,-5.025796714943e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-8.720743312757e-02,-2.922569057451e-02,4.051580465416e-01,-8.720743312757e-02,4.181249613006e-02,3.574287590139e-01,4.181249613007e-02,3.574287590140e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,4.749631236120e-03,0.000000000000e+00,1.453554220653e-02,0.000000000000e+00,0.000000000000e+00,-7.609991598926e-03,0.000000000000e+00,9.588199992014e-02,-1.378505890615e-01,-6.188381124657e-03,-2.692517218066e-01,-8.028126967860e-02,6.530204384576e-02,6.248888541495e-02,-8.512466630534e-02,-1.223795417385e-01,-5.342719413094e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.753541434471e-02,-8.720743312757e-02,-5.232445987654e-02,4.051580465416e-01,2.508749767804e-02,2.508749767804e-02,3.574287590139e-01,2.144572554084e-01,-1.169027622980e-02,-3.488297325103e-02,1.672499845203e-02,1.672499845203e-02,1.429715036056e-01
3.739033587707e-02,-1.545337989253e-02,3.122526781805e-02,1.129900391589e-01,-1.457420716055e-01,-5.603838778585e-02,-3.493980688118e-01,-4.976430410610e-02,2.215193146679e-02,8.038387475918e-02,-3.225833449589e-01,-2.156328909379e-01,-1.083295869326e-01,6.341449380162e-03,4.224168309064e-03,-1.873686471151e-02,-5.666763575539e-03,-7.361403450863e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-8.706059524919e-02,-8.706059524916e-02,-1.330911537220e-01,-1.330911537220e-01,6.107531349427e-01,3.133680555555e-01,3.133680555556e-01,2.028142518886e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.177494921248e-01,1.233955482823e-01,1.177494921248e-01,1.233955482824e-01,-2.947524871668e-01,-2.785964780348e-01,-4.797395527108e-01,-2.947524871668e-01,3.013364055954e-02,3.013364055954e-02,-6.954926799056e-02,-5.500845560534e-02,-6.954926799052e-02,1.932323936865e-04,1.932323936865e-04,-3.864647873729e-04,-2.229004803496e-04,-3.864647873729e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-8.706059524916e-02,-1.330911537220e-01,-8.706059524919e-02,-1.330911537220e-01,3.133680555556e-01,6.107531349427e-01,2.028142518886e-01,3.133680555555e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2.050612188096e-03,4.793253639814e-02,2.050612188096e-03,4.793253639815e-02,-4.393181124108e-03,-2.829978473603e-03,-1.193292958083e-01,-4.393181124106e-03,1.109214224280e-01,1.109214224280e-01,-1.189228440097e-01,-4.274996498165e-01,-1.189228440097e-01,7.961412119782e-02,7.961412119785e-02,-2.016226416957e-01,-2.544862606906e-01,-2.016226416957e-01,7.271759568940e-03,7.271759568939e-03,-1.606809153584e-02,-9.422202042350e-03,-1.606809153583e-02,-7.985469223323e-02,-8.706059524916e-02,-7.985469223323e-02,-8.706059524919e-02,1.880208333334e-01,1.216885511331e-01,6.107531349427e-01,1.880208333333e-01,-5.323646148882e-02,-5.323646148882e-02,1.253472222222e-01,8.112570075542e-02,1.253472222222e-01
3.122526781805e-02,1.129900391589e-01,3.739033587707e-02,-1.545337989253e-02,-4.976430410610e-02,-5.603838778585e-02,-3.493980688118e-01,-1.457420716055e-01,8.038387475918e-02,2.215193146679e-02,-1.083295869326e-01,-2.156328909379e-01,-3.225833449589e-01,4.224168309064e-03,6.341449380162e-03,-7.361403450863e-03,-5.666763575539e-03,-1.873686471151e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.330911537220e-01,-1.330911537220e-01,-8.706059524919e-02,-8.706059524916e-02,2.028142518886e-01,3.133680555555e-01,3.133680555556e-01,6.107531349427e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.149777884099e-01,7.713119994133e-02,0.000000000000e+00,-1.334074953063e-01,0.000000000000e+00,-4.860705912238e-02,1.004150392778e-01,-7.417501017155e-01,-2.658337598377e-01,-1.029256116471e-01,0.000000000000e+00,-8.720743312757e-02,0.000000000000e+00,-2.922569057451e-02,0.000000000000e+00,0.000000000000e+00,4.181249613007e-02,0.000000000000e+00,4.051580465416e-01,-8.720743312757e-02,3.574287590140e-01,3.574287590139e-01,4.181249613006e-02
