element,integration_point,current_x,current_y,current_z,ivol,vonmises_stress,effective_plastic_strain,effective_creep_strain
1,1,0.028151613883476478,0.035225493246855102,0.035225473170432939,0.0077100031288409622,104958.7636794323,0,0
1,2,0.12489032503621265,0.035179272974240547,0.035179308507464611,0.012337649821281353,107187.8188046897,0,0
1,3,0.2216227223860294,0.035149318825981518,0.035149603001601221,0.0077115273931987888,112702.511541622,0,0
1,4,0.028153131107825267,0.50000006232665783,0.035225264619820423,0.012336683370567361,90744.22610025255,0,0
1,5,0.12489702115225514,0.50000046531261355,0.035178568652909317,0.019741386300172192,98632.73141796314,0,0
1,6,0.22163454311445072,0.50000116078768908,0.035148619030241871,0.012339191128246789,107344.7673838343,0,0
1,7,0.028150822290702739,0.96477488782030962,0.035224971289844448,0.0077098019133587494,108178.4165728007,0,0
1,8,0.12488674306716924,0.96482279522889347,0.03517745267541468,0.012337396715143455,110630.8136625952,0,0
1,9,0.22161624148208647,0.96485502149136138,0.035146967592366941,0.0077114026943328447,116351.4049674946,0,0
1,10,0.028153003713021114,0.035225180184384849,0.50000008308514854,0.012336631697050649,91245.17613016658,0,0
1,11,0.12489644430099436,0.035178131196362705,0.50000062028977299,0.019741321961523943,99193.71117880274,0,0
1,12,0.22163349873497007,0.035147731171158395,0.50000154740033853,0.012339159839426879,107943.9900754661,0,0
1,13,0.028154551699695708,0.50000012527219584,0.5000001669950882,0.01973971766526067,73803.72569396465,0,0
1,14,0.1249032769128402,0.50000074456648602,0.500000992552037,0.031587984197879858,89747.79458866679,0,0
1,15,0.22164556172210872,0.50000165634450067,0.50000220800953055,0.01974387301528208,102392.6744897153,0,0
1,16,0.02815223849106531,0.96477532676919575,0.50000008309438504,0.012336321307520172,94253.4600190049,0,0
1,17,0.1248929793638674,0.96482449549384219,0.50000062032378256,0.019740935492052834,102563.5086248119,0,0
1,18,0.22162722558291501,0.96485760022311962,0.50000154744832725,0.012338971895693086,111547.8387146267,0,0
1,19,0.028150558640584356,0.035224824191549091,0.96477503481264071,0.007709734896154021,109250.8898788128,0,0
1,20,0.12488555005506846,0.035176798958276155,0.96482344852161805,0.012337312417052181,111777.5619567683,0,0
1,21,0.22161408296447691,0.035145805526283255,0.96485618288537256,0.0077113611642294537,117566.3987294278,0,0
1,22,0.02815211101243497,0.50000006233807159,0.96477541117847576,0.012336269599271525,94754.47729514494,0,0
1,23,0.12489240214071239,0.50000046535628573,0.96482493288004245,0.019740871108970014,103124.9095709011,0,0
1,24,0.22162618054347225,0.5000011608528292,0.96485848803845342,0.01233894058619453,112148.933713734,0,0
1,25,0.028149767035146968,0.96477555688912298,0.96477553670238847,0.0077095336773187568,112471.2202821065,0,0
1,26,0.12488196810584748,0.96482526929085322,0.96482530438036784,0.012337059313014875,115220.5318722409,0,0
1,27,0.22160760223058845,0.96485853484796258,0.96485881831725939,0.0077112364706905332,121213.3106792252,0,0
2,1,0.27792137758037982,0.035138372048495806,0.035138863643184068,0.0077128598723572375,102827.7481772143,0,0
2,2,0.37466130039651763,0.035123820756053928,0.035124728684399809,0.012341119378006558,108250.7712268754,0,0
2,3,0.47139872101967595,0.035114866400302466,0.035116309615963064,0.007713362839721973,112690.7603178101,0,0
2,4,0.27793175952259769,0.50000181031564173,0.035137146795694352,0.012339421836014429,112659.4559791367,0,0
