time,element,point,stress_rr,stress_zz,stress_hoop,stress_rz,elastic_rr,elastic_zz,elastic_hoop,elastic_rz,plastic_rr,plastic_zz,plastic_hoop,plastic_rz,creep_rr,creep_zz,creep_hoop,creep_rz,equiv_plastic,equiv_creep,radius,axial,volume
0.20000000298023224,1,1,-1.6205012798309326e-07,20000000.000000216,-1.7881393432617188e-07,3.2838815801243641e-08,-3.0000000000000865e-05,0.00010000000000000159,-3.0000000000000977e-05,2.1345230270808369e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021132486540518502,0.00021132486540518508,3.319483223388902e-10
0.20000000298023224,1,2,-5.9138983488082886e-08,20000000.000000093,-1.2293457984924316e-07,-1.0477145993730115e-07,-3.0000000000000255e-05,0.00010000000000000075,-3.0000000000000672e-05,-6.8101448959245747e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00078867513459481508,0.00021132486540518508,1.238848004456005e-09
0.20000000298023224,1,3,2.4680048227310181e-07,20000000.000000514,2.4121254682540894e-07,1.2927025902711782e-07,-2.9999999999999909e-05,0.00010000000000000188,-2.999999999999995e-05,8.4025668367626594e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021132486540518502,0.00078867513459481497,3.319483223388902e-10
0.20000000298023224,1,4,7.8696757555007935e-08,19999999.999999993,5.4016709327697754e-08,-1.1780273604890577e-07,-2.9999999999999679e-05,9.9999999999999761e-05,-2.9999999999999835e-05,-7.6571778431788751e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00078867513459481497,0.00078867513459481486,1.238848004456005e-09
0.4000000059604645,1,1,-3.5286939237266779e-07,40000000.00000038,-3.8823054637759924e-07,6.8223261318713599e-08,-6.0000000000001757e-05,0.00020000000000000305,-6.000000000000198e-05,4.4345119857163848e-19,0.0,0.0,0.0,0.0,-8.0000000000004859e-08,1.600000000000099e-07,-8.0000000000005057e-08,3.9406578961494041e-22,0.0,1.600000000000099e-07,0.00021132486540518502,0.00021132486540518508,3.319483223388902e-10
0.4000000059604645,1,2,-1.4095348888076842e-07,40000000.000000142,-2.7122041501570493e-07,-2.2811453324158253e-07,-6.0000000000000523e-05,0.00020000000000000134,-6.0000000000001357e-05,-1.4827444660702865e-18,0.0,0.0,0.0,0.0,-8.0000000000002106e-08,1.6000000000000498e-07,-8.0000000000002874e-08,-1.2572575192476413e-21,0.0,1.6000000000000495e-07,0.00078867513459481508,0.00021132486540518508,1.238848004456005e-09
0.4000000059604645,1,3,5.354013410396874e-07,40000000.000001095,5.1864481065422297e-07,2.770669028690501e-07,-5.9999999999999764e-05,0.00020000000000000397,-5.9999999999999866e-05,1.8009348686488257e-18,0.0,0.0,0.0,0.0,-8.0000000000003509e-08,1.600000000000071e-07,-8.0000000000003562e-08,1.5512431083254614e-21,0.0,1.600000000000071e-07,0.00021132486540518502,0.00078867513459481497,3.319483223388902e-10
0.4000000059604645,1,4,1.9481194613035768e-07,39999999.999999955,1.3245880836620927e-07,-2.4007924952374508e-07,-5.9999999999999168e-05,0.0001999999999999993,-5.9999999999999575e-05,-1.5605151219043431e-18,0.0,0.0,0.0,0.0,-7.9999999999999274e-08,1.5999999999999887e-07,-7.9999999999999552e-08,-1.4136328325868644e-21,0.0,1.5999999999999887e-07,0.00078867513459481497,0.00078867513459481486,1.238848004456005e-09
0.6000000238418579,1,1,0.0015292130410671234,59999999.99694109,0.0015291459858417511,9.3944854194780518e-08,-8.9999999990059295e-05,0.00029999999998011793,-8.9999999990059742e-05,6.1064155226607337e-19,-2.4999999988529742e-05,4.9999999977059579e-05,-2.4999999988529827e-05,1.1743106769857702e-19,-2.2399999995044952e-06,4.4799999990089997e-06,-2.2399999995045032e-06,1.0540110041099575e-20,4.999999997705958e-05,4.479999999009e-06,0.00021132486540518502,0.00021132486540518508,3.319483223388902e-10
0.6000000238418579,1,2,0.0015295147895812988,59999999.996940829,0.001529250293970108,-3.4951865914310725e-07,-8.999999999005756e-05,0.00029999999998011603,-8.9999999990059268e-05,-2.2718712844301971e-18,-2.4999999988528478e-05,4.9999999977057288e-05,-2.499999998852881e-05,-4.3689832376182356e-19,-2.2399999995044329e-06,4.4799999990088955e-06,-2.2399999995044626e-06,-3.900527270092975e-20,4.9999999977057295e-05,4.479999999008896e-06,0.00078867513459481508,0.00021132486540518508,1.238848004456005e-09
0.6000000238418579,1,3,0.0015307217836380005,59999999.996942207,0.0015306547284126282,3.8009429816655594e-07,-8.9999999990055744e-05,0.00029999999998011907,-8.9999999990056191e-05,2.4706129380826138e-18,-2.4999999988528776e-05,4.9999999977057641e-05,-2.4999999988528858e-05,4.751178725265228e-19,-2.2399999995044528e-06,4.4799999990089133e-06,-2.23999999950446e-06,4.260142730403507e-20,4.999999997705764e-05,4.479999999008913e-06,0.00021132486540518502,0.00078867513459481497,3.319483223388902e-10
0.6000000238418579,1,4,0.0015300549566745758,59999999.996940523,0.001529790461063385,-3.7278192477114586e-07,-8.9999999990055215e-05,0.00029999999998011294,-8.9999999990056923e-05,-2.4230825110124477e-18,-2.4999999988526367e-05,4.9999999977053053e-05,-2.4999999988526696e-05,-4.659774057857197e-19,-2.2399999995043393e-06,4.4799999990087058e-06,-2.2399999995043681e-06,-4.167408070171174e-20,4.999999997705306e-05,4.479999999008707e-06,0.00078867513459481497,0.00078867513459481486,1.238848004456005e-09
0.800000011920929,1,1,0.040294606238603592,79999999.91941008,0.040294531732797623,1.1240892486239983e-07,-0.0001199999997380839,0.00039999999947616693,-0.00011999999973808449,7.3065801160559904e-19,-7.4999999697788626e-05,0.00014999999939557752,-7.4999999697788856e-05,3.2819780090848631e-19,-7.35999997629422e-06,1.4719999952588464e-05,-7.3599999762942412e-06,3.2122623549453686e-20,0.0001499999993955775,1.4719999952588462e-05,0.00021132486540518502,0.00021132486540518508,3.319483223388902e-10
0.800000011920929,1,2,0.04029502347111702,79999999.919409752,0.040294717997312546,-4.5976796178400534e-07,-0.00011999999973808161,0.00039999999947616422,-0.00011999999973808362,-2.9884917515960344e-18,-7.4999999697786715e-05,0.00014999999939557432,-7.4999999697787623e-05,-1.298963248396708e-18,-7.359999976294015e-06,1.4719999952588118e-05,-7.3599999762941031e-06,-1.2728072109667136e-19,0.00014999999939557432,1.4719999952588118e-05,0.00078867513459481508,0.00021132486540518508,1.238848004456005e-09
0.800000011920929,1,3,0.040296580642461777,79999999.919411555,0.040296498686075211,5.074866293437391e-07,-0.00011999999973807919,0.00039999999947616817,-0.00011999999973807973,3.2986630907343037e-18,-7.4999999697787393e-05,0.00014999999939557503,-7.4999999697787623e-05,1.4266552984508411e-18,-7.3599999762940811e-06,1.4719999952588186e-05,-7.359999976294104e-06,1.4003885984355642e-19,0.00014999999939557503,1.4719999952588186e-05,0.00021132486540518502,0.00078867513459481497,3.319483223388902e-10
0.800000011920929,1,4,0.04029574990272522,79999999.919409335,0.040295429527759552,-4.964017370579582e-07,-0.00011999999973807842,0.00039999999947615999,-0.00011999999973808049,-3.2266112908767273e-18,-7.4999999697783937e-05,0.0001499999993955688,-7.4999999697784858e-05,-1.3967306587636484e-18,-7.359999976293705e-06,1.4719999952587502e-05,-7.3599999762937965e-06,-1.369832139287924e-19,0.0001499999993955688,1.4719999952587503e-05,0.00078867513459481497,0.00078867513459481486,1.238848004456005e-09
1.0,1,1,6.0386955738067627e-05,99999999.999878332,6.0293823480606079e-05,1.3048478511830666e-07,-0.00014999999999960599,0.0004999999999992106,-0.00014999999999960664,8.4815110326899338e-19,-0.0001249999999995448,0.00024999999999909003,-0.00012499999999954518,5.2392497976754047e-19,-1.7359999976237334e-05,3.4719999952474722e-05,-1.7359999976237385e-05,7.1268059084794314e-20,0.00024999999999909,3.471999995247472e-05,0.00021132486540518502,0.00021132486540518508,3.319483223388902e-10
