time,node,pressure,gap,shear,slip,normal_r,normal_z,tangential_r,tangential_z
0.10000000149011612,2,1882539.6640796608,-1.8825396640795356e-07,-186644.5649375945,-2.478627256823849e-07,-5.9225622867798933,0.0030901149313182362,0.00030636972381934964,0.58719297256998548
0.10000000149011612,4,1633723.3463167031,-1.6337233463120925e-07,-8221.102909106945,-1.2580316807680073e-08,-10.279795667860979,0.0053635147333214155,2.6989885819137252e-05,0.051729234487963321
0.10000000149011612,6,1701958.5742984,-1.701958574298761e-07,139551.48852363005,2.0498661164705117e-07,-5.3544003079705664,-0.0051196366480352638,0.00041978278773792621,-0.43903215061312562
0.20000000298023224,2,1882218.413630885,-1.8822184136295784e-07,-186449.06226835024,-2.4764535948392064e-07,-5.9215517900375785,0.003090180170394433,0.00030610751166696511,0.58657792869860426
0.20000000298023224,4,1633702.8899335868,-1.633702889932554e-07,-8071.967055487138,-1.235225680450268e-08,-10.279667038980302,0.0053644761320094094,2.6505354721682184e-05,0.050790834852106545
0.20000000298023224,6,1702287.7886631181,-1.7022877886637889e-07,139728.84614565712,2.0520743771444245e-07,-5.3554359345162545,-0.0051207768840562011,0.00042032860139380789,-0.43959011438637263
0.30000001192092896,2,1203114.081841878,-1.2031140818418892e-07,240622.81636837558,8.095111621021072e-06,-3.7853307063422634,0.0028132296451477633,-0.00056264592902955269,-0.75706614126845273
0.30000001192092896,4,1581317.921029754,-1.58131792103871e-07,316263.5842059509,8.359794763866736e-06,-9.9504234907911933,0.0073950807783232575,-0.0014790161556646516,-1.9900846981582387
0.30000001192092896,6,2394228.8037815886,-2.394228803777163e-07,478845.76075631776,8.578737225167611e-06,-7.5322306237077719,-0.0076195912813177905,0.0015239182562635581,-1.5064461247415544
0.4000000059604645,2,1207424.4188501134,-1.2074244188487242e-07,241484.88377002275,1.810245030378722e-05,-3.7988966643641211,0.0028803660786795222,-0.00057607321573590448,-0.75977933287282429
0.4000000059604645,4,1570483.738720728,-1.5704837387153395e-07,314096.7477441456,1.836583483671616e-05,-9.8822673307464424,0.0074928459799759838,-0.0014985691959951968,-1.9764534661492883
0.4000000059604645,6,2401486.630622729,-2.4014866306212427e-07,480297.3261245458,1.8583846467502555e-05,-7.5550599669173284,-0.0076257099074220598,0.001525141981484412,-1.5110119933834658
0.5,2,1207710.7349398476,-1.2077107349406084e-07,241400.90287457372,1.810215792393725e-05,-3.7997976803594389,0.0028806877225972913,-0.00057580064250180036,-0.75951514236160711
0.5,4,1570499.995034085,-1.5704999950343577e-07,313944.3894854498,1.8365587129740897e-05,-9.882370247722184,0.0074919837942743154,-0.0014976544321971084,-1.9754948767274463
0.5,6,2401141.488056179,-2.4011414880504167e-07,480034.5209062465,1.8583644712726803e-05,-7.5539747674762712,-0.0076244000163549156,0.0015242646996247637,-1.5101853333011526
0.6000000238418579,2,2504017.868874886,-2.5040178688730453e-07,-500803.57377497724,1.125464283403169e-05,-7.8777155866793942,0.0028232916715757463,0.00056465833431514924,1.5755431173358789
0.6000000238418579,4,1658612.1794256316,-1.6586121794256474e-07,-331722.4358851263,1.150477472766492e-05,-10.436531810226606,0.0037403449027496984,0.0007480689805499397,2.0873063620453216
0.6000000238418579,6,1060258.2287780999,-1.0602582287788391e-07,-212051.64575561997,1.1737767432385582e-05,-3.3357162482756384,-0.0030374903509089537,-0.00060749807018179076,0.66714324965512772
0.699999988079071,2,2496936.300063393,-2.4969363000653967e-07,-499387.26001267874,1.259881328025226e-06,-7.8554413233794191,0.0026059838708083929,0.00052119677416167869,1.5710882646758837
0.699999988079071,4,1669920.0662626892,-1.6699200662654052e-07,-333984.01325253793,1.5082775449593558e-06,-10.507664830836969,0.0034858391708082461,0.00069716783416164932,2.1015329661673938
0.699999988079071,6,1055415.1965334627,-1.0554151965345334e-07,-211083.03930669252,1.7404281107771146e-06,-3.3204750480111569,-0.0029916864888459363,-0.00059833729776918724,0.66409500960223133
0.800000011920929,2,2489468.698138191,-2.489468698142868e-07,-497893.73962763813,-8.734571376479518e-06,-7.8319520018596567,0.0023878605813676544,0.0004775721162735309,1.5663904003719313
0.800000011920929,4,1680735.7990680728,-1.6807357990680574e-07,-336147.1598136146,-8.488050590152194e-06,-10.575701403817614,0.0032243941863400565,0.00064487883726801142,2.1151402807635229
0.800000011920929,6,1050959.540076527,-1.0509595400779958e-07,-210191.90801530547,-8.256701079702352e-06,-3.3064529618222784,-0.0029462501973419215,-0.00058925003946838433,0.66129059236445564
0.8999999761581421,2,2489136.050831815,-2.489136050835554e-07,-497633.7186802875,-8.734377040490922e-06,-7.830906095059416,0.0023882913455976411,0.0004774726167356472,1.5655724882608482
0.8999999761581421,4,1680712.8595926324,-1.6807128595925086e-07,-335979.41869699216,-8.487807905596347e-06,-10.575557847907314,0.003225362809414792,0.00064475946358661957,2.1140849597578035
0.8999999761581421,6,1051252.672209553,-1.05125267220629e-07,-210131.1270847104,-8.256417115246526e-06,-3.3073754102799038,-0.0029471494404481489,-0.00058909513381479094,0.66109941123254279
1.0,2,1198641.0145313933,-1.19864101453233e-07,239728.20290627866,-1.910209093126013e-06,-3.7712525229087621,0.002745098673658658,-0.0005490197347317316,-0.75425050458175247
1.0,4,1591957.1308837142,-1.5919571308804996e-07,318391.4261767429,-1.6442605141337425e-06,-10.017352098212708,0.0072916411169321078,-0.0014583282233864218,-2.0034704196425417
1.0,6,2386990.867071219,-2.386990867074373e-07,477398.1734142438,-1.4304870190897174e-06,-7.5094635694502605,-0.0076113441703936071,0.0015222688340787217,-1.501892713890052
