time,node,gap,pressure,nx,ny,nz,tx,ty,tz,slipx,slipy,slipz,heat_rate_w
0.02500000037252903,57,-9.999999999906454e-06,999999.9999999997,-99999.999999999985,1.2281441169002861e-11,-6.6386149739487772e-12,2.4329256109439409e-12,3.290668280008515e-08,-2.9113513831419892e-08,1.9110707062913985e-32,-7.554834466983927e-17,-2.5115723574127808e-17,337.51602552003584
0.02500000037252903,60,-9.999999999912065e-06,999999.9999999999,-166666.66666666666,6.2281570731205785e-12,5.0764912177714494e-12,-1.3882300752453397e-12,-1.2917085838397184e-07,-5.0646701283563163e-08,-8.6773037739550153e-33,7.149572216119066e-17,8.1003775741299201e-18,512.8598012363199
0.02500000037252903,61,-9.999999999961605e-06,1000000.0,-100000.0,-9.5935983972557182e-13,-8.1026489931486317e-12,1.132248850773232e-12,1.6075827958451657e-08,-4.6138399459157837e-08,7.0032800753951959e-33,-5.4682699322310356e-17,4.6436396031674959e-17,337.5160255200376
0.02500000037252903,64,-9.999999999978864e-06,1000000.0,-166666.66666666666,-6.8219060296812628e-12,-1.1138389753805271e-11,-1.6693689937745034e-12,-1.3067856542257104e-07,8.1140712790535257e-09,-3.1540244756776896e-33,2.827350574631941e-17,-6.3614190651629476e-17,512.8598012363227
0.02500000037252903,68,-9.999999999881677e-06,999999.9999999998,400000.00000000006,8.4951801818562306e-12,2.5624212136166843e-13,-1.1828898932071126e-12,5.0817802026130882e-08,1.114713909477281e-07,-1.2978354347303709e-33,2.0004987915090301e-17,-3.1297799322059841e-17,0.0
0.02500000037252903,69,-9.999999999872702e-06,999999.9999999998,400000.0,-1.7813064293884912e-12,2.0754666720945422e-12,5.778336415793089e-13,8.5092548062268034e-08,8.442642625667535e-08,-4.3272780868056443e-34,-2.9462863433944041e-17,1.5035488316871661e-18,0.0
0.02500000037252903,72,-9.999999999916163e-06,1000000.0,666666.66666666651,1.8552061374678715e-12,1.1867699512522007e-11,9.2830413188790068e-12,1.54585297863214e-07,1.7713500492108225e-07,3.0294390877932325e-34,-1.9693737807645829e-17,-1.647914767112197e-17,0.0
0.02500000037252903,76,-9.999999999892097e-06,1000000.0,400000.0,-8.056328525575541e-13,2.5516135672242508e-11,-6.1842855076426152e-12,-4.2822209293437037e-08,1.498661549472789e-07,3.2770471592388449e-33,4.8698944834780263e-17,-3.3672892167373567e-17,0.0
0.02500000037252903,78,-9.999999999913324e-06,1000000.0,-66666.666666666672,-6.7413601809080729e-12,1.4648422756441543e-12,-4.3044512479671178e-12,-4.9683122789890816e-08,-1.0923436452107938e-08,-9.8755204477475351e-33,-8.8032189547270185e-17,5.3916580113675943e-18,233.69755766252635
0.02500000037252903,80,-9.999999999895845e-06,1000000.0000000002,-66666.666666666642,2.9061649280191977e-12,2.5542512163798752e-12,-8.7695893611597227e-12,7.489716036975167e-09,1.4797341238233824e-08,5.8299111835771261e-32,-4.8793882130323432e-16,-1.1883634473155758e-16,233.69755766252624
0.02500000037252903,83,-9.999999999892824e-06,999999.9999999999,266666.66666666663,9.6955297854989284e-12,-8.9457665780706384e-12,7.0256403993068365e-12,2.1195248946582166e-07,2.819597635982921e-08,2.4923916011994965e-34,-6.3180634031699217e-17,-2.326023219536812e-17,0.0
0.02500000037252903,85,-9.999999999931937e-06,1000000.0000000001,266666.66666666663,2.2375763588287777e-11,1.4132878550594213e-11,-4.9355693719731912e-12,3.2403618459178249e-07,2.1903256442179101e-08,3.0993242667889222e-33,-2.4041007851433868e-17,1.8743056937971503e-18,0.0
0.02500000037252903,88,-9.999999999907632e-06,1000000.0000000001,266666.66666666663,1.6097961367619457e-11,2.6200932040992666e-11,7.9826946294060212e-12,3.6496405277785586e-07,4.5477187448620652e-08,1.2846360231363473e-32,-1.3433930313820502e-16,-1.2890920205209687e-17,0.0
0.05000000074505806,57,-9.999879642580544e-06,999674.028770189,-99951.558019924356,1.2275304427674326e-11,-6.6372580120864323e-12,4.8624075276460145e-12,6.5838045332062182e-08,-5.8214803665798465e-08,3.10349529464286e-32,-1.2209454245174264e-16,-3.6456470587528663e-17,167.78663259964216
0.05000000074505806,60,-9.999999999912065e-06,999952.4096127319,-166607.10566536832,6.2265019456799476e-12,5.075850507234322e-12,-2.7788598197785266e-12,-2.5831115607145056e-07,-1.0128110662996211e-07,-1.2881377135913319e-32,1.063123539547178e-16,1.1882803179723086e-17,249.25680187523656
0.05000000074505806,61,-9.99051220903451e-06,998912.6905050818,-99973.953381264204,-9.6034287785703818e-13,-8.0972554598613601e-12,2.2586364240674812e-12,3.2129331666760162e-08,-9.2252029743370723e-08,8.5971592299419388e-33,-9.1883875444626775e-17,5.6238902185193189e-17,167.7866325996422
0.05000000074505806,64,-9.999999999978864e-06,999999.9999978865,-166603.72432127397,-6.824340397183262e-12,-1.1137821386595334e-11,-3.3426994946595071e-12,-2.6131586966018284e-07,1.6236079594475915e-08,-4.5067094189779027e-33,6.4286040900035495e-17,-1.0800886787502372e-16,249.25680187523088
0.05000000074505806,68,-9.996321096427071e-06,999792.3485133571,399832.34241518419,8.4961841704278963e-12,2.5996911934415342e-13,-2.3623115449907985e-12,1.0154132098119957e-07,2.2289368199316822e-07,-1.4118720294040679e-33,1.3450036509419825e-17,-4.476505707418937e-17,0.0
0.05000000074505806,69,-9.988257275352711e-06,999293.3596376354,399749.40345137019,-1.7765247369094735e-12,2.0770184661987323e-12,1.1520682550277035e-12,1.6999209352314512e-07,1.6883842734194948e-07,-6.7381953569843061e-34,-4.5816876089958358e-17,4.3097123640990056e-18,0.0
0.05000000074505806,72,-9.999799462058696e-06,999996.2608880817,666546.90390519553,1.8574056656722298e-12,1.1865599836324179e-11,1.8570555542707469e-11,3.0913165608247612e-07,3.5422916382008459e-07,4.2830217304186797e-34,-2.3781268415827043e-17,-2.3490055375105373e-17,0.0
0.05000000074505806,76,-9.996899532338398e-06,999499.3819283273,399823.45900601236,-8.0126089683807088e-13,2.5507574466632148e-11,-1.2357176609915518e-11,-8.5717385985038179e-08,2.9968331158403228e-07,5.3892506193018854e-33,7.0964782332482552e-17,-5.5443356536896306e-17,0.0
0.05000000074505806,78,-9.999999999913324e-06,999999.9999978865,-66666.221835833741,-6.7414021229297721e-12,1.4648435543246106e-12,-8.6089400999619339e-12,-9.9367981069722436e-08,-2.1847165348251071e-08,-1.8895525102146966e-32,-1.7990661666356508e-16,4.2313553078253744e-18,116.75363858864215
0.05000000074505806,80,-9.999999999895845e-06,999999.9999978865,-66666.221835863951,2.9061152955448612e-12,2.5542586895015361e-12,-1.7539358795942708e-11,1.4978831785971438e-08,2.9594748154605238e-08,8.2131655272114181e-32,-6.665002351231222e-16,-1.8164821391370045e-16,116.75363858863982
0.05000000074505806,83,-9.999999999892824e-06,999997.4932675706,266665.61929493683,9.6956024621820058e-12,-8.9457226487648383e-12,1.4051374059402178e-11,4.2390873643934382e-07,5.6392998610917127e-08,2.6429809801819776e-34,-8.3507069095577293e-17,-3.1549424078821361e-17,0.0
0.05000000074505806,85,-9.999999999931937e-06,999999.9999978865,266665.98879881325,2.2375817555730483e-11,1.4132869987081717e-11,-9.8711538509144621e-12,6.4807810081519071e-07,4.3810577090443063e-08,5.476591473497319e-33,-4.5208845782484164e-17,9.2210196256940854e-18,0.0
0.05000000074505806,88,-9.999999999907632e-06,999997.4932697084,266665.61929508939,1.6098062360025822e-11,2.6200864183342161e-11,1.5965458407150091e-11,7.2993293092759109e-07,9.0959333116613161e-08,1.9435340791715668e-32,-2.160746538975608e-16,-1.2617005852328567e-17,0.0
0.07500000111758709,57,-1.00001203572396e-05,1000325.9712077444,-100048.44197801391,1.2287577910064733e-11,-6.6399719356709004e-12,7.6931630002741926e-12,1.0002042042283811e-07,-8.203297554145159e-08,4.3248158883529709e-32,-1.7105007791490876e-16,-5.7434569498436363e-17,156.34083892913677
0.07500000111758709,60,-9.999999999912065e-06,1000047.5903671882,-166726.22766470182,6.2298122004332372e-12,5.0771319282128112e-12,-4.0976331481234378e-12,-3.8803057388975171e-07,-1.5383936933223466e-07,-1.7085450497871623e-32,1.4112898574824495e-16,1.5665228785316252e-17,234.0172081338807
0.07500000111758709,61,-1.0009487790890972e-05,1001087.309479381,-100026.04661645165,-9.5837680158450907e-13,-8.1080425263199784e-12,3.5169128680939776e-12,4.774324920505308e-08,-1.4052107260659803e-07,1.0191038204251805e-32,-1.2908505169522333e-16,6.6041407096108482e-17,156.3408382508254
0.07500000111758709,64,-9.999999999978864e-06,999959.8878278336,-166729.60900822983,-6.819471662122537e-12,-1.1138958120867831e-11,-4.9305578795219467e-12,-3.9242553293140004e-07,2.3046928839960088e-08,-5.8593943622781165e-33,1.0029857605375158e-16,-1.5240354509841797e-16,234.01720736296173
0.07500000111758709,68,-1.0003678903348238e-05,1000207.6514657475,400167.65757630067,8.4941761931209349e-12,2.5251512340620172e-13,-3.5271670418370349e-12,1.5479218604363388e-07,3.4323978198068209e-07,-1.5365561257963754e-33,6.7223044144304143e-18,-5.8923436664815976e-17,0.0
0.07500000111758709,69,-1.0011742724440177e-05,1000706.6403435627,400250.59654003673,-1.7860881218041468e-12,2.0739148779278344e-12,1.3300887940437609e-12,2.5745991475532314e-07,2.6085476471481463e-07,-9.1541532456345849e-34,-6.2210130649785497e-17,6.9589103086275485e-18,0.0
0.07500000111758709,72,-1.000020053777456e-05,1000003.7390975109,666786.42941582727,1.8530066092351428e-12,1.1869799188468715e-11,2.7711875433877861e-11,4.6444972794701774e-07,5.3396607073504073e-07,5.5366043737669614e-34,-2.7868799069952028e-17,-3.05009630810728e-17,0.0
0.07500000111758709,76,-1.0003100467445858e-05,1000500.6180590353,400176.54098599363,-8.1000480823153956e-13,2.5524696877306545e-11,-1.8692644323954236e-11,-1.2784800195939316e-07,4.5171959587646632e-07,7.5014540692699142e-33,9.3230619424870061e-17,-7.7213820804557774e-17,0.0
0.07500000111758709,78,-9.999999999913324e-06,999999.1644173902,-66667.111496327707,-6.7413182387730257e-12,1.4648409969291948e-12,-1.2913417422554734e-11,-1.4905322315786158e-07,-3.277155249151698e-08,-2.7915529756546394e-32,-2.7178104377985997e-16,3.0710526042831548e-18,108.63141548435009
0.07500000111758709,80,-9.999999999895845e-06,999999.1644153139,-66667.111496357917,2.9062145604368239e-12,2.5542437432079295e-12,-2.6309110433211267e-11,2.2467563727297279e-08,4.4391496824144108e-08,1.059641987084571e-31,-8.4506164894301007e-16,-2.4446008309584332e-16,108.63141558203887
0.07500000111758709,83,-9.999999999892824e-06,1000002.506714008,266667.71403355245,9.6954571086418393e-12,-8.9458105071922132e-12,2.1077102669439836e-11,6.3586588710455748e-07,8.459157072931237e-08,2.7935703591644553e-34,-1.0383350415945537e-16,-3.9838615962274602e-17,0.0
0.07500000111758709,85,-9.999999999931937e-06,999999.164416352,266667.34452999802,2.2375709620499645e-11,1.4132887113893788e-11,-1.4806767656937213e-11,9.721206019165886e-07,6.571890082501233e-08,7.8538586802057159e-33,-6.637668371353446e-17,1.6567733557591018e-17,0.0
0.07500000111758709,88,-9.999999999907632e-06,1000002.5067161458,266667.71403370501,1.6097860374948548e-11,2.6200999898176289e-11,2.3948155140166091e-11,1.0949027127705293e-06,1.3644302865197031e-07,2.6024321352067864e-32,-2.9781000465691655e-16,-1.2343091499447447e-17,0.0
0.10000000149011612,57,-9.996358405389826e-06,999624.9804535029,-99927.038991921145,1.2274620836799566e-11,-6.6338663442457574e-12,1.0120505027943947e-11,1.3289169400367821e-07,-1.1104749250091304e-07,5.5172404867116674e-32,-2.175962761766283e-16,-6.877531725864597e-17,155.49060092174497
0.10000000149011612,60,-9.99857462025316e-06,999846.7974522992,-166576.80357756623,6.2241154930080303e-12,5.0794374835247257e-12,-5.4927051223054401e-12,-5.1713664089494592e-07,-2.0436891282948758e-07,-2.1289523859829928e-32,1.7594561754177209e-16,1.9447654390909418e-17,233.17419497679455
0.10000000149011612,61,-9.991634333133632e-06,998779.3920992134,-99953.995421764397,-9.5975868531018836e-13,-8.0933347306040353e-12,4.641431525049338e-12,6.3707003354871005e-08,-1.8653871030068405e-07,1.1784917539035429e-32,-1.6628622768925964e-16,7.5843914492229662e-17,155.4906016212209
0.10000000149011612,64,-9.9995374724108e-06,999748.4683356655,-166586.53084160681,-6.8242693564729892e-12,-1.1134189444634287e-11,-6.6058066971768348e-12,-5.2300063402823551e-07,3.1217523789719957e-08,-7.2120793055783296e-33,1.3631111120746766e-16,-1.9679822232181221e-16,233.17419566605227
0.10000000149011612,68,-1.0001819147136716e-05,999776.3071391191,399826.521744242,8.4978051333083153e-12,2.5330749372682019e-13,-4.6978975535879276e-12,2.054004774487371e-07,4.5452347925467395e-07,-1.6505927245637704e-33,1.6735328126975725e-19,-7.2390694245684918e-17,0.0
0.10000000149011612,69,-9.987748585321436e-06,999202.1862763581,399693.00577086309,-1.7763724330980471e-12,2.068627216408591e-12,1.8810628656398872e-12,3.4202647904291067e-07,3.450979014147699e-07,-1.1565070434347385e-33,-7.8564142743352811e-17,9.7650740634594049e-18,0.0
0.10000000149011612,72,-9.995239218976452e-06,999797.6328939823,666401.32427734218,1.8560460066423614e-12,1.1857850532852333e-11,3.6988186353802828e-11,6.190517007938081e-07,7.1074176522350607e-07,6.7901870156695725e-34,-3.1956329632189474e-17,-3.7511870783072164e-17,0.0
0.10000000149011612,76,-9.988743103162144e-06,999215.0650047401,399687.2305639055,-8.0318871048011602e-13,2.548871097791756e-11,-2.4829548849104832e-11,-1.7058537230067786e-07,6.0108620585375594e-07,9.6136575394279676e-33,1.1549645732788714e-16,-9.8984285275941783e-17,0.0
0.10000000149011612,78,-9.999999999913324e-06,1000035.7266267806,-66655.646964293439,-6.7421900072082958e-12,1.4648544610252354e-12,-1.721786013422143e-11,-1.9873475602808436e-07,-4.3686205488436573e-08,-3.6935534410945826e-32,-3.6365547089615487e-16,1.9107499007409353e-18,108.00006581619185
0.10000000149011612,80,-9.999999999895845e-06,1000019.6790897344,-66655.833057131909,2.9050278971088327e-12,2.5544078350952658e-12,-3.5078986848139049e-11,2.996077345484135e-08,5.9198583987549488e-08,1.2979674214480006e-31,-1.0236230627628981e-15,-3.072719522779862e-16,108.00006574455318
0.10000000149011612,83,-9.999999999892824e-06,999900.8438533217,266640.03934935963,9.6965105000256746e-12,-8.9446386774154516e-12,2.8102199181211715e-11,8.4781715807195338e-07,1.1276777603868058e-07,2.9441597381469433e-34,-1.2415993922333345e-16,-4.8127807845727844e-17,0.0
0.10000000149011612,85,-9.999999999931937e-06,1000027.7028582576,266650.31096691336,2.2376984489635296e-11,1.4132684920354268e-11,-1.9742124742754335e-11,1.2961556151561245e-06,8.761221598759284e-08,1.0231125886914111e-32,-8.7544521644584762e-17,2.3914447489487951e-17,0.0
