step,id,x,y,z,normal_x,normal_y,normal_z,tangential_x,tangential_y,tangential_z,slip_1,slip_2,gap,pressure
2,70,0.9970703125,0.625,0.375,1029.968261718755,0,0,0,0,0,0,0,-0.002929687500000025,29296.87500000014
2,73,0.9970703125,1,0.375,1029.968261718752,0,0,0,0,0,0,0,-0.0029296875,29296.87500000004
2,74,1.0029296875,0,0.375,0,0,0,0,0,0,0,0,0.002929687499999976,0
2,77,1.0029296875,0.375,0.375,0,0,0,0,0,0,0,0,0.002929687500000001,0
2,78,1.0029296875,-9.723461371658034e-63,1,0,0,0,0,0,0,0,0,0.002929687499999951,0
2,81,1.0029296875,0.375,1,0,0,0,0,0,0,0,0,0.002929687500000001,0
2,82,0.9990234375,0.375,0.375,381.4697265625082,0,0,0,0,0,0,0,-0.0009765625000000247,9765.625000000209
2,85,0.9990234375,0.625,0.375,381.4697265625052,0,0,0,0,0,0,0,-0.0009765625000000126,9765.625000000135
2,86,0.9990234375,0.375,1,381.4697265625076,0,0,0,0,0,0,0,-0.0009765625000000247,9765.625000000195
2,89,0.9990234375,0.625,1,381.4697265625034,0,0,0,0,0,0,0,-0.0009765625,9765.625000000085
2,90,1.0048828125,0.625,0.375,0,0,0,0,0,0,0,0,0.004882812499999951,0
2,93,1.0048828125,1,0.375,0,0,0,0,0,0,0,0,0.004882812499999999,0
2,94,1.0048828125,0.625,1,0,0,0,0,0,0,0,0,0.004882812499999999,0
2,97,1.0048828125,1,1,0,0,0,0,0,0,0,0,0.004882812499999999,0
3,50,0.9951171875,0.125,0.125,1716.613769531249,0,0,0,0,0,0.125,-0.125,-0.004882812499999976,48828.12499999999
3,53,0.9951171875,0.5,0.125,1716.61376953125,0,0,0,0,0,0.125,-0.125,-0.004882812500000024,48828.12500000001
3,54,0.9951171875,0.125,0.5,1716.613769531246,0,0,0,0,0,0.125,-0.125,-0.004882812499999988,48828.12499999991
3,57,0.9951171875,0.5,0.5,1716.613769531245,0,0,0,0,0,0.125,-0.125,-0.0048828125,48828.12499999987
3,58,1.0009765625,0.5,0.125,0,0,0,0,0,0,0,0,0.0009765625,0
3,61,1.0009765625,0.75,0.125,0,0,0,0,0,0,0,0,0.0009765625,0
3,62,1.0009765625,0.5,0.5,0,0,0,0,0,0,0,0,0.0009765625,0
3,65,1.0009765625,0.75,0.5,0,0,0,0,0,0,0,0,0.0009765625,0
3,66,0.9970703125,0.75,0.125,1029.968261718748,0,0,0,0,0,0.125,-0.125,-0.002929687500000025,29296.87499999995
3,69,0.9970703125,1.125,0.125,1029.968261718748,0,0,0,0,0,0.125,-0.125,-0.0029296875,29296.87499999993
3,70,0.9970703125,0.75,0.5,1029.968261718755,0,0,0,0,0,0.125,-0.125,-0.002929687500000013,29296.87500000013
3,73,0.9970703125,1.125,0.5,1029.968261718751,0,0,0,0,0,0.125,-0.125,-0.002929687500000013,29296.87500000004
3,74,1.0029296875,0.125,0.5,0,0,0,0,0,0,0,0,0.002929687499999988,0
3,77,1.0029296875,0.5,0.5,0,0,0,0,0,0,0,0,0.002929687500000001,0
3,78,1.0029296875,0.125,1.125,0,0,0,0,0,0,0,0,0.002929687499999976,0
3,81,1.0029296875,0.5,1.125,0,0,0,0,0,0,0,0,0.002929687500000013,0
3,82,0.9990234375,0.5,0.5,381.4697265625086,0,0,0,0,0,0.125,-0.125,-0.0009765625000000247,9765.62500000022
3,85,0.9990234375,0.75,0.5,381.4697265625056,0,0,0,0,0,0.125,-0.125,-0.0009765625000000126,9765.625000000144
3,86,0.9990234375,0.5,1.125,381.4697265625089,0,0,0,0,0,0.1250000000000001,-0.125,-0.0009765625000000124,9765.625000000229
3,89,0.9990234375,0.75,1.125,381.4697265625047,0,0,0,0,0,0.125,-0.125,-0.0009765625,9765.62500000012
3,90,1.0048828125,0.75,0.5,0,0,0,0,0,0,0,0,0.004882812499999951,0
3,93,1.0048828125,1.125,0.5,0,0,0,0,0,0,0,0,0.0048828125,0
3,94,1.0048828125,0.75,1.125,0,0,0,0,0,0,0,0,0.004882812499999988,0
3,97,1.0048828125,1.125,1.125,0,0,0,0,0,0,0,0,0.004882812499999974,0
4,50,0.9951171875,0.25,0.25,1716.613769531246,0,0,0,0,0,0.25,-0.25,-0.0048828125,48828.12499999989
4,53,0.9951171875,0.625,0.25,1716.613769531253,0,0,0,0,0,0.25,-0.25,-0.004882812500000024,48828.12500000008
4,54,0.9951171875,0.25,0.625,1716.613769531247,0,0,0,0,0,0.25,-0.25,-0.004882812499999988,48828.12499999991
4,57,0.9951171875,0.625,0.625,1716.613769531251,0,0,0,0,0,0.25,-0.25,-0.0048828125,48828.12500000001
4,58,1.0009765625,0.625,0.25,0,0,0,0,0,0,0,0,0.0009765625,0
4,61,1.0009765625,0.875,0.25,0,0,0,0,0,0,0,0,0.0009765625,0
4,62,1.0009765625,0.625,0.625,0,0,0,0,0,0,0,0,0.0009765625,0
4,65,1.0009765625,0.875,0.625,0,0,0,0,0,0,0,0,0.0009765625,0
4,66,0.9970703125,0.875,0.25,1029.968261718753,0,0,0,0,0,0.25,-0.2499999999999999,-0.002929687500000025,29296.87500000009
4,69,0.9970703125,1.25,0.25,1029.96826171875,0,0,0,0,0,0.25,-0.25,-0.0029296875,29296.87499999999
4,70,0.9970703125,0.875,0.625,1029.968261718755,0,0,0,0,0,0.2499999999999999,-0.2499999999999999,-0.002929687500000025,29296.87500000013
4,73,0.9970703125,1.25,0.625,1029.968261718754,0,0,0,0,0,0.25,-0.2499999999999999,-0.002929687500000012,29296.8750000001
4,74,1.0029296875,0.25,0.625,0,0,0,0,0,0,0,0,0.002929687499999976,0
4,77,1.0029296875,0.625,0.625,0,0,0,0,0,0,0,0,0.002929687500000001,0
4,78,1.0029296875,0.25,1.25,0,0,0,0,0,0,0,0,0.002929687499999951,0
4,81,1.0029296875,0.625,1.25,0,0,0,0,0,0,0,0,0.0029296875,0
4,82,0.9990234375,0.625,0.625,381.4697265625077,0,0,0,0,0,0.2499999999999999,-0.2500000000000001,-0.0009765625000000247,9765.625000000196
4,85,0.9990234375,0.875,0.625,381.4697265625052,0,0,0,0,0,0.25,-0.25,-0.0009765625000000126,9765.625000000136
4,86,0.9990234375,0.625,1.25,381.4697265625061,0,0,0,0,0,0.2500000000000001,-0.2500000000000001,-0.0009765625000000124,9765.625000000158
4,89,0.9990234375,0.875,1.25,381.4697265625038,0,0,0,0,0,0.25,-0.25,-0.0009765625,9765.625000000096
4,90,1.0048828125,0.875,0.625,0,0,0,0,0,0,0,0,0.004882812499999951,0
4,93,1.0048828125,1.25,0.625,0,0,0,0,0,0,0,0,0.004882812499999999,0
4,94,1.0048828125,0.875,1.25,0,0,0,0,0,0,0,0,0.0048828125,0
4,97,1.0048828125,1.25,1.25,0,0,0,0,0,0,0,0,0.004882812499999999,0
5,50,0.9951171875,0.375,0.375,1716.613769531251,0,0,0,0,0,0.3749999999999999,-0.375,-0.0048828125,48828.12500000003
5,53,0.9951171875,0.75,0.375,1716.613769531255,0,0,0,0,0,0.3749999999999999,-0.375,-0.004882812500000024,48828.12500000012
5,54,0.9951171875,0.375,0.75,1716.613769531248,0,0,0,0,0,0.3749999999999999,-0.375,-0.0048828125,48828.12499999996
5,57,0.9951171875,0.75,0.75,1716.613769531251,0,0,0,0,0,0.3749999999999999,-0.375,-0.0048828125,48828.12500000004
5,58,1.0009765625,0.75,0.375,0,0,0,0,0,0,0,0,0.0009765625,0
5,61,1.0009765625,1,0.375,0,0,0,0,0,0,0,0,0.0009765625,0
5,62,1.0009765625,0.75,0.75,0,0,0,0,0,0,0,0,0.0009765625,0
5,65,1.0009765625,1,0.75,0,0,0,0,0,0,0,0,0.0009765625,0
5,66,0.9970703125,1,0.375,1029.968261718754,0,0,0,0,0,0.375,-0.375,-0.002929687500000024,29296.87500000011
5,69,0.9970703125,1.375,0.375,1029.96826171875,0,0,0,0,0,0.375,-0.3749999999999999,-0.002929687499999987,29296.875
5,70,0.9970703125,1,0.75,1029.968261718757,0,0,0,0,0,0.3749999999999999,-0.3750000000000001,-0.002929687500000025,29296.8750000002
5,73,0.9970703125,1.375,0.75,1029.968261718754,0,0,0,0,0,0.3749999999999999,-0.3749999999999999,-0.002929687500000012,29296.87500000012
5,74,1.0029296875,0.375,0.75,0,0,0,0,0,0,0,0,0.002929687499999979,0
5,77,1.0029296875,0.75,0.75,0,0,0,0,0,0,0,0,0.002929687500000011,0
5,78,1.0029296875,0.375,1.375,0,0,0,0,0,0,0,0,0.002929687499999951,0
5,81,1.0029296875,0.75,1.375,0,0,0,0,0,0,0,0,0.002929687500000001,0
5,82,0.9990234375,0.75,0.75,381.4697265625076,0,0,0,0,0,0.3749999999999999,-0.375,-0.0009765625000000243,9765.625000000196
5,85,0.9990234375,1,0.75,381.4697265625051,0,0,0,0,0,0.375,-0.3749999999999999,-0.0009765625000000119,9765.625000000135
5,86,0.9990234375,0.75,1.375,381.4697265625061,0,0,0,0,0,0.375,-0.3750000000000001,-0.0009765625000000124,9765.625000000158
5,89,0.9990234375,1,1.375,381.4697265625036,0,0,0,0,0,0.375,-0.3750000000000001,-0.0009765625,9765.625000000095
5,90,1.0048828125,1,0.75,0,0,0,0,0,0,0,0,0.004882812499999954,0
5,93,1.0048828125,1.375,0.75,0,0,0,0,0,0,0,0,0.004882812499999999,0
5,94,1.0048828125,1,1.375,0,0,0,0,0,0,0,0,0.004882812499999999,0
5,97,1.0048828125,1.375,1.375,0,0,0,0,0,0,0,0,0.004882812499999999,0
6,50,0.9873046875,0.375,0.375,4463.195800781259,0,0,0,0,0,0.3749999999999999,-0.375,-0.01269531250000004,126953.1250000003
6,53,0.9873046875,0.75,0.375,4463.195800781255,0,0,0,0,0,0.3749999999999999,-0.375,-0.01269531250000001,126953.1250000001
6,54,0.9873046875,0.375,0.75,4463.195800781257,0,0,0,0,0,0.3749999999999999,-0.375,-0.01269531250000002,126953.1250000002
6,57,0.9873046875,0.75,0.75,4463.195800781255,0,0,0,0,0,0.3749999999999999,-0.375,-0.01269531250000001,126953.1250000001
6,58,0.9931640625,0.75,0.375,1602.172851562505,0,0,0,0,0,0,0,-0.006835937500000036,68359.37500000025
6,61,0.9931640625,1,0.375,1602.172851562502,0,0,0,0,0,0,0,-0.006835937499999998,68359.37500000012
6,62,0.9931640625,0.75,0.75,1602.172851562505,0,0,0,0,0,0,0,-0.006835937500000023,68359.37500000025
6,65,0.9931640625,1,0.75,1602.172851562504,0,0,0,0,0,0,0,-0.006835937500000023,68359.37500000019
6,66,0.9892578125,1,0.375,3776.550292968754,0,0,0,0,0,0.375,-0.375,-0.01074218750000001,107421.8750000001
6,69,0.9892578125,1.375,0.375,3776.550292968752,0,0,0,0,0,0.375,-0.3749999999999999,-0.0107421875,107421.875
6,70,0.9892578125,1,0.75,3776.550292968756,0,0,0,0,0,0.3749999999999999,-0.3750000000000001,-0.01074218750000002,107421.8750000002
6,73,0.9892578125,1.375,0.75,3776.550292968755,0,0,0,0,0,0.3749999999999999,-0.3749999999999999,-0.01074218750000001,107421.8750000001
6,74,0.9951171875,0.375,0.75,2861.02294921875,0,0,0,0,0,0,0,-0.004882812499999997,48828.12500000001
6,77,0.9951171875,0.75,0.75,2861.022949218755,0,0,0,0,0,0,0,-0.004882812500000014,48828.12500000008
6,78,0.9951171875,0.375,1.375,2861.02294921875,0,0,0,0,0,0,0,-0.004882812499999999,48828.125
6,81,0.9951171875,0.75,1.375,2861.022949218752,0,0,0,0,0,0,0,-0.004882812499999999,48828.12500000002
6,82,0.9912109375,0.75,0.75,3433.227539062502,0,0,0,0,0,0.3749999999999999,-0.375,-0.008789062500000012,87890.62500000007
6,85,0.9912109375,1,0.75,3433.227539062498,0,0,0,0,0,0.375,-0.3749999999999999,-0.008789062499999998,87890.62499999999
6,86,0.9912109375,0.75,1.375,3433.227539062499,0,0,0,0,0,0.375,-0.3750000000000001,-0.008789062500000002,87890.625
6,89,0.9912109375,1,1.375,3433.227539062494,0,0,0,0,0,0.375,-0.3750000000000001,-0.008789062499999976,87890.62499999987
6,90,0.9970703125,1,0.75,1716.61376953126,0,0,0,0,0,0,0,-0.002929687500000021,29296.87500000018
6,93,0.9970703125,1.375,0.75,1716.613769531255,0,0,0,0,0,0,0,-0.002929687500000002,29296.87500000009
6,94,0.9970703125,1,1.375,1716.613769531262,0,0,0,0,0,0,0,-0.002929687500000025,29296.8750000002
6,97,0.9970703125,1.375,1.375,1716.613769531258,0,0,0,0,0,0,0,-0.002929687500000013,29296.87500000014
