increment,time_s,node,x_m,y_m,z_m,opening_m,pressure_pa,slip1_m,slip2_m,normal_force1_n,normal_force2_n,normal_force3_n,shear_force1_n,shear_force2_n,shear_force3_n,contact_heat_flux_w,state
9,0.1800000071525574,21,0.9981733475546058,0.5076320889920403,1.004385977188589,-0.0001940256620483799,176237.5001453176,0.003453844562708022,-0.007058134985411897,44175.15126821379,43.75772236692513,30.72408372627872,2.637243767869151,-1996.678681011182,-942.6543119218887,86.20134735346625,1
9,0.1800000071525574,23,0.9977499562953444,1.00848370487937,1.004439642374625,-0.0001880187373949941,182672.3033096865,0.003433411073804251,-0.007454987556672351,22524.88957665638,19.03501256141937,15.71212074785291,2.153459304065389,-1025.456606077743,-464.8971273018882,70.81695257358763,1
10,0.2000000029802322,13,0.9993948245439379,0.007391703251036809,0.003078176001530832,-8.502020806113151e-05,119423.2596917032,0.003226876819202967,-0.007269827392453412,14983.73139083104,19.38954502772381,11.69546035462289,0.5304683917153945,-680.645786846505,-311.8950631775842,131.2390815981919,1
10,0.2000000029802322,15,0.998747835690913,0.5083700534201905,0.003012913147092679,-0.0001899503421783555,182209.3363578554,0.003237070831994374,-0.007734983316843435,45696.61804971661,50.60074424885844,35.6866481171621,2.281084722983238,-2093.182456349773,-912.805699628239,161.1383958368932,1
10,0.2000000029802322,17,0.9982731921006063,1.009478469343272,0.002952674193509182,-0.0001773210387092955,187967.3230094843,0.003213858854230451,-0.00819040759664344,23134.55356810983,21.80347684468458,17.999952612903,2.017045196633675,-1067.980153929454,-442.7131771455244,129.4039577898036,1
10,0.2000000029802322,19,0.9986142176845545,0.00745222765600293,1.004874142312705,-0.0001198873636051962,135763.5610189671,0.003821583227970485,-0.007217159207090362,17033.1511610241,22.08090833572583,13.29444810339578,0.7644656239789247,-760.4716771615269,-382.4114659308201,146.8651296870096,1
10,0.2000000029802322,21,0.9979637508265659,0.50836387128979,1.004892527218581,-0.0002160715294594225,196116.5115372803,0.003823132031577255,-0.007730783182072548,49182.11639059197,54.44334933251093,38.40811459270014,3.293150556256048,-2217.387168756429,-1060.345608580417,155.1273084318843,1
10,0.2000000029802322,23,0.9974960151744002,1.009415592373428,1.004977049051792,-0.0002082612906657253,202823.4884450778,0.003808549733708142,-0.008237135638443673,24958.29174109667,23.40694021953607,19.41868584078705,2.651484152946753,-1135.425434507999,-516.3410453414855,117.6310113362191,1
11,0.2199999988079071,13,0.9993406664988936,0.007887803600066429,0.003216022310819822,-9.333330662322315e-05,131146.3440547503,0.003434457175981692,-0.007784083006024132,16468.999809357,23.57765138406135,14.19653921507917,0.6465668418846607,-747.9348013805891,-341.991576512701,178.5668122438658,1
11,0.2199999988079071,15,0.9986251881502454,0.5090976211279861,0.003131149342057435,-0.0002087637813051366,200335.3945692974,0.003440291534298289,-0.008398207055707357,50283.67408239994,61.83013717163418,43.41483093676057,2.77873547299025,-2310.655193319552,-983.9955276146413,219.1096997347136,1
11,0.2199999988079071,17,0.9980956478596194,1.010485002488974,0.003052233845714122,-0.0001957095919434019,207223.7114096048,0.003410847332627736,-0.009015893641242969,25450.81908892324,26.76127494384626,21.90817858710617,2.4610474078437,-1181.591664893589,-468.8140209701842,164.442204979709,1
11,0.2199999988079071,19,0.9984789127491585,0.007963095645370382,1.005426328125695,-0.0001315403106572333,149056.0281678917,0.004207906334027456,-0.007729226447802273,18717.04359539068,26.86537347572844,16.13320054761444,0.940188013263786,-829.5498773324321,-431.1204547814747,197.6156481375311,1
11,0.2199999988079071,21,0.997757839433413,0.5090921548274336,1.005451660593595,-0.000237420591920177,215599.3497798753,0.00421119416121508,-0.008393823397953025,54111.6856555019,66.55893288764557,46.71894723864642,4.014588898760715,-2432.352203934914,-1178.810907211182,207.0341389157374,1
11,0.2199999988079071,23,0.9972351584441932,1.01040086726766,1.005562952631294,-0.0002298118095194373,223578.8746320176,0.00420148025470109,-0.009062531535688954,27453.71157866429,28.74097373226663,23.63201876978014,3.225063104027277,-1249.235626530251,-565.8298013398472,150.4952268840528,1
12,0.239999994635582,13,0.9993010150689925,0.007797568746551061,0.002990435815870628,-9.850581169584859e-05,141559.7840991658,0.003355388907570208,-0.007756584973713664,17805.93955810127,28.15715951456185,16.95515369371149,0.7587913710272002,-802.4362651209051,-362.3514230542654,279.1032813712664,1
12,0.239999994635582,15,0.9984936361446612,0.509433024695088,0.002795977086569121,-0.0002280896579709992,218450.3592534138,0.003326226458203387,-0.008685543523340776,54934.53375470996,74.77020939382547,51.08486530795219,3.282104563885965,-2546.808435556888,-991.3720013743783,400.6400924528612,1
12,0.239999994635582,17,0.9979002239714324,1.011460847028442,0.002600830530985644,-0.0002158094929041213,227145.728264504,0.003258475118096927,-0.009717701015853224,27877.35043089663,32.52727590432504,25.47443013459726,2.950490467198414,-1315.865632455695,-441.0937536118835,267.3925539351551,1
12,0.239999994635582,19,0.9983296149402082,0.007873549760307462,1.005939367270613,-0.0001454352885520319,162870.1740873253,0.004492656531357705,-0.007693590283412254,20485.04947515051,31.85553338557483,19.51773498709263,1.13865400618887,-882.9026552204622,-507.9069930441236,336.6817612131068,1
12,0.239999994635582,21,0.9975620101414339,0.5094066470872262,1.006073901726408,-0.0002577862297032729,234631.3682493849,0.004539610999351462,-0.008674117780794051,58999.76996749877,79.19730227630866,54.87689643499908,4.751912067649318,-2620.446242505654,-1328.701908147598,374.5000857955509,1
12,0.239999994635582,23,0.9969909416620087,1.011359190203428,1.006320328441941,-0.0002496153404165496,243521.9871887975,0.004578304050306434,-0.009762870728981417,29880.6861522876,34.41624624857688,27.30441722366135,3.788708843644816,-1358.16625566847,-608.6848498525268,231.610329448834,1
13,0.2599999904632568,13,0.9992160557499106,0.007214909954622158,0.002367294868018605,-0.0001084383443084435,153720.5963465878,0.003067364850720682,-0.007360990156825064,19395.39816675772,32.85081720922809,19.32513640811214,0.7453492331628581,-815.715032293356,-362.4195373888556,329.1355618170787,1
13,0.2599999904632568,15,0.9983587376331648,0.5096589466879045,0.002052913769533484,-0.0002466473404582628,236304.0819349104,0.002992594819804711,-0.008888609878637968,59620.94056304322,87.04110612775558,58.67772246168815,3.630352364012467,-2772.276291374635,-903.0035136968474,506.0099374720353,1
13,0.2599999904632568,17,0.9977208811608141,1.012746522735354,0.001743306770427427,-0.0002330048574995821,245444.3187424277,0.002887365172374641,-0.01062966431437599,30106.82716356392,37.75330609522579,29.25323497151861,3.380663961147176,-1442.235317941282,-353.2086871210927,261.3867603366032,1
13,0.2599999904632568,19,0.9982075051306387,0.007357530324915785,1.006771441167946,-0.0001549322517458523,175170.7942293833,0.004921059328019742,-0.00731961613887611,22099.52890676999,37.16098850151278,22.02453890337073,1.296662226114042,-870.2123835985179,-614.3077467064028,412.4352373093283,1
13,0.2599999904632568,21,0.9973684954433163,0.5096443372311905,1.006982526677415,-0.0002787697029859896,253563.2495704542,0.004995166727191844,-0.008882465834310462,63968.81607251533,92.64099138697306,62.96222155394445,5.429918939524215,-2756.19587417129,-1517.409963913351,437.6024351390535,1
13,0.2599999904632568,23,0.9967512582829843,1.012586928597312,1.007377848707911,-0.0002699554760953939,263297.9820740178,0.005086005369410229,-0.01066023368475267,32289.67536383154,40.03967367658733,31.37345148544585,4.330816276664105,-1457.65019063155,-646.6863590597821,206.75418607637,1
14,0.2800000011920929,13,0.9991332255091182,0.006649365072520183,0.001730216818869937,-0.0001176617883708781,165739.1189823262,0.002791729961468596,-0.007001498404722878,20979.89171095401,37.78965676937335,21.94933315373168,0.7057547445696556,-818.240449822616,-357.1839054009707,380.4844458550517,1
14,0.2800000011920929,15,0.998221785982306,0.5099510439104832,0.001317749754691754,-0.0002654572457760536,254169.7241393256,0.002680353035580228,-0.00915823009700255,64346.47545138608,99.88674514779993,66.64574904050554,3.938979760519783,-2975.230319524182,-799.4252333918774,546.0548185432308,1
14,0.2800000011920929,17,0.9975428856689093,1.014118542305005,0.0009127425936273901,-0.0002502917133093409,263679.8541189138,0.002546645374016113,-0.01162447941170861,32310.31495966966,43.07130571057904,33.07952358891306,3.798068351950331,-1551.991708465932,-273.59184104895,268.3688059602752,1
14,0.2800000011920929,19,0.9980743499162031,0.006863898542478055,1.007680017314458,-0.0001657045719533028,187982.6638630616,0.005401252752243433,-0.006983261957952715,23792.01794955775,42.62161123872929,24.8955719082326,1.441452455866119,-844.6603533083088,-725.5809530332933,452.4425169046752,1
14,0.2800000011920929,21,0.9971775237398771,0.5099406524409255,1.007949981498499,-0.0002992804611105976,272307.3007195131,0.005498004220076116,-0.009154481563118573,68927.90232205349,106.2760535735978,71.39535168800708,6.070585440043187,-2870.231186062709,-1700.784960789686,470.4959941999533,1
14,0.2800000011920929,23,0.9965189047055735,1.013886198493441,1.008487387549566,-0.0002895550483596617,282607.4591863396,0.005639962766281036,-0.01163414452901786,34622.57958288694,45.67511146706681,35.4459797718797,4.863182724955569,-1546.883101838859,-685.5896354511938,220.7918370067094,1
15,0.300000011920929,13,0.9990443635447288,0.006112901687428143,0.00110515504732952,-0.0001274229484910775,178030.1724784979,0.002538805704749258,-0.006681099097638785,22610.01937222163,42.92828936543101,24.68438025759381,0.636193529413367,-812.9912780176314,-344.8165177162475,435.4145460769823,1
15,0.300000011920929,15,0.9980842379789023,0.5102869459146284,0.00060332752097078,-0.0002840524757322866,271909.893885186,0.002392354881634699,-0.009474965541236594,69071.30011059046,113.1833474732913,74.86786498995504,4.210444445013077,-3157.718194099854,-690.7844869540611,591.237031575665,1
15,0.300000011920929,17,0.9973658528040892,1.015534858614292,0.0001105401978374942,-0.0002676310022746684,281883.8060407275,0.002232111418899562,-0.01266607695230628,34490.70121312217,48.61361407310602,37.02050058242372,4.220188754582617,-1651.644426526836,-206.470714381672,290.891634262571,1
15,0.300000011920929,19,0.9979399276902979,0.006409759594644817,1.008627760664901,-0.0001766478537885354,200913.1908534887,0.005914741243452127,-0.006691773383324979,25511.1622055538,48.27464350607188,27.85441738837256,1.544008381328514,-804.4162949935126,-822.8355821714282,477.7362462689973,1
15,0.300000011920929,21,0.9969891386308204,0.5102861802327354,1.008943510426054,-0.0003194456344941953,290849.9286194476,0.006028103573135297,-0.009476780841940275,73867.80622593842,120.4204954806494,80.06989156741858,6.672284208484395,-2970.898797065031,-1869.27364540691,509.3599654342569,1
15,0.300000011920929,23,0.9962895860016079,1.015227294529566,1.009615948755469,-0.0003091462917264927,301844.6593436002,0.006217491913771824,-0.01265497974891189,36926.31603831952,51.56873551526236,39.63383882127115,5.411714633409601,-1632.14299793578,-725.1718626460639,245.1488399366116,1
16,0.3199999928474426,13,0.9989531101977457,0.005597239844046725,0.0004890733770162806,-0.0001373671760732313,190384.1219375491,0.002302887113923249,-0.006388443721903764,24259.49832225944,48.30907464263485,27.54556166704601,0.5431452316681352,-801.598580512632,-326.2480193504294,492.9402464442158,1
16,0.3199999928474426,15,0.9979467666152344,0.5106560960490009,-9.514591539381808e-05,-0.0003024877514592193,289549.6098800494,0.002122472339188036,-0.00982628648577287,73801.6057009013,127.1467848354489,83.45296911434993,4.463064330824985,-3325.864829206364,-582.7219928097993,641.2691254253568,1
16,0.3199999928474426,17,0.9971888876859266,1.01698485165337,-0.0006707356450006688,-0.0002851121130965673,300141.9105120883,0.001936676482777834,-0.01374166713260792,36657.61635346297,54.47346573907357,41.12813117931077,4.661175490369702,-1746.185077409259,-151.4263692644211,320.933133085529,1
16,0.3199999928474426,19,0.9978050903882391,0.005985219827148655,1.009607815559497,-0.0001876167181769095,213838.0577704658,0.006454463519856636,-0.006432513235642442,27241.35666391219,54.18339230043888,30.93233816536475,1.617414005637567,-757.3942847663459,-907.9127727911205,513.7881320018453,1
16,0.3199999928474426,21,0.9968019905050695,0.5106699017413834,1.009957957067671,-0.0003393747159191608,309250.7318200485,0.006579193747786168,-0.009836412781558656,78803.36805730908,135.2975957833351,89.11009924530428,7.260535140127837,-3066.410870042672,-2025.345701111794,552.3044846301254,1
16,0.3199999928474426,23,0.9960608871143171,1.016601394610666,1.010759342262065,-0.0003288339399718233,321107.9510663131,0.006812503440318838,-0.01371062388195826,39212.02120043806,57.8124364566978,43.99311207547048,5.988367266980982,-1715.982722445547,-765.5618779111533,272.5584684494774,1
17,0.3400000035762787,13,0.9988615327725625,0.005096051945215682,-0.0001198774905304664,-0.0001472956269820532,202680.6855023881,0.002080399704492539,-0.006115142866925914,25913.11362589115,53.96482676873109,30.54119711738378,0.4301139937651643,-785.1326779895394,-302.0670066433406,552.3096189290399,1
17,0.3400000035762787,15,0.9978097005420046,0.5110503074444293,-0.000781108333877602,-0.0003207927842182305,307102.8109760655,0.001866607646297379,-0.01020286562295468,78540.86883481889,141.9448454115922,92.46832770036147,4.710915358795505,-3484.620490281557,-478.5844699761939,695.2412792986846,1
17,0.3400000035762787,17,0.9970113234517155,1.01846056313157,-0.001436529698920557,-0.0003027993155660141,318512.2081977825,0.001655481733126864,-0.01484189909178375,38817.42286852951,60.72859900984506,45.43557570329287,5.130629504289471,-1838.567798063819,-106.9708907436583,355.9699237811283,1
