contact_pressure,id,x,y,z
93708.3673236841,338,-0.0029132799384885767,-0.0029132799384885754,0.0018749999999999999
92975.66998816525,339,-0.0015766557413441707,-0.0038063836739465019,0.0018749999999999999
92174.57808473991,340,-7.5683172187306446e-19,-0.0041200000000000004,0.0018749999999999999
92954.88094139742,354,0.0015766557413441694,-0.0038063836739465019,0.0018749999999999999
93708.36732368196,355,0.0029132799384885754,-0.0029132799384885767,0.0018749999999999999
92975.66998816047,356,0.0038063836739465019,-0.0015766557413441709,0.0018749999999999999
92077.44218968606,381,0.0041200000000000004,0,0.0025000000000000001
92939.22006081489,382,0.0038063836739465019,0.00157665574134417,0.0025000000000000001
93754.86978235556,383,0.0029132799384885763,0.0029132799384885759,0.0025000000000000001
93154.87593200346,384,0.0015766557413441702,0.0038063836739465019,0.0025000000000000001
92077.44218968926,385,2.522772406243548e-19,0.0041200000000000004,0.0025000000000000001
92939.22006080329,404,-0.0015766557413441698,0.0038063836739465019,0.0025000000000000001
93754.8697823543,405,-0.0029132799384885759,0.0029132799384885763,0.0025000000000000001
93154.8759320051,406,-0.0038063836739465019,0.0015766557413441705,0.0025000000000000001
92077.44218969536,407,-0.0041200000000000004,5.0455448124870961e-19,0.0025000000000000001
92939.22006080345,426,-0.0038063836739465019,-0.0015766557413441696,0.0025000000000000001
93754.86978235003,427,-0.0029132799384885767,-0.0029132799384885754,0.0025000000000000001
93154.87593201025,428,-0.0015766557413441707,-0.0038063836739465019,0.0025000000000000001
92077.44218969319,429,-7.5683172187306446e-19,-0.0041200000000000004,0.0025000000000000001
92939.22006081203,443,0.0015766557413441694,-0.0038063836739465019,0.0025000000000000001
93754.86978234963,444,0.0029132799384885754,-0.0029132799384885767,0.0025000000000000001
93154.87593201018,445,0.0038063836739465019,-0.0015766557413441709,0.0025000000000000001
90710.37795164074,470,0.0041200000000000004,0,0.0031250000000000002
91495.22313843734,471,0.0038063836739465019,0.00157665574134417,0.0031250000000000002
92231.34449432779,472,0.0029132799384885763,0.0029132799384885759,0.0031250000000000002
91700.86460361139,473,0.0015766557413441702,0.0038063836739465019,0.0031250000000000002
90710.37795163452,474,2.522772406243548e-19,0.0041200000000000004,0.0031250000000000002
91495.22313844103,493,-0.0015766557413441698,0.0038063836739465019,0.0031250000000000002
92231.34449432489,494,-0.0029132799384885759,0.0029132799384885763,0.0031250000000000002
91700.86460361128,495,-0.0038063836739465019,0.0015766557413441705,0.0031250000000000002
90710.37795163988,496,-0.0041200000000000004,5.0455448124870961e-19,0.0031250000000000002
91495.22313843262,515,-0.0038063836739465019,-0.0015766557413441696,0.0031250000000000002
92231.34449431988,516,-0.0029132799384885767,-0.0029132799384885754,0.0031250000000000002
91700.86460362027,517,-0.0015766557413441707,-0.0038063836739465019,0.0031250000000000002
90710.37795163567,518,-7.5683172187306446e-19,-0.0041200000000000004,0.0031250000000000002
91495.22313844354,532,0.0015766557413441694,-0.0038063836739465019,0.0031250000000000002
92231.3444943272,533,0.0029132799384885754,-0.0029132799384885767,0.0031250000000000002
91700.86460362287,534,0.0038063836739465019,-0.0015766557413441709,0.0031250000000000002
89482.67228818889,559,0.0041200000000000004,0,0.0037500000000000003
90070.69100922089,560,0.0038063836739465019,0.00157665574134417,0.0037500000000000003
90609.0319129097,561,0.0029132799384885763,0.0029132799384885759,0.0037500000000000003
90112.33372574253,562,0.0015766557413441702,0.0038063836739465019,0.0037500000000000003
89482.67228819426,563,2.522772406243548e-19,0.0041200000000000004,0.0037500000000000003
90070.69100921483,582,-0.0015766557413441698,0.0038063836739465019,0.0037500000000000003
90609.03191290474,583,-0.0029132799384885759,0.0029132799384885763,0.0037500000000000003
90112.33372574234,584,-0.0038063836739465019,0.0015766557413441705,0.0037500000000000003
89482.67228819043,585,-0.0041200000000000004,5.0455448124870961e-19,0.0037500000000000003
90070.69100921218,604,-0.0038063836739465019,-0.0015766557413441696,0.0037500000000000003
90609.03191290711,605,-0.0029132799384885767,-0.0029132799384885754,0.0037500000000000003
90112.3337257488,606,-0.0015766557413441707,-0.0038063836739465019,0.0037500000000000003
89482.67228819315,607,-7.5683172187306446e-19,-0.0041200000000000004,0.0037500000000000003
90070.69100921867,621,0.0015766557413441694,-0.0038063836739465019,0.0037500000000000003
90609.03191290726,622,0.0029132799384885754,-0.0029132799384885767,0.0037500000000000003
90112.33372575259,623,0.0038063836739465019,-0.0015766557413441709,0.0037500000000000003
89274.72657340454,648,0.0041200000000000004,0,0.0043750000000000004
89870.93468847444,649,0.0038063836739465019,0.00157665574134417,0.0043750000000000004
90419.4365966913,650,0.0029132799384885763,0.0029132799384885759,0.0043750000000000004
89960.90745645945,651,0.0015766557413441702,0.0038063836739465019,0.0043750000000000004
89274.72657340749,652,2.522772406243548e-19,0.0041200000000000004,0.0043750000000000004
89870.93468848141,671,-0.0015766557413441698,0.0038063836739465019,0.0043750000000000004
90419.436596691,672,-0.0029132799384885759,0.0029132799384885763,0.0043750000000000004
89960.90745645908,673,-0.0038063836739465019,0.0015766557413441705,0.0043750000000000004
89274.72657340406,674,-0.0041200000000000004,5.0455448124870961e-19,0.0043750000000000004
89870.93468847469,693,-0.0038063836739465019,-0.0015766557413441696,0.0043750000000000004
90419.4365966901,694,-0.0029132799384885767,-0.0029132799384885754,0.0043750000000000004
89960.9074564622,695,-0.0015766557413441707,-0.0038063836739465019,0.0043750000000000004
89274.72657341455,696,-7.5683172187306446e-19,-0.0041200000000000004,0.0043750000000000004
89870.93468847884,710,0.0015766557413441694,-0.0038063836739465019,0.0043750000000000004
90419.43659669666,711,0.0029132799384885754,-0.0029132799384885767,0.0043750000000000004
89960.90745645431,712,0.0038063836739465019,-0.0015766557413441709,0.0043750000000000004
89277.80785555825,737,0.0041200000000000004,0,0.0050000000000000001
89958.37735935231,738,0.0038063836739465019,0.00157665574134417,0.0050000000000000001
90592.14836093597,739,0.0029132799384885763,0.0029132799384885759,0.0050000000000000001
90158.67735759354,740,0.0015766557413441702,0.0038063836739465019,0.0050000000000000001
89277.80785555401,741,2.522772406243548e-19,0.0041200000000000004,0.0050000000000000001
89958.37735935453,760,-0.0015766557413441698,0.0038063836739465019,0.0050000000000000001
90592.14836094015,761,-0.0029132799384885759,0.0029132799384885763,0.0050000000000000001
90158.67735758968,762,-0.0038063836739465019,0.0015766557413441705,0.0050000000000000001
89277.80785555445,763,-0.0041200000000000004,5.0455448124870961e-19,0.0050000000000000001
89958.37735934352,782,-0.0038063836739465019,-0.0015766557413441696,0.0050000000000000001
90592.14836094003,783,-0.0029132799384885767,-0.0029132799384885754,0.0050000000000000001
90158.67735760087,784,-0.0015766557413441707,-0.0038063836739465019,0.0050000000000000001
89277.80785555218,785,-7.5683172187306446e-19,-0.0041200000000000004,0.0050000000000000001
89958.37735934494,799,0.0015766557413441694,-0.0038063836739465019,0.0050000000000000001
90592.14836093559,800,0.0029132799384885754,-0.0029132799384885767,0.0050000000000000001
90158.67735760797,801,0.0038063836739465019,-0.0015766557413441709,0.0050000000000000001
