element,integration_point,current_x,current_y,current_z,ivol,vonmises_stress,effective_plastic_strain,effective_creep_strain
641,1,0.0041371977736400899,0.0015147417646256048,-0.00095063991176486118,4.5312618233665558e-12,24426916.55017019,0.001171345827508509,3.484588170632091e-06
641,2,0.0042692402008142564,0.00085695341937041527,-0.0009506487210500593,7.2488897991992711e-12,22253090.74055697,0.001062654537027849,2.648820464851029e-06
641,3,0.0044012705293263654,0.00019916264558260971,-0.00095063991176472164,4.531261823369997e-12,24426916.60302446,0.001171345830151223,3.484588181233479e-06
641,4,0.0042397190101753357,0.0015522773238241705,-0.00095060759032753719,7.4339038920850806e-12,37769704.75566735,0.001838485237783367,1.284812138098761e-05
641,5,0.004375035999032521,0.00087818953323933087,-0.00095061714053223869,1.1892202495144308e-11,34855622.13219074,0.001692781106609537,1.00800894637764e-05
641,6,0.0045103354741048611,0.0002040982271583202,-0.0009506075903273467,7.4339038921002057e-12,37769704.83547107,0.001838485241773553,1.284812141744994e-05
641,7,0.0043422303488744171,0.0015898092591514023,-0.00095056639796708823,4.7620900792644501e-12,54063992.03637051,0.002653199601818526,3.812046862777629e-05
641,8,0.0044808215835303424,0.00089942359693485831,-0.00095057668909129104,7.6179131475801275e-12,50528755.95034897,0.002476437797517448,3.1008511305725e-05
641,9,0.0046193898892786314,0.00020903333225858928,-0.00095056639796684255,4.7620900792805995e-12,54063992.14728902,0.002653199607364451,3.812046872842973e-05
641,10,0.0041367848336916393,0.001514588283621713,-0.00078092670796262801,7.2457754448711426e-12,42772374.78251663,0.002088618739125832,1.773525947665624e-05
641,11,0.0042688344282763814,0.00085687196971104274,-0.00078096579028302424,1.1592342686904958e-11,40004426.72008485,0.001950221336004243,1.437201246609615e-05
641,12,0.0044008303472476565,0.00019914488163564535,-0.00078092670796194952,7.245775444841806e-12,42772374.86869815,0.002088618743434907,1.773525952323426e-05
641,13,0.0042391564916775043,0.0015520680520006145,-0.00078077622395011188,1.1883753295862815e-11,52556064.80051289,0.002577803240025645,3.407052584889429e-05
641,14,0.0043744849807701687,0.0008780789287856439,-0.00078081859335371671,1.9012149388392511e-11,49219089.96054035,0.002410954498027018,2.76529757485819e-05
641,15,0.0045097357701022051,0.00020407420910118667,-0.00078077622394920939,1.1883753295839322e-11,52556064.90330787,0.002577803245165394,3.407052593040273e-05
641,16,0.004341484237995648,0.0015895317431045162,-0.00078058638416102178,7.6103128008681807e-12,65095092.77767529,0.003204754638883764,6.737067392296032e-05
641,17,0.0044800902201782592,0.00089927679228308122,-0.0007806320406478248,1.2175069806096881e-11,61416506.36967784,0.003020825318483892,5.603931628023948e-05
641,18,0.0046185944784530681,0.0002090014226873997,-0.00078058638415987372,7.6103128008692486e-12,65095092.89731215,0.003204754644865608,6.737067406573758e-05
641,19,0.0041361588656810911,0.0015143568071578285,-0.00061107768390399498,4.5313291590406157e-12,52029116.63869546,0.002551455831934774,3.089787862153511e-05
641,20,0.004268208828996956,0.0008567463948049829,-0.00061114703925954346,7.250131858780066e-12,48808472.62220144,0.002390423631110073,2.51926741711919e-05
641,21,0.0044001635397479489,0.00019911686265529867,-0.00061107768390268548,4.5313291590146896e-12,52029116.7361166,0.00255145583680583,3.089787868968288e-05
641,22,0.0042385074857743104,0.0015518271147483302,-0.00061079805318700424,7.4298193081275289e-12,61564902.02686581,0.003028245101343291,5.355005150919405e-05
641,23,0.0043738447149021592,0.00087795040989367289,-0.00061087324178946741,1.1887432734967664e-11,57749512.42112712,0.002837475621056356,4.343243713598286e-05
641,24,0.0045090440582935881,0.00020404602759621252,-0.00061079805318529944,7.4298193081058526e-12,61564902.13647881,0.00302824510682394,5.355005161608309e-05
641,25,0.0043407781803682533,0.0015892688916601693,-0.0006104485818399898,4.7567151810575579e-12,75687830.38412285,0.003734391519206142,0.0001058993540838952
641,26,0.0044794001883564066,0.00089913828400142379,-0.00061052960368934922,7.6103857908756726e-12,71888118.33912791,0.003544405916956397,8.955866028965501e-05
