increment,time_s,node,x_m,y_m,z_m,opening_m,pressure_pa,slip1_m,slip2_m,normal_force1_n,normal_force2_n,normal_force3_n,shear_force1_n,shear_force2_n,shear_force3_n,contact_heat_flux_w,shear_traction1_pa,shear_traction2_pa,tangent1_x,tangent1_y,tangent1_z,tangent2_x,tangent2_y,tangent2_z,state
1,1000,25,0.004005002119373623,-6.257307652203065e-51,1.845487080032694e-51,2.672608950649526e-06,0,-9.487697714883027e-20,7.708934646903243e-19,0,0,0,0,0,0,-5152.324071347584,0,0,0.2588190451157595,-0.965925826285521,3.274872223797307e-13,-1.562705256945908e-11,-4.526295837014459e-12,-1,0
1,1000,27,0.003468433604757681,0.002002501059638691,3.46736875425869e-42,2.666958404401634e-06,0,-2.735490203128583e-19,6.988103772228124e-19,0,0,0,0,0,0,-5152.312666488251,0,0,0.2588190451157595,-0.9659258262855211,3.274872221805133e-13,-1.565814472828735e-11,-4.534626955657645e-12,-1,0
1,1000,29,0.002002501059638691,0.003468433604757681,4.491741422401282e-42,2.666958404402305e-06,0,-1.402101694546672e-19,5.778319166191877e-19,0,0,0,0,0,0,-5152.31646508239,0,0,0.7071067811865476,-0.7071067811865477,-1.624976308466855e-39,-1.155551639646336e-11,-1.155551639646335e-11,-1,0
1,1000,31,2.452355286733032e-19,0.004005002119373623,5.100527619629798e-51,2.672608950649406e-06,0,-1.764055811750047e-19,6.263218054030082e-19,0,0,0,0,0,0,-5152.324071347573,0,0,0.9659258262855209,-0.2588190451157595,-3.274872223797312e-13,-4.526295611080596e-12,-1.562705172626242e-11,-1,0
1,1000,33,0.004005002119710087,-5.159205321911527e-42,0.02000001016102527,2.672456595715202e-06,0,-1.100546829019704e-19,2.794771628864363e-18,0,0,0,0,0,0,-5152.107190052049,0,0,0.258819045115467,-0.9659258262855993,3.012338530949819e-13,-1.722457635405787e-11,-4.92717155712897e-12,-0.9999999999999999,0
1,1000,35,0.003468433605049937,0.002002501059808657,0.02000001016102256,2.666806532817403e-06,0,-1.812277586947551e-19,3.083770960830015e-18,0,0,0,0,0,0,-5152.095782374045,0,0,0.2588190451154671,-0.9659258262855994,3.012338548309871e-13,-1.722299933133664e-11,-4.926748996961594e-12,-1,0
1,1000,37,0.002002501059808657,0.003468433605049937,0.02000001016102256,2.666806532817469e-06,0,-3.069587857339069e-19,2.986988192347135e-18,0,0,0,0,0,0,-5152.099581906703,0,0,0.7071067811865475,-0.7071067811865476,-7.398453577617742e-23,-1.266646615021515e-11,-1.266646615011052e-11,-1,0
1,1000,39,2.452355286733032e-19,0.004005002119710087,0.02000001016102527,2.672456595715265e-06,0,-1.583849493801288e-19,1.445693853628052e-18,0,0,0,0,0,0,-5152.107190052038,0,0,0.9659258262855993,-0.2588190451154671,-3.013733133608632e-13,-4.92730744720346e-12,-1.722454466962988e-11,-1,0
1,1000,41,0.004005002120115449,-3.212142334708977e-51,0.04000002032411113,2.672297361258152e-06,0,-8.868658072914977e-20,3.083710294232387e-18,0,0,0,0,0,0,-5154.031571875577,0,0,0.2588190451158051,-0.9659258262855088,-3.764691022124662e-12,-1.98676440542463e-11,-1.426024238313436e-12,-1,0
1,1000,43,0.003468433605399951,0.00200250106000974,0.04000002032412244,2.66664779821574e-06,0,-7.651042495227739e-20,4.6252017278675e-18,0,0,0,0,0,0,-5154.020190372171,0,0,0.2588190451158051,-0.9659258262855088,-3.764691021024044e-12,-1.983339785656344e-11,-1.416847998439417e-12,-1,0
