time,node,temperature,ur,uz,rf_r,rf_z,reaction_heat
0.20000000298023224,1,600.0000000000001,1.5368397083031739e-50,-2.4732668544630246e-34,-1.3567101543810257e-14,-77.111819679026851,0.0
0.20000000298023224,2,600.0,-1.9263636363636335e-06,-4.9465337089260527e-34,0.0,-154.22363935805367,0.0
0.20000000298023224,3,600.0,-1.9263636363636301e-06,4.0000000000000015e-06,0.0,154.22363935805373,0.0
0.20000000298023224,4,600.0,-1.5368397083030932e-50,4.0000000000000015e-06,1.3567101543810257e-14,77.111819679026823,0.0
0.4000000059604645,1,600.0,-2.7861923458785089e-50,-3.0954528842075499e-37,3.6333027219440597e-15,-153.27164158423327,0.0
0.4000000059604645,2,600.0,-3.853636363636362e-06,-6.1909057684133892e-37,0.0,-306.54328316846653,0.0
0.4000000059604645,3,600.0,-3.8536363636363586e-06,8.0000000000000013e-06,0.0,306.54328316846653,0.0
0.4000000059604645,4,600.0000000000001,2.7643799848227629e-50,8.0000000000000013e-06,-3.6333027219440597e-15,153.27164158423327,0.0
0.6000000238418579,1,600.0000000000001,-7.4730171565392385e-49,-4.3938358791466526e-35,3.6333027219440605e-15,56.167868655085677,0.0
0.6000000238418579,2,600.0,-3.5536363636363619e-06,-8.7876717582929694e-35,0.0,112.33573731017135,0.0
0.6000000238418579,3,600.0,-3.5536363636363585e-06,7.0000000000000016e-06,0.0,-112.33573731017135,0.0
0.6000000238418579,4,600.0,7.4686546843281003e-49,7.0000000000000016e-06,-3.6333027219440605e-15,-56.167868655085663,0.0
0.800000011920929,1,600.0,2.8670347447517073e-50,9.0612348064298377e-35,6.1932443935272508e-15,-162.79161932238421,0.0
0.800000011920929,2,600.0,-4.0945454545454522e-06,1.8122469612859686e-34,0.0,-325.58323864476853,0.0
0.800000011920929,3,600.0,-4.0945454545454497e-06,8.4999999999999999e-06,0.0,325.58323864476853,0.0
0.800000011920929,4,600.0,3.7494399473115876e-50,8.4999999999999999e-06,-2.9599933661801762e-14,162.79161932238426,0.0
1.0,1,600.0,1.197292664933545e-50,-6.1909057683680228e-35,3.622358451154099e-15,-191.35155253683695,0.0
1.0,2,600.0,-4.8172727272727246e-06,-1.2381811536736043e-34,0.0,-382.70310507367395,0.0
1.0,3,600.0,-4.817272727272722e-06,1.0000000000000001e-05,0.0,382.70310507367395,0.0
1.0,4,600.0,-1.1703786093806711e-50,1.0000000000000001e-05,-3.622358451154099e-15,191.35155253683695,0.0
