time,element,point,s_xx,s_yy,s_zz,s_xy,s_yz,s_xz,e_xx,e_yy,e_zz,e_xy,e_yz,e_xz,p_xx,p_yy,p_zz,p_xy,p_yz,p_xz,c_xx,c_yy,c_zz,c_xy,c_yz,c_xz,equiv_plastic,equiv_creep
0.10000000149011612,1,1,200987872.95679402,0.0001253858208656311,0.00012540817260742188,-1.5452642961500567e-08,-3.9924868489615698e-09,-7.5728875504032548e-10,0.001004939364783594,-0.00030148180943475228,-0.00030148180943475217,-1.0044217924975368e-19,-2.5951164518250207e-20,-4.9223769077621166e-21,0.00049393647833406674,-0.00024696823916703342,-0.00024696823916703342,-5.6963317734618946e-20,-1.4717566276222358e-20,-2.7916052986981776e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0004939364783342889,0.0
0.10000000149011612,1,2,200987872.95679417,0.00012540817260742188,0.00012551248073577881,-1.1535310701961293e-08,-3.9562113477349689e-09,-3.6136224347877635e-08,0.0010049393647835942,-0.00030148180943475239,-0.00030148180943475174,-7.4979519562748415e-20,-2.5715373760277298e-20,-2.348854582612046e-19,0.00049393647833406815,-0.0002469682391670344,-0.00024696823916703397,-4.2522794988564531e-20,-1.4583843332677938e-20,-1.3320952502339722e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0004939364783342902,0.0
0.10000000149011612,1,3,200987872.95679396,0.00012535601854324341,0.0001253858208656311,-2.8037791462237293e-08,-1.9123582280007373e-08,5.5894296800983456e-09,0.0010049393647835936,-0.00030148180943475217,-0.00030148180943475206,-1.822456445045424e-19,-1.2430328482004792e-19,3.6331292920639252e-20,0.00049393647833406804,-0.00024696823916703408,-0.00024696823916703408,-1.0335614610520459e-19,-7.0495558355566152e-20,2.0604401435793884e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0004939364783342901,0.0
0.10000000149011612,1,4,200987872.95679396,0.00012542307376861572,0.00012543052434921265,-1.6947238326376944e-08,-5.3548687189974941e-09,4.3175643481303885e-08,0.0010049393647835934,-0.00030148180943475201,-0.0003014818094347519,-1.1015704912145014e-19,-3.4806646673483712e-20,2.8064168262847522e-19,0.00049393647833406858,-0.00024696823916703435,-0.00024696823916703435,-6.247286783981844e-20,-1.9739735722063603e-20,1.59159045099902e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0004939364783342905,0.0
0.10000000149011612,1,5,200987872.95679402,0.00012537091970443726,0.00012539327144622803,2.8280390454095709e-12,9.4797949758614639e-09,-3.6294527327665054e-08,0.0010049393647835938,-0.00030148180943475223,-0.00030148180943475212,1.8382253795162214e-23,6.1618667343099527e-20,-2.3591442762982283e-19,0.00049393647833406598,-0.00024696823916703305,-0.00024696823916703305,1.0425044253654983e-23,3.4945515444472683e-20,-1.337930797562947e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.000493936478334288,0.0
0.10000000149011612,1,6,200987872.95679408,0.00012543052434921265,0.00012546777725219727,2.169152514022069e-08,7.0168997605350744e-10,-7.950293120415136e-09,0.0010049393647835942,-0.00030148180943475223,-0.00030148180943475201,1.4099491341143447e-19,4.5609848443477995e-21,-5.1676905282698378e-20,0.00049393647833406837,-0.00024696823916703435,-0.00024696823916703424,7.9961806002335933e-20,2.586650656248114e-21,-2.9307289000974003e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0004939364783342904,0.0
0.10000000149011612,1,7,200987872.95679402,0.00012540072202682495,0.00012540817260742188,-1.0938869983222978e-08,-3.7919179903445796e-08,9.4140061872136334e-09,0.0010049393647835942,-0.00030148180943475223,-0.00030148180943475217,-7.1102654890949363e-20,-2.4647466937239768e-19,6.1191040216888617e-20,0.0004939364783340675,-0.00024696823916703391,-0.00024696823916703375,-4.0324126304119848e-20,-1.3978206177789097e-19,3.470299721115446e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0004939364783342895,0.0
0.10000000149011612,1,8,200987872.95679393,0.0001253858208656311,0.00012532621622085571,2.899689408081784e-08,-1.8007188902398158e-08,5.0257470552004154e-08,0.0010049393647835938,-0.00030148180943475195,-0.00030148180943475239,1.8847981152531599e-19,-1.1704672786558804e-19,3.2667355858802699e-19,0.0004939364783340675,-0.00024696823916703375,-0.00024696823916703375,1.0689170098331986e-19,-6.6380180109655779e-20,1.8526489421419146e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0004939364783342895,0.0
0.20000000298023224,1,1,201976242.32673001,0.0065721571445465088,0.0065720081329345703,1.1806843864425248e-08,7.4615000110256777e-09,-1.375732173657881e-08,0.0010098812116139336,-0.00030296436346709217,-0.0003029643634670933,7.6744485118764117e-20,4.8499750071666903e-20,-8.9422591287762269e-20,0.00098812116007872047,-0.00049406058003936002,-0.00049406058003936067,-1.4431622206670204e-20,1.2667033263273409e-20,-5.2625441879286281e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0009881211600789425,0.0
0.20000000298023224,1,2,201976242.32673004,0.0065721422433853149,0.0065723210573196411,8.2009257281720276e-09,-1.5223575642963045e-09,-3.6916345931347717e-08,0.0010098812116139341,-0.00030296436346709309,-0.00030296436346709173,5.3306017233118179e-20,-9.895324167925981e-21,-2.3995624855376018e-19,0.00098812116007872285,-0.00049406058003936197,-0.00049406058003936089,-1.3269667375895708e-20,-2.0171078096810289e-20,-2.6803562675670977e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0009881211600789451,0.0
