stage,time_s,node,temperature_k,ux_m,uy_m,uz_m,reaction_heat_flux_w,rfx_n,rfy_n,rfz_n
7,0.7000000000000001,5,600,7.995454072502736e-33,-5.296145000722439e-34,-0.001400933534756678,4.510855462777631e-15,-74999999.74629565,-0.1235465732564209,0
7,0.7000000000000001,6,600,0.003411321812344372,-5.296145000840345e-34,-0.001400933534756679,0,0,-0.1235465659735181,0
7,0.7000000000000001,7,600,0.003411321812344374,-0.001400933534756679,-0.001400933534756679,0,0,0,0
7,0.7000000000000001,8,600,7.995454072504137e-33,-0.001400933534756678,-0.001400933534756677,3.409895335181461e-15,-74999999.74629565,0,0
8,0.8,1,600,8.005165270102728e-33,-5.299530195780964e-34,-5.299530195729127e-34,1.885362887101965e-15,-74999999.74562314,-0.1239236199681126,-0.1239236154134053
8,0.8,2,600,0.003685204074484668,-5.299530195687417e-34,-5.299530195761587e-34,0,0,-0.1239236109874809,-0.1239236049483939
8,0.8,3,600,0.003685204074484672,-0.001537108077301366,-5.299530195666343e-34,0,0,0,-0.1239236140560955
8,0.8,4,600,8.005165270090116e-33,-0.001537108077301364,-5.299530195780116e-34,-2.024345932346951e-15,-74999999.74562311,0,-0.1239236095031212
8,0.8,5,600,8.00516527009432e-33,-5.299530195825357e-34,-0.001537108077301365,-2.40166542603817e-15,-74999999.74562313,-0.1239236055139295,0
8,0.8,6,600,0.003685204074484672,-5.299530195592939e-34,-0.001537108077301366,0,0,-0.1239236135050896,0
8,0.8,7,600,0.00368520407448467,-0.001537108077301365,-0.001537108077301365,0,0,0,0
8,0.8,8,600,8.00516527009432e-33,-0.001537108077301365,-0.001537108077301364,2.969538346882931e-15,-74999999.74562314,0,0
9,0.9,1,600,8.014895901243332e-33,-5.302912752463082e-34,-5.302912752292135e-34,-2.14044444035255e-14,-74999999.74494825,-0.1243021082207752,-0.1243021120881529
9,0.9,2,600,0.003959385677084757,-5.302912752586736e-34,-5.302912752681926e-34,0,0,-0.1243020948760527,-0.1243020924056588
