time,node,t1x,t1y,t1z,t2x,t2y,t2z,slip1,slip2
0.05000000074505806,68,-3.9766264442912997e-06,-1.7961730292247227e-06,0.99999999999048006,9.8727030390012642e-05,-0.99999999512487492,-1.7954702236315925e-06,1.1753499414363122e-07,-4.279617503299957e-06
0.05000000074505806,69,3.6646398907836154e-07,1.3108885536557527e-06,0.99999999999907374,0.00016263747847370028,-0.99999998677366597,1.3108323482061941e-06,-3.548075548248668e-08,1.40058272849864e-06
0.05000000074505806,72,7.7092405770560324e-08,2.8258362288134719e-07,0.99999999999995703,2.3958825514004858e-05,-0.9999999997129474,2.8257595680080954e-07,1.499656870291876e-08,-3.958851738223187e-06
0.05000000074505806,76,4.6870291274039573e-06,3.7547673845772859e-06,0.99999999998196665,9.8881191370778278e-05,-0.99999999510420878,3.7539866410346455e-06,-1.1387464293194708e-07,-4.25523604270141e-06
0.05000000074505806,78,-8.4920690475233711e-06,6.0466462798569702e-07,0.99999999996375966,6.9490072510880754e-06,-0.99999999997567279,6.0471873737920511e-07,7.383326154959926e-07,-3.8122690775136372e-06
0.05000000074505806,80,8.4085298011424981e-06,-2.211848409881325e-06,0.99999999996220224,7.1879159766631944e-06,-0.99999999997172062,-2.2119042368910368e-06,-3.5764374742917873e-07,-3.7912448442882943e-06
0.05000000074505806,83,2.2060553180270637e-07,7.3850415780551419e-07,0.99999999999970302,1.064519164843889e-05,-0.99999999994306721,7.3849948636764622e-07,-6.14930828218248e-07,-2.913593446786269e-06
0.05000000074505806,85,-2.7018672971115866e-08,-6.9118517193896243e-07,0.99999999999976086,1.1642905255794406e-05,-0.99999999993198252,-6.9118507500873716e-07,-1.4000771300186444e-08,-3.659020426421313e-06
0.05000000074505806,88,-2.8149903525546262e-07,-1.6325200828767162e-06,0.99999999999862788,1.0579308508867497e-05,-0.9999999999427065,-1.6325153852480052e-06,5.153034520710487e-07,-2.925926574930466e-06
0.07500000298023224,57,-3.0075181729995214e-05,-9.8060163846421094e-06,0.99999999949966278,0.00029926857639579605,-0.99999995517116935,-9.7968538180841486e-06,7.275187765648424e-07,3.833185088259277e-06
0.07500000298023224,60,1.2074390567879911e-05,2.1301281105636638e-06,0.99999999992483579,8.494539958258678e-06,-0.99999999996165267,2.1301293255245045e-06,-8.798627113944683e-08,-3.602410355237373e-06
0.07500000298023224,61,3.0955056137798529e-05,1.417449145382396e-05,0.99999999942043427,0.00029831830614941029,-0.99999995540276798,1.416510745638059e-05,6.402703794099807e-08,3.825580834765157e-06
0.07500000298023224,64,-1.2136481222320629e-05,-1.4453970247015618e-06,0.9999999999253083,9.1608303319496667e-06,-0.99999999995699518,-1.445399543848261e-06,-2.1377942543333288e-07,-3.5769409004673366e-06
0.07500000298023224,68,-5.9635683922575307e-06,-2.1873319924452439e-06,0.99999999997982569,0.00014836122987042604,-0.99999998899208387,-2.1857554455032146e-06,1.0434110399833755e-07,-4.7228320410634584e-06
0.07500000298023224,69,5.3409050780617364e-07,1.9758376018300412e-06,0.99999999999790534,0.00024336234486907016,-0.99999997038543231,1.9757168621722534e-06,-7.203286900013293e-08,1.7351667482884249e-06
0.07500000298023224,72,1.2592007551151466e-07,4.3948286869643397e-07,0.99999999999989553,3.6574931846305887e-05,-0.99999999933104067,4.394651174274767e-07,3.32043828942413e-08,-3.901408801621533e-06
0.07500000298023224,76,7.0383966851513453e-06,5.171238528257884e-06,0.99999999996185951,0.00014857049632364819,-0.99999998895004205,5.1694875719335575e-06,-9.057621445743466e-08,-4.696125365092977e-06
0.07500000298023224,78,-1.2805907243847831e-05,2.9665853788992203e-07,0.99999999991796029,1.1111057271900536e-05,-0.9999999999382283,2.9679004924325237e-07,8.842409788762859e-07,-3.817296643527657e-06
0.07500000298023224,80,1.2627481373975663e-05,-2.9247739400106589e-06,0.99999999991599609,1.1600838878270097e-05,-0.9999999999284328,-2.9249104413591253e-06,-4.123346385857454e-07,-3.79338687545594e-06
0.07500000298023224,83,3.0104874301773772e-07,8.2800252810553301e-07,0.99999999999961198,1.6196896294163487e-05,-0.99999999986848753,8.2799369401732251e-07,-7.401628675502288e-07,-2.870033078642515e-06
0.07500000298023224,85,-5.4043658798555393e-08,-1.1274264040897974e-06,0.99999999999936307,1.8044063519984366e-05,-0.99999999983657029,-1.127426103259938e-06,-2.7388359329371023e-08,-3.7414104452705613e-06
0.07500000298023224,88,-3.8450728831241942e-07,-2.2729710641575148e-06,0.9999999999973429,1.6126713067853138e-05,-0.99999999986738153,-2.2729625380208649e-06,6.064354624869009e-07,-2.88720315594436e-06
0.10000000149011612,57,-4.0063793447836241e-05,-1.1532204068995311e-05,0.99999999913095039,0.00039842332775941012,-0.99999992056311404,-1.1515954489044686e-05,8.15521508561299e-07,3.9559359272911355e-06
0.10000000149011612,60,1.606573946814022e-05,2.9550455483417877e-06,0.99999999986657995,1.1861052122211161e-05,-0.99999999992529143,2.9550394786082916e-06,-8.389235954135481e-08,-3.5125184434653725e-06
0.10000000149011612,61,4.1201859627888336e-05,1.7338896425118233e-05,0.99999999900088465,0.00039708484568469027,-0.99999992101177893,1.732227180480788e-05,6.074718687598784e-08,3.953022075886368e-06
0.10000000149011612,64,-1.6144781044305766e-05,-2.0061079109097937e-06,0.99999999986766075,1.2750542831292581e-05,-0.99999999991669952,-2.006104687402842e-06,-2.5985628754402176e-07,-3.4864919497232945e-06
0.10000000149011612,68,-7.938570801242021e-06,-2.3153534807481403e-06,0.99999999996580913,0.00019805663182272712,-0.99999998038411109,-2.3125577116496443e-06,8.988518943113143e-08,-5.01899614758391e-06
0.10000000149011612,69,7.0471275448360192e-07,2.6317563589779345e-06,0.99999999999628864,0.00032414749088956809,-0.99999994746073817,2.6315457202685424e-06,-1.0028333802134086e-07,1.96629494290546e-06
0.10000000149011612,72,1.7311855378822141e-07,5.9344723846739548e-07,0.99999999999980893,4.9195849083809338e-05,-0.99999999878970813,5.9341511152117543e-07,4.7490470084800354e-08,-3.842935002386906e-06
0.10000000149011612,76,9.3811038209555613e-06,6.3118837913342814e-06,0.99999999993607758,0.00019832493241681075,-0.99999998031371007,6.3087775818294142e-06,-6.741280130083737e-08,-4.991354336162421e-06
0.10000000149011612,78,-1.7139007155237167e-05,-2.3296296473951458e-07,0.99999999985309995,1.534473714326777e-05,-0.99999999988224253,-2.3271884550049303e-07,9.862793198033403e-07,-3.802245649808094e-06
0.10000000149011612,80,1.6852402303161844e-05,-3.4645750523039768e-06,0.9999999998519965,1.6118735706934715e-05,-0.99999999986409061,-3.4648293893865787e-06,-4.4857316815541604e-07,-3.776486873153481e-06
0.10000000149011612,83,3.753383484650661e-07,8.4818174772212656e-07,0.9999999999995699,2.1726710252679554e-05,-0.99999999976361542,8.4816804065120644e-07,-8.299428047210458e-07,-2.8692595824193566e-06
0.10000000149011612,85,-8.4758708179556212e-08,-1.5839164733340663e-06,0.99999999999874201,2.4498922457615313e-05,-0.99999999969864695,-1.583915815476721e-06,-3.7653413122739854e-08,-3.7907295392223352e-06
0.10000000149011612,88,-4.8265471507833795e-07,-2.8685597573035482e-06,0.99999999999576927,2.1654856824140606e-05,-0.9999999997614194,-2.8685470069468776e-06,6.7164260330756e-07,-2.8899655818177276e-06
0.125,57,-5.0032887494457466e-05,-1.2841203505793517e-05,0.99999999866590672,0.00049763615256466509,-0.99999987609699903,-1.2815857270670308e-05,8.84173678014128e-07,4.028725721984747e-06
0.125,60,2.0055870180228798e-05,3.8693947784768584e-06,0.99999999979139498,1.5214454795175478e-05,-0.99999999987677402,3.8693778685358359e-06,-7.968575580465883e-08,-3.4464200326859764e-06
0.125,61,5.1434157244128447e-05,2.0075728115043156e-05,0.99999999847574617,0.00049590790855156424,-0.99999987683666802,2.0049810729542091e-05,5.66965716072882e-08,4.029276823730236e-06
0.125,64,-2.0157421243287119e-05,-2.6570901403403465e-06,0.99999999979330911,1.6326820722797899e-05,-0.99999999986318733,-2.6570782643820952e-06,-2.9742455781440284e-07,-3.4196956139150735e-06
0.125,68,-9.9056755214916979e-06,-2.2658997242998294e-06,0.99999999994837163,0.00024779059276347422,-0.99999996929735335,-2.2615399375209026e-06,7.675428120237379e-08,-5.23331019888027e-06
0.125,69,8.7771085808231496e-07,3.2825353686880003e-06,0.99999999999422717,0.00040498582696363663,-0.99999991798785015,3.2822089187180955e-06,-1.2256529267907448e-07,2.1365613186764774e-06
0.125,72,2.1903222445257888e-07,7.4495915040311823e-07,0.99999999999969857,6.1817677646690478e-05,-0.99999999808900986,7.4490832690021156e-07,5.889357244518314e-08,-3.7912614909555475e-06
0.125,76,1.1718299999087772e-05,7.2668086803908106e-06,0.99999999990493738,0.00024812097435266154,-0.9999999691916226,7.261962340025939e-06,-4.71572663612802e-08,-5.205310281195125e-06
0.125,78,-2.1485017309144205e-05,-8.8727288883831123e-07,0.99999999976880349,1.9632372706395038e-05,-0.99999999980689169,-8.8688027505696577e-07,1.0622281757239254e-06,-3.7823986113117506e-06
0.125,80,2.1080957547677042e-05,-3.913419626198915e-06,0.9999999997701392,2.0712291060694326e-05,-0.99999999977784126,-3.9138297298855605e-06,-4.745514179451137e-07,-3.7552633142815758e-06
0.125,83,4.4586197926877761e-07,8.3732560178325404e-07,0.99999999999955003,2.7256579816472627e-05,-0.99999999962818886,8.3730642579199203e-07,-8.979508880532835e-07,-2.884758161976759e-06
0.125,85,-1.1819113790157625e-07,-2.0545666641332776e-06,0.99999999999788247,3.0998741361247467e-05,-0.99999999951742835,-2.054565467707624e-06,-4.571472199710027e-08,-3.821872678509494e-06
0.125,88,-5.78534547130791e-07,-3.4506408925519251e-06,0.99999999999387912,2.7184730373469067e-05,-0.99999999962454189,-3.4506236417379043e-06,7.210356693460568e-07,-2.9081688695197767e-06
0.15000000596046448,57,-5.9989610976589116e-05,-1.3866066124501579e-05,0.99999999810448936,0.00059690347630295191,-0.99999982175747515,-1.3829613571723705e-05,9.392794229197732e-07,4.075970136208102e-06
0.15000000596046448,60,2.4045772758752076e-05,4.8552372041190195e-06,0.99999999969911368,1.8555829211964325e-05,-0.99999999981605414,4.8552060187985557e-06,-7.586569371814468e-08,-3.395797235841698e-06
0.15000000596046448,61,6.1657993237994343e-05,2.2522717295913454e-05,0.99999999784550964,0.00059478450425284879,-0.99999982286288325,2.2485454082491486e-05,5.274486401979312e-08,4.079196294767306e-06
0.15000000596046448,64,-2.4173864264898103e-05,-3.380623304152522e-06,0.99999999970209796,1.9891078668481749e-05,-0.99999999979645826,-3.3805999940467978e-06,-3.2836097014512245e-07,-3.3683570832254404e-06
0.15000000596046448,68,-1.1867443081133241e-05,-2.0922935622591807e-06,0.99999999992739308,0.00029755244114960624,-0.99999995572909561,-2.0860252175864377e-06,6.534982511288232e-08,-5.396607143268661e-06
0.15000000596046448,69,1.0525473102936762e-06,3.9302964539238631e-06,0.9999999999917224,0.00048587067896287194,-0.99999988195711287,3.9298279158280084e-06,-1.4053628478616538e-07,2.267535091224713e-06
0.15000000596046448,72,2.640034303768577e-07,8.9457272167992671e-07,0.9999999999995649,7.4439542236183888e-05,-0.99999999722897714,8.9449885805231324e-07,6.818278766750599e-08,-3.7468164271022105e-06
0.15000000596046448,76,1.4052035675767088e-05,8.0922591550213526e-06,0.99999999986852783,0.0002979471848000435,-0.99999995558105059,8.0852876956192144e-06,-2.9929212896264e-08,-5.368518198528768e-06
0.15000000596046448,78,-2.5840327562950065e-05,-1.6159112944158736e-06,0.99999999966483311,2.3964184405054323e-05,-0.99999999971155429,-1.6153337630780835e-06,1.1211862671923724e-06,-3.762369732923221e-06
0.15000000596046448,80,2.5312092794008545e-05,-4.3127007648401551e-06,0.99999999967034936,2.5365066943682011e-05,-0.99999999966900432,-4.3133051478850139e-06,-4.941356028177731e-07,-3.7341382075316624e-06
0.15000000596046448,83,5.1383322741612738e-07,8.1252738718092145e-07,0.99999999999953781,3.2794893485321562e-05,-0.99999999946191742,8.1250221803828552e-07,-9.514143194042192e-07,-2.9061872885521595e-06
0.15000000596046448,85,-1.5365204198263688e-07,-2.535664559667066e-06,0.99999999999677336,3.7537246594218403e-05,-0.99999999929226269,-2.5356626224008286e-06,-5.219965013515627e-08,-3.842390088532554e-06
0.15000000596046448,88,-6.7318698659039836e-07,-4.0319515415232893e-06,0.99999999999164524,3.272421900670041e-05,-0.99999999945643447,-4.0319295852234671e-06,7.598535215510985e-07,-2.9317348659275112e-06
0.17499999701976776,57,-6.9938437895633389e-05,-1.4689269250222972e-05,0.99999999744642021,0.00069622152960321817,-0.999999757530601,-1.4639699877647229e-05,9.84526573865909e-07,4.1086284451269835e-06
0.17499999701976776,60,2.8035926184577913e-05,5.8978097025840651e-06,0.9999999995896014,2.1886424412640781e-05,-0.99999999974310039,5.8977609112889575e-06,-7.253349012776053e-08,-3.355735970711281e-06
0.17499999701976776,61,7.1877002673224723e-05,2.4764837305852835e-05,0.9999999971101996,0.00069371108188083822,-0.9999997590770433,2.4714173726101478e-05,4.912592817472373e-08,4.11399071403096e-06
0.17499999701976776,64,-2.8193549176353592e-05,-4.1618579097609587e-06,0.9999999995939014,2.344472926723642e-05,-0.9999999997165121,-4.1618204932356287e-06,-3.541606038645467e-07,-3.327612110671277e-06
0.17499999701976776,68,-1.3825515670982627e-05,-1.828682106814087e-06,0.99999999990275557,0.00034733643850129149,-0.99999993967704082,-1.8201606960166384e-06,5.554832288996286e-08,-5.5256733155320495e-06
0.17499999701976776,69,1.2288365926576999e-06,4.5762350902998627e-06,0.99999999998877398,0.00056679713382790976,-0.99999983936002368,4.5755979208472235e-06,-1.553211308776758e-07,2.371526986440441e-06
0.17499999701976776,72,3.082833758679506e-07,1.04273190106474e-06,0.99999999999940881,8.706124037909098e-05,-0.99999999620962665,1.0426306351349872e-06,7.589029745433749e-08,-3.7086666962374043e-06
0.17499999701976776,76,1.6383620381409918e-05,8.8242127499802718e-06,0.99999999982685517,0.00034779728471757504,-0.99999993947967281,8.8147309370291095e-06,-1.531749664030169e-08,-5.497628768288982e-06
0.17499999701976776,78,-3.0202719844721581e-05,-2.3912821743155975e-06,0.99999999954103869,2.833454328009599e-05,-0.99999999959571972,-2.3904828318333253e-06,1.1683948786654072e-06,-3.7436017958855402e-06
0.17499999701976776,80,2.9545295894957268e-05,-4.6841020758602176e-06,0.99999999955256735,3.0067318643064424e-05,-0.99999999953700391,-4.6849397463739826e-06,-5.094472148175981e-07,-3.7144662053062497e-06
0.17499999701976776,83,5.7997424829839311e-07,7.8187950055577627e-07,0.99999999999952627,3.8345297266372779e-05,-0.99999999926451344,7.8184786804108509e-07,-9.946226582407655e-07,-2.9291901089407516e-06
0.17499999701976776,85,-1.9065299533254314e-07,-3.0247469544848424e-06,0.99999999999540723,4.4110301815636905e-05,-0.99999999902256609,-3.0247440588335388e-06,-5.752608440523705e-08,-3.85634344995356e-06
0.17499999701976776,88,-7.6710535238745518e-07,-4.6176101003805247e-06,0.99999999998904454,3.8276651798381142e-05,-0.99999999925678784,-4.6175832860481074e-06,7.912039105287431e-07,-2.9564681626408015e-06
0.20000000298023224,57,-7.9882304817112935e-05,-1.5364441983352221e-05,0.99999999669137563,0.00079558720728770073,-0.99999968340340673,-1.5299743993432614e-05,1.022376913634474e-06,4.132275030995291e-06
0.20000000298023224,60,3.2026612662306183e-05,6.9857748687130289e-06,0.99999999946274765,2.5207258004635486e-05,-0.99999999965789721,6.9857052371145148e-06,-6.966779171320126e-08,-3.3231938991737517e-06
0.20000000298023224,61,8.2093520913021256e-05,2.6857133131901937e-05,0.99999999626967406,0.00079268464414195114,-0.99999968546659901,2.6791012863697979e-05,4.5875442341439266e-08,4.139388342101161e-06
0.20000000298023224,64,-3.2216047784809324e-05,-4.9893004692226118e-06,0.99999999946861662,2.6988869572867661e-05,-0.99999999962335417,-4.9892463739404878e-06,-3.7594728342070413e-07,-3.2944362620408475e-06
0.20000000298023224,68,-1.5780982859137971e-05,-1.4977928321869115e-06,0.99999999987435872,0.00039713920449158596,-0.99999992113911795,-1.4866737533925941e-06,4.7118707928741526e-08,-5.630536611809799e-06
0.20000000298023224,69,1.4063070432463557e-06,5.2210619713949317e-06,0.99999999998538136,0.00064776166812832378,-0.99999979018876317,5.220229417377885e-06,-1.6769382313672953e-07,2.45613467592111e-06
0.20000000298023224,72,3.5204917606454265e-07,1.1897715809382756e-06,0.99999999999923039,9.9682750284326663e-05,-0.99999999503096693,1.1896385343988005e-06,8.238754918243654e-08,-3.6757471183347405e-06
0.20000000298023224,76,1.8713912915173959e-05,9.4865726625618396e-06,0.99999999977989729,0.00039766751933206611,-0.99999992088538869,9.4741949416213148e-06,-2.863385768026587e-09,-5.602604101716584e-06
0.20000000298023224,78,-3.4570753969814102e-05,-3.1974053980814583e-06,0.99999999939731965,3.2740009410336735e-05,-0.99999999945893769,-3.1963469142598002e-06,1.2071159535117333e-06,-3.7264689089192083e-06
0.20000000298023224,80,3.3780306626515531e-05,-5.0395299961364161e-06,0.99999999941674711,3.4812913045615667e-05,-0.99999999938132655,-5.0406404125777215e-06,-5.217601990689239e-07,-3.6965716107508037e-06
0.20000000298023224,83,6.4475428779420587e-07,7.4937434052747649e-07,0.99999999999951128,4.3909503944438021e-05,-0.99999999903569703,7.4933581986826837e-07,-1.0303111571274838e-06,-2.951869354141059e-06
0.20000000298023224,85,-2.2884327594332037e-07,-3.5201070316122805e-06,0.9999999999937782,5.0715135116223526e-05,-0.99999999870779188,-3.5201029484462319e-06,-6.1978526822493e-08,-3.866052924376187e-06
0.20000000298023224,88,-8.6055253975950613e-07,-5.209502757593502e-06,0.99999999998606037,4.3843524746356143e-05,-0.99999999902530323,-5.2094709767281532e-06,8.170737873480757e-07,-2.9805766964000724e-06
0.22499999403953552,57,-8.9823219063106451e-05,-1.592792366292767e-05,0.99999999583904531,0.00089499808676132516,-0.99999959936358285,-1.5846083690362814e-05,1.054536900067563e-06,4.150013237500525e-06
0.22499999403953552,60,3.6018020858278835e-05,8.1105360677670758e-06,0.99999999931846073,2.8519107794731826e-05,-0.99999999956044061,8.1104424529416573e-06,-6.721346694947871e-08,-3.296195153875067e-06
0.22499999403953552,61,9.2309124136548941e-05,2.8836792147766859e-05,0.9999999953237324,0.00089170283403927435,-0.99999960201957672,2.8753156900881604e-05,4.296733842831123e-08,4.1585922020341555e-06
0.22499999403953552,64,-3.6241052849890026e-05,-5.8541975242543247e-06,0.99999999932615724,3.0524315185508926e-05,-0.99999999951699758,-5.8541242724037335e-06,-3.945585029475924e-07,-3.266857780708356e-06
0.22499999403953552,68,-1.7734592672028066e-05,-1.1153022998058969e-06,0.99999999984212018,0.00044695861062434716,-0.9999999001133888,-1.1012407822132575e-06,3.9834856464633484e-08,-5.717599233605966e-06
0.22499999403953552,69,1.5847647128076723e-06,5.8652213964585992e-06,0.99999999998154387,0.0007287617322767519,-0.99999973443593926,5.8641665289369525e-06,-1.7819993407003914e-07,2.526322173038999e-06
0.22499999403953552,72,3.9542647356171403e-07,1.3359426074323272e-06,0.99999999999902933,0.00011230410003938995,-0.9999999936930023,1.3357733874481771e-06,8.793950624642348e-08,-3.647127455052738e-06
0.22499999403953552,76,2.1043495150462785e-05,1.0095798047449978e-05,0.9999999997276231,0.00044755549701292288,-0.99999989979622905,1.0080138501395152e-05,7.830314414056193e-09,-5.6898123905532925e-06
0.22499999403953552,78,-3.894345386527827e-05,-4.0245719694102001e-06,0.99999999923360505,3.7178367200925071e-05,-0.99999999930079131,-4.023216596526289e-06,1.2394960403107488e-06,-3.710966639575023e-06
0.22499999403953552,80,3.801698971522414e-05,-5.3857953227645446e-06,0.99999999926285088,3.9597793348444401e-05,-0.9999999992014964,-5.3872183685287641e-06,-5.318885834333149e-07,-3.680417896016736e-06
0.22499999403953552,83,7.0849578072207909e-07,7.1702129437787572e-07,0.99999999999949207,4.9488355635554098e-05,-0.9999999987751943,7.1697550165312364e-07,-1.060314875793731e-06,-2.9734152294167553e-06
0.22499999403953552,85,-2.6796659694381188e-07,-4.0205248012115333e-06,0.99999999999188183,5.7349833919829311e-05,-0.99999999834741593,-4.0205192923125475e-06,-6.575617604949597e-08,-3.872913961381626e-06
0.22499999403953552,88,-9.536811240890886e-07,-5.8081084124042659e-06,0.99999999998267819,4.9425524668112465e-05,-0.99999999876169188,-5.80807159634721e-06,8.387994790932156e-07,-3.0033223819950044e-06
0.25,57,-9.9762600134763239e-05,-1.6405207468957442e-05,0.99999999488914648,0.00099445229918429523,-0.99999950539927651,-1.6304210408611926e-05,1.0822264250516246e-06,4.163693570115043e-06
0.25,60,4.0010287003508055e-05,9.2655467923135385e-06,0.99999999915666338,3.1822562218015518e-05,-0.99999999945073836,9.2654261397126625e-06,-6.511135790905935e-08,-3.2734021080343013e-06
0.25,61,0.00010252491797565977,3.0729839417726541e-05,0.99999999427215902,0.00099076382823505386,-0.99999950872440246,3.0626628816817031e-05,4.035952908022144e-08,4.173520358851531e-06
0.25,64,-4.0268345872326983e-05,-6.7498641838841895e-06,0.99999999916644977,3.4051671346432015e-05,-0.9999999993974622,-6.7497693888675511e-06,-4.106226725441739e-07,-3.2435373089087365e-06
0.25,68,-1.9686874601777175e-05,-6.9236406743168624e-07,0.99999999980597376,0.00049679324671352346,-0.99999987659799949,-6.7501512381989466e-07,3.350290693037406e-08,-5.791159236168119e-06
0.25,69,1.7640684008322922e-06,6.5090034878887564e-06,0.99999999997726052,0.00080979545064010106,-0.99999967209443519,6.5076992239664762e-06,-1.8723355895113772e-07,2.585478764068917e-06
0.25,72,4.3850596587106867e-07,1.4814343533219963e-06,0.99999999999880651,0.00012492532831543554,-0.99999999219573421,1.4812245536058212e-06,9.273957430747559e-08,-3.6220488277350226e-06
0.25,76,2.3372773709734762e-05,1.0663581472784152e-05,0.99999999967000086,0.00049745961867036083,-0.99999987621030606,1.0644253795485811e-05,1.7085143202336322e-08,-5.763533349300707e-06
0.25,78,-4.3320134653407618e-05,-4.8666382821144018e-06,0.99999999904984072,4.1648126793899983e-05,-0.999999999120883,-4.864947866272457e-06,1.2670094517096167e-06,-3.6969616523265542e-06
0.25,80,4.2255274889029556e-05,-5.7269251368998665e-06,0.99999999909084714,4.4419166191522799e-05,-0.99999999899705982,-5.7287011051193783e-06,-5.403773548109837e-07,-3.6658493306816486e-06
0.25,83,7.7142920232855411e-07,6.8582553158095664e-07,0.9999999999994672,5.5082274453986019e-05,-0.99999999848273635,6.8577212106400758e-07,-1.0859138452147614e-06,-2.9935213887326334e-06
0.25,85,-3.0783220886106467e-07,-4.5251059240401849e-06,0.99999999998971423,6.4013040671607357e-05,-0.99999999794092709,-4.5250987438208633e-06,-6.900228586126732e-08,-3.877802932449796e-06
0.25,88,-1.0465855866800449e-06,-6.4132959356256027e-06,0.99999999997888722,5.5022958932912781e-05,-0.999999998465672,-6.4132540533079813e-06,8.573147161092651e-07,-3.0244494951883554e-06
0.2750000059604645,57,-0.00010970148089963191,-1.6814708521698114e-05,0.99999999384142535,0.0010939483993153206,-0.99999940149895039,-1.6692537414812151e-05,1.1063404552751972e-06,4.1744808862661826e-06
0.2750000059604645,60,4.4003514245337474e-05,1.0445771301753583e-05,0.99999999897728842,3.5118068728762825e-05,-0.99999999932880512,1.0445620643238484e-05,-6.330777356172075e-08,-3.253876952351097e-06
0.2750000059604645,61,0.00011274170263037699,3.2555036905251149e-05,0.99999999311473908,0.0010898662155307353,-0.99999940556978073,3.2430188411956311e-05,3.8009482615545144e-08,4.185385189546852e-06
0.2750000059604645,64,-4.4297770291567246e-05,-7.6711479780294542e-06,0.99999999898943059,3.757139161652939e-05,-0.9999999992647729,-7.6710293423443772e-06,-4.246170294225535e-07,-3.2235330202257166e-06
0.2750000059604645,68,-2.1638213587174292e-05,-2.3712775558734706e-07,0.99999999976586573,0.00054664214028672198,-0.99999985059115071,-2.161461510603444e-07,2.79636530033454e-08,-5.854218309357816e-06
0.2750000059604645,69,1.9441132462695048e-06,7.1526048549500186e-06,0.99999999997253031,0.00089086141918243763,-0.99999960315731862,7.1510239721455575e-06,-1.9508587414647095e-07,2.6360016624513823e-06
0.2750000059604645,72,4.8135442730485766e-07,1.6263915695005721e-06,0.99999999999856171,0.00013754647219590472,-0.99999999053916178,1.6261367710528909e-06,9.693198481334608e-08,-3.5999042441251434e-06
