2,3,6,7,10,14,15,18,21,23,25,28,30,33,35,37,40,42,45,47,49,52,54,57,60,61,64,68,69,72,76,78,80,83,85,88
1.203573295283e-03,3.641594519431e-02,9.487790918631e-02,8.365666827889e-02,-7.101046980159e-01,-2.356161030512e-01,-1.634337202658e-01,-1.038613898814e-01,1.059848354581e-03,1.435291935132e-04,-3.954041221861e-03,-1.914315814495e-04,-1.960893135167e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.051580466236e-01,-8.720743324676e-02,-8.720743319735e-02,-2.922569036776e-02,3.574287587764e-01,3.574287584128e-01,4.181249571180e-02,4.181249597276e-02,4.786583184934e-11,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,1.425379677088e-02,0.000000000000e+00,4.625275789948e-03,0.000000000000e+00,0.000000000000e+00,-7.456353696845e-03,0.000000000000e+00,-1.389583045176e-01,9.574088782572e-02,-7.945096547268e-02,-2.695589977131e-01,-5.995057995634e-03,6.219654193929e-02,6.517451151148e-02,-5.334204409765e-01,-1.222259041065e-01,-8.492498983202e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.232445982296e-02,4.051580466568e-01,-1.753541439112e-02,-8.720743305060e-02,2.144572553817e-01,2.508749741860e-02,3.574287589676e-01,2.508749759870e-02,-3.488297320061e-02,-1.169027625523e-02,1.429715034020e-01,1.672499838801e-02,1.672499858251e-02
9.487790928231e-02,8.365666827807e-02,1.203573369508e-03,3.641594541419e-02,-1.038613898081e-01,-2.356161033939e-01,-1.634337202535e-01,-7.101046982311e-01,1.435291689831e-04,1.059848403608e-03,-1.960892889951e-04,-1.914315324063e-04,-3.954041270904e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-8.720743288715e-02,-2.922569066686e-02,4.051580461998e-01,-8.720743329509e-02,4.181249545416e-02,3.574287591653e-01,4.181249613766e-02,3.574287588763e-01,-2.586838620915e-10,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,4.625275817316e-03,0.000000000000e+00,1.425379666048e-02,0.000000000000e+00,0.000000000000e+00,-7.456353714505e-03,0.000000000000e+00,9.574088790789e-02,-1.389583045206e-01,-5.995058064929e-03,-2.695589975532e-01,-7.945096537108e-02,6.517451166404e-02,6.219654196894e-02,-8.492498947986e-02,-1.222259040471e-01,-5.334204411308e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.753541421886e-02,-8.720743251691e-02,-5.232445980870e-02,4.051580465342e-01,2.508749759141e-02,2.508749747219e-02,3.574287591211e-01,2.144572551535e-01,-1.169027633984e-02,-3.488297314494e-02,1.672499838630e-02,1.672499836540e-02,1.429715033500e-01
3.678903460583e-02,-1.819147241278e-02,3.100467556657e-02,1.125689673869e-01,-1.438530430478e-01,-5.578855317072e-02,-3.497823352705e-01,-4.938088335265e-02,2.092776719322e-02,8.004704460134e-02,-3.202328520413e-01,-2.156138616480e-01,-1.077937661721e-01,6.153601117265e-03,4.126486234918e-03,-1.822497969870e-02,-5.551360991456e-03,-7.204468736608e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-8.706059522478e-02,-8.706059516680e-02,-1.330911536417e-01,-1.330911537714e-01,6.107531349761e-01,3.133680553095e-01,3.133680553252e-01,2.028142518234e-01,-2.161966894572e-10,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.174272454373e-01,1.225141457217e-01,1.174272455011e-01,1.225141456755e-01,-2.939915822324e-01,-2.783303936499e-01,-4.802717218263e-01,-2.939915823935e-01,2.980730716134e-02,2.980730715543e-02,-6.878018985720e-02,-5.474237105350e-02,-6.878018986576e-02,1.932323932990e-04,1.932323932990e-04,-3.864647865980e-04,-2.229004806591e-04,-3.864647875298e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-8.706059508769e-02,-1.330911537150e-01,-8.706059508398e-02,-1.330911538189e-01,3.133680555072e-01,6.107531346197e-01,2.028142514957e-01,3.133680555354e-01,-3.122671663348e-10,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2.005378579319e-03,4.760780943614e-02,2.005378579319e-03,4.760780942255e-02,-4.297326402543e-03,-2.787634039271e-03,-1.192191528578e-01,-4.297326413783e-03,1.102821048839e-01,1.102821049234e-01,-1.183117495539e-01,-4.278469690920e-01,-1.183117495222e-01,7.938006279664e-02,7.938006276253e-02,-2.010862545086e-01,-2.542914290971e-01,-2.010862546532e-01,7.271759584024e-03,7.271759569506e-03,-1.606809152783e-02,-9.422202057254e-03,-1.606809155229e-02,-7.985469226234e-02,-8.706059512524e-02,-7.985469224316e-02,-8.706059537362e-02,1.880208334811e-01,1.216885510689e-01,6.107531348118e-01,1.880208329939e-01,-5.323646178365e-02,-5.323646159393e-02,1.253472221144e-01,8.112570078359e-02,1.253472222358e-01
3.100467553730e-02,1.125689674873e-01,3.678903465538e-02,-1.819147233762e-02,-4.938088328951e-02,-5.578855326080e-02,-3.497823352518e-01,-1.438530431785e-01,8.004704452144e-02,2.092776709945e-02,-1.077937662422e-01,-2.156138615078e-01,-3.202328520849e-01,4.126486248674e-03,6.153601106338e-03,-7.204468707589e-03,-5.551360983680e-03,-1.822497970938e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.330911534481e-01,-1.330911538377e-01,-8.706059528072e-02,-8.706059507287e-02,2.028142519552e-01,3.133680557446e-01,3.133680554477e-01,6.107531348418e-01,-5.704851603052e-10,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.149777880511e-01,7.713119955677e-02,0.000000000000e+00,-1.334074955619e-01,0.000000000000e+00,-4.860705934597e-02,1.004150391768e-01,-7.417501022997e-01,-2.658337600074e-01,-1.029256117916e-01,0.000000000000e+00,-8.720743309537e-02,2.188733135705e-11,-2.922569076576e-02,2.188733135705e-11,0.000000000000e+00,4.181249620955e-02,0.000000000000e+00,4.051580470087e-01,-8.720743291369e-02,3.574287593752e-01,3.574287590026e-01,4.181249623586e-02
0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.713119993231e-02,1.149777885346e-01,0.000000000000e+00,-1.334074952574e-01,0.000000000000e+00,1.004150395128e-01,-4.860705915590e-02,-1.029256114124e-01,-2.658337600039e-01,-7.417501019111e-01,0.000000000000e+00,-2.922569057544e-02,2.188733135705e-11,-8.720743275831e-02,0.000000000000e+00,0.000000000000e+00,4.181249616822e-02,-1.242766740212e-10,-8.720743288481e-02,4.051580471005e-01,4.181249548040e-02,3.574287591299e-01,3.574287585000e-01
0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.376287577452e-02,3.762271094015e-02,0.000000000000e+00,-5.915912677014e-02,0.000000000000e+00,-7.077896020839e-02,1.277862355404e-01,-1.845845666188e-01,-4.514418479592e-01,-6.206337092147e-02,7.858485251500e-02,6.468103554485e-02,-3.136161461422e-01,-1.161351366819e-01,-1.046585555362e-01,0.000000000000e+00,-8.706059532530e-02,1.778769189234e-13,-1.330911536483e-01,3.737109363286e-11,0.000000000000e+00,3.133680556190e-01,-2.921331931785e-10,-8.706059514465e-02,-1.330911540832e-01,6.107531349442e-01,3.133680552894e-01,2.028142521352e-01
0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.855567410676e-03,5.855567417622e-03,0.000000000000e+00,-7.111738930807e-03,0.000000000000e+00,1.482608904912e-01,1.482608906692e-01,-1.256656294973e-02,-4.287004137278e-01,-1.256656295759e-02,1.500088144889e-01,1.500088145070e-01,-3.847750163771e-01,-3.777552347853e-01,-3.847750162731e-01,0.000000000000e+00,-1.330911536762e-01,1.009239756653e-10,-1.330911537971e-01,8.024790142287e-11,0.000000000000e+00,2.028142521337e-01,-1.689746026478e-10,-8.706059491893e-02,-8.706059518251e-02,3.133680556934e-01,6.107531347913e-01,3.133680553720e-01
0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.762271082135e-02,5.376287572671e-02,0.000000000000e+00,-5.915912666082e-02,0.000000000000e+00,1.277862354567e-01,-7.077895995833e-02,-6.206337070759e-02,-4.514418478815e-01,-1.845845665773e-01,6.468103574663e-02,7.858485256500e-02,-1.046585553550e-01,-1.161351369198e-01,-3.136161464400e-01,0.000000000000e+00,-1.330911534612e-01,2.152310718973e-11,-8.706059518134e-02,4.709503186734e-12,0.000000000000e+00,3.133680559457e-01,-3.818763339401e-10,-1.330911541765e-01,-8.706059504050e-02,2.028142519943e-01,3.133680556058e-01,6.107531345912e-01
