T,disp_x,disp_y,disp_z,id,x,y,z
649.6216091205645,-3.629441415095567e-36,-3.629441415008638e-36,0.0005978903927718205,1,-2.1023103385362897e-20,0,0
649.4902917299755,2.1551460401278e-36,-3.333801112223891e-36,0.0005978840655069672,2,0.00063638666410369062,-2.7105054312137611e-20,0
649.3908868664095,2.667258580348439e-36,2.667258579952037e-36,0.0005978795471407209,3,0.00058610666154071465,0.00058610666154071465,0
649.4902917299755,-3.333801111754505e-36,2.155146040214837e-36,0.0005978840655069672,4,0,0.00063638666410369073,0
648.9437180578044,2.784365787258058e-36,8.061578401809926e-37,0.0005978604502719712,5,0.0005863819612605813,0.0012084312861692062,0
649.0343750967583,-3.214885027329152e-36,2.830818605896569e-37,0.0005978637153136776,6,4.0657581468206416e-20,0.0012727733282073815,0
649.0343750967584,2.830818605065202e-37,-3.214885028352873e-36,0.0005978637153136776,7,0.0012727733282073815,-5.4210108624275222e-20,0
648.9437180578045,8.061578406056752e-37,2.784365786415925e-36,0.0005978604502719712,8,0.0012084312861692062,0.00058638196126058119,0
648.7438001974497,2.030912569293544e-36,2.030912568788896e-36,0.0005978541205005669,9,0.0010381333162468268,0.0010381333162468266,0
647.8340411637422,-2.029848689201703e-36,-2.820999577816354e-36,0.0005978171991665507,10,0.0019815959184866258,-1.0842021724855044e-19,0
647.8917352827109,-2.153519263184916e-36,1.939463369516869e-36,0.0005978195905074409,11,0.0018066106020725129,0.00074832261330545768,0
647.8147604743253,-2.557821801800063e-36,-8.205629252070365e-38,0.0005978173277810196,12,0.0014011999115334781,0.0014011999115334779,0
647.8917352827111,-3.316283964950998e-36,-1.277728739451382e-36,0.0005978195905074409,13,0.00074832261330545779,0.0018066106020725129,0
647.8340411637421,-2.820999575945753e-36,-2.029848689078993e-36,0.0005978171991665508,14,1.0842021724855044e-19,0.0019815959184866258,0
645.5355727019229,-5.638187191567124e-36,-1.975613265546683e-36,0.0005977317993069816,15,0.0026421278913155008,-1.0842021724855044e-19,0
645.5354382243331,-5.986491771395606e-36,-1.73618830042298e-37,0.0005977318066555641,16,0.0024410078810635965,0.0010110985701961527,0
645.5318428001541,-5.384112367513294e-36,-2.589029562823683e-36,0.0005977318318341411,17,0.0018682665487113038,0.0018682665487113038,0
645.5354382243346,-4.111293915248145e-36,-4.356320280783511e-36,0.0005977318066555641,18,0.0010110985701961527,0.0024410078810635965,0
645.5355727019225,-1.975613262776088e-36,-5.638187191366572e-36,0.0005977317993069816,19,1.6263032587282567e-19,0.0026421278913155008,0
641.221707279932,-9.237768792242397e-36,-1.164855374952758e-36,0.000597545073316231,20,0.0033026598641443753,-2.1684043449710089e-19,0
641.2213680748254,-8.980668228317478e-36,-2.458730701307539e-36,0.0005975450844176948,21,0.0030512598513294954,0.0012638732127451908,0
641.220769247912,-7.356050978711088e-36,-5.70831120501517e-36,0.0005975450873036618,22,0.0023353331858891298,0.0023353331858891298,0
641.221368074833,-4.612258048834635e-36,-8.089264401297464e-36,0.0005975450844176947,23,0.0012638732127451908,0.0030512598513294954,0
641.2217072799309,-1.164855371000009e-36,-9.237768791800381e-36,0.0005975450733162309,24,2.1684043449710089e-19,0.0033026598641443753,0
631.0567013869414,-3.730846218503203e-36,-5.397117478641281e-37,0.0005967955454488377,25,0.0041200000000000004,0,0
631.0565656692075,-3.653318013037012e-36,-9.290337871260584e-37,0.0005967955515574082,26,0.0038063836739465019,0.00157665574134417,0
631.0563987128942,-3.019830274602607e-36,-2.256334167603729e-36,0.0005967955573271161,27,0.0029132799384885763,0.0029132799384885759,0
631.0565656692278,-1.926473196567272e-36,-3.240341826757381e-36,0.0005967955515574071,28,0.0015766557413441702,0.0038063836739465019,0
631.0567013869376,-5.397117155590083e-37,-3.730846217910743e-36,0.0005967955454488377,29,2.522772406243548e-19,0.0041200000000000004,0
