stage,time_s,element,integration_point,x_m,y_m,z_m,temperature_k,s11_pa,s22_pa,s33_pa,s12_pa,s13_pa,s23_pa,le11,le22,le33,le12_engineering,le13_engineering,le23_engineering,ee11,ee22,ee33,ee12_engineering,ee13_engineering,ee23_engineering,ce11,ce22,ce33,ce12_engineering,ce13_engineering,ce23_engineering,ceeq,ivol_m3
2,0.2,1,3,0.2117573165225726,0.7881061441359563,0.2111724048712328,600,300433338.4861706,0.4860706776380539,0.4860705882310867,-9.272982497727018e-09,-2.36076091150186e-08,-2.505009715965814e-08,0.002044289674514469,-0.0007217113638159495,-0.0007217113638159495,0,0,0,0.001502166690972642,-0.0004506500060280086,-0.0004506500060280091,-1.205487724704513e-19,-3.068989184952417e-19,-3.256512630755558e-19,0.0005421226995431627,-0.0002710613497715813,-0.0002710613497715814,-2.757157686170615e-20,-5.013389908129973e-20,-5.381949729437073e-20,0.0005421226995431627,0.1250751309379486
2,0.2,1,4,0.7902890641366953,0.7881061441359563,0.2111724048712328,600,300433338.4861708,0.4860705882310867,0.4860706925392151,1.137597959684409e-07,-8.125087321140129e-08,2.066166825191662e-08,0.002044289674514469,-0.0007217113638159495,-0.0007217113638159495,0,0,0,0.001502166690972642,-0.0004506500060280091,-0.0004506500060280088,1.478877347589732e-18,-1.056261351748217e-18,2.686016872749162e-19,0.0005421226995431629,-0.0002710613497715814,-0.0002710613497715813,2.025238620066127e-19,-4.910006433361525e-20,-8.56257246784597e-21,0.0005421226995431629,0.1250751309379486
2,0.2,1,5,0.2117573165225726,0.2111724048712328,0.7881061441359563,600,300433338.4861707,0.4860706925392151,0.4860706925392151,-1.271862344785145e-08,-5.605016555705125e-09,-1.227816995035613e-08,0.002044289674514469,-0.0007217113638159495,-0.0007217113638159495,0,0,0,0.001502166690972642,-0.0004506500060280087,-0.0004506500060280088,-1.653421048220688e-19,-7.286521522416661e-20,-1.596162093546296e-19,0.0005421226995431628,-0.0002710613497715814,-0.0002710613497715814,-3.794167480397098e-20,-6.313025311795408e-20,1.053841063787278e-20,0.0005421226995431628,0.1250751309379486
2,0.2,1,6,0.7902890641366953,0.2111724048712328,0.7881061441359563,600,300433338.4861706,0.4860707074403763,0.4860706627368927,-3.484187393788825e-08,6.605959949285994e-08,4.611625725325819e-08,0.002044289674514469,-0.0007217113638159495,-0.0007217113638159495,0,0,0,0.001502166690972642,-0.0004506500060280087,-0.000450650006028009,-4.529443611925475e-19,8.587747934071797e-19,5.995113442923568e-19,0.0005421226995431627,-0.0002710613497715813,-0.0002710613497715814,-9.542512434093098e-20,1.402666730097974e-19,1.196196279265443e-19,0.0005421226995431628,0.1250751309379485
2,0.2,1,7,0.2117573165225726,0.7881061441359563,0.7881061441359563,600,300433338.4861706,0.4860706627368927,0.4860706180334091,-2.80239440652739e-08,-9.268809557704047e-09,-3.227895039085646e-08,0.002044289674514469,-0.0007217113638159495,-0.0007217113638159495,0,0,0,0.001502166690972641,-0.0004506500060280086,-0.0004506500060280089,-3.643112728485607e-19,-1.204945242501526e-19,-4.196263550811341e-19,0.0005421226995431627,-0.0002710613497715813,-0.0002710613497715813,-9.698896535316807e-20,-6.528233772361413e-20,-5.471209538127417e-20,0.0005421226995431627,0.1250751309379485
2,0.2,1,8,0.7902890641366953,0.7881061441359564,0.7881061441359564,600,300433338.4861706,0.4860706627368927,0.4860706627368927,-5.057774701375529e-08,-7.583791947530996e-08,5.270980904224179e-08,0.002044289674514469,-0.0007217113638159495,-0.0007217113638159495,0,0,0,0.001502166690972642,-0.0004506500060280087,-0.0004506500060280087,-6.575107111788189e-19,-9.858929531790294e-19,6.852275175491433e-19,0.0005421226995431627,-0.0002710613497715813,-0.0002710613497715813,-1.556355132457199e-19,-1.176058899682431e-19,8.726653034677869e-20,0.0005421226995431627,0.1250751309379485
3,0.3,1,1,0.211814880169467,0.2111437256324976,0.2111437256324976,600,300514958.5702163,0.4874987006187439,0.4874986559152603,4.964054714634076e-09,8.324750926242705e-09,3.672327011963138e-09,0.002316090551428901,-0.0008575301815584132,-0.0008575301815584132,0,0,0,0.001502574791388586,-0.0004507724361490793,-0.0004507724361490793,6.453271129024298e-20,1.082217620411552e-19,4.774025115552082e-20,0.0008135154743685183,-0.0004067577371842591,-0.0004067577371842594,6.084143220804787e-20,5.628724558526678e-20,1.32461210467888e-20,0.0008135154743685184,0.1250751513553934
3,0.3,1,2,0.7905038945915741,0.2111437256324976,0.2111437256324976,600,300514958.5702163,0.4874986261129379,0.4874986261129379,8.385340877673336e-08,7.656295714985548e-08,5.484180768600134e-09,0.002316090551428901,-0.0008575301815584132,-0.0008575301815584132,0,0,0,0.001502574791388586,-0.0004507724361490795,-0.0004507724361490795,1.090094314097534e-18,9.953184429481214e-19,7.129434999180178e-20,0.0008135154743685188,-0.0004067577371842593,-0.0004067577371842594,5.049634255425008e-19,4.444460483167452e-19,3.881993315125726e-20,0.0008135154743685188,0.1250751513553933
3,0.3,1,3,0.211814880169467,0.7879991117598741,0.2111437256324976,600,300514958.5702162,0.4874986261129379,0.4874986261129379,-5.637062623663317e-08,-4.584020558332113e-10,-8.875735215325891e-10,0.002316090551428901,-0.0008575301815584132,-0.0008575301815584132,0,0,0,0.001502574791388586,-0.0004507724361490795,-0.0004507724361490795,-7.328181410762316e-19,-5.959226725831753e-21,-1.153845577992367e-20,0.0008135154743685188,-0.0004067577371842594,-0.0004067577371842595,-1.806988624251605e-19,-5.214453106909199e-20,-5.622418000042031e-20,0.0008135154743685189,0.1250751513553934
3,0.3,1,4,0.7905038945915741,0.7879991117598741,0.2111437256324976,600,300514958.5702164,0.4874985963106155,0.4874985963106155,2.251872782546611e-08,6.032869275642173e-08,1.531894796541417e-08,0.002316090551428901,-0.0008575301815584132,-0.0008575301815584132,0,0,0,0.001502574791388587,-0.0004507724361490797,-0.0004507724361490795,2.927434617310594e-19,7.842730058334826e-19,1.991463235503842e-19,0.0008135154743685194,-0.0004067577371842597,-0.0004067577371842596,2.634231309092931e-19,1.121897857022263e-19,3.294070399729406e-20,0.0008135154743685194,0.1250751513553934
3,0.3,1,5,0.211814880169467,0.2111437256324976,0.7879991117598741,600,300514958.5702164,0.4874986708164215,0.4874986261129379,3.19734512093288e-09,-3.501238181753173e-08,6.662182406611599e-09,0.002316090551428901,-0.0008575301815584132,-0.0008575301815584132,0,0,0,0.001502574791388586,-0.0004507724361490794,-0.0004507724361490794,4.156548657212745e-20,-4.551609636279125e-19,8.660837128595079e-20,0.0008135154743685193,-0.0004067577371842596,-0.0004067577371842597,-2.98081741120174e-20,-1.584555030432927e-19,2.858810954063406e-20,0.0008135154743685193,0.1250751513553934
3,0.3,1,6,0.7905038945915741,0.2111437256324976,0.7879991117598741,600,300514958.5702165,0.4874986708164215,0.4874986261129379,6.065964264748349e-08,3.322582440608105e-08,9.801342994147746e-09,0.002316090551428901,-0.0008575301815584132,-0.0008575301815584132,0,0,0,0.001502574791388587,-0.0004507724361490796,-0.0004507724361490795,7.88575354417285e-19,4.319357172790537e-19,1.274174589239207e-19,0.0008135154743685194,-0.0004067577371842596,-0.0004067577371842598,6.74198474493644e-20,2.297032996881859e-19,1.461741830392184e-19,0.0008135154743685194,0.1250751513553933
3,0.3,1,7,0.211814880169467,0.7879991117598741,0.787999111759874,600,300514958.5702164,0.4874985963106155,0.4874985963106155,-4.750166789945087e-08,-4.542469203315116e-08,1.757371820231041e-09,0.002316090551428901,-0.0008575301815584132,-0.0008575301815584132,0,0,0,0.001502574791388587,-0.0004507724361490797,-0.0004507724361490797,-6.175216826928612e-19,-5.905209964309651e-19,2.284583366300356e-20,0.0008135154743685192,-0.0004067577371842596,-0.0004067577371842596,-2.266980554997834e-19,-1.898327042124802e-19,-4.995088797514122e-20,0.0008135154743685192,0.1250751513553933
