increment,time_s,node,temperature_k,u1_m,u2_m,u3_m,reaction_heat_flux_w,rf1_n,rf2_n,rf3_n
1,0.01999999955296516,1,300,4.848071982107112e-42,4.690779094984793e-42,5.103433114059754e-42,-8.554582943484569e-06,983.5978213257391,1.733279357176432,1.763751285977492
1,0.01999999955296516,2,300.0000011405519,-1.613126187238437e-05,-8.999413049270974e-06,-9.120419442895171e-06,0,0,0,0
1,0.01999999955296516,3,300.0000973209372,-3.243028970121837e-05,3.376807161152267e-07,-7.337434443112551e-08,0,0,0,0
1,0.01999999955296516,4,300,1.53398476644946e-43,4.69657153144556e-42,5.104581738844734e-42,-8.554590159763511e-06,983.7341550775375,-1.794171089257581,1.763698758297338
1,0.01999999955296516,5,300.0000011405548,-1.660941906218247e-05,9.241089747006442e-06,-9.120083446925628e-06,0,0,0,0
1,0.01999999955296516,6,300.0000973221714,-3.310735712425484e-05,4.842061976068923e-07,-7.315134090319821e-08,0,0,0,0
1,0.01999999955296516,7,300,-2.564037998962025e-43,4.691712940772081e-42,5.108150983502966e-42,-8.55458323381532e-06,983.5978213258358,1.733279357176001,-1.763751286185813
1,0.01999999955296516,8,300.0000011405519,-1.613126187234886e-05,-8.999413049271145e-06,9.120419442886483e-06,0,0,0,0
1,0.01999999955296516,9,300.0000973209372,-3.243028970113446e-05,3.376807161158582e-07,7.337434438079103e-08,0,0,0,0
1,0.01999999955296516,10,300,-4.951077266085171e-42,4.697507464255642e-42,5.109299269437296e-42,-8.554590130340653e-06,983.7341550776341,-1.794171089258012,-1.763698758506595
1,0.01999999955296516,11,300.0000011405548,-1.660941906214745e-05,9.241089747006535e-06,9.120083446916863e-06,0,0,0,0
1,0.01999999955296516,12,300.0000973221714,-3.310735712420189e-05,4.842061976068173e-07,7.315134085184435e-08,0,0,0,0
1,0.01999999955296516,13,300.0024071607588,-3.636656334930767e-05,0.00010171147631872,9.813837754852706e-05,0,0,0,0
1,0.01999999955296516,14,300.1590360532981,-5.595596233936667e-05,-0.00010741820899748,-0.0001112892023990637,0,0,0,0
1,0.01999999955296516,15,320,-2.5e-05,4e-06,7.041497072866422e-42,6476.563676590164,-983.7274725950299,29.31365318481144,29.2831767847504
1,0.01999999955296516,16,300.0024071599005,-3.704350570250206e-05,-9.456508554917842e-05,9.813818403459979e-05,0,0,0,0
1,0.01999999955296516,17,300.1590359512493,-5.646475154576397e-05,0.0001151606300563397,-0.0001112896367206333,0,0,0,0
1,0.01999999955296516,18,320,-2.5e-05,4e-06,7.043756584802126e-42,6476.56579701195,-983.6045038081191,-29.25276145323121,29.28323786262927
1,0.01999999955296516,19,300.0024071607588,-3.636656334940625e-05,0.0001017114763187183,-9.813837754857059e-05,0,0,0,0
