step,input_local_node,input_label,side,output_local_node,output_label,closure_delta_m,copen_m,cnormf_x_n,coord_y_m,coord_z_m
BASE,0,0,primary,172,405,0,,-10.81156960574319,0.6875,1
BASE,0,0,primary,173,408,0,,65.04585049100397,0.75,0.9375
BASE,0,0,primary,174,410,0,,-18.94137295401595,0.875,0
BASE,0,0,primary,175,412,0,,2.643730610075059,0.875,0.125
BASE,0,0,primary,176,414,0,,65.32036006196765,0.8125,0
BASE,0,0,primary,177,417,0,,82.58091018274202,0.8125,0.125
BASE,0,0,primary,178,420,0,,94.64044589164209,0.875,0.0625
BASE,0,0,primary,179,422,0,,-21.83214981138501,0.875,0.25
BASE,0,0,primary,180,424,0,,118.1218954106367,0.8125,0.25
BASE,0,0,primary,181,427,0,,82.58091018274249,0.875,0.1875
BASE,0,0,primary,182,429,0,,-35.70560145724429,0.875,0.375
BASE,0,0,primary,183,431,0,,16.55848881811396,0.8125,0.375
BASE,0,0,primary,184,434,0,,28.22969799741703,0.875,0.3125
BASE,0,0,primary,185,436,0,,193.9184535606751,0.875,0.5
BASE,0,0,primary,186,438,0,,-22.65734880044875,0.8125,0.5
BASE,0,0,primary,187,441,0,,15.82283811901939,0.875,0.4375
BASE,0,0,primary,188,443,0,,-35.70560145724515,0.875,0.625
BASE,0,0,primary,189,445,0,,16.55848881811411,0.8125,0.625
BASE,0,0,primary,190,448,0,,15.82283811902017,0.875,0.5625
BASE,0,0,primary,191,450,0,,-21.83214981138759,0.875,0.75
BASE,0,0,primary,192,452,0,,118.1218954106397,0.8125,0.75
BASE,0,0,primary,193,455,0,,28.22969799741706,0.875,0.6875
BASE,0,0,primary,194,457,0,,2.643730610073408,0.875,0.875
BASE,0,0,primary,195,459,0,,82.58091018275131,0.8125,0.875
BASE,0,0,primary,196,462,0,,82.58091018275144,0.875,0.8125
BASE,0,0,primary,197,464,0,,-18.94137295401821,0.875,1
BASE,0,0,primary,198,466,0,,65.32036006197499,0.8125,1
BASE,0,0,primary,199,469,0,,94.64044589165609,0.875,0.9375
BASE,0,0,primary,200,471,0,,-4.435905054021865,1,0
BASE,0,0,primary,201,473,0,,-18.94137295401606,1,0.125
BASE,0,0,primary,202,475,0,,38.79856169705727,0.9375,0
BASE,0,0,primary,203,478,0,,94.64044589164234,0.9375,0.125
BASE,0,0,primary,204,481,0,,38.79856169705727,1,0.0625
BASE,0,0,primary,205,483,0,,2.844182883248021,1,0.25
BASE,0,0,primary,206,485,0,,65.04585049099668,0.9375,0.25
BASE,0,0,primary,207,488,0,,65.3203600619679,1,0.1875
BASE,0,0,primary,208,490,0,,17.86022525148534,1,0.375
BASE,0,0,primary,209,492,0,,157.8356459698001,0.9375,0.375
BASE,0,0,primary,210,495,0,,-10.81156960574303,1,0.3125
BASE,0,0,primary,211,497,0,,-52.55174324484797,1,0.5
BASE,0,0,primary,212,499,0,,168.4630838373842,0.9375,0.5
BASE,0,0,primary,213,502,0,,26.03745973551457,1,0.4375
BASE,0,0,primary,214,504,0,,17.86022525148575,1,0.625
BASE,0,0,primary,215,506,0,,157.8356459698049,0.9375,0.625
BASE,0,0,primary,216,509,0,,26.03745973551585,1,0.5625
BASE,0,0,primary,217,511,0,,2.844182883248305,1,0.75
BASE,0,0,primary,218,513,0,,65.04585049100413,0.9375,0.75
BASE,0,0,primary,219,516,0,,-10.8115696057436,1,0.6875
BASE,0,0,primary,220,518,0,,-18.94137295401811,1,0.875
BASE,0,0,primary,221,520,0,,94.64044589165637,0.9375,0.875
BASE,0,0,primary,222,523,0,,65.32036006197563,1,0.8125
BASE,0,0,primary,223,525,0,,-4.435905054022693,1,1
BASE,0,0,primary,224,527,0,,38.7985616970651,0.9375,1
BASE,0,0,primary,225,530,0,,38.79856169706498,1,0.9375
S1_PLUS,1,532,secondary,1,532,1e-06,-0.00010040515804687,-831.5285604956443,1.647630481335708e-32,7.668348417848732e-33
S1_PLUS,1,532,secondary,2,535,1e-06,-9.991279256689975e-05,-832.5968092862881,1,3.858078253890322e-33
S1_PLUS,1,532,secondary,3,536,1e-06,-9.991279256686145e-05,-832.5968092863739,1.616834990535462e-33,1
S1_PLUS,1,532,secondary,4,539,1e-06,-9.997077430940484e-05,-832.403049472176,1,1
S1_PLUS,1,532,secondary,5,543,1e-06,-9.991293940476683e-05,3330.679196395775,0.5,5.513025457467704e-35
S1_PLUS,1,532,secondary,6,547,1e-06,-9.986690884624552e-05,3329.716751208134,0.5,1
S1_PLUS,1,532,secondary,7,548,1e-06,-9.991293940475994e-05,3330.679196395659,1.074907942070897e-33,0.5
S1_PLUS,1,532,secondary,8,551,1e-06,-9.986690884625568e-05,3329.716751208263,1,0.5
S1_PLUS,1,532,primary,1,2,1e-06,,-4.447999539122603,0,0
S1_PLUS,1,532,primary,2,3,1e-06,,-18.97301323523666,0.125,0
S1_PLUS,1,532,primary,3,6,1e-06,,-18.97301323523634,0,0.125
S1_PLUS,1,532,primary,4,7,1e-06,,2.602797951146135,0.125,0.125
S1_PLUS,1,532,primary,5,10,1e-06,,38.92600783687703,0.0625,0
S1_PLUS,1,532,primary,6,14,1e-06,,94.85362377886663,0.0625,0.125
S1_PLUS,1,532,primary,7,18,1e-06,,38.92600783687701,0,0.0625
S1_PLUS,1,532,primary,8,19,1e-06,,94.85362377886774,0.125,0.0625
S1_PLUS,1,532,primary,9,22,1e-06,,2.840990491231951,0,0.25
S1_PLUS,1,532,primary,10,23,1e-06,,-21.87549971048201,0.125,0.25
S1_PLUS,1,532,primary,11,26,1e-06,,65.15399449678306,0.0625,0.25
S1_PLUS,1,532,primary,12,30,1e-06,,65.42230779586421,0,0.1875
S1_PLUS,1,532,primary,13,31,1e-06,,82.7021576861782,0.125,0.1875
S1_PLUS,1,532,primary,14,34,1e-06,,17.85640734743853,0,0.375
S1_PLUS,1,532,primary,15,35,1e-06,,-35.69640671355207,0.125,0.375
S1_PLUS,1,532,primary,16,38,1e-06,,157.8019025842149,0.0625,0.375
S1_PLUS,1,532,primary,17,42,1e-06,,-10.80925821061777,0,0.3125
S1_PLUS,1,532,primary,18,43,1e-06,,28.22017947729343,0.125,0.3125
S1_PLUS,1,532,primary,19,46,1e-06,,-52.51144630280879,0,0.5
S1_PLUS,1,532,primary,20,47,1e-06,,193.7338224364862,0.125,0.5
S1_PLUS,1,532,primary,21,50,1e-06,,168.3158943159696,0.0625,0.5
S1_PLUS,1,532,primary,22,54,1e-06,,26.03189294946732,0,0.4375
S1_PLUS,1,532,primary,23,55,1e-06,,15.81945541403826,0.125,0.4375
S1_PLUS,1,532,primary,24,58,1e-06,,17.84389573436038,0,0.625
S1_PLUS,1,532,primary,25,59,1e-06,,-35.67110247892818,0.125,0.625
S1_PLUS,1,532,primary,26,62,1e-06,,157.6913366965027,0.0625,0.625
S1_PLUS,1,532,primary,27,66,1e-06,,26.01365378511129,0,0.5625
S1_PLUS,1,532,primary,28,67,1e-06,,15.80837104431711,0.125,0.5625
S1_PLUS,1,532,primary,29,70,1e-06,,2.84168529948291,0,0.75
S1_PLUS,1,532,primary,30,71,1e-06,,-21.81268289925565,0.125,0.75
S1_PLUS,1,532,primary,31,74,1e-06,,64.9870713299193,0.0625,0.75
S1_PLUS,1,532,primary,32,78,1e-06,,-10.80168460651016,0,0.6875
S1_PLUS,1,532,primary,33,79,1e-06,,28.19975304153159,0.125,0.6875
S1_PLUS,1,532,primary,34,82,1e-06,,-18.92369512674652,0,0.875
S1_PLUS,1,532,primary,35,83,1e-06,,2.639025720064357,0.125,0.875
S1_PLUS,1,532,primary,36,86,1e-06,,94.55362049325464,0.0625,0.875
S1_PLUS,1,532,primary,37,90,1e-06,,65.26137547313708,0,0.8125
S1_PLUS,1,532,primary,38,91,1e-06,,82.50254105208683,0.125,0.8125
S1_PLUS,1,532,primary,39,94,1e-06,,-4.431763507334983,0,1
S1_PLUS,1,532,primary,40,95,1e-06,,-18.92182327053309,0.125,1
S1_PLUS,1,532,primary,41,98,1e-06,,38.76333315497131,0.0625,1
S1_PLUS,1,532,primary,42,102,1e-06,,38.76335550363018,0,0.9375
S1_PLUS,1,532,primary,43,103,1e-06,,94.54638320065453,0.125,0.9375
S1_PLUS,1,532,primary,44,105,1e-06,,2.840990491232045,0.25,0
S1_PLUS,1,532,primary,45,107,1e-06,,-21.87549971048247,0.25,0.125
S1_PLUS,1,532,primary,46,109,1e-06,,65.42230779586588,0.1875,0
S1_PLUS,1,532,primary,47,112,1e-06,,82.70215768617926,0.1875,0.125
S1_PLUS,1,532,primary,48,115,1e-06,,65.15399449678486,0.25,0.0625
S1_PLUS,1,532,primary,49,117,1e-06,,-95.78401436528424,0.25,0.25
S1_PLUS,1,532,primary,50,119,1e-06,,118.0796048467397,0.1875,0.25
S1_PLUS,1,532,primary,51,122,1e-06,,118.0796048467415,0.25,0.1875
S1_PLUS,1,532,primary,52,124,1e-06,,198.2876397057586,0.25,0.375
S1_PLUS,1,532,primary,53,126,1e-06,,16.55329161704642,0.1875,0.375
S1_PLUS,1,532,primary,54,129,1e-06,,170.9827539940478,0.25,0.3125
S1_PLUS,1,532,primary,55,131,1e-06,,25.66753287009637,0.25,0.5
S1_PLUS,1,532,primary,56,133,1e-06,,-22.63652101643599,0.1875,0.5
S1_PLUS,1,532,primary,57,136,1e-06,,-22.63652100998002,0.25,0.4375
S1_PLUS,1,532,primary,58,138,1e-06,,198.2691123496924,0.25,0.625
S1_PLUS,1,532,primary,59,140,1e-06,,16.54138218803552,0.1875,0.625
S1_PLUS,1,532,primary,60,143,1e-06,,-22.63351049122559,0.25,0.5625
S1_PLUS,1,532,primary,61,145,1e-06,,-95.74933591166378,0.25,0.75
S1_PLUS,1,532,primary,62,147,1e-06,,118.0001786381784,0.1875,0.75
S1_PLUS,1,532,primary,63,150,1e-06,,170.9457948750874,0.25,0.6875
S1_PLUS,1,532,primary,64,152,1e-06,,-21.80934696761919,0.25,0.875
S1_PLUS,1,532,primary,65,154,1e-06,,82.49542263852581,0.1875,0.875
S1_PLUS,1,532,primary,66,157,1e-06,,117.9891907781801,0.25,0.8125
S1_PLUS,1,532,primary,67,159,1e-06,,2.840352501909767,0.25,1
S1_PLUS,1,532,primary,68,161,1e-06,,65.25029798680762,0.1875,1
S1_PLUS,1,532,primary,69,164,1e-06,,64.97674067531506,0.25,0.9375
S1_PLUS,1,532,primary,70,166,1e-06,,17.85640734743959,0.375,0
S1_PLUS,1,532,primary,71,168,1e-06,,-35.69640671355299,0.375,0.125
S1_PLUS,1,532,primary,72,170,1e-06,,-10.80925821061813,0.3125,0
S1_PLUS,1,532,primary,73,173,1e-06,,28.22017947729342,0.3125,0.125
S1_PLUS,1,532,primary,74,176,1e-06,,157.8019025842223,0.375,0.0625
S1_PLUS,1,532,primary,75,178,1e-06,,198.2876397057618,0.375,0.25
S1_PLUS,1,532,primary,76,180,1e-06,,170.9827539940502,0.3125,0.25
S1_PLUS,1,532,primary,77,183,1e-06,,16.5532916170465,0.375,0.1875
S1_PLUS,1,532,primary,78,185,1e-06,,1.885195636826293e-07,0.375,0.375
S1_PLUS,1,532,primary,79,187,1e-06,,-4.131158957191421e-07,0.3125,0.375
S1_PLUS,1,532,primary,80,190,1e-06,,-4.131158957191471e-07,0.375,0.3125
S1_PLUS,1,532,primary,81,192,1e-06,,211.635764171958,0.375,0.5
S1_PLUS,1,532,primary,82,194,1e-06,,-22.63351055206105,0.3125,0.5
S1_PLUS,1,532,primary,83,197,1e-06,,7.091608961031257e-08,0.375,0.4375
S1_PLUS,1,532,primary,84,199,1e-06,,1.236346474380439e-07,0.375,0.625
S1_PLUS,1,532,primary,85,201,1e-06,,-1.362358014482167e-07,0.3125,0.625
S1_PLUS,1,532,primary,86,204,1e-06,,-5.850410094952089e-08,0.375,0.5625
S1_PLUS,1,532,primary,87,206,1e-06,,198.2496222278487,0.375,0.75
S1_PLUS,1,532,primary,88,208,1e-06,,170.9294811625721,0.3125,0.75
S1_PLUS,1,532,primary,89,211,1e-06,,-2.143501312810575e-07,0.375,0.6875
S1_PLUS,1,532,primary,90,213,1e-06,,-35.66352809809356,0.375,0.875
S1_PLUS,1,532,primary,91,215,1e-06,,28.19889405051715,0.3125,0.875
S1_PLUS,1,532,primary,92,218,1e-06,,16.53999850390822,0.375,0.8125
S1_PLUS,1,532,primary,93,220,1e-06,,17.83832547294155,0.375,1
S1_PLUS,1,532,primary,94,222,1e-06,,-10.7983126211028,0.3125,1
S1_PLUS,1,532,primary,95,225,1e-06,,157.6421099282989,0.375,0.9375
S1_PLUS,1,532,primary,96,227,1e-06,,-52.51144630281207,0.5,0
S1_PLUS,1,532,primary,97,229,1e-06,,193.7338224364968,0.5,0.125
S1_PLUS,1,532,primary,98,231,1e-06,,26.03189294946797,0.4375,0
S1_PLUS,1,532,primary,99,234,1e-06,,15.81945541403865,0.4375,0.125
S1_PLUS,1,532,primary,100,237,1e-06,,168.3158943159793,0.5,0.0625
S1_PLUS,1,532,primary,101,239,1e-06,,25.66753287009734,0.5,0.25
S1_PLUS,1,532,primary,102,241,1e-06,,-22.63652100998037,0.4375,0.25
S1_PLUS,1,532,primary,103,244,1e-06,,-22.63652101643722,0.5,0.1875
S1_PLUS,1,532,primary,104,246,1e-06,,211.6357641719617,0.5,0.375
S1_PLUS,1,532,primary,105,248,1e-06,,7.091608961031357e-08,0.4375,0.375
S1_PLUS,1,532,primary,106,251,1e-06,,-22.63351055206146,0.5,0.3125
S1_PLUS,1,532,primary,107,253,1e-06,,-119.8621254125479,0.5,0.5
S1_PLUS,1,532,primary,108,255,1e-06,,146.7194922337395,0.4375,0.5
S1_PLUS,1,532,primary,109,258,1e-06,,146.7194922337421,0.5,0.4375
S1_PLUS,1,532,primary,110,260,1e-06,,211.6151558340447,0.5,0.625
S1_PLUS,1,532,primary,111,262,1e-06,,-3.975200277692887e-08,0.4375,0.625
S1_PLUS,1,532,primary,112,265,1e-06,,146.7052052016535,0.5,0.5625
S1_PLUS,1,532,primary,113,267,1e-06,,25.66161962336616,0.5,0.75
S1_PLUS,1,532,primary,114,269,1e-06,,-22.6313065341604,0.4375,0.75
S1_PLUS,1,532,primary,115,272,1e-06,,-22.63130658206136,0.5,0.6875
S1_PLUS,1,532,primary,116,274,1e-06,,193.668486095094,0.5,0.875
S1_PLUS,1,532,primary,117,276,1e-06,,15.80343630228519,0.4375,0.875
S1_PLUS,1,532,primary,118,279,1e-06,,-22.62829568230045,0.5,0.8125
S1_PLUS,1,532,primary,119,281,1e-06,,-52.4860045349607,0.5,1
S1_PLUS,1,532,primary,120,283,1e-06,,26.00553299186386,0.4375,1
S1_PLUS,1,532,primary,121,286,1e-06,,168.2486451301819,0.5,0.9375
S1_PLUS,1,532,primary,122,288,1e-06,,17.84389573436243,0.625,0
S1_PLUS,1,532,primary,123,290,1e-06,,-35.67110247893228,0.625,0.125
S1_PLUS,1,532,primary,124,292,1e-06,,26.01365378511426,0.5625,0
S1_PLUS,1,532,primary,125,295,1e-06,,15.80837104431891,0.5625,0.125
S1_PLUS,1,532,primary,126,298,1e-06,,157.6913366965206,0.625,0.0625
