normal_force,id,x,y,z
133.0735190005231,24,0.906309599652224,0.4226191069772229,0
277.0811754932465,27,0.7034528340166883,0.8576468447548149,0
381.1317849894812,28,0.906309599652224,0.4226191069772229,0.22
793.5729876115072,31,0.7034528340166883,0.8576468447548149,0.22
144.1392849055356,33,0.4836913379115246,1.328926894013873,0
412.8122893934465,35,0.4836913379115246,1.328926894013873,0.22
471.8679557194404,36,0.906309599652224,0.4226191069772229,0.63
982.4993547606998,39,0.7034528340166883,0.8576468447548149,0.63
511.0920277277687,41,0.4836913379115246,1.328926894013873,0.63
223.8219291183545,42,0.906309599652224,0.4226191069772229,1
466.031097885319,45,0.7034528340166883,0.8576468447548149,1
242.4294574387058,47,0.4836913379115246,1.328926894013873,1
