node,x_m,y_m,z_m,opening_m,pressure_pa,slip1_m,slip2_m,shear_stress1_pa,shear_stress2_pa,normal_force1_n,normal_force2_n,normal_force3_n,shear_force1_n,shear_force2_n,shear_force3_n,contact_heat_flux_w
17,0.9889999999999999,3.497471130322417e-33,2.639120417784594e-35,-0.01074590653223475,106701.3895970554,-0.002236956897410795,-2.002200855825077e-05,0,0,13202.07416725821,3497.471480069626,26.39120681696992,0,0,0,0
20,0.8577981624484865,0.4952499999999999,-1.367993483126187e-31,-0.00947755447556645,95558.07719959506,-0.0001077513900170785,-1.763329816734484e-05,0,0,20705.24177179578,11484.34910753351,47.33869322391082,0,0,0,0
21,0.9869999999999999,3.653288049796545e-33,1,-0.01171183804143693,111531.0526072136,-0.00236800935329768,-2.184402297341067e-05,0,0,13790.35009250346,3653.288415125278,27.56715495862668,0,0,0,0
24,0.8560661116409176,0.4942499999999999,1,-0.01044349123432355,100387.7530340306,-0.0001036576877454567,-1.945431423175079e-05,0,0,21728.80142484423,12070.11360073784,49.69671132869198,0,0,0,0
26,0.4967500000000001,0.8603962386598396,-1.355623590698662e-31,-0.006941983493150147,73455.03205096882,-0.0001168781636334414,-1.286750075437833e-05,0,0,9440.392645746591,15572.80651471986,36.42622555556902,0,0,0,0
28,0.4957500000000001,0.8586641878522707,1,-0.007907920197492568,78284.70776056782,-0.0001128187619975751,-1.468659929776827e-05,0,0,10036.69388328736,16596.6437662039,38.79646864348418,0,0,0,0
30,6.092617825758082e-17,0.9949999999999999,1.547874226143617e-35,-0.005674766322287049,62328.91775635753,0.001292186702609985,-1.049026876852457e-05,0,0,2096.035510240958,7735.278243151952,15.47874380933461,0,0,0,0
32,6.080371357766608e-17,0.9929999999999999,1,-0.006640697752712618,67158.58041300985,0.001427267463578028,-1.230844751175602e-05,0,0,2256.950767885658,8329.062953965737,16.66691693975429,0,0,0,0
