node,2,3,6,7,21,23,33,35,45,47,57,60,61,64,78,80
2,0.03266863464399239,0.043465524031571334,0.019824151148578717,0.026394811706022203,0.0019566004977687734,0.0011806590284277052,-1.1368683772161603e-13,-1.1368683772161603e-13,-1.1368683772161603e-13,-1.1368683772161603e-13,-0.05834962374550143,-0.01974113542819564,-0.03541790114873469,-0.011981720734789592,-1.1368683772161603e-13,-1.1368683772161603e-13
3,0.04346552403192555,0.06621752330367131,0.0263948117063591,0.04028420640225533,0.027381321155125316,0.016643013903421322,0.017342237823779,0.01059681303586743,0.0005731215112131371,0.0003536353246224866,-0.08538177434387795,-0.0644327804961366,-0.051883411675010094,-0.03923816260768803,-0.0051651729839092275,-0.003150906088336125
6,0.019824151148579577,0.026394811706233784,0.03266863464397393,0.043465524031807784,0.0011806590286550511,0.001956600497995703,1.1368683772161603e-13,1.1368683772161603e-13,1.1368683772161603e-13,1.1368683772161603e-13,-0.03541790114850732,-0.011981720734555057,-0.05834962374527408,-0.019741135427975398,1.1368683772161603e-13,1.1368683772161603e-13
7,0.02639481170632263,0.04028420640250685,0.04346552403181847,0.06621752330382535,0.01664301390341727,0.027381321154969385,0.0105968130358709,0.017342237823777362,0.00035363532462245884,0.0005731215112131094,-0.051883411675010094,-0.039238162607678595,-0.085381774343878,-0.06443278049614615,-0.003150906088336125,-0.005165172983909283
21,0.0019566004981077523,0.027381321155093286,0.0011806590287664342,0.016643013903428594,0.07332492912953037,0.04424777813069647,0.05123719279251171,0.031064081802578913,0.0016931955728954062,0.0010367922562651843,-0.026385422228053346,-0.11394732974575922,-0.015964196770300254,-0.06897158050267305,-0.015260487172402415,-0.009236547846792287
23,0.0011806590289938357,0.016643013903605397,0.001956600498335598,0.027381321155363125,0.04424777813058417,0.07332492912962568,0.031064081802805232,0.05123719279261679,0.0010367922564925858,0.0016931955731222526,-0.015964196770072936,-0.06897158050244528,-0.026385422227826028,-0.11394732974553229,-0.009236547846564969,-0.015260487172175041
33,-2.2737367544323206e-13,0.01734223782332786,-2.2737367544323206e-13,0.010596813035418262,0.05123719279217415,0.031064081802135435,0.05621998793693955,0.03420171242955855,0.031160769935121013,0.018927926892777724,-0.016021067888572438,-0.09164800964972225,-0.009742023386016152,-0.055720138499070704,-0.048291110950942184,-0.029328372276261838
35,-3.410605131648481e-13,0.010596813035299801,-3.410605131648481e-13,0.0173422378232094,0.031064081802022248,0.05123719279196437,0.03420171242950509,0.05621998793708616,0.01892792689265521,0.03116076993513439,-0.00974202338612995,-0.05572013849918789,-0.016021067888686624,-0.09164800964983477,-0.029328372276375525,-0.04829111095105587
45,-2.2737367544323206e-13,0.0005731215107552534,-2.2735979765542425e-13,0.000353635324164589,0.001693195572430778,0.001036792255800903,0.031160769935172417,0.018927926892796265,0.04417344182232058,0.026822240515239015,-0.0005294448366106597,-0.02134296641781422,-0.0003251339775272033,-0.012976175918369554,-0.055728117587754894,-0.03383928509359527
47,-2.2737367544323206e-13,0.0003536353241644363,-2.2734591986761643e-13,0.0005731215107551146,0.001036792255801,0.0016931955724305559,0.018927926892777974,0.031160769935159455,0.026822240515265355,0.044173441822323606,-0.000325133977529507,-0.012976175918374633,-0.0005294448366104376,-0.021342966417812498,-0.03383928509359524,-0.055728117587754894
57,-0.05834962374544944,-0.08538177434417057,-0.03541790114868498,-0.05188341167530483,-0.026385422228346722,-0.01596419677059102,-0.01602106788840474,-0.009742023385845233,-0.000529444836443016,-0.00032513397735978167,0.11137613332069535,0.07051949817201247,0.06762279662254528,0.042813168785288014,0.004771701549465546,0.002896701549463865
60,-0.019741135428084866,-0.06443278049637613,-0.011981720734672408,-0.03923816260791818,-0.11394732974599864,-0.06897158050290048,-0.0916480096494941,-0.05572013849883578,-0.021342966417601916,-0.012976175918158583,0.07051949817206427,0.19357972478394636,0.042813168785291844,0.11753249695354562,0.04701299878135723,0.028542112523626484
61,-0.035417901148571296,-0.051883411675189006,-0.058349623745335755,-0.08538177434405475,-0.015964196770478445,-0.026385422228229816,-0.00974202338573471,-0.016021067888289886,-0.0003251339772459838,-0.0005294448363293291,0.06762279662264559,0.04281316878532726,0.1113761333208696,0.0705194981722218,0.0028967015495776627,0.004771701549578011
64,-0.011981720734501877,-0.039238162607737215,-0.01974113542791439,-0.06443278049619511,-0.06897158050273527,-0.11394732974581223,-0.05572013849867974,-0.09164800964931685,-0.012976175917988109,-0.02134296641743144,0.04281316878545183,0.1175324969537046,0.07051949817228653,0.19357972478406382,0.02854211252384542,0.04701299878159604
78,3.410605131648481e-13,-0.005165172983796429,3.410605131648481e-13,-0.0031509060882236317,-0.015260487172289228,-0.009236547846678766,-0.04829111095037533,-0.029328372275695763,-0.05572811758719068,-0.03383928509303019,0.004771701549861118,0.047012998781738174,0.002896701549861297,0.02854211252384556,0.07266018836431445,0.04411629723224131
80,1.1368683772161603e-13,-0.0031509060884496176,1.1363132657038477e-13,-0.0051651729840224425,-0.009236547846906917,-0.01526048717251452,-0.02932837227592114,-0.04829111095059785,-0.03383928509325762,-0.05572811758741811,0.0028967015496340065,0.028542112523769203,0.004771701549634494,0.04701299878154103,0.04411629723205451,0.07266018836411464
