id,x,y,z,temperature,displacement_x,displacement_y,displacement_z
180,0.010999999999999999,0.0060000000000000001,0.00025000000000000001,626.26218051399269,2.1864883515083988e-06,4.9799373587075482e-07,-4.5788173065521742e-05
181,0.012,0.0060000000000000001,0,600,2.8315123872930594e-07,1.5867644461287839e-08,-5.3904915962618379e-05
182,0.012,0.0060000000000000001,0.00025000000000000001,624.46380699039707,2.269141400425287e-06,5.1971130184030041e-07,-5.3931187865150325e-05
183,0,0,0.00050000000000000001,650.0315603712063,-3.133196014430258e-36,-2.9733203103627735e-36,-3.6697093197892467e-36
184,0.001,0,0.00050000000000000001,649.94531017364341,1.4471110230303658e-07,-7.2906913523153952e-07,-9.653158874376844e-07
185,0.001,0.001,0.00050000000000000001,650.29690085265838,3.664874841899847e-07,-4.5144788037976746e-07,-4.4543010532375499e-07
186,0,0.001,0.00050000000000000001,649.94542796017822,8.6384818257372509e-37,-3.8897771735410172e-36,-3.5840110609888979e-36
187,0.002,0,0.00050000000000000001,649.83870157113654,6.0248008522424109e-07,-7.8417548094386251e-07,-2.5395247550576661e-06
188,0.002,0.001,0.00050000000000000001,650.72952218285252,6.3041198985615719e-07,-8.6116907357628061e-07,-1.6365913599264432e-06
189,0.0030000000000000001,0,0.00050000000000000001,649.87018415427883,9.4137952048336796e-07,-1.0424623815058241e-06,-4.7590903595467616e-06
190,0.0030000000000000001,0.001,0.00050000000000000001,650.66501752960323,1.1423981417039104e-06,-8.5376526795229096e-07,-3.5193036215287055e-06
191,0.0040000000000000001,0,0.00050000000000000001,649.86356989269609,1.5409262583252076e-06,-9.9024164686989346e-07,-7.5317354159515124e-06
192,0.0040000000000000001,0.001,0.00050000000000000001,650.67529952235145,1.4322191535143232e-06,-9.4261820656937762e-07,-6.1368814600763453e-06
193,0.0050000000000000001,0,0.00050000000000000001,649.8648364511638,1.7583524055157457e-06,-1.0382675464377387e-06,-1.0992018007090105e-05
