step,time,id,x,y,z,cnormf_x,cnormf_y,cnormf_z,cshearf_x,cshearf_y,cshearf_z,cslip1,cslip2,ctandir1_x,ctandir1_y,ctandir1_z,ctandir2_x,ctandir2_y,ctandir2_z,copen,cpress
1,1,117,0.7071067811865476,0.7071067811865475,0.25,984.2925845932741,984.2925847342381,-9.126196327299079e-14,-0.2019614417326444,-0.2019617977584087,-64.22086856100618,-3.614861821210058e-15,-7.543916541035691e-07,0.7071067811865472,-0.7071067811865479,5.155895326091668e-17,5.551115123135094e-17,-9.19637866145133e-17,-1,-1.193028114366277e-07,9810.396282882139
1,1,120,0.8314696123025452,0.5555702330196022,0.5,1170.895113733957,783.2385060490135,-1.367677961947593e-13,0.5145875250745645,-1.148430492651775,-18.8718932766512,-3.673339615186847e-09,-1.694270797932176e-07,0.555570233019602,-0.8314696123025455,1.186146839945288e-16,-1.110223024623973e-16,-3.992024626873764e-16,-1,-1.091501468066605e-07,10712.13107684774
1,1,122,0.3826834323650898,0.9238795325112867,0,-145.0078084768451,-333.2806325090978,-2.563406926910522e-14,3.187738505510435,-0.4974771765424508,13.88420848828452,2.563012018281169e-08,-1.137731266168412e-06,0.9238795325112864,-0.3826834323650909,-1.459433596852835e-16,-1.013078509970476e-15,-7.528033357053296e-17,-1,-7.482694998587839e-08,8723.270244398669
1,1,124,0.3826834323650898,0.9238795325112867,0.5,-273.8355895694568,-627.2654988866669,1.092479282366185e-15,6.411543332239773,-0.974268895100401,10.94364497564968,2.267313468387955e-08,-1.665662097655782e-07,0.9238795325112865,-0.3826834323650904,-8.966272923341428e-17,3.053113317718997e-16,-2.51110888083938e-16,-1,-9.586624078833418e-08,10693.63520266046
1,1,127,0.5555702330196023,0.8314696123025452,0,369.214091601209,551.9464601817829,-1.179450215242852e-13,-0.5858814391276835,0.2627356944795735,-35.59507471309349,4.736558835631748e-09,-1.016781853534038e-06,0.8314696123025453,-0.5555702330196021,1.345047571411728e-16,2.163697551601507e-28,-6.972698488880365e-16,-1,-9.089489834499195e-08,8749.683276513741
1,1,129,0.3826834323650898,0.9238795325112867,0.25,541.2812221811713,1282.792548636543,3.341265799435123e-14,-7.897223074111721,1.759927032647844,-64.08753235009866,4.941341073620354e-08,-7.547387508978515e-07,0.9238795325112866,-0.3826834323650899,-2.271278436561651e-16,6.938893903903245e-17,1.243054453979635e-16,-1,-1.181352384270272e-07,9737.157679872091
1,1,132,0.5555702330196023,0.8314696123025452,0.5,783.2385072131965,1170.895116633929,-7.865378970992617e-14,-1.148430135685052,0.5145872997623708,-18.87189339016818,3.673339763936589e-09,-1.694270804915318e-07,0.8314696123025453,-0.5555702330196021,-3.866395766475136e-17,-4.62531335444039e-29,9.180302519811178e-17,-1,-1.091501468377339e-07,10712.13120003546
1,1,134,6.123233995736766e-17,1,0,-48.76013115673788,-180.5927788583401,-1.210343773251039e-14,1.985585818322294,-0.4026259588200768,6.954138383099592,3.874405616880565e-07,-1.137495485009803e-06,0.9987665290953947,-0.04965299949387252,4.93211020166876e-17,-1.31940144923323e-27,1.364386628878472e-17,-1,-7.473790021961276e-08,8733.099132967787
1,1,136,6.123233995736766e-17,1,0.5,-96.13277793404274,-341.0399920614623,-5.115983591541287e-14,3.065179812836053,-0.7471139529676988,5.604450580996883,4.747630421093722e-07,-1.722950359685854e-07,0.9987665290953945,-0.0496529994938724,-8.812221766208531e-17,-2.038209349029078e-27,-2.86910186668373e-16,-1,-9.450573968224866e-08,10592.28576147417
1,1,139,0.1950903220161283,0.9807852804032304,0,146.0228790898785,652.0749657307583,1.05843019129584e-13,-8.877451729128389,1.403529609187622,-35.64532212157179,1.840280065378435e-07,-1.012627046755209e-06,0.9807852804032305,-0.1950903220161281,-1.715202102259093e-17,-1.110223024625301e-16,4.695114000276914e-16,-1,-9.207037314464695e-08,8737.275214868065
1,1,141,6.123233995736766e-17,1,0.25,121.5325865281287,692.4065526569111,5.164912517809618e-14,-12.2992956101282,1.569473632466365,-32.02050261089861,3.643550398211438e-07,-7.543273823037272e-07,0.995184726672197,-0.09801714032955962,1.733888879785564e-16,-2.865783757248208e-30,5.231087674032558e-17,-1,-1.174270473756326e-07,9693.848615146784
1,1,144,0.1950903220161283,0.9807852804032304,0.5,308.3660310973982,1383.978413202015,-2.033599730451372e-14,-19.57562373783997,3.072234476271623,-19.72881289470081,1.981405275817539e-07,-1.761772529396859e-07,0.9807852804032304,-0.1950903220161284,2.234528130601149e-16,-5.551115123125332e-17,-1.322105749659448e-16,-1,-1.108153888200249e-07,10662.27205892755
1,1,145,1,0,1,-178.705386717091,-48.61844806685587,-4.483059295069387e-14,-0.4017448384702794,1.916996726383925,-1.843382132498944,-4.238187742517825e-07,4.782189459987011e-07,0.04965299949387966,-0.9987665290953943,4.747529225696119e-15,-3.792768506220093e-28,-6.076140333994423e-15,-1,-8.045058403400762e-08,9127.425224033759
1,1,148,0.9238795325112867,0.3826834323650898,1,-329.5834769278443,-143.419741622126,3.711061742933822e-14,-0.4990185330451667,3.257926947437496,-3.811632365138283,-2.669190370799431e-08,5.047962008421341e-07,0.3826834323650896,-0.923879532511287,1.220292709117241e-16,1.33226762955013e-15,-3.642158885607226e-16,-1,-8.068359869836441e-08,9130.771300631215
1,1,149,1,0,0.75,692.1805281703045,121.5338671907184,1.461899578231792e-13,1.608557288493176,-12.67170384959768,10.93594583064695,-3.800073777332955e-07,3.216196087616053e-07,0.09801714032955952,-0.995184726672197,-3.365678228456779e-16,2.220446049251033e-16,2.764171816021035e-16,-1,-1.150815498211435e-07,9828.699535602293
1,1,152,0.9238795325112867,0.3826834323650898,0.75,1283.147375781093,541.2285659230196,1.546339250266985e-13,1.751173844606464,-7.992421395933334,23.04000537781109,-4.732744513285004e-08,3.353149171813795e-07,0.3826834323650892,-0.9238795325112871,-2.138536509751407e-16,1.205478070790859e-28,1.857629067572132e-17,-1,-1.16130264004207e-07,9883.498203774709
1,1,156,0.9807852804032304,0.1950903220161282,1,660.2642488266592,147.5333867255687,1.782433952726852e-13,1.456506835496485,-9.28623202777608,14.12913281625382,-1.915802123227012e-07,4.405502810391061e-07,0.1950903220161288,-0.9807852804032304,2.028283697835714e-16,4.440892098500211e-16,4.257318224970038e-16,-1,-9.628553549995151e-08,9143.275355241247
1,1,158,0.7071067811865476,0.7071067811865475,1,-251.7063874667568,-251.7063877179847,3.83804920241499e-14,0.1240051653538197,0.1240052405653105,-3.926784721557718,-5.239664369837553e-15,5.282104561490799e-07,0.7071067811865471,-0.7071067811865479,9.455374474104665e-17,4.718447854656548e-16,-1.090916207601549e-16,-1,-8.159725347331122e-08,9200.669889524586
1,1,160,0.7071067811865476,0.7071067811865475,0.75,984.3917734022905,984.3917735497101,-1.238504157907978e-13,-0.1922879093830072,-0.1922882649721622,24.25152726382449,-3.599465841827756e-15,3.496588018229157e-07,0.7071067811865474,-0.7071067811865478,-5.753225500474122e-16,5.551115123181671e-17,-3.695195427702435e-16,-1,-1.173290574013139e-07,9956.327724271729
1,1,163,0.8314696123025452,0.5555702330196022,1,558.2111771735736,373.4160306136264,1.209360598286811e-13,0.2546917666207601,-0.5651039515550398,15.23850958784035,-4.71968935508067e-09,4.86875903534209e-07,0.5555702330196021,-0.8314696123025453,-2.502941292845323e-16,8.881784197001651e-16,-1.862108856138692e-16,-1,-9.456854648671854e-08,9151.543513538527
1,1,165,0.3826834323650898,0.9238795325112867,1,-143.4197400424367,-329.583475472841,5.764410389573319e-14,3.257926554396159,-0.4990184094043587,-3.8116324479118,2.66919078204892e-08,5.047962001826761e-07,0.9238795325112868,-0.3826834323650896,-5.440042765388906e-16,-4.163336342339103e-17,6.119902065881992e-16,-1,-8.068360342119836e-08,9130.771474206695
1,1,167,0.3826834323650898,0.9238795325112867,0.75,541.2285652750588,1283.147373471832,-9.975056529198463e-14,-7.992420034810259,1.751173436245383,23.04000558695856,4.732743204799925e-08,3.353149142653089e-07,0.9238795325112868,-0.38268343236509,3.205708477769992e-16,-5.551115123120251e-17,-2.145098299153561e-16,-1,-1.161302640775548e-07,9883.498382091049
1,1,170,0.5555702330196023,0.8314696123025452,1,373.4160309687859,558.2111782818644,-9.986902219186489e-14,-0.5651037833812999,0.2546916611134726,15.23850952057342,4.719690049328672e-09,4.868758996174528e-07,0.8314696123025451,-0.5555702330196025,-5.02326952609483e-16,-2.220446049249083e-16,-1.551643945028546e-16,-1,-9.456854627867639e-08,9151.543625946439
1,1,172,6.123233995736766e-17,1,1,-48.61844744996882,-178.7053874677426,-2.068793607425286e-14,1.916996439364063,-0.4017447548462995,-1.843382249310173,4.238187675110637e-07,4.782190121711042e-07,0.9987665290953944,-0.04965299949387335,3.282700492933397e-16,-2.775557561959883e-17,-7.915707999304861e-16,-1,-8.045057633701568e-08,9127.425073465805
1,1,174,6.123233995736766e-17,1,0.75,121.5338670413691,692.1805440810741,1.611566875255396e-14,-12.67170307062907,1.608557093589787,10.93594679717129,3.800073492340724e-07,3.216196088529022e-07,0.9951847266721969,-0.09801714032956178,-5.395310590638191e-18,7.120599124466931e-35,5.504456233366539e-17,-1,-1.150815665397514e-07,9828.699249544179
1,1,177,0.1950903220161283,0.9807852804032304,1,147.5333841935245,660.2642432453038,8.58562916077068e-14,-9.286230830629385,1.456506559807861,14.12913317721267,1.915801712918579e-07,4.405503009944823e-07,0.9807852804032305,-0.1950903220161282,-6.334795875860512e-17,-5.551115123127841e-17,5.652095160684599e-16,-1,-9.628552793483555e-08,9143.275318386066
2,2,89,1,0,0,-184.4662733509803,-49.07556961018121,-4.947923360522993e-14,-0.3876112134649294,2.040953618548191,17.55139048826926,-2.806325988660478e-07,-2.66202682136988e-06,0.04965299949387467,-0.9987665290953945,-2.13752611747898e-15,-9.992007221630941e-16,2.16263313242632e-15,-1,-6.387234914066535e-08,7963.362345043031
2,2,92,0.9238795325112867,0.3826834323650898,0,-341.3312512156633,-148.4499769903128,4.01920259622217e-14,-0.4696915907593576,2.914979022199396,35.24268450668234,-2.647294840028518e-08,-2.665969762303834e-06,0.3826834323650908,-0.9238795325112864,-3.761430299152708e-16,7.216449660052669e-16,9.146281735520986e-16,-1,-6.296246946294519e-08,7872.03292984976
2,2,93,1,0,0.5,-340.2523692826345,-96.27047597059422,-1.737765789061102e-14,-0.7124762254398294,2.865613364132475,21.46994725695647,-4.51911387122993e-07,-6.887055388906013e-07,0.04965299949387608,-0.9987665290953943,1.851533030523474e-15,8.881784196993138e-16,-1.920711102338505e-15,-1,-9.49372245152624e-08,10739.29361166806
2,2,96,0.9238795325112867,0.3826834323650898,0.5,-626.1187171642946,-273.4876342957961,-9.043861395906216e-14,-0.9302912989240509,6.074041682813649,42.64358307462005,-2.281143908977916e-08,-6.834849144829023e-07,0.3826834323650883,-0.9238795325112874,-8.653924094021523e-17,1.387778780784675e-16,-7.806466071472688e-17,-1,-9.623304562296996e-08,10834.05426426754
2,2,100,0.9807852804032304,0.1950903220161282,0,635.5858603708324,142.9394585513986,1.526025318313504e-13,1.244884896648949,-7.744119972298138,-79.96699954033831,-1.615780415884983e-07,-2.321156549441616e-06,0.195090322016128,-0.9807852804032305,-2.127383312527481e-16,6.661338147750961e-16,1.90805455651286e-16,-1,-8.34951830888999e-08,7917.781245841029
2,2,101,1,0,0.25,693.1562713029183,121.6063415483113,8.52684133484325e-14,1.431163379228917,-11.08755041969409,-75.53214414800287,-3.210861458974469e-07,-1.697096620590656e-06,0.09801714032955952,-0.995184726672197,-2.947252485965876e-16,2.95761209699659e-29,2.854075091270947e-16,-1,-1.217362806921251e-07,9453.110270308449
2,2,104,0.9238795325112867,0.3826834323650898,0.25,1282.610196048741,541.5704242769278,9.41195319839248e-14,1.689521598494568,-7.365931402160439,-151.1462495235517,-4.906084606418741e-08,-1.70025261360948e-06,0.3826834323650893,-0.9238795325112871,-8.56981614309865e-17,0,8.361164973096914e-17,-1,-1.219240244881588e-07,9453.116733924453
2,2,108,0.9807852804032304,0.1950903220161282,0.5,1392.166198398866,310.2880368296304,1.571709507719015e-13,2.963054657353699,-18.74329829723946,-78.29250879582176,-1.917401791793036e-07,-7.122130349032152e-07,0.1950903220161281,-0.9807852804032304,-2.911208986271526e-16,-1.11022302462521e-16,2.67933954667649e-16,-1,-1.118531582483435e-07,10804.52003549474
2,2,110,0.7071067811865476,0.7071067811865475,0,-260.9109098571261,-260.9109100996473,1.659057035343644e-14,0.1328515701908881,0.1328516492723128,35.15712419981971,-5.676805667396264e-15,-2.667049032667749e-06,0.7071067811865478,-0.7071067811865474,-1.197643223414965e-18,-2.498001805409882e-16,2.148909849954042e-16,-1,-6.340482343266265e-08,7931.3111779738
2,2,112,0.7071067811865476,0.7071067811865475,0.5,-478.2001969350318,-478.2001974076765,2.956257907756944e-14,0.2568909695370454,0.2568911025542028,42.36650918368225,-5.375222285397289e-15,-6.776369253600088e-07,0.7071067811865468,-0.7071067811865482,-2.056723978915722e-16,3.191891195801334e-16,-3.911895277318728e-16,-1,-9.721422865649228e-08,10907.60944778745
2,2,115,0.8314696123025452,0.5555702330196022,0,538.53156846029,360.2242023032172,9.121184599711224e-15,0.2696311826100439,-0.5988574068974515,-80.00205888362655,-5.576071427711638e-09,-2.32797268906297e-06,0.5555702330196022,-0.8314696123025455,3.374726388184086e-17,2.220446049250716e-16,-1.718731903488897e-16,-1,-8.294423898270171e-08,7901.588456880987
2,2,117,0.7071067811865476,0.7071067811865475,0.25,984.4285627475087,984.4285628828954,-8.665902409446624e-14,-0.2075831804039945,-0.2075835357174796,-151.6566288386766,-3.547550401080128e-15,-1.701218560399992e-06,0.7071067811865472,-0.7071067811865479,5.155895326091668e-17,5.551115123135094e-17,-9.19637866145133e-17,-1,-1.230920957098555e-07,9520.38727649568
2,2,120,0.8314696123025452,0.5555702330196022,0.5,1178.332006110709,788.1859778241098,-1.381701007525505e-13,0.5241432219545404,-1.164918005726018,-77.58859510438701,-3.925338319079203e-09,-7.101330720307242e-07,0.555570233019602,-0.8314696123025455,1.186146839945288e-16,-1.110223024623973e-16,-3.992024626873764e-16,-1,-1.104005798113106e-07,10852.98576817755
2,2,122,0.3826834323650898,0.9238795325112867,0,-148.4499753998576,-341.3312497361221,-2.273626884142664e-14,2.91497860944247,-0.4696914673502356,35.24268434018978,2.64729533323868e-08,-2.665969765756601e-06,0.9238795325112864,-0.3826834323650909,-1.459433596852835e-16,-1.013078509970476e-15,-7.528033357053296e-17,-1,-6.296247420773634e-08,7872.03310550921
2,2,124,0.3826834323650898,0.9238795325112867,0.5,-273.4876311220751,-626.1187143322812,-1.364026627026139e-15,6.074040928655275,-0.9302910709810434,42.64358298613583,2.281143967895249e-08,-6.834849162788484e-07,0.9238795325112865,-0.3826834323650904,-8.966272923341428e-17,3.053113317718997e-16,-2.51110888083938e-16,-1,-9.623305043498581e-08,10834.05444556575
2,2,127,0.5555702330196023,0.8314696123025452,0,360.224202653853,538.5315695470046,-1.04158430149184e-13,-0.5988572411983419,0.2696310785653157,-80.00205903116853,5.576072301764e-09,-2.327972684072959e-06,0.8314696123025453,-0.5555702330196021,1.345047571411728e-16,2.163697551601507e-28,-6.972698488880365e-16,-1,-8.294423878076867e-08,7901.588569615627
2,2,129,0.3826834323650898,0.9238795325112867,0.25,541.5704235737486,1282.610193619157,4.03865951633239e-14,-7.365930047389484,1.689521198901204,-151.1462499754658,4.906083375655416e-08,-1.700252615974015e-06,0.9238795325112866,-0.3826834323650899,-2.271278436561651e-16,6.938893903903245e-17,1.243054453979635e-16,-1,-1.219240245235891e-07,9453.116911901921
2,2,132,0.5555702330196023,0.8314696123025452,0.5,788.1859789978812,1178.332009016851,-7.358734287139351e-14,-1.164917651530786,0.524142998747868,-77.58859532642737,3.925338549284965e-09,-7.101330722864569e-07,0.8314696123025453,-0.5555702330196021,-3.866395766475136e-17,-4.62531335444039e-29,9.180302519811178e-17,-1,-1.104005798492771e-07,10852.98589139155
2,2,134,6.123233995736766e-17,1,0,-49.07556899236567,-184.4662741874482,-1.149059093805707e-14,2.040953294088068,-0.3876111296108257,17.55139098253968,2.806325936903767e-07,-2.662026915232873e-06,0.9987665290953947,-0.04965299949387252,4.93211020166876e-17,-1.31940144923323e-27,1.364386628878472e-17,-1,-6.387234121436711e-08,7963.362176771072
2,2,136,6.123233995736766e-17,1,0.5,-96.27047493885553,-340.2523733395351,-5.014735501889352e-14,2.865612919983088,-0.7124760718148377,21.46994740708044,4.519113773216186e-07,-6.887055357571396e-07,0.9987665290953945,-0.0496529994938724,-8.812221766208531e-17,-2.038209349029078e-27,-2.86910186668373e-16,-1,-9.493721432229121e-08,10739.29320267274
2,2,139,0.1950903220161283,0.9807852804032304,0,142.9394560021024,635.585854719197,9.886961213987673e-14,-7.74411882540294,1.244884638706441,-79.96699919658754,1.615780014077963e-07,-2.321156587895908e-06,0.9807852804032305,-0.1950903220161281,-1.715202102259093e-17,-1.110223024625301e-16,4.695114000276914e-16,-1,-8.349517551469337e-08,7917.781201902179
2,2,141,6.123233995736766e-17,1,0.25,121.6063413953621,693.1562872503522,4.776142783084113e-14,-11.08754952310415,1.431163178642953,-75.532146766095,3.210861161921483e-07,-1.69709661876914e-06,0.995184726672197,-0.09801714032955962,1.733888879785564e-16,-2.865783757248208e-30,5.231087674032558e-17,-1,-1.217362974427966e-07,9453.109983178214
2,2,144,0.1950903220161283,0.9807852804032304,0.5,310.2880307645983,1392.166181250487,-2.20093972564553e-14,-18.74329547631502,2.963054040382959,-78.29250822500839,1.917401348164038e-07,-7.122130375616038e-07,0.9807852804032304,-0.1950903220161284,2.234528130601149e-16,-5.551115123125332e-17,-1.322105749659448e-16,-1,-1.1185314924294e-07,10804.51986972731
2,2,145,1,0,1,-178.5913008149394,-48.75670616121483,-4.579000733393418e-14,-0.394050781844615,1.830625523291579,3.187293400870499,-4.288476615543722e-07,2.245140108771688e-07,0.04965299949387966,-0.9987665290953943,4.747529225696119e-15,-3.792768506220093e-28,-6.076140333994423e-15,-1,-8.38487086532211e-08,9364.195741175005
2,2,148,0.9238795325112867,0.3826834323650898,1,-329.299877907614,-143.2778933116324,3.907701233919755e-14,-0.4927101922951891,3.215362087381526,6.277954006641369,-2.599061656231395e-08,2.529108770557353e-07,0.3826834323650896,-0.923879532511287,1.220292709117241e-16,1.33226762955013e-15,-3.642158885607226e-16,-1,-8.427473828519436e-08,9378.356423325185
2,2,149,1,0,0.75,695.4574092678982,122.072935103793,1.471193758547125e-13,1.588685820536214,-12.49225097126755,-6.293333150963888,-3.735058508530997e-07,1.637260472922298e-09,0.09801714032955952,-0.995184726672197,-3.365678228456779e-16,2.220446049251033e-16,2.764171816021035e-16,-1,-1.145013764745252e-07,9949.962384468634
2,2,152,0.9238795325112867,0.3826834323650898,0.75,1288.966004324173,543.6008046952811,1.595672233835688e-13,1.736408800840623,-7.908356579765224,-11.5243194172326,-4.695600715306613e-08,1.525439793586656e-08,0.3826834323650892,-0.9238795325112871,-2.138536509751407e-16,1.205478070790859e-28,1.857629067572132e-17,-1,-1.154197729762818e-07,10006.13220693056
2,2,156,0.9807852804032304,0.1950903220161282,1,666.8010142359335,148.7882206084938,1.816577851673071e-13,1.454699567401179,-9.265246111818735,-0.8726587805298709,-1.912584026194863e-07,1.763150093382739e-07,0.1950903220161288,-0.9807852804032304,2.028283697835714e-16,4.440892098500211e-16,4.257318224970038e-16,-1,-9.844929563694157e-08,9386.455074972282
2,2,158,0.7071067811865476,0.7071067811865475,1,-251.4974760603537,-251.4974763110846,3.825387525867323e-14,0.1229493031318957,0.1229493751622885,6.158271094060122,-5.184933828846026e-15,2.749834021403203e-07,0.7071067811865471,-0.7071067811865479,9.455374474104665e-17,4.718447854656548e-16,-1.090916207601549e-16,-1,-8.522291422013762e-08,9449.864107289528
2,2,160,0.7071067811865476,0.7071067811865475,0.75,988.8675110685988,988.8675112182978,-1.214956618269418e-13,-0.1909010688514585,-0.1909014190685552,-10.47367548394208,-3.58334011983208e-15,2.825736045584128e-08,0.7071067811865474,-0.7071067811865478,-5.753225500474122e-16,5.551115123181671e-17,-3.695195427702435e-16,-1,-1.165958954149703e-07,10077.80981392344
2,2,163,0.8314696123025452,0.5555702330196022,1,563.7668145257812,377.1230357291135,1.256395051925926e-13,0.2537944839204218,-0.5617080878987383,0.2161966109470876,-4.651275102681399e-09,2.198808486643081e-07,0.5555702330196021,-0.8314696123025453,-2.502941292845323e-16,8.881784197001651e-16,-1.862108856138692e-16,-1,-9.672296992974583e-08,9398.931283868907
2,2,165,0.3826834323650898,0.9238795325112867,1,-143.2778917347868,-329.2998764518172,5.87181005485711e-14,3.215361690060729,-0.4927100684627251,6.277953847481475,2.599062079440169e-08,2.529108761894114e-07,0.9238795325112868,-0.3826834323650896,-5.440042765388906e-16,-4.163336342339103e-17,6.119902065881992e-16,-1,-8.427474300199557e-08,9378.35659618536
2,2,167,0.3826834323650898,0.9238795325112867,0.75,543.6008040417813,1288.966001979623,-9.704601909964568e-14,-7.908355216504293,1.736408394913294,-11.52431907693364,4.695599417535258e-08,1.525439437078401e-08,0.9238795325112868,-0.38268343236509,3.205708477769992e-16,-5.551115123120251e-17,-2.145098299153561e-16,-1,-1.154197730422005e-07,10006.13238451111
2,2,170,0.5555702330196023,0.8314696123025452,1,377.1230360961631,563.7668156478776,-9.988715096445513e-14,-0.5617079236070796,0.2537943805374185,0.216196518521934,4.651275870682466e-09,2.198808449462829e-07,0.8314696123025451,-0.5555702330196025,-5.02326952609483e-16,-2.220446049249083e-16,-1.551643945028546e-16,-1,-9.672296973115845e-08,9398.931396265849
2,2,172,6.123233995736766e-17,1,1,-48.75670554162836,-178.5913015398619,-2.212783132767397e-14,1.830625236063859,-0.3940506981871263,3.187293229114923,4.288476545336898e-07,2.245140788767967e-07,0.9987665290953944,-0.04965299949387335,3.282700492933397e-16,-2.775557561959883e-17,-7.915707999304861e-16,-1,-8.384870103132235e-08,9364.195592739828
2,2,174,6.123233995736766e-17,1,0.75,122.0729349481956,695.4574251602259,1.671987328634539e-14,-12.49225017575251,1.588685623529993,-6.293332350893833,3.735058223697808e-07,1.637261539247125e-09,0.9951847266721969,-0.09801714032956178,-5.395310590638191e-18,7.120599124466931e-35,5.504456233366539e-17,-1,-1.145013931578995e-07,9949.962104249975
2,2,177,0.1950903220161283,0.9807852804032304,1,148.7882180672282,666.8010086174081,8.8605423753321e-14,-9.265244894392326,1.454699289063886,-0.8726582562952856,1.912583616077352e-07,1.76315028587158e-07,0.9807852804032305,-0.1950903220161282,-6.334795875860512e-17,-5.551115123127841e-17,5.652095160684599e-16,-1,-9.844928806325722e-08,9386.455038650452
3,3,89,1,0,0,-186.5685704416883,-48.42552382611125,-3.842576540285459e-14,-0.2476751500958166,1.402720118366867,52.07064702967553,6.618802683216418e-08,-9.396015311082251e-06,0.04965299949387467,-0.9987665290953945,-2.13752611747898e-15,-9.992007221630941e-16,2.16263313242632e-15,-1,-4.587243145974148e-08,6519.287854051037
3,3,92,0.9238795325112867,0.3826834323650898,0,-347.6534149221733,-150.9455365656906,3.007617444867801e-14,-0.2896875894423537,1.453702985108123,105.1864018030802,-3.310056075153946e-08,-9.418311742098776e-06,0.3826834323650908,-0.9238795325112864,-3.761430299152708e-16,7.216449660052669e-16,9.146281735520986e-16,-1,-4.234789713863877e-08,6210.729725802281
3,3,93,1,0,0.5,-336.3654712391529,-95.8328913444178,-1.270060217697294e-14,-0.5396427815992283,2.017168438773074,66.31929183650252,-3.307636478829922e-07,-3.012691451294969e-06,0.04965299949387608,-0.9987665290953943,1.851533030523474e-15,8.881784196993138e-16,-1.920711102338505e-15,-1,-9.760345266455578e-08,11006.98210890318
