time,node,temperature,ur,uz,rf_r,rf_z,reaction_heat,contact_pressure,contact_gap,contact_force_z,contact_heat_flux
1.0,1,700.0,2.0046285085461942e-40,6.2600721970383765e-40,3.3929308010503401,10.57560088468807,1.9946603317235094,0.0,0.0,0.0,0.0
1.0,2,700.0,-4.0092570172126628e-40,7.8250902463246983e-40,-6.7858616021006783,13.219501105860102,2.493325414654399,0.0,0.0,0.0,0.0
1.0,3,652.3809503866255,-4.0092570171191161e-40,-1.87376306323462e-06,-6.7858616021006801,0.0,0.0,2524738.735307969,-2.5247387353075773e-07,-13.219501105128487,476190.07732509996
1.0,4,652.3809503866255,2.0046285086196952e-40,-1.8737630632346193e-06,3.3929308010503392,0.0,0.0,2524738.7353079664,-2.5247387353075773e-07,-10.575600884102778,476190.07732509996
1.0,5,647.6190496133745,2.0046285085862857e-40,-3.1262369367653811e-06,3.3929308010503392,0.0,0.0,0.0,0.0,10.575600884102778,0.0
1.0,6,647.6190496133745,-4.0092570172794819e-40,-3.1262369367653802e-06,-6.7858616021006801,0.0,0.0,0.0,0.0,13.219501105128487,0.0
1.0,7,600.0,-4.009257017199299e-40,-5.0000000000000004e-06,-6.7858616021006783,-13.219501105860097,-2.493325414654395,0.0,0.0,0.0,0.0
1.0,8,600.0,2.0046285086597867e-40,-5.0000000000000004e-06,3.3929308010503392,-10.575600884688068,-1.9946603317235094,0.0,0.0,0.0,0.0
